"feature id","feature label","shid","geoid","Workers in Agriculture, Fishing, and Mining who Commute by Drive Alone (2020-2024)","Workers in Construction who Commute by Drive Alone (2020-2024)","Workers in Manufacturing who Commute by Drive Alone (2020-2024)","Workers in Wholesale Trade who Commute by Drive Alone (2020-2024)","Workers in Retail Trade who Commute by Drive Alone (2020-2024)","Workers in Transportation who Commute by Drive Alone (2020-2024)","Workers in Finance and Insurance who Commute by Drive Alone (2020-2024)","Workers in Information who Commute by Drive Alone (2020-2024)","Workers in Scientific and Professional who Commute by Drive Alone (2020-2024)","Workers in Education and Health Care who Commute by Drive Alone (2020-2024)","Workers in Arts, Food, and Entertainment who Commute by Drive Alone (2020-2024)","Workers in Public Administration who Commute by Drive Alone (2020-2024)","Workers in Other Services who Commute by Drive Alone (2020-2024)","Workers in Armed Forces who Commute by Drive Alone (2020-2024)","Workers in Agriculture, Fishing, and Mining who Commute by Drive Carpool (2020-2024)","Workers in Construction who Commute by Drive Carpool (2020-2024)","Workers in Manufacturing who Commute by Drive Carpool (2020-2024)","Workers in Wholesale Trade who Commute by Drive Carpool (2020-2024)","Workers in Retail Trade who Commute by Drive Carpool (2020-2024)","Workers in Transportation who Commute by Drive Carpool (2020-2024)","Workers in Finance and Insurance who Commute by Drive Carpool (2020-2024)","Workers in Information who Commute by Drive Carpool (2020-2024)","Workers in Scientific and Professional who Commute by Drive Carpool (2020-2024)","Workers in Education and Health Care who Commute by Drive Carpool (2020-2024)","Workers in Arts, Food, and Entertainment who Commute by Drive Carpool (2020-2024)","Workers in Public Administration who Commute by Drive Carpool (2020-2024)","Workers in Other Services who Commute by Drive Carpool (2020-2024)","Workers in Armed Forces who Commute by Drive Carpool (2020-2024)","Workers in Agriculture, Fishing, and Mining who Commute by Public Transit (2020-2024)","Workers in Construction who Commute by Public Transit (2020-2024)","Workers in Manufacturing who Commute by Public Transit (2020-2024)","Workers in Wholesale Trade who Commute by Public Transit (2020-2024)","Workers in Retail Trade who Commute by Public Transit (2020-2024)","Workers in Transportation who Commute by Public Transit (2020-2024)","Workers in Finance and Insurance who Commute by Public Transit (2020-2024)","Workers in Information who Commute by Public Transit (2020-2024)","Workers in Scientific and Professional who Commute by Public Transit (2020-2024)","Workers in Education and Health Care who Commute by Public Transit (2020-2024)","Workers in Arts, Food, and Entertainment who Commute by Public Transit (2020-2024)","Workers in Public Administration who Commute by Public Transit (2020-2024)"
"publicpolygonfeature:5:42136","ZIP Code 33184","country:us/state:fl/zip:33184","33184","0","498","343","249","857","1077","485","67","878","2617","548","161","291","0","1","94","51","34","76","74","84","0","160","295","69","38","53","0","0","37","0","14","0","0","8","0","14","0","45","12"
"publicpolygonfeature:5:42139","ZIP Code 33185","country:us/state:fl/zip:33185","33185","19","613","489","326","909","678","1018","133","1364","2586","591","784","524","18","17","72","73","74","197","118","82","5","95","524","75","13","114","0","3","0","0","3","0","12","13","0","0","24","1","12"
"publicpolygonfeature:5:42142","ZIP Code 33186","country:us/state:fl/zip:33186","33186","139","1946","825","907","3157","2737","2318","587","3483","6793","2543","1336","997","22","17","147","159","65","493","214","117","28","252","767","264","88","205","0","2","26","0","0","33","28","33","11","47","127","61","54"
"publicpolygonfeature:5:42144","ZIP Code 33187","country:us/state:fl/zip:33187","33187","171","771","299","135","515","574","386","136","807","1656","499","608","285","0","0","69","33","22","73","70","34","0","103","239","33","0","40","0","0","0","0","0","12","0","0","0","0","21","0","0"
"publicpolygonfeature:5:42211","ZIP Code 33189","country:us/state:fl/zip:33189","33189","82","825","423","277","1407","849","691","112","880","2091","919","385","354","24","0","139","149","17","142","47","5","0","275","222","79","5","63","0","0","0","0","0","21","4","0","0","33","33","11","0"
"publicpolygonfeature:5:42214","ZIP Code 33190","country:us/state:fl/zip:33190","33190","77","712","171","120","774","687","452","109","612","2049","380","609","363","7","0","39","82","16","120","75","61","0","57","226","162","105","11","0","0","0","0","8","0","0","0","0","20","58","0","13"
"publicpolygonfeature:5:42215","ZIP Code 33193","country:us/state:fl/zip:33193","33193","136","1712","836","348","2692","1459","1327","425","2222","4575","1426","602","1220","8","0","311","97","10","207","166","159","42","144","676","99","26","220","0","2","11","22","0","111","18","14","0","54","0","48","9"
"publicpolygonfeature:5:42233","ZIP Code 33194","country:us/state:fl/zip:33194","33194","0","52","42","123","343","192","400","10","145","675","178","89","70","0","0","112","20","0","34","41","17","14","35","57","41","0","19","0","1","36","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:42239","ZIP Code 33196","country:us/state:fl/zip:33196","33196","85","1347","671","639","2434","2166","1711","302","2398","4566","1658","934","848","16","12","336","142","222","142","325","224","79","281","1175","410","153","154","0","3","0","0","13","0","0","66","0","67","74","9","18"
"publicpolygonfeature:5:42247","ZIP Code 33301","country:us/state:fl/zip:33301","33301","8","366","349","218","670","769","661","52","1534","978","474","123","222","0","0","6","62","0","54","0","39","29","50","101","256","0","13","0","0","0","0","0","29","0","45","0","0","0","0","0"
"publicpolygonfeature:5:42252","ZIP Code 33304","country:us/state:fl/zip:33304","33304","38","520","479","91","970","401","503","24","1142","937","670","29","408","0","0","113","0","0","72","63","20","0","30","3","271","0","0","0","0","0","0","92","17","58","9","0","135","43","0","8"
"publicpolygonfeature:5:42254","ZIP Code 33305","country:us/state:fl/zip:33305","33305","0","217","248","86","485","410","443","48","789","988","621","123","158","0","0","0","0","0","25","8","10","7","0","10","22","0","0","0","0","0","9","0","0","52","0","0","33","11","0","0"
"publicpolygonfeature:5:42256","ZIP Code 33306","country:us/state:fl/zip:33306","33306","0","53","78","7","76","26","118","5","221","191","232","144","4","0","0","0","0","7","0","0","0","0","0","51","32","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:42264","ZIP Code 33308","country:us/state:fl/zip:33308","33308","0","508","419","294","943","453","1147","110","1465","1722","502","387","353","18","0","100","51","0","95","30","42","0","184","100","11","0","17","0","0","0","1","0","8","0","21","0","23","46","11","0"
"publicpolygonfeature:5:42267","ZIP Code 33309","country:us/state:fl/zip:33309","33309","39","1146","669","634","1853","886","893","174","2187","2530","973","495","1211","16","16","564","174","34","475","156","50","5","524","778","293","62","23","0","0","7","0","0","59","154","39","25","50","102","226","0"
"publicpolygonfeature:5:42273","ZIP Code 33311","country:us/state:fl/zip:33311","33311","56","1593","953","416","3231","1880","1334","221","2576","4537","2996","1125","1349","55","0","440","176","62","327","291","158","28","474","549","735","245","115","0","0","57","32","9","170","49","15","0","151","351","542","37"
"publicpolygonfeature:5:42323","ZIP Code 33312","country:us/state:fl/zip:33312","33312","80","2217","1432","403","2478","1468","832","177","3048","2881","1925","520","869","0","0","715","81","93","8","248","143","0","572","140","423","0","161","0","0","48","0","0","6","66","25","0","121","153","317","6"
"publicpolygonfeature:5:42336","ZIP Code 33313","country:us/state:fl/zip:33313","33313","0","1454","720","397","2753","1721","976","653","2297","5428","2463","1150","817","0","0","262","112","159","275","53","71","22","132","899","528","17","127","0","0","0","40","7","265","11","55","0","184","350","512","37"
"publicpolygonfeature:5:42345","ZIP Code 33314","country:us/state:fl/zip:33314","33314","16","767","558","157","2053","555","559","259","1733","2549","1310","153","882","92","0","163","33","76","158","180","99","273","495","244","142","17","80","0","0","0","26","0","0","0","0","0","66","0","0","0"
"publicpolygonfeature:5:42348","ZIP Code 33315","country:us/state:fl/zip:33315","33315","0","326","287","238","606","340","202","99","1158","939","844","156","297","0","0","104","0","16","0","13","52","0","134","18","132","0","66","0","0","30","44","25","89","0","0","0","17","29","0","13"
"publicpolygonfeature:5:42351","ZIP Code 33316","country:us/state:fl/zip:33316","33316","0","222","306","149","397","126","501","19","543","466","491","87","115","0","0","22","0","0","21","23","0","0","48","132","20","10","14","0","0","0","0","0","0","0","0","0","13","36","22","0"
"publicpolygonfeature:5:42361","ZIP Code 33317","country:us/state:fl/zip:33317","33317","19","1396","570","320","1491","886","1109","235","1710","2992","1690","775","913","0","10","180","103","70","47","80","91","13","316","321","243","46","104","0","0","0","0","0","22","0","0","0","91","0","39","0"
"publicpolygonfeature:5:42382","ZIP Code 33319","country:us/state:fl/zip:33319","33319","12","1201","905","517","2167","1843","1289","238","2451","5047","1532","1169","912","34","0","383","66","44","322","138","136","0","434","725","327","86","197","0","0","28","13","7","253","13","9","0","70","233","425","40"
"publicpolygonfeature:5:42388","ZIP Code 33321","country:us/state:fl/zip:33321","33321","0","1056","1298","591","1859","1267","1324","486","2377","4306","1835","1003","488","0","0","178","41","19","251","257","106","0","583","591","223","73","36","0","0","0","19","0","124","0","0","0","93","131","25","0"
"publicpolygonfeature:5:42389","ZIP Code 33322","country:us/state:fl/zip:33322","33322","0","940","1023","685","1975","773","897","227","1902","3094","1180","433","712","37","0","106","233","122","226","171","78","20","126","381","149","108","122","0","0","0","0","0","13","20","0","0","86","43","0","17"
"publicpolygonfeature:5:42390","ZIP Code 33323","country:us/state:fl/zip:33323","33323","49","441","606","290","1589","757","929","76","1367","2093","743","746","366","53","0","110","27","27","62","49","0","0","121","288","251","0","51","0","0","0","0","0","21","0","0","0","41","66","0","17"
"publicpolygonfeature:5:42405","ZIP Code 33324","country:us/state:fl/zip:33324","33324","43","1128","1013","251","2549","1322","1533","244","2617","4295","2239","745","779","51","8","52","154","93","351","296","225","0","187","691","167","79","128","0","0","0","0","0","20","0","9","0","25","21","0","0"
"publicpolygonfeature:5:42411","ZIP Code 33325","country:us/state:fl/zip:33325","33325","13","751","642","212","1547","624","725","373","1637","2412","1038","382","759","24","0","270","49","139","55","136","22","6","316","58","181","19","101","0","0","82","0","0","1","54","40","0","9","26","0","0"
"publicpolygonfeature:5:42419","ZIP Code 33326","country:us/state:fl/zip:33326","33326","43","601","754","451","1583","736","1200","256","1534","2269","958","147","485","15","0","130","240","91","239","277","154","37","190","232","109","48","36","0","0","5","0","11","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:42423","ZIP Code 33327","country:us/state:fl/zip:33327","33327","27","218","535","384","397","307","559","360","955","1439","373","157","155","32","0","25","55","98","97","135","125","0","136","70","48","0","207","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:42429","ZIP Code 33328","country:us/state:fl/zip:33328","33328","70","812","409","357","1157","644","925","199","1353","2875","780","721","330","0","0","114","25","54","175","65","57","7","369","198","192","6","50","0","0","0","11","0","0","7","0","0","11","19","0","0"
"publicpolygonfeature:5:42434","ZIP Code 33330","country:us/state:fl/zip:33330","33330","49","386","140","129","565","238","323","49","552","1179","312","277","255","0","0","20","63","23","150","0","26","54","111","129","48","33","18","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:42440","ZIP Code 33331","country:us/state:fl/zip:33331","33331","12","335","784","520","438","594","500","161","1246","1735","600","479","264","0","29","104","25","49","8","69","50","0","50","272","76","42","33","0","0","0","14","0","0","0","0","0","0","13","0","0"
"publicpolygonfeature:5:42445","ZIP Code 33332","country:us/state:fl/zip:33332","33332","0","100","207","131","428","162","411","68","293","742","238","137","87","4","0","19","0","65","49","0","52","0","0","0","87","74","16","0","1","0","0","0","0","0","0","0","0","0","0","16"
"publicpolygonfeature:5:42471","ZIP Code 33334","country:us/state:fl/zip:33334","33334","5","1386","472","353","1352","616","636","185","1429","1613","1698","436","703","37","0","362","244","44","240","116","26","0","432","236","330","21","361","0","0","23","69","0","72","23","22","0","11","36","82","33"
"publicpolygonfeature:5:42480","ZIP Code 33351","country:us/state:fl/zip:33351","33351","0","838","950","424","1962","1113","1004","257","1620","3583","1081","617","547","37","0","193","51","66","396","256","101","189","119","521","735","0","95","0","0","0","0","0","0","0","0","0","43","15","13","20"
"publicpolygonfeature:5:42490","ZIP Code 33401","country:us/state:fl/zip:33401","33401","90","828","284","213","1323","508","864","118","1681","2379","1573","290","1041","0","0","201","159","0","299","87","0","43","219","221","209","36","62","0","0","22","0","0","181","14","26","52","13","84","42","9"
"publicpolygonfeature:5:42496","ZIP Code 33403","country:us/state:fl/zip:33403","33403","23","667","207","78","561","297","221","11","478","1128","1282","110","161","0","0","83","15","0","10","100","10","0","85","186","190","12","0","0","0","0","0","0","0","0","0","0","49","0","6","0"
"publicpolygonfeature:5:42500","ZIP Code 33404","country:us/state:fl/zip:33404","33404","5","507","445","311","1342","764","542","26","1230","2410","1019","428","410","3","0","146","2","41","222","96","0","0","80","413","219","0","75","0","0","0","4","11","99","0","0","0","0","130","92","0"
"publicpolygonfeature:5:42501","ZIP Code 33405","country:us/state:fl/zip:33405","33405","23","1336","303","275","843","336","396","21","1380","1342","467","129","276","0","0","477","23","24","92","54","34","0","140","145","107","51","71","0","0","50","0","7","0","8","0","0","19","0","86","0"
"publicpolygonfeature:5:42507","ZIP Code 33406","country:us/state:fl/zip:33406","33406","54","1051","545","89","1026","852","648","92","1190","1490","1053","303","788","36","37","569","66","0","325","114","0","0","302","148","88","17","98","0","0","0","0","0","47","2","0","0","46","0","0","0"
"publicpolygonfeature:5:42513","ZIP Code 33407","country:us/state:fl/zip:33407","33407","5","983","886","153","1534","1169","806","262","1576","2672","1491","396","698","9","38","316","0","77","287","68","78","22","164","199","234","12","114","0","0","64","28","0","138","28","31","0","101","223","70","45"
"publicpolygonfeature:5:42532","ZIP Code 33408","country:us/state:fl/zip:33408","33408","112","383","170","135","494","258","487","31","802","1094","668","51","281","15","0","13","2","0","21","0","0","11","75","71","41","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0"
"publicpolygonfeature:5:42543","ZIP Code 33409","country:us/state:fl/zip:33409","33409","14","1544","683","207","1772","826","763","183","1092","2515","1471","675","890","0","68","320","137","0","306","227","77","0","211","216","224","29","52","0","0","0","0","0","26","0","0","0","66","0","125","0"
"publicpolygonfeature:5:42551","ZIP Code 33410","country:us/state:fl/zip:33410","33410","24","635","800","259","1268","520","1102","125","2215","2700","2108","246","723","30","0","19","92","0","430","59","82","0","501","530","313","12","528","0","0","16","0","0","0","19","14","0","0","0","72","0"
"publicpolygonfeature:5:42567","ZIP Code 33411","country:us/state:fl/zip:33411","33411","212","2058","1106","442","3207","1921","1809","400","2775","6970","2759","2639","1491","25","50","151","339","27","710","174","55","26","420","1294","418","143","461","0","0","0","47","22","76","407","0","0","16","99","80","0"
"publicpolygonfeature:5:42570","ZIP Code 33412","country:us/state:fl/zip:33412","33412","4","629","365","57","733","296","436","15","545","871","367","420","398","29","0","90","31","17","105","37","5","0","68","298","59","60","41","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:42573","ZIP Code 33413","country:us/state:fl/zip:33413","33413","0","376","159","130","867","468","173","130","1088","2064","791","320","169","34","0","99","87","7","183","66","51","0","194","107","245","14","7","0","0","0","1","0","38","6","0","0","0","0","0","0"
"publicpolygonfeature:5:42574","ZIP Code 33414","country:us/state:fl/zip:33414","33414","335","1376","738","519","2201","1245","1915","336","2353","4887","1965","1434","981","11","60","245","91","28","290","107","181","9","521","445","223","53","43","0","0","0","0","0","0","0","0","0","5","13","0","0"
"publicpolygonfeature:5:42578","ZIP Code 33415","country:us/state:fl/zip:33415","33415","87","2153","774","393","2749","1276","1182","188","2445","3470","1980","497","1227","46","33","1143","38","28","418","25","87","8","700","699","306","49","454","0","0","0","0","16","26","0","86","0","68","55","113","15"
"publicpolygonfeature:5:42579","ZIP Code 33417","country:us/state:fl/zip:33417","33417","29","1283","601","244","1882","1169","646","37","1527","3617","1826","330","738","25","0","304","149","23","219","54","108","0","201","481","449","46","99","0","0","0","48","0","103","0","0","0","13","44","30","0"
"publicpolygonfeature:5:42595","ZIP Code 33418","country:us/state:fl/zip:33418","33418","50","941","809","501","1186","1012","1291","83","1716","2658","1174","674","1038","0","0","74","36","0","11","30","183","5","199","205","135","62","53","0","0","0","0","0","16","0","6","0","0","0","5","0"
"publicpolygonfeature:5:42621","ZIP Code 33426","country:us/state:fl/zip:33426","33426","200","440","383","774","1254","482","435","154","1169","2821","1409","567","431","0","15","142","14","51","66","17","0","0","115","319","48","0","0","0","0","0","0","20","0","41","0","0","0","40","94","0"
"publicpolygonfeature:5:42626","ZIP Code 33428","country:us/state:fl/zip:33428","33428","7","1761","785","507","1895","706","870","213","2415","2784","1662","414","1442","0","36","468","104","14","364","93","76","38","146","312","434","0","207","0","0","17","0","0","17","0","30","0","0","0","97","0"
"publicpolygonfeature:5:42628","ZIP Code 33437","country:us/state:fl/zip:33437","33437","47","548","108","92","1666","212","837","182","956","2680","775","229","590","0","0","15","17","0","182","13","47","11","18","181","54","20","21","0","0","0","0","0","81","0","67","0","0","57","0","0"
"publicpolygonfeature:5:42650","ZIP Code 33438","country:us/state:fl/zip:33438","33438","0","0","0","0","0","0","24","0","23","42","15","8","8","0","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:42666","ZIP Code 33469","country:us/state:fl/zip:33469","33469","39","311","154","125","348","171","329","97","621","694","671","144","208","0","0","0","37","0","26","11","10","0","22","148","25","6","0","0","0","2","0","0","0","0","0","7","0","0","9","0"
"publicpolygonfeature:5:42674","ZIP Code 33470","country:us/state:fl/zip:33470","33470","176","1389","679","410","1470","918","947","95","1922","2659","1023","1263","761","0","0","134","6","57","112","94","43","9","172","262","103","20","50","0","0","0","0","0","51","18","0","0","4","40","0","0"
"publicpolygonfeature:5:42686","ZIP Code 33483","country:us/state:fl/zip:33483","33483","16","309","283","81","255","153","586","40","774","504","501","28","235","0","0","15","14","0","27","0","4","0","36","1","15","0","33","11","0","0","0","63","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:42687","ZIP Code 33484","country:us/state:fl/zip:33484","33484","0","510","270","170","925","377","652","198","699","1442","741","124","310","12","0","15","19","29","151","17","0","0","23","185","31","11","55","0","0","15","0","0","0","0","0","0","2","0","0","6"
"publicpolygonfeature:5:42697","ZIP Code 33486","country:us/state:fl/zip:33486","33486","47","483","245","327","772","310","1364","64","1275","1318","621","318","376","0","0","57","9","0","100","87","94","0","355","146","118","7","0","0","0","0","0","0","0","0","8","0","15","15","0","0"
"publicpolygonfeature:5:42700","ZIP Code 33487","country:us/state:fl/zip:33487","33487","0","326","270","139","619","311","537","83","1066","1227","1003","75","392","27","0","8","0","0","46","0","7","0","52","72","8","0","0","0","0","0","0","0","0","50","0","0","5","61","7","0"
"publicpolygonfeature:5:42702","ZIP Code 33493","country:us/state:fl/zip:33493","33493","2","63","92","0","120","32","17","18","62","285","88","15","29","0","34","57","0","24","19","0","0","0","65","0","7","23","0","0","0","0","0","0","43","0","0","0","0","0","0","0"
"publicpolygonfeature:5:42708","ZIP Code 33496","country:us/state:fl/zip:33496","33496","0","270","343","144","1134","149","856","53","740","1533","410","50","197","0","0","0","20","0","129","0","61","0","28","159","78","33","13","0","0","0","0","125","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:42718","ZIP Code 33498","country:us/state:fl/zip:33498","33498","23","321","217","120","548","299","552","68","701","1122","350","139","158","0","0","17","13","0","76","0","22","0","14","81","36","17","0","0","0","0","0","0","0","0","0","12","0","0","0","0"
"publicpolygonfeature:5:43469","ZIP Code 33004","country:us/state:fl/zip:33004","33004","17","211","307","240","805","327","618","22","411","1505","752","292","620","0","17","139","20","46","49","49","51","0","73","148","0","0","54","0","0","0","0","0","10","0","0","0","28","10","124","0"
"publicpolygonfeature:5:43491","ZIP Code 33033","country:us/state:fl/zip:33033","33033","693","2740","671","574","2686","2173","904","204","2891","5460","2231","1175","1930","216","65","395","0","84","440","182","100","40","630","806","203","149","125","7","0","11","0","43","34","44","29","47","127","314","132","0"
"publicpolygonfeature:5:43493","ZIP Code 33039","country:us/state:fl/zip:33039","33039","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:43494","ZIP Code 33157","country:us/state:fl/zip:33157","33157","51","2582","763","679","3055","2279","1222","334","2713","5019","2050","1126","1502","23","12","359","171","67","403","245","201","21","510","900","445","25","180","0","5","24","0","8","69","0","111","15","105","162","152","80"
"publicpolygonfeature:5:43495","ZIP Code 33158","country:us/state:fl/zip:33158","33158","0","111","88","49","138","24","221","35","341","511","96","51","55","0","0","0","16","0","0","0","50","0","129","79","50","15","12","0","0","0","0","0","0","0","0","0","11","16","0","0"
"publicpolygonfeature:5:43496","ZIP Code 33034","country:us/state:fl/zip:33034","33034","648","476","207","96","550","410","212","25","795","849","455","243","322","45","174","92","112","39","86","79","46","0","133","131","69","64","39","10","0","0","0","0","3","4","0","0","41","126","25","0"
"publicpolygonfeature:5:43499","ZIP Code 33430","country:us/state:fl/zip:33430","33430","526","336","390","83","615","263","122","27","452","1266","583","264","368","0","206","186","105","32","162","38","12","0","3","261","145","44","51","0","263","0","0","14","0","0","17","0","42","56","8","0"
"publicpolygonfeature:5:43500","ZIP Code 33431","country:us/state:fl/zip:33431","33431","10","280","516","83","718","178","594","47","1023","1713","1085","131","326","17","0","43","22","0","125","0","56","14","87","219","33","0","0","0","0","0","0","0","0","0","0","0","0","0","48","0"
"publicpolygonfeature:5:43501","ZIP Code 33432","country:us/state:fl/zip:33432","33432","31","471","403","290","489","151","850","72","1052","1821","900","169","277","0","9","42","25","9","52","0","93","0","100","150","164","0","48","0","0","0","0","0","0","0","0","0","0","12","0","0"
"publicpolygonfeature:5:43502","ZIP Code 33433","country:us/state:fl/zip:33433","33433","29","1085","666","367","1600","699","1503","202","1892","3108","853","235","737","0","0","214","74","31","80","17","126","63","204","424","237","51","136","0","0","0","0","0","0","0","0","0","15","0","91","0"
"publicpolygonfeature:5:43503","ZIP Code 33434","country:us/state:fl/zip:33434","33434","0","399","250","220","608","190","646","117","732","1138","461","88","313","0","5","30","18","7","60","96","39","0","109","185","99","0","0","0","0","0","0","0","4","13","2","0","15","14","0","0"
"publicpolygonfeature:5:43504","ZIP Code 33435","country:us/state:fl/zip:33435","33435","45","1281","388","260","1608","852","745","113","1778","3112","1658","416","670","0","0","109","64","0","367","44","18","0","170","320","493","12","100","0","0","0","0","0","14","8","5","0","5","161","113","0"
"publicpolygonfeature:5:43505","ZIP Code 33436","country:us/state:fl/zip:33436","33436","52","992","528","454","2344","1138","1392","249","2055","4356","1709","589","889","22","0","122","40","0","222","225","121","27","316","477","387","13","22","0","0","0","0","0","70","24","2","0","14","11","106","0"
"publicpolygonfeature:5:43507","ZIP Code 33441","country:us/state:fl/zip:33441","33441","91","1058","633","217","1086","931","652","166","1206","1980","1628","228","357","134","14","221","20","39","191","0","0","51","100","249","340","0","91","2","0","0","0","0","1","0","23","0","122","155","34","0"
"publicpolygonfeature:5:43508","ZIP Code 33442","country:us/state:fl/zip:33442","33442","29","932","579","340","1570","925","913","109","1286","1518","970","197","531","0","0","77","31","0","49","7","121","0","133","160","102","0","81","0","0","54","0","29","10","0","0","17","34","42","181","32"
"publicpolygonfeature:5:43509","ZIP Code 33444","country:us/state:fl/zip:33444","33444","14","358","324","139","996","428","790","97","1103","2018","831","225","273","0","0","10","0","0","114","76","66","0","139","203","101","27","25","0","0","123","0","0","33","0","0","0","5","41","58","4"
"publicpolygonfeature:5:43510","ZIP Code 33445","country:us/state:fl/zip:33445","33445","18","669","390","227","1466","336","1151","154","1558","2776","1570","467","684","17","0","30","109","23","162","8","94","11","20","382","234","17","70","0","0","0","9","0","31","0","13","191","185","0","217","0"
"publicpolygonfeature:5:43511","ZIP Code 33446","country:us/state:fl/zip:33446","33446","6","187","254","136","769","131","804","45","591","1282","398","218","371","0","0","10","0","0","20","0","0","0","111","41","0","0","19","0","0","0","0","0","0","33","0","0","0","81","0","0"
"publicpolygonfeature:5:43512","ZIP Code 33449","country:us/state:fl/zip:33449","33449","0","38","108","24","407","106","360","114","228","654","324","150","66","0","0","33","0","0","31","0","0","0","37","0","77","11","36","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:43515","ZIP Code 33458","country:us/state:fl/zip:33458","33458","0","1383","1130","181","2448","1231","1589","189","3000","4100","2334","725","774","0","0","741","11","141","261","272","109","0","781","340","403","22","63","0","0","0","0","0","34","30","0","0","0","17","457","0"
"publicpolygonfeature:5:43516","ZIP Code 33460","country:us/state:fl/zip:33460","33460","80","1430","457","144","1176","700","369","111","1857","1983","1405","438","592","0","442","621","17","63","297","41","79","9","1257","135","470","18","194","0","18","190","30","0","169","0","34","0","103","9","121","61"
"publicpolygonfeature:5:43517","ZIP Code 33461","country:us/state:fl/zip:33461","33461","104","2382","727","303","2066","1154","695","295","2363","2934","1677","450","1140","0","94","1791","203","36","538","103","179","0","1428","542","437","35","163","0","0","0","124","0","78","4","0","15","95","43","264","0"
"publicpolygonfeature:5:43518","ZIP Code 33462","country:us/state:fl/zip:33462","33462","30","1322","324","317","1400","684","854","49","1907","2999","1548","411","768","0","85","189","75","33","331","164","92","55","348","467","64","61","165","0","0","0","10","0","8","23","17","0","53","42","80","0"
"publicpolygonfeature:5:43519","ZIP Code 33463","country:us/state:fl/zip:33463","33463","120","2746","484","435","3380","1907","1216","457","2924","5829","2286","816","1457","9","25","784","142","102","669","122","119","12","746","752","292","38","283","0","0","26","40","0","107","9","0","0","5","10","84","52"
"publicpolygonfeature:5:43520","ZIP Code 33467","country:us/state:fl/zip:33467","33467","5","1070","654","264","2240","1073","1184","233","2384","4408","2119","983","1275","0","36","150","8","67","220","43","131","0","475","424","78","55","177","0","0","0","0","0","42","34","0","0","14","23","0","0"
"publicpolygonfeature:5:43522","ZIP Code 33472","country:us/state:fl/zip:33472","33472","58","235","216","98","466","201","195","124","474","1073","661","736","257","0","0","0","0","9","88","0","55","0","187","100","82","57","22","0","0","0","0","0","0","0","0","0","1","0","0","0"
"publicpolygonfeature:5:43523","ZIP Code 33473","country:us/state:fl/zip:33473","33473","0","135","120","108","182","21","168","90","351","439","70","178","11","0","0","0","0","0","33","0","0","0","0","0","220","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:43524","ZIP Code 33476","country:us/state:fl/zip:33476","33476","130","148","135","0","118","44","0","61","192","395","49","99","40","0","24","45","0","0","31","0","0","0","0","142","81","61","57","0","0","0","0","0","72","0","0","0","0","165","0","17"
"publicpolygonfeature:5:43525","ZIP Code 33477","country:us/state:fl/zip:33477","33477","0","119","129","32","163","293","467","86","443","336","214","113","72","0","0","4","6","0","41","0","0","0","0","22","0","0","0","0","0","12","0","18","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:43526","ZIP Code 33478","country:us/state:fl/zip:33478","33478","26","488","451","110","460","321","418","0","633","995","348","311","306","0","0","0","16","0","147","14","18","0","31","67","65","17","80","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:43527","ZIP Code 33480","country:us/state:fl/zip:33480","33480","12","116","66","78","313","5","179","0","296","341","184","15","78","0","0","0","0","0","11","0","17","0","0","8","0","0","28","0","0","0","2","0","0","0","12","0","0","0","0","0"
"publicpolygonfeature:5:6673889","ZIP Code 33388","country:us/state:fl/zip:33388","33388","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:6703671","ZIP Code 33022","country:us/state:fl/zip:33022","33022","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
