"feature id","feature label","shid","geoid","Workers in Agriculture, Fishing, and Mining who Commute by Drive Alone (2020-2024)","Workers in Construction who Commute by Drive Alone (2020-2024)","Workers in Manufacturing who Commute by Drive Alone (2020-2024)","Workers in Wholesale Trade who Commute by Drive Alone (2020-2024)","Workers in Retail Trade who Commute by Drive Alone (2020-2024)","Workers in Transportation who Commute by Drive Alone (2020-2024)","Workers in Finance and Insurance who Commute by Drive Alone (2020-2024)","Workers in Information who Commute by Drive Alone (2020-2024)","Workers in Scientific and Professional who Commute by Drive Alone (2020-2024)","Workers in Education and Health Care who Commute by Drive Alone (2020-2024)","Workers in Arts, Food, and Entertainment who Commute by Drive Alone (2020-2024)","Workers in Public Administration who Commute by Drive Alone (2020-2024)","Workers in Other Services who Commute by Drive Alone (2020-2024)","Workers in Armed Forces who Commute by Drive Alone (2020-2024)","Workers in Agriculture, Fishing, and Mining who Commute by Drive Carpool (2020-2024)","Workers in Construction who Commute by Drive Carpool (2020-2024)","Workers in Manufacturing who Commute by Drive Carpool (2020-2024)","Workers in Wholesale Trade who Commute by Drive Carpool (2020-2024)","Workers in Retail Trade who Commute by Drive Carpool (2020-2024)","Workers in Transportation who Commute by Drive Carpool (2020-2024)","Workers in Finance and Insurance who Commute by Drive Carpool (2020-2024)","Workers in Information who Commute by Drive Carpool (2020-2024)","Workers in Scientific and Professional who Commute by Drive Carpool (2020-2024)","Workers in Education and Health Care who Commute by Drive Carpool (2020-2024)","Workers in Arts, Food, and Entertainment who Commute by Drive Carpool (2020-2024)","Workers in Public Administration who Commute by Drive Carpool (2020-2024)","Workers in Other Services who Commute by Drive Carpool (2020-2024)","Workers in Armed Forces who Commute by Drive Carpool (2020-2024)","Workers in Agriculture, Fishing, and Mining who Commute by Public Transit (2020-2024)","Workers in Construction who Commute by Public Transit (2020-2024)","Workers in Manufacturing who Commute by Public Transit (2020-2024)","Workers in Wholesale Trade who Commute by Public Transit (2020-2024)","Workers in Retail Trade who Commute by Public Transit (2020-2024)","Workers in Transportation who Commute by Public Transit (2020-2024)","Workers in Finance and Insurance who Commute by Public Transit (2020-2024)","Workers in Information who Commute by Public Transit (2020-2024)","Workers in Scientific and Professional who Commute by Public Transit (2020-2024)","Workers in Education and Health Care who Commute by Public Transit (2020-2024)","Workers in Arts, Food, and Entertainment who Commute by Public Transit (2020-2024)","Workers in Public Administration who Commute by Public Transit (2020-2024)"
"publicpolygonfeature:5:60450","ZIP Code 80202","country:us/state:co/zip:80202","80202","89","397","286","30","561","71","463","40","670","1072","307","71","102","0","72","0","63","0","0","0","53","0","40","0","19","15","0","0","0","0","89","0","0","250","143","7","222","264","95","0"
"publicpolygonfeature:5:60451","ZIP Code 80203","country:us/state:co/zip:80203","80203","57","253","426","352","523","481","693","217","1245","2081","662","221","449","11","4","43","0","9","0","12","36","25","125","120","78","9","54","0","0","12","17","19","35","26","10","18","102","145","210","7"
"publicpolygonfeature:5:60452","ZIP Code 80205","country:us/state:co/zip:80205","80205","41","507","473","244","648","717","629","246","1706","2255","896","314","425","72","13","69","57","6","93","69","86","0","276","204","94","0","89","0","4","25","93","20","9","203","35","0","174","88","241","72"
"publicpolygonfeature:5:60453","ZIP Code 80223","country:us/state:co/zip:80223","80223","25","475","293","147","487","233","103","226","931","1318","361","400","519","0","0","151","120","45","87","31","133","0","138","145","154","0","35","0","0","39","43","20","52","0","0","46","183","96","69","47"
"publicpolygonfeature:5:60454","ZIP Code 80224","country:us/state:co/zip:80224","80224","122","226","166","88","370","530","572","183","688","1456","606","354","261","10","0","12","0","0","48","37","86","7","21","197","28","37","50","0","0","0","0","0","70","39","0","0","35","83","72","0"
"publicpolygonfeature:5:60455","ZIP Code 80226","country:us/state:co/zip:80226","80226","59","1434","785","104","1224","558","577","136","1908","2071","1530","476","679","51","0","188","182","0","88","38","79","0","85","221","102","10","116","0","0","9","50","10","24","38","10","0","42","31","54","32"
"publicpolygonfeature:5:60456","ZIP Code 80227","country:us/state:co/zip:80227","80227","143","1224","712","184","1865","604","907","347","2096","2903","1378","703","747","0","0","43","94","10","131","16","17","0","61","263","164","7","65","0","0","1","0","0","9","0","110","0","50","36","52","0"
"publicpolygonfeature:5:60457","ZIP Code 80228","country:us/state:co/zip:80228","80228","261","1090","995","248","1437","903","820","305","1566","2629","1344","735","787","57","0","75","67","0","115","48","81","11","71","120","195","64","42","0","29","0","0","0","31","0","44","9","0","22","60","0"
"publicpolygonfeature:5:60458","ZIP Code 80229","country:us/state:co/zip:80229","80229","221","3341","2036","700","2749","2493","843","129","1925","3254","1590","946","923","65","16","863","338","361","465","235","90","12","454","724","362","54","123","0","0","49","0","0","37","103","9","0","125","50","60","61"
"publicpolygonfeature:5:60459","ZIP Code 80230","country:us/state:co/zip:80230","80230","65","38","107","19","289","105","198","132","429","1277","354","202","0","23","0","0","0","0","20","93","12","0","72","59","0","0","26","11","0","0","0","0","0","0","34","30","0","14","14","99"
"publicpolygonfeature:5:60467","ZIP Code 80401","country:us/state:co/zip:80401","80401","271","849","1124","413","1386","1060","907","199","1515","2908","1211","572","767","0","0","90","53","22","112","7","23","92","231","422","304","76","12","0","24","5","32","0","0","15","8","14","0","35","21","19"
"publicpolygonfeature:5:60468","ZIP Code 80420","country:us/state:co/zip:80420","80420","0","57","38","0","12","0","16","0","3","91","13","0","0","0","0","10","52","0","5","0","0","0","0","0","210","73","189","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:60469","ZIP Code 80403","country:us/state:co/zip:80403","80403","102","420","553","245","351","241","313","94","933","1869","341","174","341","0","0","32","58","0","80","0","11","20","32","102","91","16","12","0","0","0","49","0","0","4","0","0","12","3","23","0"
"publicpolygonfeature:5:60470","ZIP Code 80419","country:us/state:co/zip:80419","80419","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:60471","ZIP Code 80436","country:us/state:co/zip:80436","80436","0","0","13","0","0","31","45","0","0","20","0","0","17","0","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:60472","ZIP Code 80421","country:us/state:co/zip:80421","80421","27","501","206","119","220","110","115","67","300","538","169","209","136","63","0","44","0","13","79","9","36","0","27","144","20","17","20","0","0","16","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:60474","ZIP Code 80422","country:us/state:co/zip:80422","80422","0","284","169","0","120","31","30","47","96","557","254","83","24","0","0","0","0","0","87","6","0","0","24","91","33","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:60475","ZIP Code 80427","country:us/state:co/zip:80427","80427","0","0","2","0","9","21","0","0","19","7","142","16","0","0","0","0","0","0","0","0","0","0","0","0","64","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:60477","ZIP Code 80438","country:us/state:co/zip:80438","80438","7","28","46","0","43","6","7","0","38","92","104","23","7","0","11","0","8","0","0","0","0","20","0","0","12","0","4","0","0","0","0","0","2","0","0","0","0","0","15","7"
"publicpolygonfeature:5:60479","ZIP Code 80425","country:us/state:co/zip:80425","80425","0","0","0","0","0","0","0","0","0","33","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:60480","ZIP Code 80452","country:us/state:co/zip:80452","80452","80","44","37","0","101","9","14","13","422","215","242","102","71","0","0","71","0","0","11","7","0","0","0","97","7","19","16","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:60481","ZIP Code 80453","country:us/state:co/zip:80453","80453","0","0","40","0","0","0","0","0","87","0","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:60483","ZIP Code 80454","country:us/state:co/zip:80454","80454","0","0","0","0","0","24","0","0","0","73","0","52","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:60484","ZIP Code 80432","country:us/state:co/zip:80432","80432","0","56","0","0","0","0","0","0","0","0","0","0","0","55","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:60486","ZIP Code 80433","country:us/state:co/zip:80433","80433","30","249","180","27","370","88","126","31","375","369","179","76","185","0","0","55","0","0","17","28","25","0","9","23","0","18","0","0","0","0","0","18","0","0","0","0","0","0","0","13"
"publicpolygonfeature:5:60489","ZIP Code 80439","country:us/state:co/zip:80439","80439","106","496","542","117","775","146","464","56","937","1419","640","398","306","0","0","25","34","0","165","16","143","0","121","196","38","19","41","0","0","0","0","0","0","0","6","0","0","20","0","0"
"publicpolygonfeature:5:60490","ZIP Code 80440","country:us/state:co/zip:80440","80440","11","160","0","0","0","65","12","0","290","276","113","113","0","0","0","0","6","0","24","33","112","0","129","23","128","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:60494","ZIP Code 80444","country:us/state:co/zip:80444","80444","13","35","0","14","13","19","0","0","64","33","60","24","29","0","0","16","31","0","0","0","0","0","0","27","14","4","0","0","0","0","0","0","0","0","9","0","0","7","0","0"
"publicpolygonfeature:5:60496","ZIP Code 80602","country:us/state:co/zip:80602","80602","256","1043","1821","520","2217","1250","822","202","1453","3202","1484","961","922","26","7","97","85","19","270","60","176","47","218","547","180","116","64","0","0","0","13","0","0","0","6","14","44","28","18","0"
"publicpolygonfeature:5:60498","ZIP Code 80448","country:us/state:co/zip:80448","80448","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:60499","ZIP Code 80449","country:us/state:co/zip:80449","80449","1","6","0","0","196","0","9","0","29","15","3","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:60502","ZIP Code 80456","country:us/state:co/zip:80456","80456","0","17","0","14","9","23","45","0","16","30","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:60503","ZIP Code 80457","country:us/state:co/zip:80457","80457","0","12","0","0","0","12","21","0","21","0","27","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:60513","ZIP Code 80465","country:us/state:co/zip:80465","80465","37","591","436","79","694","262","284","206","1020","1429","530","372","213","0","0","38","14","70","55","2","6","0","17","99","50","0","19","0","0","0","0","0","9","0","5","0","0","0","10","0"
"publicpolygonfeature:5:60514","ZIP Code 80476","country:us/state:co/zip:80476","80476","0","0","0","0","5","13","19","0","0","21","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:60519","ZIP Code 80470","country:us/state:co/zip:80470","80470","0","89","32","39","129","0","24","23","144","263","60","82","72","0","0","0","0","0","1","0","18","0","27","69","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:60523","ZIP Code 80475","country:us/state:co/zip:80475","80475","0","0","18","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:60567","ZIP Code 80601","country:us/state:co/zip:80601","80601","552","1838","1024","398","1945","1573","573","419","1258","3217","1126","1036","886","13","87","285","65","0","161","187","185","6","183","420","345","107","53","0","2","21","0","0","9","86","48","41","0","0","0","0"
"publicpolygonfeature:5:60569","ZIP Code 80603","country:us/state:co/zip:80603","80603","60","876","452","184","1064","475","590","199","615","937","270","589","350","0","8","224","58","26","9","44","31","52","174","214","122","30","69","0","0","0","0","0","8","0","0","0","0","0","0","0"
"publicpolygonfeature:5:60580","ZIP Code 80640","country:us/state:co/zip:80640","80640","89","812","468","153","885","841","168","52","410","889","311","308","286","16","5","102","12","0","54","31","20","0","8","86","19","33","57","0","0","0","0","0","0","0","0","0","0","43","0","18"
"publicpolygonfeature:5:60581","ZIP Code 80642","country:us/state:co/zip:80642","80642","210","332","127","6","141","284","17","39","192","179","98","50","156","0","0","0","27","7","34","10","0","18","32","26","41","0","7","0","0","0","0","0","0","0","0","0","0","38","0","0"
"publicpolygonfeature:5:60590","ZIP Code 80701","country:us/state:co/zip:80701","80701","414","493","951","163","616","208","134","104","259","1246","337","263","236","0","181","64","144","0","111","136","19","0","76","119","0","6","31","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:60625","ZIP Code 80808","country:us/state:co/zip:80808","80808","88","502","72","34","263","191","130","3","332","453","123","64","103","18","0","85","21","0","21","3","0","0","4","74","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:60632","ZIP Code 80816","country:us/state:co/zip:80816","80816","133","237","97","0","188","162","69","161","152","305","390","62","39","0","0","6","0","0","43","6","0","8","86","53","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:60637","ZIP Code 80820","country:us/state:co/zip:80820","80820","0","51","0","0","0","0","0","10","0","22","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:60643","ZIP Code 80827","country:us/state:co/zip:80827","80827","15","22","27","0","16","0","0","0","0","2","0","0","24","0","0","0","0","0","0","0","0","0","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:60645","ZIP Code 80828","country:us/state:co/zip:80828","80828","20","121","4","0","152","27","6","21","109","246","118","58","71","16","0","0","0","0","48","6","0","0","0","14","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:60647","ZIP Code 80830","country:us/state:co/zip:80830","80830","0","8","0","2","7","2","0","0","0","0","12","10","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0"
"publicpolygonfeature:5:60648","ZIP Code 80835","country:us/state:co/zip:80835","80835","2","28","9","0","29","11","13","21","6","36","4","20","6","0","0","0","8","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:60650","ZIP Code 80832","country:us/state:co/zip:80832","80832","49","33","17","0","43","29","14","1","31","73","2","17","3","19","0","5","0","0","0","0","0","0","12","29","0","4","6","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:6672031","ZIP Code 80266","country:us/state:co/zip:80266","80266","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:6678760","ZIP Code 80474","country:us/state:co/zip:80474","80474","0","0","3","0","7","0","24","0","0","0","2","0","37","0","0","0","0","0","0","0","0","0","0","0","0","0","56","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:22:928172","Denver-Aurora-Centennial, CO Area","country:us/state:co/msa:denver-aurora-centennial","19740","11104","95895","75080","26015","114462","67829","67948","24806","130774","233680","91359","46900","51183","4236","1179","13148","7861","2053","13100","6927","6692","1791","13624","24929","14419","3824","7067","372","384","1715","1748","461","4362","2512","2259","892","5305","6215","6401","1973"
