"feature id","feature label","shid","geoid","Workers in Agriculture, Fishing, and Mining who Commute by Drive Alone (2020-2024)","Workers in Construction who Commute by Drive Alone (2020-2024)","Workers in Manufacturing who Commute by Drive Alone (2020-2024)","Workers in Wholesale Trade who Commute by Drive Alone (2020-2024)","Workers in Retail Trade who Commute by Drive Alone (2020-2024)","Workers in Transportation who Commute by Drive Alone (2020-2024)","Workers in Finance and Insurance who Commute by Drive Alone (2020-2024)","Workers in Information who Commute by Drive Alone (2020-2024)","Workers in Scientific and Professional who Commute by Drive Alone (2020-2024)","Workers in Education and Health Care who Commute by Drive Alone (2020-2024)","Workers in Arts, Food, and Entertainment who Commute by Drive Alone (2020-2024)","Workers in Public Administration who Commute by Drive Alone (2020-2024)","Workers in Other Services who Commute by Drive Alone (2020-2024)","Workers in Armed Forces who Commute by Drive Alone (2020-2024)","Workers in Agriculture, Fishing, and Mining who Commute by Drive Carpool (2020-2024)","Workers in Construction who Commute by Drive Carpool (2020-2024)","Workers in Manufacturing who Commute by Drive Carpool (2020-2024)","Workers in Wholesale Trade who Commute by Drive Carpool (2020-2024)","Workers in Retail Trade who Commute by Drive Carpool (2020-2024)","Workers in Transportation who Commute by Drive Carpool (2020-2024)","Workers in Finance and Insurance who Commute by Drive Carpool (2020-2024)","Workers in Information who Commute by Drive Carpool (2020-2024)","Workers in Scientific and Professional who Commute by Drive Carpool (2020-2024)","Workers in Education and Health Care who Commute by Drive Carpool (2020-2024)","Workers in Arts, Food, and Entertainment who Commute by Drive Carpool (2020-2024)","Workers in Public Administration who Commute by Drive Carpool (2020-2024)","Workers in Other Services who Commute by Drive Carpool (2020-2024)","Workers in Armed Forces who Commute by Drive Carpool (2020-2024)","Workers in Agriculture, Fishing, and Mining who Commute by Public Transit (2020-2024)","Workers in Construction who Commute by Public Transit (2020-2024)","Workers in Manufacturing who Commute by Public Transit (2020-2024)","Workers in Wholesale Trade who Commute by Public Transit (2020-2024)","Workers in Retail Trade who Commute by Public Transit (2020-2024)","Workers in Transportation who Commute by Public Transit (2020-2024)","Workers in Finance and Insurance who Commute by Public Transit (2020-2024)","Workers in Information who Commute by Public Transit (2020-2024)","Workers in Scientific and Professional who Commute by Public Transit (2020-2024)","Workers in Education and Health Care who Commute by Public Transit (2020-2024)","Workers in Arts, Food, and Entertainment who Commute by Public Transit (2020-2024)","Workers in Public Administration who Commute by Public Transit (2020-2024)"
"publicpolygonfeature:5:63636","ZIP Code 94546","country:us/state:ca/zip:94546","94546","17","1230","989","313","1498","1009","656","469","1592","3975","707","894","533","5","0","171","121","0","123","108","87","12","268","356","214","72","181","0","0","81","49","0","61","26","70","21","222","153","98","68"
"publicpolygonfeature:5:63637","ZIP Code 94547","country:us/state:ca/zip:94547","94547","8","401","380","121","831","963","480","73","610","2420","623","764","423","20","0","0","26","8","76","39","16","22","159","293","178","56","7","0","0","0","56","0","112","11","238","83","217","263","32","158"
"publicpolygonfeature:5:63638","ZIP Code 94548","country:us/state:ca/zip:94548","94548","0","0","0","0","0","0","14","0","61","14","0","0","33","32","0","0","0","0","62","0","0","0","0","43","0","0","32","0","0","0","0","0","0","0","0","0","0","37","0","0"
"publicpolygonfeature:5:63640","ZIP Code 94549","country:us/state:ca/zip:94549","94549","24","346","552","143","259","84","920","118","919","1856","264","79","134","0","0","16","0","0","61","10","12","19","61","44","40","0","0","0","0","0","16","0","100","27","360","179","386","48","16","145"
"publicpolygonfeature:5:63641","ZIP Code 94551","country:us/state:ca/zip:94551","94551","31","1021","1130","217","1173","433","474","335","1811","3124","1586","779","807","0","0","369","46","33","155","53","132","33","203","322","169","57","133","0","0","18","40","20","54","0","28","54","109","56","27","0"
"publicpolygonfeature:5:63642","ZIP Code 94578","country:us/state:ca/zip:94578","94578","12","1472","1395","316","1324","1264","667","282","1690","2637","1121","714","702","0","66","93","271","0","247","128","11","33","217","813","256","88","100","0","14","0","70","9","256","103","306","66","434","349","131","205"
"publicpolygonfeature:5:63643","ZIP Code 94550","country:us/state:ca/zip:94550","94550","74","1164","1917","217","1101","634","667","426","3329","3365","1577","619","585","3","0","93","253","77","240","23","36","102","317","602","134","72","69","15","0","33","73","18","27","35","130","15","277","13","39","20"
"publicpolygonfeature:5:63644","ZIP Code 94552","country:us/state:ca/zip:94552","94552","0","174","358","45","337","281","304","79","857","1117","329","385","121","7","0","0","4","0","55","12","40","0","95","90","0","29","67","0","31","0","30","0","0","0","10","8","165","9","0","55"
"publicpolygonfeature:5:63645","ZIP Code 94553","country:us/state:ca/zip:94553","94553","41","1859","742","191","1791","720","845","389","1794","3970","1005","1363","790","0","0","45","60","27","432","98","42","31","161","458","65","74","9","0","0","31","0","7","220","0","71","46","123","56","97","68"
"publicpolygonfeature:5:63646","ZIP Code 94556","country:us/state:ca/zip:94556","94556","0","124","164","61","203","117","266","76","565","1114","265","76","70","0","0","0","50","27","0","39","22","0","57","141","63","0","9","0","0","13","8","0","22","0","108","9","66","33","0","28"
"publicpolygonfeature:5:63649","ZIP Code 94560","country:us/state:ca/zip:94560","94560","114","745","2643","612","1594","825","572","534","2603","3504","779","440","613","0","0","144","487","33","197","108","38","169","514","588","111","55","103","0","0","38","139","0","29","148","119","112","175","202","14","87"
"publicpolygonfeature:5:63650","ZIP Code 94561","country:us/state:ca/zip:94561","94561","112","1754","724","415","2198","898","807","467","2044","3407","1594","890","1191","0","25","304","13","62","104","202","104","0","174","508","211","93","156","0","0","0","24","0","30","0","68","31","42","63","0","19"
"publicpolygonfeature:5:63651","ZIP Code 94563","country:us/state:ca/zip:94563","94563","0","241","280","100","190","93","288","31","687","1261","267","153","205","0","0","0","45","0","9","0","0","25","44","82","14","5","0","0","0","21","15","0","16","27","229","55","409","165","14","0"
"publicpolygonfeature:5:63652","ZIP Code 94564","country:us/state:ca/zip:94564","94564","26","526","467","112","607","479","164","70","750","1647","497","191","231","0","0","44","55","0","234","55","69","0","182","135","111","68","105","0","0","35","18","9","0","5","58","0","152","82","69","32"
"publicpolygonfeature:5:63653","ZIP Code 94565","country:us/state:ca/zip:94565","94565","259","4104","2191","629","4245","2328","1082","346","3438","7571","3040","1165","1756","0","42","1058","342","144","1029","342","373","28","1391","1333","812","95","423","0","0","98","42","20","256","237","156","45","374","702","190","211"
"publicpolygonfeature:5:63655","ZIP Code 94568","country:us/state:ca/zip:94568","94568","9","732","1983","238","1918","580","654","775","4594","3775","1064","902","581","305","0","79","348","31","266","136","62","100","657","433","124","49","8","119","0","73","249","7","77","76","230","266","720","184","0","59"
"publicpolygonfeature:5:63656","ZIP Code 94569","country:us/state:ca/zip:94569","94569","0","30","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:63657","ZIP Code 94579","country:us/state:ca/zip:94579","94579","38","745","803","167","872","380","242","107","532","1304","733","182","290","0","0","65","169","167","97","108","26","16","49","52","141","11","129","0","0","0","61","0","18","13","8","0","135","60","39","17"
"publicpolygonfeature:5:63659","ZIP Code 94572","country:us/state:ca/zip:94572","94572","67","131","54","31","518","188","139","0","233","690","246","220","163","0","0","36","216","0","36","0","10","0","71","25","22","13","0","0","0","0","0","0","33","63","0","0","15","12","81","0"
"publicpolygonfeature:5:63661","ZIP Code 94580","country:us/state:ca/zip:94580","94580","37","940","1237","299","1212","1050","471","113","1373","2292","1019","436","399","11","18","121","130","66","198","270","56","18","223","374","124","34","120","0","0","34","60","0","55","64","0","6","101","102","81","131"
"publicpolygonfeature:5:63662","ZIP Code 94582","country:us/state:ca/zip:94582","94582","0","272","1769","244","1185","471","964","398","2777","2376","602","332","292","17","10","0","117","29","177","32","167","69","282","209","136","0","17","0","0","0","50","10","155","0","105","103","369","99","16","41"
"publicpolygonfeature:5:63664","ZIP Code 94575","country:us/state:ca/zip:94575","94575","0","0","0","0","5","9","0","0","0","10","15","0","9","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0"
"publicpolygonfeature:5:63666","ZIP Code 94577","country:us/state:ca/zip:94577","94577","78","1150","1417","260","1258","1418","582","175","1700","2798","1347","751","774","27","31","189","252","74","301","225","166","15","311","807","177","153","126","0","1","97","156","63","118","118","172","112","567","597","110","209"
"publicpolygonfeature:5:63667","ZIP Code 94583","country:us/state:ca/zip:94583","94583","67","838","1311","82","1221","714","485","317","2026","2749","1033","540","355","0","17","55","35","22","49","5","44","28","124","254","155","10","0","0","0","42","24","0","69","6","25","0","215","50","2","66"
"publicpolygonfeature:5:63668","ZIP Code 94586","country:us/state:ca/zip:94586","94586","24","33","23","12","18","19","14","20","31","69","17","2","5","0","0","5","0","0","0","0","1","0","2","9","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0"
"publicpolygonfeature:5:63669","ZIP Code 94587","country:us/state:ca/zip:94587","94587","6","942","3449","415","1964","2000","751","747","2840","4802","1279","678","664","36","42","252","715","120","449","305","85","86","719","1321","566","144","227","0","0","22","115","0","115","110","132","14","309","269","112","71"
"publicpolygonfeature:5:63671","ZIP Code 94595","country:us/state:ca/zip:94595","94595","15","223","277","13","155","36","207","76","471","809","104","39","143","0","0","0","0","0","76","0","0","0","51","164","22","0","21","0","0","4","0","0","0","0","55","0","103","15","0","0"
"publicpolygonfeature:5:63672","ZIP Code 94588","country:us/state:ca/zip:94588","94588","53","378","1098","226","759","238","592","307","2076","2182","448","287","295","0","0","158","185","34","21","14","47","0","111","110","165","0","46","0","0","0","127","0","34","91","172","254","407","80","18","0"
"publicpolygonfeature:5:63677","ZIP Code 94597","country:us/state:ca/zip:94597","94597","0","443","452","91","998","414","343","101","921","1502","624","173","257","42","4","38","65","18","217","105","26","40","159","234","115","0","9","0","0","28","0","7","35","119","243","44","453","171","94","50"
"publicpolygonfeature:5:63678","ZIP Code 94598","country:us/state:ca/zip:94598","94598","29","322","296","97","625","408","482","92","842","1412","423","457","251","20","0","133","68","17","84","49","0","0","76","205","45","15","14","0","0","23","0","0","50","63","112","13","210","15","86","36"
"publicpolygonfeature:5:63680","ZIP Code 94601","country:us/state:ca/zip:94601","94601","42","1737","1361","307","1311","998","571","218","1660","2367","1599","476","993","28","0","472","400","10","251","123","95","0","337","409","271","70","197","0","0","253","121","0","461","149","85","57","410","588","378","142"
"publicpolygonfeature:5:63681","ZIP Code 94602","country:us/state:ca/zip:94602","94602","9","581","610","77","707","553","300","256","1115","2260","751","214","433","6","0","81","94","61","75","69","23","19","143","440","81","63","33","0","0","0","35","0","295","32","101","81","220","394","95","78"
"publicpolygonfeature:5:63682","ZIP Code 94603","country:us/state:ca/zip:94603","94603","61","1707","873","313","1187","1390","203","67","1043","1682","1256","427","820","10","12","442","179","15","349","157","61","22","412","323","221","112","203","0","9","21","142","0","89","33","39","0","203","140","263","43"
"publicpolygonfeature:5:63683","ZIP Code 94605","country:us/state:ca/zip:94605","94605","24","864","1024","295","1246","1257","645","309","2112","3274","1122","561","638","8","0","206","179","17","63","69","68","0","294","361","177","137","44","10","0","22","135","0","167","160","11","14","149","287","211","343"
"publicpolygonfeature:5:63684","ZIP Code 94606","country:us/state:ca/zip:94606","94606","70","569","933","417","784","779","446","158","1275","3054","1402","370","866","42","9","35","202","11","193","80","131","9","164","251","303","24","193","39","4","173","66","51","194","86","170","113","547","877","614","62"
"publicpolygonfeature:5:63685","ZIP Code 94607","country:us/state:ca/zip:94607","94607","51","286","435","75","367","493","179","119","961","1205","593","335","279","47","0","143","41","37","143","0","48","0","247","217","42","55","0","0","18","41","197","23","277","121","255","115","937","852","423","99"
"publicpolygonfeature:5:63686","ZIP Code 94608","country:us/state:ca/zip:94608","94608","5","514","688","42","612","582","363","345","1488","2447","533","356","316","0","0","20","13","53","141","25","9","14","186","243","21","13","5","0","16","100","114","0","264","36","215","206","491","340","309","17"
"publicpolygonfeature:5:63687","ZIP Code 94609","country:us/state:ca/zip:94609","94609","64","523","206","10","458","321","204","362","622","1575","541","102","241","17","0","63","67","7","60","5","122","8","81","212","46","0","6","0","0","112","39","0","313","154","141","157","556","547","185","112"
"publicpolygonfeature:5:63688","ZIP Code 94610","country:us/state:ca/zip:94610","94610","41","266","494","192","388","344","370","226","1292","2540","595","272","324","9","11","7","44","17","31","25","16","12","52","326","68","19","69","0","0","0","96","16","170","131","203","87","674","530","121","118"
"publicpolygonfeature:5:63689","ZIP Code 94611","country:us/state:ca/zip:94611","94611","0","411","407","162","419","445","594","126","1590","2255","619","401","411","13","0","1","26","0","70","27","25","2","259","310","87","32","24","11","0","36","231","3","134","29","389","145","501","377","205","73"
"publicpolygonfeature:5:63690","ZIP Code 94612","country:us/state:ca/zip:94612","94612","0","104","155","0","88","150","200","100","540","973","425","193","84","0","0","38","23","0","12","101","111","17","37","64","72","5","0","0","0","29","143","18","236","173","103","196","670","887","263","219"
"publicpolygonfeature:5:63691","ZIP Code 94613","country:us/state:ca/zip:94613","94613","4","0","0","0","0","0","0","0","3","0","10","0","5","0","5","0","0","0","0","0","0","0","0","0","4","5","0","0","0","0","0","0","10","0","0","13","0","0","0","0"
"publicpolygonfeature:5:63692","ZIP Code 94618","country:us/state:ca/zip:94618","94618","14","121","242","17","173","112","298","139","605","952","156","147","185","13","0","0","19","0","36","0","0","0","101","58","64","0","76","0","0","24","27","16","99","62","251","104","382","124","49","56"
"publicpolygonfeature:5:63693","ZIP Code 94619","country:us/state:ca/zip:94619","94619","0","587","461","65","341","353","392","141","1043","1889","469","332","356","10","0","177","78","0","58","282","0","0","187","217","77","112","38","0","0","38","83","61","158","66","152","66","183","221","64","39"
"publicpolygonfeature:5:63694","ZIP Code 94621","country:us/state:ca/zip:94621","94621","138","1373","602","264","795","1144","182","156","790","1357","862","246","586","63","0","507","168","64","216","111","22","55","166","439","203","30","204","0","0","96","33","46","286","38","84","0","191","259","221","132"
"publicpolygonfeature:5:63695","ZIP Code 94702","country:us/state:ca/zip:94702","94702","0","199","277","67","208","131","42","74","407","934","208","235","72","0","0","10","10","0","25","0","7","16","81","96","0","0","0","0","0","32","102","24","165","77","31","82","223","224","77","116"
"publicpolygonfeature:5:63696","ZIP Code 94703","country:us/state:ca/zip:94703","94703","11","343","242","16","334","237","100","100","532","1092","184","59","111","9","16","80","0","0","53","25","21","0","11","197","56","0","109","0","0","23","73","0","53","56","119","19","374","607","176","137"
"publicpolygonfeature:5:63697","ZIP Code 94704","country:us/state:ca/zip:94704","94704","10","133","159","0","102","38","128","53","189","712","270","26","106","7","0","0","30","0","0","0","70","0","30","0","85","0","0","0","0","42","42","9","48","0","108","330","340","222","128","18"
"publicpolygonfeature:5:63698","ZIP Code 94705","country:us/state:ca/zip:94705","94705","0","19","133","51","106","104","217","100","408","689","145","62","135","0","0","7","10","0","14","17","0","0","6","87","50","0","9","0","21","24","49","0","51","22","44","22","122","178","99","47"
"publicpolygonfeature:5:63699","ZIP Code 94706","country:us/state:ca/zip:94706","94706","16","155","427","16","169","153","170","18","547","1210","358","202","302","0","0","4","0","7","51","48","25","5","51","93","21","17","0","0","22","11","112","0","53","21","95","95","256","376","71","74"
"publicpolygonfeature:5:63700","ZIP Code 94708","country:us/state:ca/zip:94708","94708","7","50","67","57","132","86","121","71","345","766","133","74","76","49","2","0","15","0","27","0","28","6","31","46","47","4","13","0","0","27","23","0","17","8","30","0","176","107","4","5"
"publicpolygonfeature:5:63701","ZIP Code 94709","country:us/state:ca/zip:94709","94709","15","137","61","45","148","70","13","136","203","491","156","14","26","0","0","0","0","0","10","0","0","0","23","11","0","0","0","0","10","7","27","0","0","23","57","94","187","202","46","0"
"publicpolygonfeature:5:63702","ZIP Code 94710","country:us/state:ca/zip:94710","94710","0","83","87","14","197","84","99","65","182","379","142","11","124","0","0","0","0","0","9","0","0","10","119","21","7","0","20","0","0","23","20","12","5","26","16","29","127","128","26","0"
"publicpolygonfeature:5:63703","ZIP Code 94720","country:us/state:ca/zip:94720","94720","0","0","26","0","7","0","0","0","21","119","82","0","24","0","0","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","10","0","12","0","0","0","34","73","107","12"
"publicpolygonfeature:5:63704","ZIP Code 94801","country:us/state:ca/zip:94801","94801","84","1087","556","289","1124","701","193","5","713","1704","910","321","753","15","17","995","111","32","162","182","76","0","369","469","228","11","77","0","0","155","51","96","203","71","11","0","254","177","141","41"
"publicpolygonfeature:5:63705","ZIP Code 94803","country:us/state:ca/zip:94803","94803","32","291","473","267","1102","900","391","152","817","2227","783","509","832","0","0","24","150","66","106","251","26","52","275","495","144","69","87","0","0","100","25","8","72","0","71","0","222","98","29","13"
"publicpolygonfeature:5:63706","ZIP Code 94804","country:us/state:ca/zip:94804","94804","24","1712","878","290","1346","994","509","291","1678","3001","1534","373","854","29","0","226","58","98","111","228","0","26","559","421","445","92","101","0","0","50","122","42","139","48","162","41","284","485","395","107"
"publicpolygonfeature:5:63707","ZIP Code 94805","country:us/state:ca/zip:94805","94805","41","363","484","132","593","261","147","120","623","1033","491","254","248","0","0","51","164","20","110","20","4","33","84","191","12","40","52","45","0","49","18","9","39","17","34","0","63","294","59","76"
"publicpolygonfeature:5:63708","ZIP Code 94806","country:us/state:ca/zip:94806","94806","211","1657","1325","445","2489","1799","672","186","1895","3731","1597","674","1444","0","50","634","222","8","642","332","61","36","760","1032","719","97","283","0","35","145","102","51","80","149","52","0","349","337","131","51"
"publicpolygonfeature:5:63710","ZIP Code 94901","country:us/state:ca/zip:94901","94901","10","1021","488","243","924","297","665","287","1438","2520","955","346","630","0","20","604","24","16","462","107","87","22","660","329","348","76","114","0","0","180","92","0","174","0","102","43","207","193","116","12"
"publicpolygonfeature:5:63712","ZIP Code 94903","country:us/state:ca/zip:94903","94903","9","415","413","89","940","458","313","202","1365","1982","422","392","533","6","0","139","58","0","224","76","53","0","219","185","164","0","84","0","0","8","0","0","0","129","39","0","120","67","183","47"
"publicpolygonfeature:5:63713","ZIP Code 94904","country:us/state:ca/zip:94904","94904","0","102","96","31","286","157","325","28","557","992","200","51","132","0","0","28","0","24","16","0","0","0","5","45","23","9","10","0","0","7","24","0","18","0","71","30","86","0","92","0"
"publicpolygonfeature:5:63714","ZIP Code 94920","country:us/state:ca/zip:94920","94920","0","80","36","7","123","88","343","19","387","771","219","40","104","0","0","111","0","17","0","0","0","0","73","0","0","0","0","0","12","0","0","0","5","11","16","8","109","31","0","0"
"publicpolygonfeature:5:63718","ZIP Code 94924","country:us/state:ca/zip:94924","94924","0","40","0","40","51","44","0","0","63","76","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","0","24","0","0","0","0","0","0","0"
"publicpolygonfeature:5:63719","ZIP Code 94925","country:us/state:ca/zip:94925","94925","0","44","106","0","194","108","127","83","388","575","101","35","60","0","0","0","0","0","15","0","16","0","142","207","0","0","0","0","0","0","0","53","11","0","28","17","20","40","0","0"
"publicpolygonfeature:5:63720","ZIP Code 94930","country:us/state:ca/zip:94930","94930","0","117","60","4","192","72","186","37","235","698","164","123","206","0","6","27","0","0","0","0","8","0","9","24","37","0","1","0","0","0","0","0","0","0","15","32","31","19","1","0"
"publicpolygonfeature:5:63722","ZIP Code 94933","country:us/state:ca/zip:94933","94933","0","63","0","0","36","0","32","16","109","42","42","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:63723","ZIP Code 94940","country:us/state:ca/zip:94940","94940","0","0","0","0","0","0","0","0","60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:63725","ZIP Code 94937","country:us/state:ca/zip:94937","94937","28","30","22","8","29","13","19","43","31","14","93","0","0","0","0","0","0","0","0","0","0","0","15","0","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:63726","ZIP Code 94938","country:us/state:ca/zip:94938","94938","0","0","9","0","0","0","0","0","22","32","45","0","0","0","0","0","0","0","0","0","0","44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:63727","ZIP Code 94939","country:us/state:ca/zip:94939","94939","0","59","57","130","159","31","164","41","411","502","66","48","204","0","0","0","0","0","13","0","29","12","30","15","21","18","78","0","0","0","0","0","39","0","27","0","0","8","2","0"
"publicpolygonfeature:5:63729","ZIP Code 94941","country:us/state:ca/zip:94941","94941","14","382","395","133","849","273","913","146","1324","1673","687","318","419","0","0","0","14","0","26","6","107","0","79","243","196","0","94","0","0","0","14","0","14","0","47","47","81","29","0","24"
"publicpolygonfeature:5:63730","ZIP Code 94945","country:us/state:ca/zip:94945","94945","94","365","213","173","869","204","208","110","730","1092","301","479","262","0","0","94","0","0","53","96","13","6","232","176","76","23","0","0","0","0","31","0","19","6","0","0","39","51","25","38"
"publicpolygonfeature:5:63732","ZIP Code 94946","country:us/state:ca/zip:94946","94946","5","19","7","4","47","3","4","13","47","51","21","6","3","7","3","3","0","0","0","0","0","0","2","6","5","0","0","0","0","0","0","0","0","0","0","0","2","0","0","3"
"publicpolygonfeature:5:63733","ZIP Code 94947","country:us/state:ca/zip:94947","94947","59","541","397","60","862","349","262","161","1202","1713","561","451","888","31","3","17","49","0","31","0","167","0","56","58","254","20","99","0","0","0","18","0","30","16","39","22","123","58","46","19"
"publicpolygonfeature:5:63734","ZIP Code 94949","country:us/state:ca/zip:94949","94949","13","328","361","33","690","235","298","88","656","1375","489","176","316","40","0","49","8","0","62","0","16","10","92","183","134","0","73","0","0","44","0","0","89","13","38","12","102","35","53","8"
"publicpolygonfeature:5:63735","ZIP Code 94950","country:us/state:ca/zip:94950","94950","0","0","0","0","0","0","0","8","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:63736","ZIP Code 94952","country:us/state:ca/zip:94952","94952","97","1092","1238","309","1128","281","555","214","1070","2684","738","767","683","148","12","186","205","53","263","15","96","10","205","210","105","0","41","19","0","0","3","30","48","8","34","34","23","31","10","17"
"publicpolygonfeature:5:63739","ZIP Code 94960","country:us/state:ca/zip:94960","94960","11","183","118","113","326","90","357","33","461","1394","375","194","112","0","0","0","9","30","43","0","30","0","30","53","32","15","0","0","0","16","0","6","5","0","59","24","77","9","12","0"
"publicpolygonfeature:5:63740","ZIP Code 94963","country:us/state:ca/zip:94963","94963","0","0","32","0","0","0","40","0","33","15","126","0","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:63741","ZIP Code 94964","country:us/state:ca/zip:94964","94964","0","0","95","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:63743","ZIP Code 94956","country:us/state:ca/zip:94956","94956","0","37","0","27","69","0","10","0","43","89","0","24","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:63744","ZIP Code 94957","country:us/state:ca/zip:94957","94957","9","0","5","16","11","57","105","4","79","62","0","0","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","0","9","11","0","0"
"publicpolygonfeature:5:63745","ZIP Code 94965","country:us/state:ca/zip:94965","94965","0","67","76","54","393","124","223","178","432","708","146","99","144","1","0","0","31","28","37","0","20","23","56","8","0","0","20","0","0","7","12","0","38","6","32","11","102","19","10","0"
"publicpolygonfeature:5:63746","ZIP Code 94970","country:us/state:ca/zip:94970","94970","0","23","0","0","0","0","23","0","0","31","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:63747","ZIP Code 94971","country:us/state:ca/zip:94971","94971","0","0","0","0","0","0","0","0","22","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:63749","ZIP Code 94973","country:us/state:ca/zip:94973","94973","0","71","0","9","147","0","0","0","130","189","103","0","86","0","0","0","0","0","0","0","0","0","0","0","44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:63826","ZIP Code 95219","country:us/state:ca/zip:95219","95219","65","894","856","199","1364","986","783","37","1044","3251","972","559","313","12","0","73","33","49","109","101","78","0","126","386","157","31","44","0","0","0","51","0","0","0","7","0","27","0","8","0"
"publicpolygonfeature:5:63933","ZIP Code 95391","country:us/state:ca/zip:95391","95391","530","139","626","72","627","350","178","324","1134","1822","381","118","251","0","0","13","122","42","95","99","62","0","223","391","80","110","0","0","0","0","22","0","41","0","0","0","24","0","0","0"
"publicpolygonfeature:5:6701475","ZIP Code 94188","country:us/state:ca/zip:94188","94188","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:6702208","ZIP Code 94018","country:us/state:ca/zip:94018","94018","30","104","47","38","103","31","103","27","329","253","157","72","57","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","77","0","0","0","0","0","0","0"
"publicpolygonfeature:22:928646","San Francisco-Oakland-Fremont, CA Area","country:us/state:ca/msa:san_francisco-oakland-fremont","41860","5946","88550","101835","23801","112890","78306","64086","32451","181855","286355","96991","50303","59297","2121","1038","16953","14722","3766","19591","10964","8748","3841","32906","45196","20006","5990","10431","499","451","5970","10850","2329","19763","8244","18059","11515","50922","38651","20939","9524"
