"feature id","feature label","shid","geoid","Workers in Agriculture, Fishing, and Mining who Commute by Drive Alone (2020-2024)","Workers in Construction who Commute by Drive Alone (2020-2024)","Workers in Manufacturing who Commute by Drive Alone (2020-2024)","Workers in Wholesale Trade who Commute by Drive Alone (2020-2024)","Workers in Retail Trade who Commute by Drive Alone (2020-2024)","Workers in Transportation who Commute by Drive Alone (2020-2024)","Workers in Finance and Insurance who Commute by Drive Alone (2020-2024)","Workers in Information who Commute by Drive Alone (2020-2024)","Workers in Scientific and Professional who Commute by Drive Alone (2020-2024)","Workers in Education and Health Care who Commute by Drive Alone (2020-2024)","Workers in Arts, Food, and Entertainment who Commute by Drive Alone (2020-2024)","Workers in Public Administration who Commute by Drive Alone (2020-2024)","Workers in Other Services who Commute by Drive Alone (2020-2024)","Workers in Armed Forces who Commute by Drive Alone (2020-2024)","Workers in Agriculture, Fishing, and Mining who Commute by Drive Carpool (2020-2024)","Workers in Construction who Commute by Drive Carpool (2020-2024)","Workers in Manufacturing who Commute by Drive Carpool (2020-2024)","Workers in Wholesale Trade who Commute by Drive Carpool (2020-2024)","Workers in Retail Trade who Commute by Drive Carpool (2020-2024)","Workers in Transportation who Commute by Drive Carpool (2020-2024)","Workers in Finance and Insurance who Commute by Drive Carpool (2020-2024)","Workers in Information who Commute by Drive Carpool (2020-2024)","Workers in Scientific and Professional who Commute by Drive Carpool (2020-2024)","Workers in Education and Health Care who Commute by Drive Carpool (2020-2024)","Workers in Arts, Food, and Entertainment who Commute by Drive Carpool (2020-2024)","Workers in Public Administration who Commute by Drive Carpool (2020-2024)","Workers in Other Services who Commute by Drive Carpool (2020-2024)","Workers in Armed Forces who Commute by Drive Carpool (2020-2024)","Workers in Agriculture, Fishing, and Mining who Commute by Public Transit (2020-2024)","Workers in Construction who Commute by Public Transit (2020-2024)","Workers in Manufacturing who Commute by Public Transit (2020-2024)","Workers in Wholesale Trade who Commute by Public Transit (2020-2024)","Workers in Retail Trade who Commute by Public Transit (2020-2024)","Workers in Transportation who Commute by Public Transit (2020-2024)","Workers in Finance and Insurance who Commute by Public Transit (2020-2024)","Workers in Information who Commute by Public Transit (2020-2024)","Workers in Scientific and Professional who Commute by Public Transit (2020-2024)","Workers in Education and Health Care who Commute by Public Transit (2020-2024)","Workers in Arts, Food, and Entertainment who Commute by Public Transit (2020-2024)","Workers in Public Administration who Commute by Public Transit (2020-2024)"
"publicpolygonfeature:5:43590","ZIP Code 33716","country:us/state:fl/zip:33716","33716","0","381","623","116","1051","465","1026","36","772","2313","997","202","411","512","0","47","239","9","237","104","35","0","157","146","44","11","45","0","0","0","0","0","0","97","0","0","24","34","0","0"
"publicpolygonfeature:5:43591","ZIP Code 33744","country:us/state:fl/zip:33744","33744","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:43592","ZIP Code 33755","country:us/state:fl/zip:33755","33755","0","761","526","146","846","485","457","42","1017","1891","862","529","651","0","8","128","61","27","197","17","16","0","116","298","247","38","89","0","0","22","0","0","68","48","0","0","28","57","63","13"
"publicpolygonfeature:5:43593","ZIP Code 33759","country:us/state:fl/zip:33759","33759","0","289","435","310","535","142","432","103","559","876","778","153","222","0","24","141","8","0","0","0","30","0","88","218","107","35","80","0","15","0","19","0","9","14","0","0","5","30","52","0"
"publicpolygonfeature:5:43594","ZIP Code 33760","country:us/state:fl/zip:33760","33760","0","618","464","117","855","358","176","20","956","1873","857","76","424","0","0","146","58","0","198","13","54","0","141","206","9","0","0","0","0","5","0","0","0","0","0","0","7","30","58","0"
"publicpolygonfeature:5:43595","ZIP Code 33761","country:us/state:fl/zip:33761","33761","34","392","431","71","401","239","315","145","987","1237","397","224","497","23","0","41","4","0","0","18","113","0","20","89","203","12","29","0","0","0","0","0","36","0","10","0","31","0","0","0"
"publicpolygonfeature:5:43596","ZIP Code 33762","country:us/state:fl/zip:33762","33762","0","75","82","52","150","55","156","29","316","579","161","100","86","0","0","0","6","83","17","0","7","0","6","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0"
"publicpolygonfeature:5:43597","ZIP Code 33763","country:us/state:fl/zip:33763","33763","14","314","470","63","988","245","437","73","541","1199","450","195","605","0","8","69","24","0","98","26","92","27","166","128","89","32","39","21","0","48","12","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:43599","ZIP Code 33764","country:us/state:fl/zip:33764","33764","85","551","667","263","1263","461","736","146","945","1839","993","457","368","7","0","96","305","49","252","27","31","0","26","237","123","45","98","0","0","0","0","0","12","0","0","0","22","36","74","0"
"publicpolygonfeature:5:43600","ZIP Code 33765","country:us/state:fl/zip:33765","33765","9","452","381","220","502","284","406","45","369","759","636","198","273","0","0","62","34","0","35","45","46","0","25","67","57","35","31","9","0","0","0","0","29","0","0","0","11","0","4","0"
"publicpolygonfeature:5:43601","ZIP Code 33767","country:us/state:fl/zip:33767","33767","0","186","78","88","164","47","255","20","223","336","82","50","43","0","0","0","0","0","0","0","23","0","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:43602","ZIP Code 33770","country:us/state:fl/zip:33770","33770","266","566","530","73","777","416","489","197","852","2162","928","760","428","0","0","79","159","9","198","0","22","0","69","202","226","133","44","0","0","0","50","0","0","0","0","0","0","57","63","10"
"publicpolygonfeature:5:43603","ZIP Code 33771","country:us/state:fl/zip:33771","33771","27","784","642","224","1544","594","744","140","864","2107","925","528","465","0","0","97","42","13","92","62","70","0","209","193","56","10","61","0","0","0","0","0","23","0","0","0","4","0","0","0"
"publicpolygonfeature:5:43604","ZIP Code 33773","country:us/state:fl/zip:33773","33773","0","322","628","319","771","261","707","54","839","1390","993","235","382","11","0","48","43","0","19","54","91","0","77","213","150","10","71","0","0","0","0","0","11","0","0","0","0","0","0","0"
"publicpolygonfeature:5:43605","ZIP Code 33774","country:us/state:fl/zip:33774","33774","31","508","216","81","1134","294","730","128","804","1522","928","242","393","0","6","70","78","30","28","0","13","0","59","134","12","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:43606","ZIP Code 33776","country:us/state:fl/zip:33776","33776","9","226","228","38","479","87","253","46","420","897","289","154","345","6","0","15","0","0","61","0","22","0","0","95","0","56","0","0","0","0","0","0","0","0","0","0","0","8","0","0"
"publicpolygonfeature:5:43607","ZIP Code 33777","country:us/state:fl/zip:33777","33777","50","532","645","127","1042","245","808","49","916","1337","451","277","240","231","0","27","52","8","41","58","32","41","43","94","86","0","0","0","0","0","0","0","0","39","0","0","0","0","0","0"
"publicpolygonfeature:5:43608","ZIP Code 33778","country:us/state:fl/zip:33778","33778","32","369","686","79","827","398","437","69","520","1159","550","393","315","0","0","11","3","0","79","30","54","33","214","137","17","0","0","0","0","31","0","0","0","0","0","8","0","10","0","8"
"publicpolygonfeature:5:43609","ZIP Code 33781","country:us/state:fl/zip:33781","33781","0","1002","1337","209","1785","304","831","66","1029","1563","1090","385","561","33","0","73","127","0","105","47","7","0","294","210","138","80","203","0","1","76","0","0","0","0","0","0","23","50","57","0"
"publicpolygonfeature:5:43756","ZIP Code 34652","country:us/state:fl/zip:34652","34652","51","833","337","228","1814","387","336","22","871","1781","759","188","303","0","0","122","61","11","148","37","121","0","240","307","62","0","34","0","0","14","0","0","6","0","0","0","0","0","168","0"
"publicpolygonfeature:5:43759","ZIP Code 34601","country:us/state:fl/zip:34601","34601","46","842","423","253","1057","691","334","72","471","1237","795","369","342","0","0","82","48","0","160","0","0","0","34","76","141","43","124","0","0","25","0","0","19","52","0","0","0","16","3","0"
"publicpolygonfeature:5:43760","ZIP Code 34602","country:us/state:fl/zip:34602","34602","35","592","86","61","515","294","132","6","373","475","398","208","123","0","12","65","0","50","16","0","0","0","15","245","57","21","17","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:43761","ZIP Code 34604","country:us/state:fl/zip:34604","34604","0","298","312","184","684","390","326","66","250","930","496","270","219","0","0","28","13","0","34","9","22","0","75","40","46","42","80","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:43762","ZIP Code 34606","country:us/state:fl/zip:34606","34606","33","665","376","62","1611","173","355","60","861","1692","939","260","441","0","0","62","150","0","161","0","0","0","147","208","86","0","85","0","0","0","0","0","64","0","0","0","0","29","0","0"
"publicpolygonfeature:5:43763","ZIP Code 34607","country:us/state:fl/zip:34607","34607","13","203","188","2","314","113","116","0","371","559","158","115","102","0","25","0","4","2","60","14","131","0","64","143","93","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:43764","ZIP Code 34608","country:us/state:fl/zip:34608","34608","29","867","673","219","1639","677","467","167","1423","3521","982","754","560","0","0","218","127","0","144","37","0","0","300","476","128","6","126","0","1","0","0","0","0","0","0","0","0","11","0","0"
"publicpolygonfeature:5:43765","ZIP Code 34609","country:us/state:fl/zip:34609","34609","87","1418","530","83","2036","1061","554","207","1415","4185","1464","491","759","27","0","73","79","18","265","79","94","0","185","283","94","0","68","0","0","0","0","0","15","0","0","0","0","20","21","0"
"publicpolygonfeature:5:43766","ZIP Code 34610","country:us/state:fl/zip:34610","34610","13","595","140","51","700","470","218","37","703","1360","660","293","469","0","0","45","23","0","145","71","0","0","65","189","30","17","5","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:43767","ZIP Code 34653","country:us/state:fl/zip:34653","34653","10","914","479","168","1711","502","420","178","1670","2197","1019","430","694","0","0","128","70","31","140","128","85","0","267","195","97","37","93","0","7","0","0","0","3","7","0","0","0","16","0","3"
"publicpolygonfeature:5:43768","ZIP Code 34613","country:us/state:fl/zip:34613","34613","48","475","375","296","476","272","164","37","296","1523","420","357","293","0","0","86","18","0","130","0","120","0","84","168","185","16","69","0","0","0","0","0","10","0","0","0","0","0","0","0"
"publicpolygonfeature:5:43769","ZIP Code 34614","country:us/state:fl/zip:34614","34614","20","345","123","26","360","142","232","0","442","1220","132","172","143","10","0","77","19","0","62","0","29","0","32","117","55","0","28","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:43770","ZIP Code 34637","country:us/state:fl/zip:34637","34637","0","155","89","189","182","143","335","22","374","769","360","64","290","0","0","0","0","0","0","0","24","24","0","48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:43771","ZIP Code 34638","country:us/state:fl/zip:34638","34638","0","646","833","183","1671","530","1231","86","1321","3449","844","953","421","130","0","104","11","0","87","57","42","0","134","262","303","81","38","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:43772","ZIP Code 34639","country:us/state:fl/zip:34639","34639","0","716","468","50","1413","544","836","127","1545","2956","920","503","407","67","0","173","45","0","79","15","60","16","112","621","189","70","50","0","0","0","0","0","0","0","17","0","0","0","0","0"
"publicpolygonfeature:5:43773","ZIP Code 34655","country:us/state:fl/zip:34655","34655","127","972","567","407","2057","633","1230","212","1816","4287","1249","1082","1010","62","0","205","0","0","438","32","107","3","268","413","171","117","96","0","0","0","0","4","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:43774","ZIP Code 34661","country:us/state:fl/zip:34661","34661","0","0","0","0","0","0","50","0","0","0","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:43775","ZIP Code 34667","country:us/state:fl/zip:34667","34667","22","700","436","290","1356","311","361","26","703","1344","535","417","495","34","0","88","53","0","63","25","14","32","181","118","73","11","0","44","0","0","0","0","0","0","99","0","58","0","0","0"
"publicpolygonfeature:5:43776","ZIP Code 34668","country:us/state:fl/zip:34668","34668","0","1879","643","226","2941","741","615","114","1376","3311","1313","452","852","80","0","216","117","113","176","117","175","43","188","315","306","0","77","20","0","0","0","0","0","60","0","0","44","0","10","0"
"publicpolygonfeature:5:43777","ZIP Code 34669","country:us/state:fl/zip:34669","34669","8","364","281","99","554","296","180","20","560","1008","341","163","288","0","5","22","67","0","75","0","9","28","8","104","111","13","0","0","0","0","0","0","0","0","0","0","0","8","0","0"
"publicpolygonfeature:5:43778","ZIP Code 34683","country:us/state:fl/zip:34683","34683","18","677","621","369","1561","399","1102","72","1665","2684","1350","703","596","9","14","21","67","0","115","7","96","19","154","235","70","13","43","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:43779","ZIP Code 34684","country:us/state:fl/zip:34684","34684","0","983","472","272","908","313","639","155","742","1959","568","339","507","33","0","0","69","0","151","19","70","0","47","167","41","31","57","0","0","0","0","0","0","22","0","0","0","12","0","0"
"publicpolygonfeature:5:43780","ZIP Code 34685","country:us/state:fl/zip:34685","34685","0","330","351","125","891","148","554","20","674","1251","428","251","197","0","0","0","0","0","23","0","31","0","23","238","14","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:43781","ZIP Code 34688","country:us/state:fl/zip:34688","34688","9","103","118","19","418","43","354","82","222","581","335","74","78","26","0","8","6","0","0","10","0","0","60","127","0","0","50","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:43782","ZIP Code 34689","country:us/state:fl/zip:34689","34689","0","702","683","68","1110","396","419","153","668","2569","946","401","254","0","0","103","48","44","49","0","51","0","33","346","50","0","7","0","0","0","0","0","0","0","0","0","0","6","0","0"
"publicpolygonfeature:5:43783","ZIP Code 34690","country:us/state:fl/zip:34690","34690","107","420","156","0","763","184","74","23","478","798","507","65","218","0","0","77","0","0","52","0","45","19","90","80","117","12","21","0","0","0","0","0","0","0","0","0","0","0","31","0"
"publicpolygonfeature:5:43784","ZIP Code 34698","country:us/state:fl/zip:34698","34698","0","593","697","258","1470","688","1040","178","1462","2649","1234","405","422","52","6","98","33","66","30","100","28","10","66","220","38","103","134","0","0","15","0","0","0","0","11","0","0","2","17","0"
"publicpolygonfeature:5:6680134","ZIP Code 33530","country:us/state:fl/zip:33530","33530","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:6697676","ZIP Code 33574","country:us/state:fl/zip:33574","33574","0","0","0","0","0","25","6","4","12","35","90","0","0","0","0","0","0","0","0","0","0","0","0","11","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:6701323","ZIP Code 33550","country:us/state:fl/zip:33550","33550","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:22:928724","Tampa-St. Petersburg-Clearwater, FL Area","country:us/state:fl/msa:tampa-st_petersburg-clearwater","45300","5794","83244","64498","25007","137843","61471","81221","13930","127849","248958","102982","44674","54519","7801","948","15514","7786","2452","16067","6251","7312","1644","15406","27486","16498","3682","6823","351","543","723","285","116","1469","826","646","98","1224","1891","2777","199"
