"feature id","feature label","shid","geoid","Workers in Agriculture, Fishing, and Mining who Commute by Drive Alone (2020-2024)","Workers in Construction who Commute by Drive Alone (2020-2024)","Workers in Manufacturing who Commute by Drive Alone (2020-2024)","Workers in Wholesale Trade who Commute by Drive Alone (2020-2024)","Workers in Retail Trade who Commute by Drive Alone (2020-2024)","Workers in Transportation who Commute by Drive Alone (2020-2024)","Workers in Finance and Insurance who Commute by Drive Alone (2020-2024)","Workers in Information who Commute by Drive Alone (2020-2024)","Workers in Scientific and Professional who Commute by Drive Alone (2020-2024)","Workers in Education and Health Care who Commute by Drive Alone (2020-2024)","Workers in Arts, Food, and Entertainment who Commute by Drive Alone (2020-2024)","Workers in Public Administration who Commute by Drive Alone (2020-2024)","Workers in Other Services who Commute by Drive Alone (2020-2024)","Workers in Armed Forces who Commute by Drive Alone (2020-2024)","Workers in Agriculture, Fishing, and Mining who Commute by Drive Carpool (2020-2024)","Workers in Construction who Commute by Drive Carpool (2020-2024)","Workers in Manufacturing who Commute by Drive Carpool (2020-2024)","Workers in Wholesale Trade who Commute by Drive Carpool (2020-2024)","Workers in Retail Trade who Commute by Drive Carpool (2020-2024)","Workers in Transportation who Commute by Drive Carpool (2020-2024)","Workers in Finance and Insurance who Commute by Drive Carpool (2020-2024)","Workers in Information who Commute by Drive Carpool (2020-2024)","Workers in Scientific and Professional who Commute by Drive Carpool (2020-2024)","Workers in Education and Health Care who Commute by Drive Carpool (2020-2024)","Workers in Arts, Food, and Entertainment who Commute by Drive Carpool (2020-2024)","Workers in Public Administration who Commute by Drive Carpool (2020-2024)","Workers in Other Services who Commute by Drive Carpool (2020-2024)","Workers in Armed Forces who Commute by Drive Carpool (2020-2024)","Workers in Agriculture, Fishing, and Mining who Commute by Public Transit (2020-2024)","Workers in Construction who Commute by Public Transit (2020-2024)","Workers in Manufacturing who Commute by Public Transit (2020-2024)","Workers in Wholesale Trade who Commute by Public Transit (2020-2024)","Workers in Retail Trade who Commute by Public Transit (2020-2024)","Workers in Transportation who Commute by Public Transit (2020-2024)","Workers in Finance and Insurance who Commute by Public Transit (2020-2024)","Workers in Information who Commute by Public Transit (2020-2024)","Workers in Scientific and Professional who Commute by Public Transit (2020-2024)","Workers in Education and Health Care who Commute by Public Transit (2020-2024)","Workers in Arts, Food, and Entertainment who Commute by Public Transit (2020-2024)","Workers in Public Administration who Commute by Public Transit (2020-2024)"
"publicpolygonfeature:5:41502","ZIP Code 28269","country:us/state:nc/zip:28269","28269","24","1283","1887","270","2445","2283","2639","465","2310","5274","1640","586","1421","23","0","381","272","74","444","169","240","12","212","664","260","32","45","0","0","0","50","0","4","8","46","0","51","0","37","0"
"publicpolygonfeature:5:41696","ZIP Code 28660","country:us/state:nc/zip:28660","28660","13","51","166","33","92","176","17","0","109","140","63","1","30","0","4","7","15","0","0","63","10","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:41741","ZIP Code 28677","country:us/state:nc/zip:28677","28677","131","1094","2420","687","1918","842","621","80","1277","2853","785","478","597","0","25","258","599","18","322","21","58","235","134","375","250","125","99","0","30","0","0","0","0","0","0","0","0","25","0","0"
"publicpolygonfeature:5:41750","ZIP Code 28625","country:us/state:nc/zip:28625","28625","319","1117","3154","362","1690","956","438","44","1357","3014","982","831","681","0","15","192","242","99","372","95","86","16","61","501","250","52","126","0","0","0","0","0","0","8","0","0","0","0","0","0"
"publicpolygonfeature:5:41754","ZIP Code 28634","country:us/state:nc/zip:28634","28634","37","172","552","44","191","94","46","30","72","351","135","55","233","0","0","78","63","2","113","10","2","0","10","22","43","3","8","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:41764","ZIP Code 28678","country:us/state:nc/zip:28678","28678","125","59","686","74","295","123","99","0","184","366","102","37","70","0","0","29","63","0","0","14","0","0","0","27","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:41770","ZIP Code 28650","country:us/state:nc/zip:28650","28650","10","358","1361","0","294","440","248","78","282","1103","248","189","473","0","0","42","85","0","119","0","0","0","8","0","42","0","19","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:41800","ZIP Code 28689","country:us/state:nc/zip:28689","28689","89","33","57","156","115","0","13","0","32","189","10","0","11","0","0","0","20","36","0","8","0","0","0","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:41923","ZIP Code 29014","country:us/state:sc/zip:29014","29014","0","55","154","10","105","141","0","0","0","194","8","7","21","0","0","0","0","0","0","0","0","0","0","15","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:41935","ZIP Code 29031","country:us/state:sc/zip:29031","29031","6","18","271","27","116","51","4","27","8","98","120","84","18","0","0","3","8","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:41955","ZIP Code 29055","country:us/state:sc/zip:29055","29055","0","75","256","61","158","119","67","0","77","143","145","131","86","0","0","28","0","0","0","0","0","0","5","5","0","12","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:41959","ZIP Code 29058","country:us/state:sc/zip:29058","29058","21","132","507","19","250","70","91","0","111","377","106","93","107","0","0","10","3","0","39","0","3","0","0","21","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:41963","ZIP Code 29067","country:us/state:sc/zip:29067","29067","193","305","722","44","305","292","81","86","164","693","228","165","109","47","0","9","91","76","0","40","0","0","11","55","33","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:41980","ZIP Code 29717","country:us/state:sc/zip:29717","29717","18","89","97","17","101","55","2","32","13","88","72","30","3","0","0","11","13","0","0","2","1","0","0","3","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:41988","ZIP Code 29726","country:us/state:sc/zip:29726","29726","12","143","72","49","111","9","66","23","49","202","66","15","23","0","0","0","0","0","0","0","1","0","0","5","0","0","0","0","32","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:42270","ZIP Code 29707","country:us/state:sc/zip:29707","29707","0","613","1644","153","1011","562","1138","182","518","1944","1058","248","360","0","0","25","94","0","93","13","67","18","226","184","60","18","22","0","0","0","16","0","0","0","23","0","9","0","0","0"
"publicpolygonfeature:5:42272","ZIP Code 29708","country:us/state:sc/zip:29708","29708","346","838","1405","411","1299","1102","1727","264","1871","3230","1300","460","620","0","0","371","77","35","70","32","96","0","47","200","150","26","0","0","0","0","16","0","0","0","39","0","29","0","0","0"
"publicpolygonfeature:5:42292","ZIP Code 29714","country:us/state:sc/zip:29714","29714","3","118","259","19","73","113","8","0","47","276","97","19","60","1","0","0","0","0","1","2","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:42300","ZIP Code 29704","country:us/state:sc/zip:29704","29704","0","96","259","103","150","117","44","21","29","233","81","30","23","31","0","25","0","20","23","0","0","0","0","43","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:42304","ZIP Code 29706","country:us/state:sc/zip:29706","29706","112","544","1297","152","763","578","126","35","627","1064","578","323","522","0","0","63","296","12","100","70","8","0","67","215","55","18","18","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:42307","ZIP Code 29715","country:us/state:sc/zip:29715","29715","0","568","1582","252","1299","1056","2049","343","1788","3252","1001","420","1293","11","0","147","136","30","22","146","25","0","112","317","110","13","80","0","0","0","0","0","29","0","0","0","17","29","0","0"
"publicpolygonfeature:5:42309","ZIP Code 29710","country:us/state:sc/zip:29710","29710","83","1584","1873","626","1999","946","790","172","1326","2669","1003","653","668","0","0","115","281","129","314","91","115","0","76","491","76","65","9","0","6","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:42310","ZIP Code 29712","country:us/state:sc/zip:29712","29712","29","42","239","11","27","9","0","29","52","232","36","58","106","49","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:42313","ZIP Code 29720","country:us/state:sc/zip:29720","29720","134","1407","3226","602","2777","1591","1325","214","1021","3710","1463","711","1291","100","0","214","517","5","280","13","90","0","160","576","220","27","125","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:42314","ZIP Code 29724","country:us/state:sc/zip:29724","29724","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:42318","ZIP Code 29729","country:us/state:sc/zip:29729","29729","7","64","162","14","136","38","19","7","97","105","97","150","43","0","6","0","7","0","0","0","0","0","0","16","8","0","6","1","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:42319","ZIP Code 29730","country:us/state:sc/zip:29730","29730","76","1342","3363","736","2547","1677","1346","348","1883","5088","2148","593","1169","197","11","315","221","147","142","178","59","12","207","407","134","38","103","0","5","0","4","0","48","0","0","0","16","47","60","0"
"publicpolygonfeature:5:42320","ZIP Code 29732","country:us/state:sc/zip:29732","29732","76","1418","2949","873","2281","1394","1240","469","2243","5609","1622","1018","1394","49","0","431","347","126","286","49","86","57","119","612","385","73","62","1","0","12","0","0","0","0","6","0","0","0","37","0"
"publicpolygonfeature:5:42321","ZIP Code 29733","country:us/state:sc/zip:29733","29733","0","0","0","0","46","33","6","0","0","0","113","0","0","0","0","0","0","0","33","0","0","0","0","10","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:42324","ZIP Code 29742","country:us/state:sc/zip:29742","29742","18","116","137","10","91","57","10","0","12","173","82","56","42","0","0","0","0","0","7","9","5","0","6","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:42325","ZIP Code 29743","country:us/state:sc/zip:29743","29743","0","70","80","21","41","21","15","0","71","101","39","97","31","0","0","0","0","0","0","28","0","0","0","10","0","0","97","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:42327","ZIP Code 29745","country:us/state:sc/zip:29745","29745","73","947","2331","207","2094","1003","672","139","1330","2324","1021","401","775","51","0","88","198","81","310","34","53","0","114","254","134","48","73","0","0","0","0","0","0","0","0","0","0","0","1","0"
"publicpolygonfeature:5:6671518","ZIP Code 28274","country:us/state:nc/zip:28274","28274","0","0","0","0","4","8","0","0","16","19","36","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","7","0"
"publicpolygonfeature:5:6676902","ZIP Code 28041","country:us/state:nc/zip:28041","28041","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:6678389","ZIP Code 28223","country:us/state:nc/zip:28223","28223","0","0","56","8","77","39","0","0","20","169","277","8","41","0","0","0","0","0","21","0","0","8","12","0","12","0","0","0","0","0","0","0","21","0","0","0","14","3","42","0"
"publicpolygonfeature:22:928125","Charlotte-Concord-Gastonia, NC-SC Area","country:us/state:nc/msa:charlotte-concord-gastonia","16740","5683","71223","110185","25015","111934","65781","79648","14422","97057","194439","77549","29395","48950","1912","714","18850","13436","2820","14938","5163","5311","1010","11044","20044","12964","2117","6153","149","109","402","732","167","1965","538","2778","159","1975","1697","1339","327"
