"feature id","feature label","shid","geoid","Workers in Agriculture, Fishing, and Mining who Commute by Drive Alone (2020-2024)","Workers in Construction who Commute by Drive Alone (2020-2024)","Workers in Manufacturing who Commute by Drive Alone (2020-2024)","Workers in Wholesale Trade who Commute by Drive Alone (2020-2024)","Workers in Retail Trade who Commute by Drive Alone (2020-2024)","Workers in Transportation who Commute by Drive Alone (2020-2024)","Workers in Finance and Insurance who Commute by Drive Alone (2020-2024)","Workers in Information who Commute by Drive Alone (2020-2024)","Workers in Scientific and Professional who Commute by Drive Alone (2020-2024)","Workers in Education and Health Care who Commute by Drive Alone (2020-2024)","Workers in Arts, Food, and Entertainment who Commute by Drive Alone (2020-2024)","Workers in Public Administration who Commute by Drive Alone (2020-2024)","Workers in Other Services who Commute by Drive Alone (2020-2024)","Workers in Armed Forces who Commute by Drive Alone (2020-2024)","Workers in Agriculture, Fishing, and Mining who Commute by Drive Carpool (2020-2024)","Workers in Construction who Commute by Drive Carpool (2020-2024)","Workers in Manufacturing who Commute by Drive Carpool (2020-2024)","Workers in Wholesale Trade who Commute by Drive Carpool (2020-2024)","Workers in Retail Trade who Commute by Drive Carpool (2020-2024)","Workers in Transportation who Commute by Drive Carpool (2020-2024)","Workers in Finance and Insurance who Commute by Drive Carpool (2020-2024)","Workers in Information who Commute by Drive Carpool (2020-2024)","Workers in Scientific and Professional who Commute by Drive Carpool (2020-2024)","Workers in Education and Health Care who Commute by Drive Carpool (2020-2024)","Workers in Arts, Food, and Entertainment who Commute by Drive Carpool (2020-2024)","Workers in Public Administration who Commute by Drive Carpool (2020-2024)","Workers in Other Services who Commute by Drive Carpool (2020-2024)","Workers in Armed Forces who Commute by Drive Carpool (2020-2024)","Workers in Agriculture, Fishing, and Mining who Commute by Public Transit (2020-2024)","Workers in Construction who Commute by Public Transit (2020-2024)","Workers in Manufacturing who Commute by Public Transit (2020-2024)","Workers in Wholesale Trade who Commute by Public Transit (2020-2024)","Workers in Retail Trade who Commute by Public Transit (2020-2024)","Workers in Transportation who Commute by Public Transit (2020-2024)","Workers in Finance and Insurance who Commute by Public Transit (2020-2024)","Workers in Information who Commute by Public Transit (2020-2024)","Workers in Scientific and Professional who Commute by Public Transit (2020-2024)","Workers in Education and Health Care who Commute by Public Transit (2020-2024)","Workers in Arts, Food, and Entertainment who Commute by Public Transit (2020-2024)","Workers in Public Administration who Commute by Public Transit (2020-2024)"
"publicpolygonfeature:5:46461","ZIP Code 43143","country:us/state:oh/zip:43143","43143","32","254","263","48","316","322","111","15","84","416","113","223","40","0","0","91","51","0","17","28","23","0","9","42","15","10","10","0","0","0","0","0","0","0","0","0","0","2","0","0"
"publicpolygonfeature:5:46462","ZIP Code 43144","country:us/state:oh/zip:43144","43144","0","15","25","2","4","2","4","0","4","18","1","4","16","0","0","0","0","0","0","0","0","0","1","10","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:46463","ZIP Code 43156","country:us/state:oh/zip:43156","43156","0","29","10","0","5","1","0","0","5","26","6","11","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:46464","ZIP Code 43157","country:us/state:oh/zip:43157","43157","0","45","3","8","23","20","4","0","13","32","47","2","4","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:46465","ZIP Code 43158","country:us/state:oh/zip:43158","43158","0","10","0","0","21","0","0","0","2","9","0","0","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:46466","ZIP Code 43146","country:us/state:oh/zip:43146","43146","52","335","242","51","328","360","82","49","253","897","100","304","211","0","0","28","0","21","117","24","0","0","62","94","209","26","32","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:46467","ZIP Code 43147","country:us/state:oh/zip:43147","43147","30","711","1331","563","1780","1363","1430","235","1525","5069","1411","915","614","105","0","40","129","0","93","171","89","18","142","361","77","45","179","110","0","0","0","0","0","0","0","0","0","15","0","0"
"publicpolygonfeature:5:46468","ZIP Code 43148","country:us/state:oh/zip:43148","43148","0","79","52","27","73","11","6","10","45","150","47","71","8","0","0","3","6","0","20","8","0","0","8","17","4","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:46469","ZIP Code 43152","country:us/state:oh/zip:43152","43152","47","62","15","0","16","59","15","0","0","100","31","22","35","0","0","0","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:46470","ZIP Code 43153","country:us/state:oh/zip:43153","43153","9","19","71","1","24","51","0","5","36","117","49","22","21","0","5","0","0","0","0","0","0","0","0","11","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:46471","ZIP Code 43154","country:us/state:oh/zip:43154","43154","14","324","89","10","206","70","15","0","70","265","33","58","74","43","0","20","2","0","37","7","0","0","0","6","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:46472","ZIP Code 43155","country:us/state:oh/zip:43155","43155","12","75","71","29","56","65","26","6","70","192","24","79","36","0","0","0","0","0","0","0","0","0","5","37","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:46474","ZIP Code 43162","country:us/state:oh/zip:43162","43162","10","224","368","28","358","197","56","30","265","501","250","128","183","0","9","0","106","0","66","0","0","0","0","15","35","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:46475","ZIP Code 43164","country:us/state:oh/zip:43164","43164","43","138","108","3","108","69","20","0","38","157","57","63","26","0","0","46","0","0","5","0","0","0","10","17","7","0","4","0","0","0","0","0","0","0","0","0","0","0","3","0"
"publicpolygonfeature:5:46476","ZIP Code 43201","country:us/state:oh/zip:43201","43201","159","585","560","239","1917","468","596","96","1456","2508","1752","204","413","14","0","0","7","0","34","23","50","0","83","294","198","16","101","0","0","18","19","35","34","14","6","29","19","154","217","8"
"publicpolygonfeature:5:46477","ZIP Code 43202","country:us/state:oh/zip:43202","43202","11","219","340","244","1032","539","300","113","887","2461","896","183","486","0","0","65","0","0","272","26","11","13","98","252","183","105","21","0","0","0","44","0","85","16","144","0","56","453","69","0"
"publicpolygonfeature:5:46478","ZIP Code 43203","country:us/state:oh/zip:43203","43203","0","142","289","49","298","125","242","14","246","565","159","146","228","0","0","7","6","0","10","0","0","0","52","48","38","17","27","0","0","0","17","0","42","0","0","0","19","16","79","15"
"publicpolygonfeature:5:46479","ZIP Code 43221","country:us/state:oh/zip:43221","43221","62","552","1167","174","1192","799","1361","184","1656","4322","1046","440","368","18","0","43","74","0","8","14","15","0","32","282","52","15","94","22","0","11","0","0","0","0","0","0","6","24","11","0"
"publicpolygonfeature:5:46480","ZIP Code 43222","country:us/state:oh/zip:43222","43222","0","57","22","20","146","165","52","10","145","260","87","46","61","0","0","0","12","0","127","28","0","0","121","12","13","109","0","0","0","0","11","0","0","12","0","0","6","0","41","0"
"publicpolygonfeature:5:46481","ZIP Code 43223","country:us/state:oh/zip:43223","43223","0","725","796","64","865","1321","204","137","609","1819","600","197","210","0","0","168","96","8","187","198","7","33","46","103","233","0","103","0","0","0","9","0","6","0","11","0","180","31","185","0"
"publicpolygonfeature:5:46482","ZIP Code 43224","country:us/state:oh/zip:43224","43224","28","919","1145","371","1943","1669","656","107","1204","4091","1406","499","540","77","8","230","23","3","310","200","71","28","245","533","487","2","121","0","0","46","53","58","268","26","0","11","83","106","266","16"
"publicpolygonfeature:5:46483","ZIP Code 43227","country:us/state:oh/zip:43227","43227","19","326","618","90","798","1679","208","10","692","1365","499","331","238","0","0","136","75","36","249","251","41","0","41","192","114","5","17","0","0","0","34","0","219","38","16","0","151","62","53","7"
"publicpolygonfeature:5:46484","ZIP Code 43228","country:us/state:oh/zip:43228","43228","14","1404","2001","638","2973","2639","1142","323","2090","4804","1603","626","1053","0","0","399","477","111","594","339","110","0","636","349","248","74","128","0","0","0","32","0","172","0","0","0","111","0","0","0"
"publicpolygonfeature:5:46485","ZIP Code 43229","country:us/state:oh/zip:43229","43229","133","1130","1236","389","2247","1921","1144","86","1717","5085","1845","544","814","19","0","134","86","144","229","235","128","19","242","488","251","0","176","0","0","30","53","37","0","90","0","0","89","47","98","0"
"publicpolygonfeature:5:46486","ZIP Code 43230","country:us/state:oh/zip:43230","43230","20","1183","2055","463","2910","1099","1831","203","2187","6203","1598","1431","1060","61","13","154","35","0","170","10","80","0","96","464","521","80","95","0","0","0","0","0","27","18","0","0","0","13","16","0"
"publicpolygonfeature:5:46487","ZIP Code 43231","country:us/state:oh/zip:43231","43231","0","285","990","133","866","622","724","79","734","2113","580","389","292","24","0","46","47","0","187","185","37","9","160","370","175","107","70","0","0","0","0","0","11","0","0","0","86","21","48","0"
"publicpolygonfeature:5:46490","ZIP Code 43334","country:us/state:oh/zip:43334","43334","35","302","243","235","275","152","108","51","201","751","165","128","107","0","0","11","0","0","4","20","15","0","0","38","1","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:46495","ZIP Code 43315","country:us/state:oh/zip:43315","43315","11","377","605","55","247","185","31","0","168","686","177","102","66","8","15","35","11","0","57","0","0","0","38","145","27","5","25","0","0","0","0","0","0","0","0","0","0","0","1","0"
"publicpolygonfeature:5:46497","ZIP Code 43317","country:us/state:oh/zip:43317","43317","9","8","5","0","9","7","2","0","2","4","10","2","3","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:46504","ZIP Code 43338","country:us/state:oh/zip:43338","43338","41","437","860","104","173","237","78","63","129","833","183","195","178","71","0","28","104","0","254","0","29","0","35","111","0","0","17","0","0","0","0","0","0","0","0","0","9","0","0","0"
"publicpolygonfeature:5:46505","ZIP Code 43340","country:us/state:oh/zip:43340","43340","102","11","243","16","54","13","25","12","59","102","28","40","2","0","0","0","44","0","6","4","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:46508","ZIP Code 43344","country:us/state:oh/zip:43344","43344","62","82","591","35","241","196","62","23","148","533","74","153","90","0","19","1","74","0","14","0","0","0","6","74","7","59","0","0","0","0","23","0","0","0","0","0","13","11","0","0"
"publicpolygonfeature:5:46513","ZIP Code 43356","country:us/state:oh/zip:43356","43356","8","11","70","0","71","32","6","1","26","128","0","28","17","0","0","5","16","0","3","0","0","0","0","3","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:46515","ZIP Code 43358","country:us/state:oh/zip:43358","43358","63","79","353","0","47","104","23","7","39","193","12","44","27","0","6","4","4","0","0","0","0","0","6","11","8","0","45","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:46596","ZIP Code 43721","country:us/state:oh/zip:43721","43721","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:46604","ZIP Code 43730","country:us/state:oh/zip:43730","43730","11","263","88","1","221","103","52","0","129","128","18","87","2","0","13","29","13","0","17","52","0","0","3","9","26","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:46605","ZIP Code 43731","country:us/state:oh/zip:43731","43731","27","74","264","27","145","234","56","47","88","535","111","107","56","0","0","27","85","0","7","14","0","0","10","27","19","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0"
"publicpolygonfeature:5:46614","ZIP Code 43739","country:us/state:oh/zip:43739","43739","24","170","74","10","40","162","65","0","125","188","12","179","48","0","0","13","0","0","0","9","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:46615","ZIP Code 43740","country:us/state:oh/zip:43740","43740","3","9","15","0","13","4","0","2","0","27","4","4","6","0","0","0","6","0","0","0","0","0","5","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:46617","ZIP Code 43760","country:us/state:oh/zip:43760","43760","0","27","18","0","88","47","93","0","71","91","63","27","0","0","0","31","24","0","26","0","0","0","0","15","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:46619","ZIP Code 43748","country:us/state:oh/zip:43748","43748","17","80","175","6","104","94","36","27","89","197","54","49","27","0","0","0","42","0","0","0","0","0","0","16","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:46620","ZIP Code 43761","country:us/state:oh/zip:43761","43761","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:46629","ZIP Code 43764","country:us/state:oh/zip:43764","43764","40","271","397","65","393","183","44","16","268","769","240","303","163","0","11","16","81","41","0","0","0","0","0","11","9","18","0","0","0","0","15","0","0","0","0","0","0","0","10","0"
"publicpolygonfeature:5:46632","ZIP Code 43777","country:us/state:oh/zip:43777","43777","9","127","280","14","110","54","107","23","161","294","24","105","61","0","0","37","16","0","36","4","0","0","9","37","7","0","0","0","0","0","13","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:46635","ZIP Code 43782","country:us/state:oh/zip:43782","43782","0","16","19","11","29","4","0","3","0","47","17","1","4","0","0","0","1","0","0","3","0","0","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:46637","ZIP Code 43783","country:us/state:oh/zip:43783","43783","31","214","115","7","66","249","39","16","81","487","64","142","90","0","0","0","36","0","1","2","0","0","0","72","9","0","3","0","0","0","4","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:46647","ZIP Code 43822","country:us/state:oh/zip:43822","43822","38","159","150","28","239","76","42","10","128","245","178","81","40","0","20","39","24","0","40","0","0","0","0","26","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:46649","ZIP Code 43830","country:us/state:oh/zip:43830","43830","43","136","308","14","155","214","72","13","100","906","182","224","54","0","0","20","24","0","120","0","0","0","0","53","49","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:47066","ZIP Code 44833","country:us/state:oh/zip:44833","44833","110","494","1395","79","573","345","122","38","540","1434","264","267","427","39","0","115","224","0","46","0","11","0","0","69","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:47114","ZIP Code 44904","country:us/state:oh/zip:44904","44904","46","181","1005","72","457","320","212","42","307","1394","457","186","204","0","0","40","93","22","0","27","0","0","42","75","171","13","88","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:47354","ZIP Code 45622","country:us/state:oh/zip:45622","45622","27","12","13","15","8","17","0","0","18","67","14","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:47383","ZIP Code 45644","country:us/state:oh/zip:45644","45644","18","175","338","3","350","80","17","0","22","305","86","206","231","0","9","33","59","0","0","11","0","0","0","124","0","4","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"publicpolygonfeature:5:47394","ZIP Code 45654","country:us/state:oh/zip:45654","45654","0","32","29","10","0","0","0","0","10","65","0","0","0","0","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:47455","ZIP Code 45732","country:us/state:oh/zip:45732","45732","12","77","120","19","84","67","48","23","46","514","188","68","21","0","0","20","0","0","30","0","7","0","0","48","29","37","0","6","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:47463","ZIP Code 45764","country:us/state:oh/zip:45764","45764","8","230","393","122","391","146","21","0","208","686","216","103","112","0","0","31","53","0","15","0","0","0","0","7","56","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:6671676","ZIP Code 43350","country:us/state:oh/zip:43350","43350","0","6","7","0","2","2","1","0","0","26","2","4","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:6678138","ZIP Code 43007","country:us/state:oh/zip:43007","43007","0","0","0","0","0","0","0","0","0","7","0","5","0","0","0","0","0","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:6680060","ZIP Code 43018","country:us/state:oh/zip:43018","43018","0","13","24","0","80","14","0","0","34","61","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:6689548","ZIP Code 43027","country:us/state:oh/zip:43027","43027","0","0","0","0","0","0","0","0","0","61","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:6701511","ZIP Code 43325","country:us/state:oh/zip:43325","43325","0","21","0","0","0","0","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:6703135","ZIP Code 43218","country:us/state:oh/zip:43218","43218","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:22:927882","Columbus, OH Area","country:us/state:oh/msa:columbus","18140","3662","48349","74536","16292","89082","60501","53783","9256","76953","201130","63135","37651","32086","1612","406","5682","6803","1640","11134","5867","3020","636","7877","16283","9786","2332","3748","250","32","280","737","362","1736","770","410","173","1469","2461","2371","460"
