"feature id","feature label","shid","geoid","Workers in Agriculture, Fishing, and Mining who Commute by Drive Alone (2020-2024)","Workers in Construction who Commute by Drive Alone (2020-2024)","Workers in Manufacturing who Commute by Drive Alone (2020-2024)","Workers in Wholesale Trade who Commute by Drive Alone (2020-2024)","Workers in Retail Trade who Commute by Drive Alone (2020-2024)","Workers in Transportation who Commute by Drive Alone (2020-2024)","Workers in Finance and Insurance who Commute by Drive Alone (2020-2024)","Workers in Information who Commute by Drive Alone (2020-2024)","Workers in Scientific and Professional who Commute by Drive Alone (2020-2024)","Workers in Education and Health Care who Commute by Drive Alone (2020-2024)","Workers in Arts, Food, and Entertainment who Commute by Drive Alone (2020-2024)","Workers in Public Administration who Commute by Drive Alone (2020-2024)","Workers in Other Services who Commute by Drive Alone (2020-2024)","Workers in Armed Forces who Commute by Drive Alone (2020-2024)","Workers in Agriculture, Fishing, and Mining who Commute by Drive Carpool (2020-2024)","Workers in Construction who Commute by Drive Carpool (2020-2024)","Workers in Manufacturing who Commute by Drive Carpool (2020-2024)","Workers in Wholesale Trade who Commute by Drive Carpool (2020-2024)","Workers in Retail Trade who Commute by Drive Carpool (2020-2024)","Workers in Transportation who Commute by Drive Carpool (2020-2024)","Workers in Finance and Insurance who Commute by Drive Carpool (2020-2024)","Workers in Information who Commute by Drive Carpool (2020-2024)","Workers in Scientific and Professional who Commute by Drive Carpool (2020-2024)","Workers in Education and Health Care who Commute by Drive Carpool (2020-2024)","Workers in Arts, Food, and Entertainment who Commute by Drive Carpool (2020-2024)","Workers in Public Administration who Commute by Drive Carpool (2020-2024)","Workers in Other Services who Commute by Drive Carpool (2020-2024)","Workers in Armed Forces who Commute by Drive Carpool (2020-2024)","Workers in Agriculture, Fishing, and Mining who Commute by Public Transit (2020-2024)","Workers in Construction who Commute by Public Transit (2020-2024)","Workers in Manufacturing who Commute by Public Transit (2020-2024)","Workers in Wholesale Trade who Commute by Public Transit (2020-2024)","Workers in Retail Trade who Commute by Public Transit (2020-2024)","Workers in Transportation who Commute by Public Transit (2020-2024)","Workers in Finance and Insurance who Commute by Public Transit (2020-2024)","Workers in Information who Commute by Public Transit (2020-2024)","Workers in Scientific and Professional who Commute by Public Transit (2020-2024)","Workers in Education and Health Care who Commute by Public Transit (2020-2024)","Workers in Arts, Food, and Entertainment who Commute by Public Transit (2020-2024)","Workers in Public Administration who Commute by Public Transit (2020-2024)"
"publicpolygonfeature:5:47675","ZIP Code 46208","country:us/state:in/zip:46208","46208","0","325","692","69","721","392","504","77","1219","2363","808","148","489","13","0","2","14","0","33","21","0","0","71","76","50","9","21","0","0","15","11","27","0","105","0","0","34","28","52","1"
"publicpolygonfeature:5:47676","ZIP Code 46214","country:us/state:in/zip:46214","46214","23","360","833","200","1404","1604","257","205","970","2310","609","329","439","116","0","55","12","0","135","152","105","35","47","233","153","77","50","0","0","36","0","0","43","1","0","0","0","15","0","0"
"publicpolygonfeature:5:47677","ZIP Code 46216","country:us/state:in/zip:46216","46216","0","5","64","0","219","57","12","13","87","265","80","71","122","0","0","0","0","0","28","0","0","0","108","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:47678","ZIP Code 46217","country:us/state:in/zip:46217","46217","23","926","1791","397","2558","1320","537","30","1315","3650","956","568","743","6","0","304","68","122","407","106","98","0","188","224","424","116","29","0","0","0","0","0","17","1","0","0","0","17","0","0"
"publicpolygonfeature:5:47679","ZIP Code 46218","country:us/state:in/zip:46218","46218","0","445","1086","225","777","908","313","0","482","1072","889","117","337","0","0","29","87","27","405","75","32","0","232","542","214","69","148","0","0","0","49","0","47","124","0","0","72","194","131","0"
"publicpolygonfeature:5:47680","ZIP Code 46219","country:us/state:in/zip:46219","46219","27","895","1130","588","1487","1174","527","162","1576","2697","1210","457","650","10","8","287","331","129","366","143","86","10","216","413","184","110","140","0","0","0","25","6","99","30","21","0","95","114","84","49"
"publicpolygonfeature:5:47681","ZIP Code 46220","country:us/state:in/zip:46220","46220","45","737","1509","351","1470","681","1144","97","2330","3954","924","642","560","0","0","46","51","0","80","70","39","34","219","328","68","26","57","0","0","0","0","0","10","0","0","0","36","29","0","0"
"publicpolygonfeature:5:47682","ZIP Code 46221","country:us/state:in/zip:46221","46221","18","1055","823","353","1397","1489","419","51","1135","1884","702","597","373","0","84","361","53","14","99","686","10","0","90","191","87","0","54","0","17","0","48","0","12","0","0","0","0","0","0","0"
"publicpolygonfeature:5:47683","ZIP Code 46222","country:us/state:in/zip:46222","46222","20","1480","1873","503","1470","1177","226","88","1006","2602","750","287","502","15","0","567","307","145","256","179","54","0","332","182","325","16","20","0","0","0","0","0","0","8","0","0","0","76","73","16"
"publicpolygonfeature:5:47684","ZIP Code 46224","country:us/state:in/zip:46224","46224","62","784","2211","184","2631","2059","618","90","1075","2838","872","446","367","203","214","134","393","66","316","511","97","0","174","591","211","44","157","0","0","14","0","0","187","0","0","0","0","10","185","0"
"publicpolygonfeature:5:47685","ZIP Code 46225","country:us/state:in/zip:46225","46225","0","228","270","61","180","159","88","15","157","359","235","66","34","0","0","43","66","0","12","15","0","0","46","90","10","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:47686","ZIP Code 46226","country:us/state:in/zip:46226","46226","9","707","1452","442","2040","1597","676","39","1129","2897","1354","1082","599","33","10","469","307","90","357","174","15","0","162","1193","611","91","63","0","0","0","10","0","57","34","51","0","0","31","48","0"
"publicpolygonfeature:5:47687","ZIP Code 46227","country:us/state:in/zip:46227","46227","87","1510","2103","860","2285","2494","770","318","1741","5044","2061","579","1184","37","15","624","276","0","603","421","56","0","143","469","508","149","192","0","0","0","2","0","0","17","6","0","0","0","142","0"
"publicpolygonfeature:5:47688","ZIP Code 46228","country:us/state:in/zip:46228","46228","0","284","593","56","615","651","283","78","456","1900","298","197","122","21","0","19","124","12","99","126","0","1","133","108","76","0","0","0","0","0","0","0","0","0","0","0","0","18","0","0"
"publicpolygonfeature:5:47689","ZIP Code 46231","country:us/state:in/zip:46231","46231","0","174","733","111","561","811","58","70","150","630","246","77","195","0","0","29","47","0","125","0","0","26","0","31","94","29","0","0","0","0","0","0","0","0","30","0","0","0","0","0"
"publicpolygonfeature:5:47690","ZIP Code 46234","country:us/state:in/zip:46234","46234","20","591","1359","268","1468","1065","439","91","1185","2661","782","394","683","26","0","126","53","0","209","191","103","58","186","215","65","111","33","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:47691","ZIP Code 46235","country:us/state:in/zip:46235","46235","15","409","1905","580","1999","1281","413","52","651","3159","1016","497","735","0","0","494","164","13","298","126","192","15","69","584","114","90","38","0","0","0","0","0","35","128","0","0","79","21","16","0"
"publicpolygonfeature:5:47692","ZIP Code 46236","country:us/state:in/zip:46236","46236","32","890","1393","245","986","660","515","90","1094","2333","1046","406","636","0","0","168","60","0","150","16","11","0","123","216","13","10","41","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:47693","ZIP Code 46237","country:us/state:in/zip:46237","46237","31","1178","2188","414","1569","1310","868","40","1667","3771","1163","1157","1034","56","0","29","155","104","417","130","0","36","144","393","418","38","138","18","0","0","0","0","0","5","0","0","2","0","1","6"
"publicpolygonfeature:5:47694","ZIP Code 46239","country:us/state:in/zip:46239","46239","74","1049","1518","422","1769","1153","460","120","1069","3327","768","1118","708","17","0","219","153","0","78","47","0","0","71","388","164","44","0","0","0","0","0","0","17","0","2","0","0","0","0","0"
"publicpolygonfeature:5:47695","ZIP Code 46241","country:us/state:in/zip:46241","46241","56","909","1174","238","1876","1339","405","23","766","1609","1193","228","733","18","9","161","90","41","353","289","13","0","135","225","304","38","0","0","0","0","0","0","0","10","0","0","16","0","0","0"
"publicpolygonfeature:5:47696","ZIP Code 46250","country:us/state:in/zip:46250","46250","0","601","699","97","726","635","606","402","1130","2107","626","359","448","0","0","33","0","16","36","85","42","0","34","137","188","0","3","0","0","0","2","0","0","0","0","0","0","166","0","0"
"publicpolygonfeature:5:47697","ZIP Code 46254","country:us/state:in/zip:46254","46254","60","753","1759","619","1769","1974","1006","82","1421","3019","718","769","646","0","84","200","210","46","195","427","48","0","202","198","504","55","85","0","0","0","0","0","75","8","0","0","103","0","19","0"
"publicpolygonfeature:5:47698","ZIP Code 46256","country:us/state:in/zip:46256","46256","0","435","1092","144","823","173","607","81","1062","2098","623","447","253","0","0","0","3","13","36","0","34","0","33","115","47","0","53","19","0","0","0","0","46","0","0","0","0","17","0","0"
"publicpolygonfeature:5:47699","ZIP Code 46259","country:us/state:in/zip:46259","46259","68","554","610","181","556","460","327","58","365","1422","565","214","251","15","0","0","20","18","75","48","19","9","80","118","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:47700","ZIP Code 46260","country:us/state:in/zip:46260","46260","8","800","1198","291","1488","1005","766","117","1310","3403","1274","488","658","10","0","16","23","33","353","110","0","15","268","352","69","24","84","0","0","76","111","0","27","0","14","0","22","171","0","0"
"publicpolygonfeature:5:48038","ZIP Code 47201","country:us/state:in/zip:47201","47201","19","553","5685","502","2102","824","874","205","1623","3328","1260","410","834","0","0","172","252","0","90","43","50","0","192","488","516","0","66","0","0","17","0","0","45","7","105","0","19","0","31","0"
"publicpolygonfeature:5:48043","ZIP Code 47234","country:us/state:in/zip:47234","47234","43","75","157","17","11","28","22","0","39","150","35","21","31","0","0","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:48050","ZIP Code 47235","country:us/state:in/zip:47235","47235","19","22","292","0","6","0","22","24","8","233","11","52","0","0","0","0","0","0","0","0","0","0","0","0","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:48057","ZIP Code 47272","country:us/state:in/zip:47272","47272","36","49","231","2","57","52","11","3","24","149","43","34","40","0","0","2","0","0","20","1","0","0","14","13","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:48160","ZIP Code 47448","country:us/state:in/zip:47448","47448","8","261","304","4","337","163","70","15","173","617","247","378","198","0","14","11","60","0","96","10","11","0","0","116","47","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:48164","ZIP Code 47456","country:us/state:in/zip:47456","47456","10","61","0","4","87","54","38","0","70","107","52","18","0","0","8","0","0","0","15","0","0","39","0","0","0","0","22","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:48174","ZIP Code 47468","country:us/state:in/zip:47468","47468","0","74","149","0","12","40","6","0","50","229","14","9","6","0","0","0","0","0","0","11","11","0","7","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:6676762","ZIP Code 46154","country:us/state:in/zip:46154","46154","0","0","0","0","0","0","0","15","0","25","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:6694575","ZIP Code 46206","country:us/state:in/zip:46206","46206","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:6695376","ZIP Code 47435","country:us/state:in/zip:47435","47435","0","0","7","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:6703026","ZIP Code 46102","country:us/state:in/zip:46102","46102","2","11","43","4","10","20","5","0","24","36","6","6","9","0","0","0","0","0","1","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:22:928339","Indianapolis-Carmel-Greenwood, IN Area","country:us/state:in/msa:indianapolis-carmel-greenwood","26900","4624","54182","97950","19416","89702","63545","43712","8029","75842","193811","59049","32902","36862","2083","760","8734","8913","1999","12262","6899","2757","535","7621","19032","11546","2600","3787","119","27","213","505","48","1170","610","217","13","834","1474","1304","118"
