"feature id","feature label","shid","geoid","Workers in Agriculture, Fishing, and Mining who Commute by Drive Alone (2020-2024)","Workers in Construction who Commute by Drive Alone (2020-2024)","Workers in Manufacturing who Commute by Drive Alone (2020-2024)","Workers in Wholesale Trade who Commute by Drive Alone (2020-2024)","Workers in Retail Trade who Commute by Drive Alone (2020-2024)","Workers in Transportation who Commute by Drive Alone (2020-2024)","Workers in Finance and Insurance who Commute by Drive Alone (2020-2024)","Workers in Information who Commute by Drive Alone (2020-2024)","Workers in Scientific and Professional who Commute by Drive Alone (2020-2024)","Workers in Education and Health Care who Commute by Drive Alone (2020-2024)","Workers in Arts, Food, and Entertainment who Commute by Drive Alone (2020-2024)","Workers in Public Administration who Commute by Drive Alone (2020-2024)","Workers in Other Services who Commute by Drive Alone (2020-2024)","Workers in Armed Forces who Commute by Drive Alone (2020-2024)","Workers in Agriculture, Fishing, and Mining who Commute by Drive Carpool (2020-2024)","Workers in Construction who Commute by Drive Carpool (2020-2024)","Workers in Manufacturing who Commute by Drive Carpool (2020-2024)","Workers in Wholesale Trade who Commute by Drive Carpool (2020-2024)","Workers in Retail Trade who Commute by Drive Carpool (2020-2024)","Workers in Transportation who Commute by Drive Carpool (2020-2024)","Workers in Finance and Insurance who Commute by Drive Carpool (2020-2024)","Workers in Information who Commute by Drive Carpool (2020-2024)","Workers in Scientific and Professional who Commute by Drive Carpool (2020-2024)","Workers in Education and Health Care who Commute by Drive Carpool (2020-2024)","Workers in Arts, Food, and Entertainment who Commute by Drive Carpool (2020-2024)","Workers in Public Administration who Commute by Drive Carpool (2020-2024)","Workers in Other Services who Commute by Drive Carpool (2020-2024)","Workers in Armed Forces who Commute by Drive Carpool (2020-2024)","Workers in Agriculture, Fishing, and Mining who Commute by Public Transit (2020-2024)","Workers in Construction who Commute by Public Transit (2020-2024)","Workers in Manufacturing who Commute by Public Transit (2020-2024)","Workers in Wholesale Trade who Commute by Public Transit (2020-2024)","Workers in Retail Trade who Commute by Public Transit (2020-2024)","Workers in Transportation who Commute by Public Transit (2020-2024)","Workers in Finance and Insurance who Commute by Public Transit (2020-2024)","Workers in Information who Commute by Public Transit (2020-2024)","Workers in Scientific and Professional who Commute by Public Transit (2020-2024)","Workers in Education and Health Care who Commute by Public Transit (2020-2024)","Workers in Arts, Food, and Entertainment who Commute by Public Transit (2020-2024)","Workers in Public Administration who Commute by Public Transit (2020-2024)"
"publicpolygonfeature:5:47990","ZIP Code 47110","country:us/state:in/zip:47110","47110","0","60","0","0","26","0","14","0","0","57","0","48","12","0","0","17","0","0","0","0","0","0","0","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:47992","ZIP Code 47111","country:us/state:in/zip:47111","47111","27","311","1127","139","900","646","371","96","512","1867","630","384","270","0","10","46","95","0","21","14","0","25","49","34","57","0","35","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:47993","ZIP Code 47112","country:us/state:in/zip:47112","47112","44","538","784","189","709","470","289","50","358","1778","397","303","189","0","24","57","120","0","91","89","5","0","32","158","242","28","17","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:47994","ZIP Code 47115","country:us/state:in/zip:47115","47115","36","65","141","15","67","166","80","0","34","352","10","41","131","0","0","0","0","0","0","0","12","0","0","0","5","3","13","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:47996","ZIP Code 47122","country:us/state:in/zip:47122","47122","0","297","693","183","499","354","375","56","347","1072","229","159","268","0","0","18","0","10","13","18","31","0","20","265","49","0","20","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:47998","ZIP Code 47117","country:us/state:in/zip:47117","47117","0","179","343","23","213","172","34","22","70","398","175","27","80","0","0","22","0","0","8","8","2","0","10","21","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:47999","ZIP Code 47124","country:us/state:in/zip:47124","47124","27","125","389","6","110","181","167","8","116","507","158","136","63","0","0","36","26","8","0","0","36","0","11","58","1","0","23","0","0","0","0","0","0","0","0","0","0","9","0","0"
"publicpolygonfeature:5:48000","ZIP Code 47125","country:us/state:in/zip:47125","47125","34","111","92","10","109","48","10","0","25","340","0","0","32","0","0","2","9","0","24","21","0","0","4","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:48003","ZIP Code 47119","country:us/state:in/zip:47119","47119","46","417","1030","146","354","243","255","23","340","1272","591","219","270","38","0","0","31","0","29","0","0","0","0","16","0","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:48005","ZIP Code 47126","country:us/state:in/zip:47126","47126","0","182","483","50","110","105","25","16","90","428","53","89","51","0","0","1","56","0","0","30","0","0","0","14","33","0","11","0","0","12","14","0","12","0","0","0","0","0","0","0"
"publicpolygonfeature:5:48006","ZIP Code 47129","country:us/state:in/zip:47129","47129","0","883","1494","105","1009","569","196","54","505","1300","761","271","235","0","0","25","246","0","130","28","0","6","38","198","112","63","17","0","0","0","11","0","0","0","0","0","0","0","11","0"
"publicpolygonfeature:5:48007","ZIP Code 47130","country:us/state:in/zip:47130","47130","40","978","2793","293","1889","1699","1071","260","1807","3990","1692","869","1265","2","0","84","348","26","220","403","132","0","63","257","474","42","33","0","0","0","1","0","6","0","7","0","19","0","9","0"
"publicpolygonfeature:5:48008","ZIP Code 47142","country:us/state:in/zip:47142","47142","0","14","56","0","26","40","0","0","22","93","30","0","21","0","0","0","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:48009","ZIP Code 47135","country:us/state:in/zip:47135","47135","0","62","141","0","10","29","14","0","1","11","14","40","25","2","0","0","26","0","0","0","0","0","0","0","8","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:48010","ZIP Code 47136","country:us/state:in/zip:47136","47136","4","139","271","27","156","171","146","4","119","347","110","34","105","20","0","14","29","2","20","30","0","0","20","36","5","3","15","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:48015","ZIP Code 47141","country:us/state:in/zip:47141","47141","0","103","226","19","32","5","0","17","66","171","26","26","26","0","28","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:48018","ZIP Code 47143","country:us/state:in/zip:47143","47143","0","89","276","48","212","99","73","0","97","484","50","109","84","0","0","0","160","0","0","0","0","0","0","77","51","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:48020","ZIP Code 47162","country:us/state:in/zip:47162","47162","0","13","53","0","62","3","15","0","0","41","0","8","0","0","0","0","11","0","0","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:48021","ZIP Code 47147","country:us/state:in/zip:47147","47147","24","26","340","0","42","25","7","11","83","88","50","43","49","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:48022","ZIP Code 47150","country:us/state:in/zip:47150","47150","68","838","2966","604","2276","1357","835","356","1777","4212","1135","601","540","74","0","129","373","31","256","268","60","24","100","278","482","22","54","8","0","0","7","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:48023","ZIP Code 47160","country:us/state:in/zip:47160","47160","0","1","11","0","1","0","0","1","0","4","0","0","0","0","0","0","2","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:48024","ZIP Code 47161","country:us/state:in/zip:47161","47161","8","65","207","66","160","172","37","0","67","332","157","30","99","0","0","2","134","0","0","0","0","0","0","29","0","0","20","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:48026","ZIP Code 47163","country:us/state:in/zip:47163","47163","0","9","96","0","49","44","11","0","13","89","8","70","0","0","0","0","0","0","0","0","12","0","0","76","11","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:48027","ZIP Code 47164","country:us/state:in/zip:47164","47164","4","94","129","16","189","103","7","0","92","342","39","15","26","0","0","10","59","0","33","0","0","0","28","4","0","0","0","0","0","0","0","0","2","0","0","0","0","8","0","0"
"publicpolygonfeature:5:48028","ZIP Code 47165","country:us/state:in/zip:47165","47165","27","203","569","26","597","196","44","3","100","686","39","67","57","0","13","10","59","29","30","18","0","0","24","57","124","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:48029","ZIP Code 47166","country:us/state:in/zip:47166","47166","0","32","35","0","21","68","62","0","77","142","68","67","33","0","9","0","0","0","0","0","0","0","21","67","0","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:48031","ZIP Code 47167","country:us/state:in/zip:47167","47167","219","486","1278","72","522","308","112","13","201","975","205","227","395","30","14","108","371","0","244","2","11","0","52","102","83","9","38","0","0","0","3","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:48033","ZIP Code 47170","country:us/state:in/zip:47170","47170","79","336","1568","271","686","297","188","21","278","962","138","386","242","0","0","0","86","0","69","15","2","0","0","69","48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17"
"publicpolygonfeature:5:48035","ZIP Code 47172","country:us/state:in/zip:47172","47172","40","563","1377","234","744","491","675","75","579","1853","773","283","298","14","0","49","48","0","67","0","107","0","15","148","301","36","44","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:48037","ZIP Code 47177","country:us/state:in/zip:47177","47177","21","74","147","0","15","45","30","18","11","173","40","36","0","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:48075","ZIP Code 47281","country:us/state:in/zip:47281","47281","173","18","107","48","173","64","0","7","7","109","51","24","0","0","0","0","0","0","10","0","0","0","14","10","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:6672668","ZIP Code 40221","country:us/state:ky/zip:40221","40221","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:22:928417","Louisville/Jefferson County, KY-IN Area","country:us/state:ky/msa:louisville_jefferson_county","31140","2673","31054","74424","11752","55259","46540","27830","6432","40762","119018","37928","17945","24026","1967","372","3581","8848","1196","6746","5148","2393","410","4263","11830","7296","1316","2556","53","9","142","662","186","969","565","400","58","564","887","1364","174"
