"feature id","feature label","shid","geoid","Workers in Agriculture, Fishing, and Mining who Commute by Drive Alone (2020-2024)","Workers in Construction who Commute by Drive Alone (2020-2024)","Workers in Manufacturing who Commute by Drive Alone (2020-2024)","Workers in Wholesale Trade who Commute by Drive Alone (2020-2024)","Workers in Retail Trade who Commute by Drive Alone (2020-2024)","Workers in Transportation who Commute by Drive Alone (2020-2024)","Workers in Finance and Insurance who Commute by Drive Alone (2020-2024)","Workers in Information who Commute by Drive Alone (2020-2024)","Workers in Scientific and Professional who Commute by Drive Alone (2020-2024)","Workers in Education and Health Care who Commute by Drive Alone (2020-2024)","Workers in Arts, Food, and Entertainment who Commute by Drive Alone (2020-2024)","Workers in Public Administration who Commute by Drive Alone (2020-2024)","Workers in Other Services who Commute by Drive Alone (2020-2024)","Workers in Armed Forces who Commute by Drive Alone (2020-2024)","Workers in Agriculture, Fishing, and Mining who Commute by Drive Carpool (2020-2024)","Workers in Construction who Commute by Drive Carpool (2020-2024)","Workers in Manufacturing who Commute by Drive Carpool (2020-2024)","Workers in Wholesale Trade who Commute by Drive Carpool (2020-2024)","Workers in Retail Trade who Commute by Drive Carpool (2020-2024)","Workers in Transportation who Commute by Drive Carpool (2020-2024)","Workers in Finance and Insurance who Commute by Drive Carpool (2020-2024)","Workers in Information who Commute by Drive Carpool (2020-2024)","Workers in Scientific and Professional who Commute by Drive Carpool (2020-2024)","Workers in Education and Health Care who Commute by Drive Carpool (2020-2024)","Workers in Arts, Food, and Entertainment who Commute by Drive Carpool (2020-2024)","Workers in Public Administration who Commute by Drive Carpool (2020-2024)","Workers in Other Services who Commute by Drive Carpool (2020-2024)","Workers in Armed Forces who Commute by Drive Carpool (2020-2024)","Workers in Agriculture, Fishing, and Mining who Commute by Public Transit (2020-2024)","Workers in Construction who Commute by Public Transit (2020-2024)","Workers in Manufacturing who Commute by Public Transit (2020-2024)","Workers in Wholesale Trade who Commute by Public Transit (2020-2024)","Workers in Retail Trade who Commute by Public Transit (2020-2024)","Workers in Transportation who Commute by Public Transit (2020-2024)","Workers in Finance and Insurance who Commute by Public Transit (2020-2024)","Workers in Information who Commute by Public Transit (2020-2024)","Workers in Scientific and Professional who Commute by Public Transit (2020-2024)","Workers in Education and Health Care who Commute by Public Transit (2020-2024)","Workers in Arts, Food, and Entertainment who Commute by Public Transit (2020-2024)","Workers in Public Administration who Commute by Public Transit (2020-2024)"
"publicpolygonfeature:5:35004","ZIP Code 08215","country:us/state:nj/zip:08215","08215","2","422","377","38","543","151","145","82","351","1475","686","330","249","0","0","26","0","0","13","0","0","13","111","66","98","7","0","13","0","3","24","0","26","0","0","0","15","139","69","13"
"publicpolygonfeature:5:35020","ZIP Code 08312","country:us/state:nj/zip:08312","08312","0","318","226","0","365","204","205","0","182","796","153","133","102","0","0","0","16","0","42","24","0","11","16","62","0","0","16","0","0","0","0","0","0","0","0","0","0","17","0","41"
"publicpolygonfeature:5:35027","ZIP Code 08318","country:us/state:nj/zip:08318","08318","64","403","731","64","444","432","282","12","332","1412","205","211","191","0","0","7","9","0","20","22","20","0","3","30","15","33","24","0","0","0","0","0","0","10","0","0","0","0","0","0"
"publicpolygonfeature:5:35034","ZIP Code 08322","country:us/state:nj/zip:08322","08322","10","581","327","186","758","308","137","22","318","1214","193","337","175","5","0","58","0","21","38","11","9","0","0","152","62","0","0","0","0","6","6","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:35038","ZIP Code 08328","country:us/state:nj/zip:08328","08328","0","26","33","0","31","47","35","0","47","270","103","15","11","0","0","14","0","0","0","37","0","0","0","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:35044","ZIP Code 08343","country:us/state:nj/zip:08343","08343","11","190","182","66","270","62","39","13","107","467","39","119","76","0","0","38","46","0","25","0","0","0","0","43","27","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0"
"publicpolygonfeature:5:35045","ZIP Code 08344","country:us/state:nj/zip:08344","08344","18","305","161","45","194","76","198","52","80","625","189","122","96","0","0","17","37","0","8","8","0","0","0","52","10","6","3","0","0","0","0","0","0","0","0","0","0","0","1","0"
"publicpolygonfeature:5:35050","ZIP Code 08554","country:us/state:nj/zip:08554","08554","0","186","156","12","214","234","55","0","135","217","37","127","42","0","0","0","0","0","40","40","0","0","0","0","40","0","0","0","0","0","0","0","15","13","0","0","0","0","0","0"
"publicpolygonfeature:5:35063","ZIP Code 08505","country:us/state:nj/zip:08505","08505","30","510","511","225","519","520","508","136","681","2073","414","1197","326","4","0","39","43","0","83","41","0","0","55","180","80","40","12","0","0","2","20","22","0","0","15","0","25","21","20","24"
"publicpolygonfeature:5:35065","ZIP Code 08511","country:us/state:nj/zip:08511","08511","2","55","41","6","23","0","8","0","42","179","21","39","56","37","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:35069","ZIP Code 08515","country:us/state:nj/zip:08515","08515","19","224","200","47","160","157","329","69","220","700","274","296","141","18","0","0","0","0","42","0","19","0","0","37","51","0","16","0","0","0","0","0","0","17","109","0","16","0","0","0"
"publicpolygonfeature:5:35070","ZIP Code 08518","country:us/state:nj/zip:08518","08518","0","239","209","25","634","164","25","28","435","403","70","124","29","0","0","26","0","139","77","10","0","50","0","53","45","0","7","0","0","0","0","0","0","0","0","0","9","0","12","0"
"publicpolygonfeature:5:35088","ZIP Code 08562","country:us/state:nj/zip:08562","08562","32","95","110","4","151","66","27","23","88","455","76","154","44","10","49","75","0","0","15","0","0","0","28","0","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:35103","ZIP Code 08640","country:us/state:nj/zip:08640","08640","0","9","2","5","20","9","10","0","24","114","42","24","0","953","0","0","13","0","9","0","0","0","0","18","0","0","0","197","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:35104","ZIP Code 08641","country:us/state:nj/zip:08641","08641","0","26","9","0","160","0","19","33","91","197","17","31","0","1031","0","0","1","0","47","0","0","0","0","56","57","0","0","100","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:36157","ZIP Code 19422","country:us/state:pa/zip:19422","19422","18","289","735","186","516","241","557","42","919","1685","329","73","240","0","1","53","12","0","39","0","112","48","0","159","92","0","22","0","0","13","14","0","0","0","30","12","21","89","0","88"
"publicpolygonfeature:5:36191","ZIP Code 19437","country:us/state:pa/zip:19437","19437","0","0","0","0","6","5","0","0","0","26","20","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:36196","ZIP Code 19474","country:us/state:pa/zip:19474","19474","0","0","0","0","0","0","0","0","0","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:36971","ZIP Code 19001","country:us/state:pa/zip:19001","19001","0","456","508","71","583","421","499","66","613","1458","286","337","353","0","26","0","105","0","124","18","0","0","10","104","28","0","59","0","0","9","6","0","10","31","48","0","42","246","39","32"
"publicpolygonfeature:5:36996","ZIP Code 19021","country:us/state:pa/zip:19021","19021","43","302","583","70","547","477","96","67","237","766","93","84","73","0","0","18","43","0","225","0","0","0","0","66","29","0","0","0","0","0","0","0","0","0","56","0","0","25","0","0"
"publicpolygonfeature:5:37028","ZIP Code 19022","country:us/state:pa/zip:19022","19022","11","12","192","35","256","146","28","38","121","227","82","13","60","0","0","0","0","0","47","0","0","0","0","34","0","0","0","0","0","0","0","0","0","26","0","0","0","10","20","0"
"publicpolygonfeature:5:37045","ZIP Code 19023","country:us/state:pa/zip:19023","19023","0","260","404","40","790","569","128","77","280","2063","364","212","252","0","23","56","11","12","73","74","0","0","32","250","0","52","0","0","0","20","47","55","427","76","122","23","89","396","13","84"
"publicpolygonfeature:5:37059","ZIP Code 19025","country:us/state:pa/zip:19025","19025","8","266","283","7","198","35","277","37","308","800","107","97","46","0","0","7","0","0","48","0","0","0","19","31","13","0","0","0","0","0","0","0","0","9","15","0","7","40","0","0"
"publicpolygonfeature:5:37064","ZIP Code 19026","country:us/state:pa/zip:19026","19026","64","865","937","172","1300","653","645","147","863","3973","1038","571","430","0","0","55","57","0","74","58","73","12","109","450","142","46","22","0","0","37","43","36","51","237","94","15","225","314","36","25"
"publicpolygonfeature:5:37136","ZIP Code 19027","country:us/state:pa/zip:19027","19027","0","137","399","205","548","470","326","53","606","2558","394","259","216","21","35","0","13","0","114","69","52","10","15","387","31","92","40","0","0","0","29","0","111","38","45","10","123","583","73","34"
"publicpolygonfeature:5:37142","ZIP Code 19036","country:us/state:pa/zip:19036","19036","16","695","262","84","822","458","242","6","373","1908","281","320","299","0","0","87","3","0","65","9","4","0","8","82","47","0","25","0","0","0","4","0","22","14","8","12","10","122","36","0"
"publicpolygonfeature:5:37175","ZIP Code 19083","country:us/state:pa/zip:19083","19083","18","898","628","228","1367","454","872","231","1149","4806","846","468","422","0","0","32","107","32","74","43","121","26","160","460","125","16","18","0","1","0","9","0","96","13","83","19","112","174","38","11"
"publicpolygonfeature:5:37300","ZIP Code 18920","country:us/state:pa/zip:18920","18920","0","14","0","9","22","0","0","0","0","65","0","6","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:37312","ZIP Code 18923","country:us/state:pa/zip:18923","18923","0","53","7","0","87","0","74","0","0","70","0","0","0","0","0","0","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:37394","ZIP Code 19096","country:us/state:pa/zip:19096","19096","0","45","182","128","206","54","240","159","442","1921","92","100","200","0","0","0","53","0","55","5","26","19","0","175","61","0","23","0","0","0","15","0","12","0","55","12","183","217","11","31"
"publicpolygonfeature:5:37399","ZIP Code 19102","country:us/state:pa/zip:19102","19102","0","8","62","0","34","51","107","91","56","243","62","0","0","0","0","0","0","0","0","0","0","0","41","0","0","0","0","0","0","0","12","30","32","11","29","0","90","376","20","0"
"publicpolygonfeature:5:37451","ZIP Code 19103","country:us/state:pa/zip:19103","19103","0","55","381","69","222","34","454","0","278","958","119","80","70","8","0","0","0","0","22","0","0","0","26","71","0","0","0","0","0","0","141","63","65","66","421","0","292","1276","48","70"
"publicpolygonfeature:5:37639","ZIP Code 19104","country:us/state:pa/zip:19104","19104","2","133","307","176","472","295","163","89","712","1660","541","289","623","0","0","31","38","0","75","88","54","40","74","422","120","62","0","13","47","79","231","28","574","33","204","117","832","1474","998","201"
"publicpolygonfeature:5:37662","ZIP Code 19106","country:us/state:pa/zip:19106","19106","0","270","431","61","176","131","162","15","184","801","253","48","38","0","0","0","0","0","0","0","100","0","56","47","22","0","0","0","0","0","40","0","78","95","41","16","152","505","14","13"
"publicpolygonfeature:5:37666","ZIP Code 19107","country:us/state:pa/zip:19107","19107","0","27","182","16","215","87","202","23","252","441","77","25","84","10","0","0","32","0","0","0","0","0","0","0","46","0","0","0","10","22","48","48","39","132","108","0","93","757","130","0"
"publicpolygonfeature:5:37667","ZIP Code 19109","country:us/state:pa/zip:19109","19109","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:37679","ZIP Code 19111","country:us/state:pa/zip:19111","19111","54","1003","1720","355","1387","1434","1141","166","1757","4984","1602","780","957","0","0","760","533","176","537","368","105","32","388","1191","522","80","220","0","0","37","168","0","311","173","230","51","402","944","320","97"
"publicpolygonfeature:5:37682","ZIP Code 19112","country:us/state:pa/zip:19112","19112","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:37712","ZIP Code 19113","country:us/state:pa/zip:19113","19113","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:37801","ZIP Code 19114","country:us/state:pa/zip:19114","19114","0","1084","590","164","894","939","557","188","944","2806","533","599","483","0","0","41","84","63","184","139","60","0","79","372","177","31","134","0","0","22","15","0","69","104","60","68","22","165","14","148"
"publicpolygonfeature:5:37803","ZIP Code 19115","country:us/state:pa/zip:19115","19115","63","488","813","212","1081","840","839","131","745","3645","622","898","351","0","0","8","113","42","36","350","36","21","361","670","138","141","93","0","0","0","17","0","85","75","23","60","180","248","166","164"
"publicpolygonfeature:5:37806","ZIP Code 19116","country:us/state:pa/zip:19116","19116","3","647","922","263","1105","1089","331","29","706","2946","923","539","221","0","0","131","258","10","266","287","57","78","155","671","135","25","150","0","0","75","0","0","40","7","21","0","123","170","103","166"
"publicpolygonfeature:5:37816","ZIP Code 19118","country:us/state:pa/zip:19118","19118","0","50","130","24","135","46","192","59","318","944","99","68","124","0","0","0","16","0","0","0","26","0","9","204","4","0","11","0","0","32","10","0","0","0","5","15","66","336","7","36"
"publicpolygonfeature:5:37823","ZIP Code 19119","country:us/state:pa/zip:19119","19119","15","55","478","57","365","379","275","41","613","2897","697","695","255","9","28","7","22","8","15","67","23","41","84","233","36","56","55","0","0","18","36","0","115","135","126","64","391","704","117","123"
"publicpolygonfeature:5:37851","ZIP Code 19135","country:us/state:pa/zip:19135","19135","0","757","591","222","1046","859","381","218","758","2254","845","683","420","0","0","169","191","0","138","67","241","0","311","494","276","88","58","0","15","34","82","0","203","216","61","0","204","529","30","142"
"publicpolygonfeature:5:37916","ZIP Code 19038","country:us/state:pa/zip:19038","19038","22","686","788","299","1077","349","833","120","905","3816","644","247","466","28","0","58","22","0","87","29","67","0","106","328","121","9","8","0","0","18","27","19","68","17","64","34","176","433","35","39"
"publicpolygonfeature:5:37982","ZIP Code 18070","country:us/state:pa/zip:18070","18070","0","0","19","19","19","0","17","0","25","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:37994","ZIP Code 19040","country:us/state:pa/zip:19040","19040","0","472","785","216","830","538","487","102","1003","2604","637","408","529","8","0","119","100","0","38","14","4","19","154","120","49","38","135","0","0","16","1","0","0","9","20","33","1","127","15","0"
"publicpolygonfeature:5:37999","ZIP Code 19136","country:us/state:pa/zip:19136","19136","65","379","833","306","1040","666","541","76","637","2657","621","769","396","0","0","230","137","14","214","78","21","38","113","436","177","74","110","0","0","17","146","0","77","162","26","0","220","501","152","126"
"publicpolygonfeature:5:38004","ZIP Code 19137","country:us/state:pa/zip:19137","19137","28","149","143","140","166","187","71","87","212","439","52","137","44","0","0","23","32","0","25","103","0","0","26","62","89","10","58","0","17","0","50","0","91","0","0","0","74","94","0","0"
"publicpolygonfeature:5:38047","ZIP Code 19138","country:us/state:pa/zip:19138","19138","0","69","219","114","725","770","267","57","956","2832","173","332","124","0","0","19","165","0","26","45","0","0","46","80","0","0","0","0","0","9","165","0","591","65","62","35","338","1440","268","207"
"publicpolygonfeature:5:38085","ZIP Code 19139","country:us/state:pa/zip:19139","19139","16","176","265","25","1064","647","346","39","865","2794","472","399","337","9","0","82","33","0","75","175","93","0","80","419","29","87","52","0","0","12","320","66","635","404","137","10","461","1922","484","222"
"publicpolygonfeature:5:38089","ZIP Code 19372","country:us/state:pa/zip:19372","19372","0","103","125","0","85","87","48","0","56","117","51","22","21","0","0","0","196","0","0","0","0","0","0","18","0","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:38092","ZIP Code 19373","country:us/state:pa/zip:19373","19373","0","14","80","51","168","6","172","0","140","268","46","19","47","0","0","0","0","0","0","0","11","0","0","20","5","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0"
"publicpolygonfeature:5:38096","ZIP Code 19041","country:us/state:pa/zip:19041","19041","10","23","92","6","78","29","75","42","109","453","90","35","33","0","0","0","13","0","0","0","8","0","0","40","21","0","24","0","0","0","0","0","0","10","58","22","99","59","24","0"
"publicpolygonfeature:5:38101","ZIP Code 19043","country:us/state:pa/zip:19043","19043","0","119","138","151","33","43","34","33","36","221","37","0","119","0","0","21","2","0","12","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","17","163","100","0"
"publicpolygonfeature:5:38126","ZIP Code 19374","country:us/state:pa/zip:19374","19374","38","0","14","0","0","0","0","0","0","67","0","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:38134","ZIP Code 19375","country:us/state:pa/zip:19375","19375","0","0","0","0","0","15","50","0","0","76","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:38144","ZIP Code 19401","country:us/state:pa/zip:19401","19401","0","707","1530","681","1738","755","807","90","1733","2990","728","374","787","17","0","251","281","3","604","114","89","41","441","508","251","56","49","0","1","20","81","4","493","99","24","28","61","127","130","29"
"publicpolygonfeature:5:38298","ZIP Code 18036","country:us/state:pa/zip:18036","18036","24","459","983","119","825","227","224","189","522","1618","266","118","351","0","0","24","41","0","49","20","15","0","6","174","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:38301","ZIP Code 18041","country:us/state:pa/zip:18041","18041","33","315","416","185","341","61","80","15","153","570","126","51","189","0","18","0","11","0","23","25","12","0","0","12","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:38308","ZIP Code 18054","country:us/state:pa/zip:18054","18054","14","371","161","96","131","46","129","23","171","511","133","18","32","23","0","3","0","0","18","8","28","0","0","43","10","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:38315","ZIP Code 18074","country:us/state:pa/zip:18074","18074","0","378","311","65","164","214","85","80","484","315","29","85","51","0","0","42","18","0","0","0","0","0","0","19","0","0","48","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:38322","ZIP Code 18073","country:us/state:pa/zip:18073","18073","69","483","927","71","610","158","157","12","416","895","222","85","189","0","11","87","227","0","70","11","15","0","62","107","0","0","17","0","0","0","0","0","0","0","0","0","0","17","0","0"
"publicpolygonfeature:5:38323","ZIP Code 18076","country:us/state:pa/zip:18076","18076","0","144","170","30","49","39","42","6","95","253","65","12","49","0","0","14","17","6","21","9","0","17","0","40","7","16","5","0","0","0","1","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:38325","ZIP Code 18077","country:us/state:pa/zip:18077","18077","7","47","187","21","83","74","33","9","78","126","35","15","7","0","0","5","0","0","4","0","4","4","53","9","3","3","0","0","0","0","0","0","3","0","0","0","0","3","11","0"
"publicpolygonfeature:5:38329","ZIP Code 18081","country:us/state:pa/zip:18081","18081","0","0","0","0","18","0","0","0","0","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:38531","ZIP Code 18976","country:us/state:pa/zip:18976","18976","24","484","1086","171","797","310","326","81","774","2299","217","317","153","22","0","67","59","0","108","0","72","0","47","166","24","25","61","0","0","0","6","0","7","0","16","7","118","79","0","9"
"publicpolygonfeature:5:38540","ZIP Code 18901","country:us/state:pa/zip:18901","18901","19","453","1171","321","838","124","531","281","1225","1902","1066","235","364","4","0","9","63","16","90","13","41","0","75","227","73","24","32","0","12","54","5","0","0","0","19","5","2","15","11","4"
"publicpolygonfeature:5:38541","ZIP Code 18914","country:us/state:pa/zip:18914","18914","58","548","988","228","1182","293","493","43","981","2183","653","419","424","15","0","32","149","15","54","21","21","0","74","164","117","107","53","0","0","0","0","0","36","0","26","0","80","43","0","16"
"publicpolygonfeature:5:38543","ZIP Code 18902","country:us/state:pa/zip:18902","18902","82","348","1393","235","1020","212","582","16","855","2239","384","221","169","9","6","6","109","19","94","13","41","51","93","88","40","15","0","0","0","0","0","0","0","0","12","0","29","4","0","0"
"publicpolygonfeature:5:38544","ZIP Code 18912","country:us/state:pa/zip:18912","18912","0","26","9","0","0","0","0","0","0","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:38545","ZIP Code 18913","country:us/state:pa/zip:18913","18913","0","38","15","0","0","0","9","0","0","0","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","0","0","0"
"publicpolygonfeature:5:38548","ZIP Code 18915","country:us/state:pa/zip:18915","18915","0","13","76","13","56","0","74","14","12","105","10","0","48","0","15","0","30","0","17","15","0","0","18","0","0","0","0","0","0","0","12","0","0","0","0","0","10","0","0","0"
"publicpolygonfeature:5:38549","ZIP Code 18917","country:us/state:pa/zip:18917","18917","16","58","84","27","185","6","62","0","119","265","49","28","42","0","0","3","11","0","12","0","0","0","6","28","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:38552","ZIP Code 18925","country:us/state:pa/zip:18925","18925","15","111","305","32","197","28","328","0","294","596","167","74","94","0","0","17","17","0","0","0","7","0","35","70","8","0","24","0","0","0","20","0","0","0","0","0","10","29","0","0"
"publicpolygonfeature:5:38553","ZIP Code 18929","country:us/state:pa/zip:18929","18929","0","210","365","73","296","99","356","42","360","1045","188","74","69","0","0","0","18","0","23","0","0","22","39","83","14","34","0","0","0","0","0","0","0","0","95","10","0","37","14","0"
"publicpolygonfeature:5:38554","ZIP Code 18930","country:us/state:pa/zip:18930","18930","12","205","53","5","42","36","30","0","29","179","32","32","67","0","4","0","0","0","0","5","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:38555","ZIP Code 18932","country:us/state:pa/zip:18932","18932","0","0","21","11","60","34","0","0","31","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:38556","ZIP Code 18935","country:us/state:pa/zip:18935","18935","0","18","17","0","17","0","0","0","0","32","16","0","52","0","0","0","0","0","0","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:38557","ZIP Code 18936","country:us/state:pa/zip:18936","18936","0","0","0","0","0","11","0","0","0","134","0","0","11","0","0","0","0","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:38558","ZIP Code 18977","country:us/state:pa/zip:18977","18977","0","50","145","46","47","27","125","0","113","395","139","33","20","0","0","14","6","0","0","0","13","0","0","7","0","0","0","0","0","0","0","0","0","16","10","0","24","0","0","0"
"publicpolygonfeature:5:38559","ZIP Code 18938","country:us/state:pa/zip:18938","18938","27","163","486","25","359","116","422","113","349","1040","208","82","183","0","0","0","8","37","24","13","8","0","12","57","45","8","0","0","0","0","7","11","7","0","26","0","18","35","23","0"
"publicpolygonfeature:5:38560","ZIP Code 18940","country:us/state:pa/zip:18940","18940","10","750","1425","201","929","204","971","181","999","2772","469","222","404","15","0","9","46","0","16","22","0","0","78","254","0","0","7","0","0","0","25","2","4","4","50","30","25","111","14","0"
"publicpolygonfeature:5:38561","ZIP Code 18942","country:us/state:pa/zip:18942","18942","12","120","67","0","20","59","59","0","68","186","31","7","0","0","0","27","9","0","16","0","0","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","0","0"
"publicpolygonfeature:5:38562","ZIP Code 18944","country:us/state:pa/zip:18944","18944","46","761","1754","305","1768","323","758","45","1157","2558","863","462","533","35","0","17","83","59","45","52","8","0","52","163","79","9","58","0","0","0","0","0","0","0","10","5","31","10","0","23"
"publicpolygonfeature:5:38563","ZIP Code 18947","country:us/state:pa/zip:18947","18947","14","236","301","10","268","20","58","68","199","488","63","68","193","0","0","17","0","0","0","0","0","0","0","2","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:38564","ZIP Code 18950","country:us/state:pa/zip:18950","18950","0","37","0","53","0","0","0","0","0","69","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:38565","ZIP Code 18960","country:us/state:pa/zip:18960","18960","55","496","907","148","612","206","278","77","643","1568","444","186","155","39","0","32","0","0","65","0","0","0","11","94","81","0","0","0","0","0","0","0","0","0","0","0","26","19","32","0"
"publicpolygonfeature:5:38566","ZIP Code 18962","country:us/state:pa/zip:18962","18962","0","23","66","0","31","24","7","0","11","35","13","6","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:38567","ZIP Code 18951","country:us/state:pa/zip:18951","18951","190","1255","2379","166","1810","864","775","132","1450","3151","985","309","1183","71","0","81","25","89","103","12","70","2","95","179","29","10","118","0","0","0","0","0","9","4","0","18","0","12","0","10"
"publicpolygonfeature:5:38568","ZIP Code 18954","country:us/state:pa/zip:18954","18954","20","261","387","83","311","116","233","61","411","1341","66","164","226","0","0","55","0","0","39","8","0","0","0","82","0","0","0","0","0","0","0","0","0","0","38","8","10","25","0","0"
"publicpolygonfeature:5:38569","ZIP Code 18955","country:us/state:pa/zip:18955","18955","0","27","90","18","100","7","52","0","46","146","31","8","55","0","0","0","19","0","13","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:38570","ZIP Code 18964","country:us/state:pa/zip:18964","18964","28","232","990","182","811","198","240","40","662","1314","320","159","194","0","0","18","117","0","14","5","0","0","0","82","48","16","6","0","0","0","20","0","0","0","31","24","0","0","0","0"
"publicpolygonfeature:5:38571","ZIP Code 18966","country:us/state:pa/zip:18966","18966","43","974","1485","344","1045","583","822","195","1355","3936","912","337","634","0","19","51","115","11","127","111","134","0","146","306","214","27","13","5","0","0","0","0","20","78","124","65","60","131","23","8"
"publicpolygonfeature:5:38572","ZIP Code 18969","country:us/state:pa/zip:18969","18969","12","551","881","108","924","372","211","79","608","1480","439","179","357","0","1","29","51","29","19","16","14","16","38","134","83","0","13","0","0","0","0","0","0","0","0","0","0","307","0","18"
"publicpolygonfeature:5:38573","ZIP Code 18970","country:us/state:pa/zip:18970","18970","0","43","75","11","7","9","3","0","6","63","22","20","22","0","0","0","2","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:38574","ZIP Code 18972","country:us/state:pa/zip:18972","18972","22","160","82","14","77","34","25","15","131","422","40","44","74","0","0","0","0","0","17","0","0","0","21","4","0","2","13","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:38575","ZIP Code 18974","country:us/state:pa/zip:18974","18974","52","1109","2143","480","1916","1125","944","251","1877","4030","993","446","719","2","4","79","220","55","145","89","70","45","126","246","130","20","36","0","0","21","76","0","42","24","79","32","46","106","47","17"
"publicpolygonfeature:5:38576","ZIP Code 18980","country:us/state:pa/zip:18980","18980","0","19","8","0","7","9","5","0","9","8","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:38577","ZIP Code 19002","country:us/state:pa/zip:19002","19002","0","769","1052","192","982","230","1048","168","1361","2706","566","172","329","8","2","0","61","24","156","0","27","0","103","218","122","10","8","0","0","29","0","0","37","13","38","28","164","53","6","6"
