"feature id","feature label","shid","geoid","Employment Occupation Management (2020-2024)","Employment Occupation Business and Finance (2020-2024)","Employment Occupation Computer and Mathematical (2020-2024)","Employment Occupation Architecture and Engineering (2020-2024)","Employment Occupation Life, Physical, and Social Science (2020-2024)","Employment Occupation Community and Social Service (2020-2024)","Employment Occupation Legal (2020-2024)","Employment Occupation Education, Training and Library (2020-2024)","Employment Occupation Arts, Design, Entertainment, Sports and Media (2020-2024)","Employment Occupation Health Diagnosis and Treating Practitioners (2020-2024)","Employment Occupation Health Technologist and Technicians (2020-2024)","Employment Occupation Healthcare Support (2020-2024)","Employment Occupation Fire Fighting and Prevention (2020-2024)","Employment Occupation Law Enforcement (2020-2024)","Employment Occupation Food Preparation and Serving (2020-2024)","Employment Occupation Building, Grounds Cleaning, and Maintenance (2020-2024)","Employment Occupation Personal Care and Service (2020-2024)","Employment Occupation Sales (2020-2024)","Employment Occupation Office and Administrative Support (2020-2024)","Employment Occupation Farming, Fishing and Forestry (2020-2024)","Employment Occupation Construction and Extraction (2020-2024)","Employment Occupation Installation, Maintenance, and Repair (2020-2024)","Employment Occupation Production (2020-2024)","Employment Occupation Transportation (2020-2024)","Employment Occupation Material Moving (2020-2024)"
"publicpolygonfeature:5:46617","ZIP Code 43760","country:us/state:oh/zip:43760","43760","180","16","21","14","0","0","0","0","14","30","32","15","26","8","47","10","0","103","25","0","49","30","33","15","42"
"publicpolygonfeature:5:46619","ZIP Code 43748","country:us/state:oh/zip:43748","43748","108","50","14","51","0","0","0","8","3","64","76","97","0","25","20","94","0","55","201","0","73","49","118","32","52"
"publicpolygonfeature:5:46620","ZIP Code 43761","country:us/state:oh/zip:43761","43761","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:46629","ZIP Code 43764","country:us/state:oh/zip:43764","43764","219","69","45","38","29","94","25","153","28","129","110","238","109","31","205","104","67","302","373","11","242","104","421","163","216"
"publicpolygonfeature:5:46632","ZIP Code 43777","country:us/state:oh/zip:43777","43777","121","14","72","15","0","12","13","47","18","11","28","81","48","14","66","172","39","75","129","9","178","73","175","127","92"
"publicpolygonfeature:5:46635","ZIP Code 43782","country:us/state:oh/zip:43782","43782","10","0","7","0","2","0","0","16","13","2","11","10","0","0","9","9","7","17","8","0","13","0","25","3","17"
"publicpolygonfeature:5:46637","ZIP Code 43783","country:us/state:oh/zip:43783","43783","195","19","5","55","25","86","0","156","20","113","44","110","66","19","56","78","29","56","265","0","106","107","114","100","90"
"publicpolygonfeature:5:46647","ZIP Code 43822","country:us/state:oh/zip:43822","43822","219","38","12","35","0","15","0","47","3","49","31","99","21","3","82","164","36","60","115","0","216","116","150","127","222"
"publicpolygonfeature:5:46649","ZIP Code 43830","country:us/state:oh/zip:43830","43830","410","141","42","46","0","43","9","253","0","227","138","149","31","134","50","0","17","377","260","18","106","169","279","69","71"
"publicpolygonfeature:5:47066","ZIP Code 44833","country:us/state:oh/zip:44833","44833","740","426","104","202","68","155","23","448","129","193","222","275","16","83","251","348","131","672","902","0","482","326","1025","140","419"
"publicpolygonfeature:5:47114","ZIP Code 44904","country:us/state:oh/zip:44904","44904","724","170","130","168","40","165","16","637","221","348","147","244","33","78","550","178","82","356","424","0","107","142","581","72","369"
"publicpolygonfeature:5:47354","ZIP Code 45622","country:us/state:oh/zip:45622","45622","0","24","0","13","0","16","0","0","0","0","0","37","0","0","0","0","0","15","29","0","39","0","13","0","43"
"publicpolygonfeature:5:47383","ZIP Code 45644","country:us/state:oh/zip:45644","45644","205","28","109","16","0","24","0","176","10","39","52","36","54","112","77","15","65","97","163","0","54","289","348","107","150"
"publicpolygonfeature:5:47394","ZIP Code 45654","country:us/state:oh/zip:45654","45654","11","0","0","0","0","0","0","22","0","28","0","0","0","0","0","28","0","0","25","0","46","10","13","0","16"
"publicpolygonfeature:5:47455","ZIP Code 45732","country:us/state:oh/zip:45732","45732","167","52","33","24","17","19","0","81","7","98","160","46","2","48","152","124","38","109","245","0","92","40","64","58","65"
"publicpolygonfeature:5:47463","ZIP Code 45764","country:us/state:oh/zip:45764","45764","292","44","41","13","14","57","29","140","0","113","45","201","40","20","317","226","77","296","252","0","189","257","317","96","205"
"publicpolygonfeature:5:6671676","ZIP Code 43350","country:us/state:oh/zip:43350","43350","7","0","0","2","0","0","0","0","0","0","3","0","0","0","2","11","0","0","20","0","6","1","3","0","11"
"publicpolygonfeature:5:6678138","ZIP Code 43007","country:us/state:oh/zip:43007","43007","5","6","0","0","0","0","0","7","0","5","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:6680060","ZIP Code 43018","country:us/state:oh/zip:43018","43018","34","0","12","0","0","0","0","0","0","0","0","61","0","0","0","0","0","61","0","0","13","0","31","33","14"
"publicpolygonfeature:5:6689548","ZIP Code 43027","country:us/state:oh/zip:43027","43027","0","0","0","0","0","0","0","0","0","0","0","61","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:6701511","ZIP Code 43325","country:us/state:oh/zip:43325","43325","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","0","0","0","0","0","21"
"publicpolygonfeature:5:6703135","ZIP Code 43218","country:us/state:oh/zip:43218","43218","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:22:927882","Columbus, OH Area","country:us/state:oh/msa:columbus","18140","137329","82235","55897","24011","13382","20689","14275","65875","22109","59909","21510","32933","14799","8812","54259","29841","22977","93851","120629","1594","39941","26828","54873","40566","57003"
