"feature id","feature label","shid","geoid","Employment Occupation Management (2020-2024)","Employment Occupation Business and Finance (2020-2024)","Employment Occupation Computer and Mathematical (2020-2024)","Employment Occupation Architecture and Engineering (2020-2024)","Employment Occupation Life, Physical, and Social Science (2020-2024)","Employment Occupation Community and Social Service (2020-2024)","Employment Occupation Legal (2020-2024)","Employment Occupation Education, Training and Library (2020-2024)","Employment Occupation Arts, Design, Entertainment, Sports and Media (2020-2024)","Employment Occupation Health Diagnosis and Treating Practitioners (2020-2024)","Employment Occupation Health Technologist and Technicians (2020-2024)","Employment Occupation Healthcare Support (2020-2024)","Employment Occupation Fire Fighting and Prevention (2020-2024)","Employment Occupation Law Enforcement (2020-2024)","Employment Occupation Food Preparation and Serving (2020-2024)","Employment Occupation Building, Grounds Cleaning, and Maintenance (2020-2024)","Employment Occupation Personal Care and Service (2020-2024)","Employment Occupation Sales (2020-2024)","Employment Occupation Office and Administrative Support (2020-2024)","Employment Occupation Farming, Fishing and Forestry (2020-2024)","Employment Occupation Construction and Extraction (2020-2024)","Employment Occupation Installation, Maintenance, and Repair (2020-2024)","Employment Occupation Production (2020-2024)","Employment Occupation Transportation (2020-2024)","Employment Occupation Material Moving (2020-2024)"
"publicpolygonfeature:5:37806","ZIP Code 19116","country:us/state:pa/zip:19116","19116","1402","543","548","161","251","265","66","793","254","700","439","1241","251","291","558","524","280","1134","1712","18","665","286","777","915","792"
"publicpolygonfeature:5:37816","ZIP Code 19118","country:us/state:pa/zip:19118","19118","748","539","141","132","143","122","329","697","279","582","47","172","40","4","187","105","157","357","320","0","43","1","66","46","34"
"publicpolygonfeature:5:37823","ZIP Code 19119","country:us/state:pa/zip:19119","19119","2554","858","403","251","307","496","441","1575","749","967","143","524","231","238","462","389","215","843","1474","10","106","116","221","390","245"
"publicpolygonfeature:5:37851","ZIP Code 19135","country:us/state:pa/zip:19135","19135","820","920","234","132","344","244","281","674","253","581","332","821","574","192","606","674","498","1170","1404","69","817","280","679","1214","847"
"publicpolygonfeature:5:37916","ZIP Code 19038","country:us/state:pa/zip:19038","19038","2375","1291","723","380","251","381","232","1722","612","1191","395","507","87","62","564","448","367","1704","1621","14","627","287","596","275","417"
"publicpolygonfeature:5:37982","ZIP Code 18070","country:us/state:pa/zip:18070","18070","10","7","0","18","0","0","0","0","0","0","0","8","0","0","0","0","0","19","25","0","0","46","0","7","0"
"publicpolygonfeature:5:37994","ZIP Code 19040","country:us/state:pa/zip:19040","19040","1315","1074","442","307","221","188","213","804","186","857","329","294","133","110","684","324","258","1183","1295","0","530","447","482","318","205"
"publicpolygonfeature:5:37999","ZIP Code 19136","country:us/state:pa/zip:19136","19136","1164","865","300","8","32","438","81","514","175","665","420","838","216","198","604","817","378","1063","2229","65","699","324","524","930","414"
"publicpolygonfeature:5:38004","ZIP Code 19137","country:us/state:pa/zip:19137","19137","296","77","86","89","10","110","8","118","86","237","54","140","6","50","216","97","58","517","426","0","128","26","124","258","209"
"publicpolygonfeature:5:38047","ZIP Code 19138","country:us/state:pa/zip:19138","19138","1296","807","184","127","59","289","117","631","107","421","273","2212","602","187","728","220","173","1350","1309","19","80","197","398","725","859"
"publicpolygonfeature:5:38085","ZIP Code 19139","country:us/state:pa/zip:19139","19139","1282","683","507","444","243","664","94","1418","318","383","425","2122","687","242","1158","738","439","1646","2187","0","486","287","391","648","801"
"publicpolygonfeature:5:38089","ZIP Code 19372","country:us/state:pa/zip:19372","19372","171","98","37","58","29","22","0","70","23","0","0","33","0","0","28","0","25","83","227","0","25","0","135","12","86"
"publicpolygonfeature:5:38092","ZIP Code 19373","country:us/state:pa/zip:19373","19373","228","139","81","109","0","8","18","113","5","83","40","8","13","8","55","22","15","190","34","0","5","27","27","6","77"
"publicpolygonfeature:5:38096","ZIP Code 19041","country:us/state:pa/zip:19041","19041","612","238","55","9","61","13","115","311","124","293","17","33","4","0","86","43","51","163","74","10","45","4","83","9","46"
"publicpolygonfeature:5:38101","ZIP Code 19043","country:us/state:pa/zip:19043","19043","255","12","18","90","53","29","0","51","14","72","159","20","7","47","123","0","15","81","188","0","46","35","130","79","12"
"publicpolygonfeature:5:38126","ZIP Code 19374","country:us/state:pa/zip:19374","19374","23","0","0","0","0","7","0","0","0","0","0","47","0","0","0","0","0","11","30","14","0","0","12","0","14"
"publicpolygonfeature:5:38134","ZIP Code 19375","country:us/state:pa/zip:19375","19375","56","0","0","0","7","0","0","0","12","0","0","0","0","0","0","0","82","0","0","0","0","0","0","15","0"
"publicpolygonfeature:5:38144","ZIP Code 19401","country:us/state:pa/zip:19401","19401","2079","1057","826","202","319","374","141","913","332","366","718","745","120","86","1267","1438","355","2070","2721","60","965","682","1234","1136","1605"
"publicpolygonfeature:5:38298","ZIP Code 18036","country:us/state:pa/zip:18036","18036","1171","522","194","187","148","121","29","509","147","697","138","116","56","23","239","154","66","834","762","9","295","534","312","265","292"
"publicpolygonfeature:5:38301","ZIP Code 18041","country:us/state:pa/zip:18041","18041","356","157","32","41","55","47","18","130","109","36","16","163","68","32","32","95","132","312","334","31","176","136","315","105","172"
"publicpolygonfeature:5:38308","ZIP Code 18054","country:us/state:pa/zip:18054","18054","364","176","70","120","39","22","0","87","30","240","113","24","5","0","122","96","45","205","225","0","184","77","57","27","41"
"publicpolygonfeature:5:38315","ZIP Code 18074","country:us/state:pa/zip:18074","18074","473","200","93","92","71","36","16","228","31","155","59","84","4","45","29","46","114","168","219","0","329","77","245","193","110"
"publicpolygonfeature:5:38322","ZIP Code 18073","country:us/state:pa/zip:18073","18073","778","394","321","193","89","89","86","375","61","245","36","181","63","67","181","85","137","485","769","11","567","178","544","157","218"
"publicpolygonfeature:5:38323","ZIP Code 18076","country:us/state:pa/zip:18076","18076","211","46","41","23","28","46","0","104","6","48","71","14","6","16","60","46","13","121","202","0","112","40","87","22","77"
"publicpolygonfeature:5:38325","ZIP Code 18077","country:us/state:pa/zip:18077","18077","227","79","11","79","21","19","13","52","41","25","16","42","0","5","31","49","5","136","52","8","36","35","30","4","80"
"publicpolygonfeature:5:38329","ZIP Code 18081","country:us/state:pa/zip:18081","18081","0","0","0","0","0","0","0","18","0","0","0","0","0","0","0","15","0","18","0","0","0","0","0","0","0"
"publicpolygonfeature:5:38531","ZIP Code 18976","country:us/state:pa/zip:18976","18976","1394","893","613","283","216","195","171","1028","226","1032","135","210","15","107","212","321","148","1211","1026","0","384","242","399","257","225"
"publicpolygonfeature:5:38540","ZIP Code 18901","country:us/state:pa/zip:18901","18901","2374","1276","380","357","285","178","548","909","374","707","275","154","128","122","852","315","411","1575","1184","12","370","205","291","208","240"
"publicpolygonfeature:5:38541","ZIP Code 18914","country:us/state:pa/zip:18914","18914","2013","1246","568","403","264","123","79","986","194","811","163","273","123","238","542","132","374","1208","1080","0","353","356","474","224","410"
"publicpolygonfeature:5:38543","ZIP Code 18902","country:us/state:pa/zip:18902","18902","2565","1083","555","378","158","151","185","909","436","885","90","167","45","31","471","298","206","1304","1124","54","119","162","259","236","387"
"publicpolygonfeature:5:38544","ZIP Code 18912","country:us/state:pa/zip:18912","18912","35","0","0","0","0","0","0","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:38545","ZIP Code 18913","country:us/state:pa/zip:18913","18913","62","28","0","30","0","0","0","0","0","0","0","0","0","0","31","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:38548","ZIP Code 18915","country:us/state:pa/zip:18915","18915","87","112","208","13","36","18","0","40","26","24","0","27","0","0","14","0","0","76","92","15","16","24","49","0","12"
"publicpolygonfeature:5:38549","ZIP Code 18917","country:us/state:pa/zip:18917","18917","89","133","18","27","21","29","31","65","27","18","137","22","5","5","57","43","11","173","98","0","114","14","62","22","8"
"publicpolygonfeature:5:38552","ZIP Code 18925","country:us/state:pa/zip:18925","18925","739","165","211","42","120","0","21","340","165","293","67","51","30","62","58","46","128","434","284","0","51","30","80","16","12"
"publicpolygonfeature:5:38553","ZIP Code 18929","country:us/state:pa/zip:18929","18929","747","660","301","123","198","37","58","404","102","599","143","78","63","34","40","80","36","473","263","0","197","134","127","24","137"
"publicpolygonfeature:5:38554","ZIP Code 18930","country:us/state:pa/zip:18930","18930","176","29","24","36","0","8","0","46","54","44","12","6","0","0","11","13","63","89","78","4","174","36","34","46","25"
"publicpolygonfeature:5:38555","ZIP Code 18932","country:us/state:pa/zip:18932","18932","27","0","14","0","7","0","10","7","0","0","0","0","0","0","15","13","0","31","11","0","0","0","22","0","34"
"publicpolygonfeature:5:38556","ZIP Code 18935","country:us/state:pa/zip:18935","18935","24","0","0","0","0","0","0","17","0","0","15","0","0","0","0","0","0","33","15","0","18","37","31","0","20"
"publicpolygonfeature:5:38557","ZIP Code 18936","country:us/state:pa/zip:18936","18936","65","0","12","0","0","0","0","69","0","0","0","0","0","0","0","0","11","11","0","0","0","0","0","11","0"
"publicpolygonfeature:5:38558","ZIP Code 18977","country:us/state:pa/zip:18977","18977","542","94","132","250","79","13","29","132","128","158","13","0","0","15","45","0","26","160","295","0","23","11","38","44","0"
"publicpolygonfeature:5:38559","ZIP Code 18938","country:us/state:pa/zip:18938","18938","1681","882","415","133","266","191","28","390","219","430","72","54","45","29","97","117","122","784","478","0","165","0","141","203","27"
"publicpolygonfeature:5:38560","ZIP Code 18940","country:us/state:pa/zip:18940","18940","2617","1586","928","478","304","216","370","1021","460","1175","383","159","69","156","271","221","279","1623","1016","0","341","377","348","85","83"
"publicpolygonfeature:5:38561","ZIP Code 18942","country:us/state:pa/zip:18942","18942","133","11","9","24","25","16","7","71","27","35","2","26","0","0","31","47","17","75","127","0","122","14","62","74","0"
"publicpolygonfeature:5:38562","ZIP Code 18944","country:us/state:pa/zip:18944","18944","1845","1506","569","404","150","337","281","1136","331","612","223","343","60","268","913","279","306","1588","1366","13","703","519","984","345","590"
"publicpolygonfeature:5:38563","ZIP Code 18947","country:us/state:pa/zip:18947","18947","592","335","106","120","106","28","8","222","199","176","58","12","12","63","161","149","105","306","180","0","182","155","139","48","69"
"publicpolygonfeature:5:38564","ZIP Code 18950","country:us/state:pa/zip:18950","18950","53","0","0","0","0","0","0","0","0","0","0","0","0","0","0","36","0","38","0","0","0","0","0","70","0"
"publicpolygonfeature:5:38565","ZIP Code 18960","country:us/state:pa/zip:18960","18960","1080","716","353","220","201","122","11","537","175","295","80","343","44","10","335","137","184","428","1082","0","439","211","299","144","238"
"publicpolygonfeature:5:38566","ZIP Code 18962","country:us/state:pa/zip:18962","18962","32","15","0","7","0","3","0","25","0","21","0","0","0","3","11","3","0","3","29","0","8","5","43","21","18"
"publicpolygonfeature:5:38567","ZIP Code 18951","country:us/state:pa/zip:18951","18951","1998","1328","738","509","260","357","86","967","290","628","474","488","136","240","851","480","513","1650","2430","175","971","806","1731","498","747"
"publicpolygonfeature:5:38568","ZIP Code 18954","country:us/state:pa/zip:18954","18954","784","664","312","76","42","148","80","660","124","491","90","90","23","49","68","42","102","306","458","0","198","112","139","74","123"
"publicpolygonfeature:5:38569","ZIP Code 18955","country:us/state:pa/zip:18955","18955","52","128","12","31","11","0","4","110","12","31","0","17","0","6","2","4","63","61","70","0","19","2","15","24","56"
"publicpolygonfeature:5:38570","ZIP Code 18964","country:us/state:pa/zip:18964","18964","1046","496","228","230","91","205","51","471","115","313","109","129","31","0","354","305","79","693","969","4","236","265","332","218","377"
"publicpolygonfeature:5:38571","ZIP Code 18966","country:us/state:pa/zip:18966","18966","2554","2001","1057","478","291","234","313","1226","289","1968","283","302","170","91","562","429","377","1682","2055","39","715","418","698","414","306"
"publicpolygonfeature:5:38572","ZIP Code 18969","country:us/state:pa/zip:18969","18969","1204","324","247","312","84","100","83","521","131","395","155","264","19","93","398","320","134","832","1358","8","361","360","461","293","168"
"publicpolygonfeature:5:38573","ZIP Code 18970","country:us/state:pa/zip:18970","18970","11","14","2","18","7","2","0","16","5","40","2","7","12","0","31","10","2","20","76","0","18","4","20","6","17"
"publicpolygonfeature:5:38574","ZIP Code 18972","country:us/state:pa/zip:18972","18972","146","144","145","17","40","43","4","71","69","55","4","52","0","36","40","78","40","98","95","6","135","29","42","32","31"
"publicpolygonfeature:5:38575","ZIP Code 18974","country:us/state:pa/zip:18974","18974","2879","2067","1098","591","263","293","159","1089","343","1390","520","528","144","81","878","497","582","2097","2690","56","787","862","1126","656","479"
"publicpolygonfeature:5:38576","ZIP Code 18980","country:us/state:pa/zip:18980","18980","5","8","18","0","0","0","0","0","0","0","6","0","8","8","0","0","0","16","8","0","14","0","8","9","0"
"publicpolygonfeature:5:38577","ZIP Code 19002","country:us/state:pa/zip:19002","19002","2789","1947","746","454","367","241","633","1164","527","1202","234","131","97","52","570","242","261","1658","1104","2","476","119","567","205","229"
"publicpolygonfeature:5:38578","ZIP Code 19003","country:us/state:pa/zip:19003","19003","1537","814","400","211","211","178","187","706","231","704","81","275","11","26","165","167","257","854","205","0","212","204","113","30","103"
"publicpolygonfeature:5:38579","ZIP Code 19004","country:us/state:pa/zip:19004","19004","892","396","215","176","205","130","229","401","153","633","70","39","25","0","313","85","84","491","271","10","49","67","140","42","14"
"publicpolygonfeature:5:38580","ZIP Code 19006","country:us/state:pa/zip:19006","19006","2034","1325","363","219","218","211","278","908","178","994","245","511","53","122","326","232","213","983","660","14","450","326","403","230","78"
"publicpolygonfeature:5:38581","ZIP Code 19044","country:us/state:pa/zip:19044","19044","1175","544","495","264","142","71","175","701","171","572","302","293","14","17","799","256","332","846","1428","0","679","250","276","273","426"
"publicpolygonfeature:5:38582","ZIP Code 19007","country:us/state:pa/zip:19007","19007","851","476","248","142","111","412","100","681","101","306","304","421","125","70","404","330","268","984","1613","0","536","386","834","752","649"
"publicpolygonfeature:5:38583","ZIP Code 19008","country:us/state:pa/zip:19008","19008","1461","802","430","339","137","141","227","849","245","825","260","140","93","54","411","191","245","999","1316","0","441","201","216","155","215"
"publicpolygonfeature:5:38584","ZIP Code 19009","country:us/state:pa/zip:19009","19009","79","24","51","0","2","18","0","92","25","27","5","6","14","0","34","27","21","26","31","7","6","3","23","13","11"
"publicpolygonfeature:5:38585","ZIP Code 19010","country:us/state:pa/zip:19010","19010","1554","848","611","137","289","174","580","1235","475","1015","46","108","108","53","521","99","222","956","826","18","142","78","78","114","233"
"publicpolygonfeature:5:38586","ZIP Code 19012","country:us/state:pa/zip:19012","19012","411","160","209","51","10","115","120","437","63","427","23","231","15","28","275","83","35","208","320","0","213","60","67","193","136"
"publicpolygonfeature:5:38587","ZIP Code 19046","country:us/state:pa/zip:19046","19046","1764","776","366","395","161","228","280","937","140","812","163","208","96","126","536","182","246","551","953","0","158","122","186","150","186"
"publicpolygonfeature:5:38588","ZIP Code 19013","country:us/state:pa/zip:19013","19013","912","283","200","123","70","275","52","494","82","226","386","2001","194","135","1032","831","262","1091","1169","41","572","85","878","682","1360"
"publicpolygonfeature:5:38589","ZIP Code 19014","country:us/state:pa/zip:19014","19014","1239","667","332","162","98","277","248","837","222","499","304","220","279","129","478","369","264","1098","1262","0","833","299","435","532","262"
"publicpolygonfeature:5:38590","ZIP Code 19015","country:us/state:pa/zip:19015","19015","902","551","120","189","102","92","172","476","236","339","268","281","139","45","422","79","208","1085","1048","47","307","581","344","334","435"
"publicpolygonfeature:5:38591","ZIP Code 19017","country:us/state:pa/zip:19017","19017","72","25","11","0","18","15","0","22","0","40","0","0","0","0","0","0","0","0","38","0","0","0","0","0","0"
"publicpolygonfeature:5:38592","ZIP Code 19018","country:us/state:pa/zip:19018","19018","819","722","656","130","187","227","70","697","178","303","276","793","187","39","438","422","184","937","1751","19","633","358","342","531","599"
"publicpolygonfeature:5:38593","ZIP Code 19020","country:us/state:pa/zip:19020","19020","2508","2044","1403","888","377","632","344","1218","426","1560","867","1147","167","99","1293","807","367","2723","3858","0","1269","866","1940","1164","1434"
"publicpolygonfeature:5:38594","ZIP Code 19029","country:us/state:pa/zip:19029","19029","109","129","39","7","0","22","25","61","12","90","48","149","32","24","130","70","61","152","326","0","128","74","49","109","67"
"publicpolygonfeature:5:38595","ZIP Code 19030","country:us/state:pa/zip:19030","19030","873","485","236","162","38","125","18","343","109","243","182","201","43","11","268","117","97","628","843","14","231","197","283","269","243"
"publicpolygonfeature:5:38596","ZIP Code 19031","country:us/state:pa/zip:19031","19031","399","150","71","39","73","50","149","226","46","190","81","0","42","26","39","61","68","203","228","0","103","63","19","10","52"
"publicpolygonfeature:5:38597","ZIP Code 19032","country:us/state:pa/zip:19032","19032","153","59","25","135","0","61","60","70","0","91","195","130","15","0","162","155","92","364","431","0","73","146","142","180","146"
"publicpolygonfeature:5:38598","ZIP Code 19033","country:us/state:pa/zip:19033","19033","604","244","140","183","40","15","103","499","118","161","74","224","0","139","148","120","224","360","607","9","288","137","140","119","132"
"publicpolygonfeature:5:38599","ZIP Code 19034","country:us/state:pa/zip:19034","19034","743","381","145","75","106","112","71","308","90","298","73","47","51","20","152","76","122","280","355","0","96","158","50","56","100"
"publicpolygonfeature:5:38600","ZIP Code 19035","country:us/state:pa/zip:19035","19035","476","184","36","0","26","10","191","96","26","507","16","0","0","0","0","8","23","158","33","0","35","11","23","0","0"
"publicpolygonfeature:5:38601","ZIP Code 19047","country:us/state:pa/zip:19047","19047","2421","1552","853","284","227","322","108","1192","339","1329","160","578","71","89","741","788","486","1767","2218","24","549","582","472","239","637"
"publicpolygonfeature:5:38602","ZIP Code 19050","country:us/state:pa/zip:19050","19050","1180","932","443","194","62","609","174","1023","209","411","389","1234","331","79","826","521","641","756","1943","0","708","213","515","981","567"
"publicpolygonfeature:5:38603","ZIP Code 19053","country:us/state:pa/zip:19053","19053","1582","1415","673","334","230","180","443","865","381","735","456","346","109","200","487","292","506","1289","1577","0","1080","450","885","592","307"
"publicpolygonfeature:5:38604","ZIP Code 19054","country:us/state:pa/zip:19054","19054","1073","328","423","46","85","146","6","637","115","474","493","162","32","70","467","240","182","994","1189","0","383","363","374","290","367"
"publicpolygonfeature:5:38605","ZIP Code 19055","country:us/state:pa/zip:19055","19055","514","354","189","39","39","90","32","563","28","292","353","145","209","47","136","120","54","747","581","79","510","314","670","270","245"
"publicpolygonfeature:5:38606","ZIP Code 19076","country:us/state:pa/zip:19076","19076","395","180","206","0","10","37","0","150","166","69","45","267","178","0","110","137","144","219","311","0","236","92","249","207","69"
"publicpolygonfeature:5:38607","ZIP Code 19078","country:us/state:pa/zip:19078","19078","670","316","180","116","107","94","0","388","63","294","224","288","75","184","170","40","220","408","911","17","568","332","175","107","192"
"publicpolygonfeature:5:38608","ZIP Code 19056","country:us/state:pa/zip:19056","19056","1124","474","283","316","80","156","65","613","69","340","459","299","19","127","333","140","109","650","1275","0","442","287","479","174","159"
"publicpolygonfeature:5:38609","ZIP Code 19057","country:us/state:pa/zip:19057","19057","642","518","275","158","16","99","89","588","276","713","313","353","54","48","483","215","314","863","1180","20","640","687","693","330","443"
"publicpolygonfeature:5:38610","ZIP Code 19060","country:us/state:pa/zip:19060","19060","868","606","488","165","152","53","140","544","151","425","92","104","25","38","315","263","74","844","362","0","177","62","99","31","245"
"publicpolygonfeature:5:38611","ZIP Code 19061","country:us/state:pa/zip:19061","19061","870","391","269","190","89","237","16","280","110","406","239","441","263","91","347","269","218","1212","1410","0","547","615","522","413","524"
"publicpolygonfeature:5:38612","ZIP Code 19079","country:us/state:pa/zip:19079","19079","302","224","54","55","0","281","27","151","43","166","106","102","0","0","109","180","86","110","706","0","14","149","220","207","311"
"publicpolygonfeature:5:38613","ZIP Code 19081","country:us/state:pa/zip:19081","19081","367","376","116","131","157","22","149","860","32","442","114","47","5","83","212","135","229","253","449","0","83","124","126","85","95"
"publicpolygonfeature:5:38614","ZIP Code 19063","country:us/state:pa/zip:19063","19063","3263","2005","1131","756","436","665","659","1475","495","1685","209","371","164","119","293","242","573","1608","1652","34","486","389","389","339","407"
"publicpolygonfeature:5:38615","ZIP Code 19064","country:us/state:pa/zip:19064","19064","2195","1338","588","330","218","306","80","1155","187","734","125","147","92","167","205","216","311","949","1502","77","506","230","264","262","311"
"publicpolygonfeature:5:38616","ZIP Code 19066","country:us/state:pa/zip:19066","19066","466","349","195","22","107","39","158","409","94","286","22","35","7","5","43","36","55","270","92","0","97","10","34","10","137"
"publicpolygonfeature:5:38617","ZIP Code 19082","country:us/state:pa/zip:19082","19082","1598","659","673","187","108","259","148","864","253","488","978","2011","210","183","1149","1133","704","1826","2350","174","584","448","1119","1245","960"
"publicpolygonfeature:5:38618","ZIP Code 19067","country:us/state:pa/zip:19067","19067","3991","2927","1714","674","743","456","685","2031","863","1425","679","506","127","219","899","587","496","3054","2300","13","843","639","953","630","881"
"publicpolygonfeature:5:38619","ZIP Code 19070","country:us/state:pa/zip:19070","19070","444","199","102","85","6","87","144","368","30","206","51","111","94","75","123","84","92","184","391","0","204","80","57","83","102"
"publicpolygonfeature:5:38620","ZIP Code 19072","country:us/state:pa/zip:19072","19072","857","627","239","133","311","92","440","409","320","743","45","15","0","0","75","21","67","456","401","0","64","62","23","67","32"
"publicpolygonfeature:5:38621","ZIP Code 19073","country:us/state:pa/zip:19073","19073","2047","1262","572","192","159","83","348","899","445","689","82","140","20","69","335","169","283","940","766","20","385","130","158","220","71"
"publicpolygonfeature:5:38622","ZIP Code 19074","country:us/state:pa/zip:19074","19074","250","237","39","48","65","55","30","86","20","106","125","115","14","0","176","234","111","229","370","0","241","193","68","162","91"
"publicpolygonfeature:5:38623","ZIP Code 19075","country:us/state:pa/zip:19075","19075","409","419","189","59","200","57","92","405","101","158","43","93","19","86","186","0","187","314","434","0","194","69","39","112","86"
"publicpolygonfeature:5:38624","ZIP Code 19085","country:us/state:pa/zip:19085","19085","582","365","111","0","28","33","192","456","125","349","62","55","57","0","412","36","182","721","314","0","0","7","106","9","58"
"publicpolygonfeature:5:38625","ZIP Code 19086","country:us/state:pa/zip:19086","19086","1047","807","283","157","193","74","276","599","323","489","129","95","43","24","224","64","146","596","345","0","35","143","80","69","66"
"publicpolygonfeature:5:38626","ZIP Code 19087","country:us/state:pa/zip:19087","19087","3374","1926","1153","413","633","192","885","1721","590","806","131","184","121","15","1015","130","318","1603","1240","10","200","89","287","146","183"
"publicpolygonfeature:5:38627","ZIP Code 19090","country:us/state:pa/zip:19090","19090","1241","1163","518","229","100","164","38","786","240","648","216","219","84","129","500","275","289","1116","1036","37","505","246","441","268","468"
"publicpolygonfeature:5:38628","ZIP Code 19094","country:us/state:pa/zip:19094","19094","224","76","66","83","43","29","20","37","0","102","11","60","0","0","173","48","163","53","136","0","64","54","119","94","87"
"publicpolygonfeature:5:38629","ZIP Code 19095","country:us/state:pa/zip:19095","19095","551","374","247","104","171","270","147","260","112","460","124","156","4","27","182","131","101","299","332","0","46","39","59","163","122"
"publicpolygonfeature:5:38630","ZIP Code 19120","country:us/state:pa/zip:19120","19120","1736","815","600","251","124","785","99","1353","76","372","878","3179","786","581","2140","1664","1397","2175","3328","60","1186","929","1699","1004","1612"
"publicpolygonfeature:5:38631","ZIP Code 19121","country:us/state:pa/zip:19121","19121","2134","1081","601","311","247","315","167","1219","358","881","813","1279","481","103","1264","1134","235","1722","1662","24","202","139","587","640","643"
"publicpolygonfeature:5:38632","ZIP Code 19122","country:us/state:pa/zip:19122","19122","1969","629","724","242","188","183","118","956","678","855","155","388","114","69","889","196","400","896","1283","40","214","140","343","577","221"
"publicpolygonfeature:5:38633","ZIP Code 19123","country:us/state:pa/zip:19123","19123","1695","1802","1190","505","518","371","376","420","493","1256","282","453","76","84","497","159","178","759","806","30","158","78","289","200","204"
"publicpolygonfeature:5:38634","ZIP Code 19124","country:us/state:pa/zip:19124","19124","1242","1017","510","423","61","388","254","1226","145","453","899","2746","444","386","1235","1560","937","1851","3818","38","1397","1075","1753","1749","1846"
"publicpolygonfeature:5:38635","ZIP Code 19125","country:us/state:pa/zip:19125","19125","3171","1789","1031","909","531","347","263","1400","1324","1027","239","341","57","159","432","154","279","1180","1008","17","358","79","714","270","507"
"publicpolygonfeature:5:38636","ZIP Code 19126","country:us/state:pa/zip:19126","19126","522","282","83","31","83","267","87","818","96","330","228","1109","160","205","342","523","48","503","784","57","97","126","194","461","101"
"publicpolygonfeature:5:38637","ZIP Code 19127","country:us/state:pa/zip:19127","19127","611","853","283","202","299","66","96","345","149","241","127","2","18","0","74","0","65","162","354","0","54","42","96","0","184"
"publicpolygonfeature:5:38639","ZIP Code 19128","country:us/state:pa/zip:19128","19128","3256","2350","938","583","936","613","460","1683","1051","1490","339","512","189","356","769","366","486","1861","2047","8","654","382","472","872","534"
"publicpolygonfeature:5:38640","ZIP Code 19129","country:us/state:pa/zip:19129","19129","848","781","354","152","132","295","273","536","310","338","35","325","73","72","73","72","174","480","292","68","109","18","85","111","89"
"publicpolygonfeature:5:38641","ZIP Code 19130","country:us/state:pa/zip:19130","19130","3230","2889","1382","562","987","352","906","1548","958","2264","277","396","159","68","470","164","155","1254","1212","82","126","142","274","34","259"
"publicpolygonfeature:5:38642","ZIP Code 19131","country:us/state:pa/zip:19131","19131","1473","1269","425","258","311","668","272","1205","158","1010","528","1719","626","179","677","1154","550","1182","2032","80","425","389","296","825","420"
"publicpolygonfeature:5:38643","ZIP Code 19132","country:us/state:pa/zip:19132","19132","597","172","470","24","30","348","0","258","320","288","158","1485","1058","217","725","585","511","673","1348","0","336","33","374","571","995"
"publicpolygonfeature:5:38644","ZIP Code 19133","country:us/state:pa/zip:19133","19133","247","183","194","47","98","91","8","78","90","90","149","1093","380","340","589","399","117","1069","436","138","392","237","332","311","487"
"publicpolygonfeature:5:38645","ZIP Code 19134","country:us/state:pa/zip:19134","19134","2025","658","219","473","286","638","37","1316","331","583","524","1153","335","133","1177","658","627","1611","2696","84","922","525","1174","692","1191"
"publicpolygonfeature:5:38646","ZIP Code 19140","country:us/state:pa/zip:19140","19140","830","738","41","15","195","670","131","544","12","265","861","2755","307","318","673","1415","276","1157","1700","81","745","220","1281","1212","1359"
"publicpolygonfeature:5:38647","ZIP Code 19141","country:us/state:pa/zip:19141","19141","819","687","96","64","81","555","72","691","17","280","750","1264","709","94","637","810","348","906","2004","32","349","261","349","246","830"
"publicpolygonfeature:5:38648","ZIP Code 19142","country:us/state:pa/zip:19142","19142","997","346","236","20","139","502","26","413","88","130","238","1653","204","221","749","836","409","1293","1149","101","463","150","879","779","364"
"publicpolygonfeature:5:38649","ZIP Code 19143","country:us/state:pa/zip:19143","19143","2145","1387","697","272","522","866","298","2400","1135","1130","388","2839","728","110","1056","1765","664","2770","3544","23","457","380","637","1392","1550"
"publicpolygonfeature:5:38650","ZIP Code 19144","country:us/state:pa/zip:19144","19144","2129","1864","1078","288","383","699","236","1643","747","861","315","2154","641","89","802","1030","643","1718","1997","0","521","301","691","854","709"
"publicpolygonfeature:5:38651","ZIP Code 19145","country:us/state:pa/zip:19145","19145","1998","1741","1037","487","463","718","387","1719","573","1013","540","1009","335","69","1586","619","913","1709","1969","36","459","617","961","715","895"
"publicpolygonfeature:5:38652","ZIP Code 19146","country:us/state:pa/zip:19146","19146","3083","2676","2005","738","1146","761","786","2478","1232","3014","323","922","232","29","1008","396","469","1376","1388","11","300","97","597","348","411"
"publicpolygonfeature:5:38653","ZIP Code 19147","country:us/state:pa/zip:19147","19147","3780","2757","1671","563","1015","273","1097","1970","1297","2489","325","695","151","133","1314","150","328","1909","1335","0","280","50","303","255","401"
"publicpolygonfeature:5:38654","ZIP Code 19148","country:us/state:pa/zip:19148","19148","2973","1867","1177","606","389","674","831","1291","855","1365","414","631","385","95","2143","590","1081","1846","2665","43","867","496","1145","702","939"
"publicpolygonfeature:5:38655","ZIP Code 19149","country:us/state:pa/zip:19149","19149","1200","848","365","225","165","636","143","869","313","428","416","2344","194","657","1980","1781","788","2091","2871","0","1980","428","1298","1130","1817"
