"feature id","feature label","shid","geoid","Education 9th to 12th Grade, No Diploma (2020-2024)","Education Less than 9th Grade (2020-2024)","Education High School Degree (2020-2024)","Education Some College No Degree (2020-2024)","Education Associate Degree (2020-2024)","Education Bachelor's Degree (2020-2024)","Education Graduate Degree (2020-2024)","Blue-collar Employment (2020-2024)","Employment Entropy Index (2023)","Employment Access Index (2016)","Management, Business, Science, and Arts Occupations (2020-2024)","Service Occupations (2020-2024)","Sales and Office Occupations (2020-2024)","Natural Resources, Construction, and Maintenance Occupations (2020-2024)","Production, Transportation, and Material Moving Occupations (2020-2024)","Military Occupations (2020-2024)"
"publicpolygonfeature:5:38092","ZIP Code 19373","country:us/state:pa/zip:19373","19373","0","2","212","131","68","631","504","142","0.7529782656138507","20190.4892","824","121","224","32","110","0"
"publicpolygonfeature:5:38096","ZIP Code 19041","country:us/state:pa/zip:19041","19041","89","34","354","289","89","1310","2039","197","0.8013274339929356","44898.4861","1848","217","237","59","138","0"
"publicpolygonfeature:5:38101","ZIP Code 19043","country:us/state:pa/zip:19043","19043","116","0","1028","259","338","367","247","302","0.8150485191959924","42494","753","212","269","81","221","0"
"publicpolygonfeature:5:38126","ZIP Code 19374","country:us/state:pa/zip:19374","19374","0","39","50","24","41","28","16","40","0.4525790241091009","13523.1364","30","47","41","14","26","0"
"publicpolygonfeature:5:38134","ZIP Code 19375","country:us/state:pa/zip:19375","19375","0","0","5","70","22","13","95","15","0.5378570462065643","10614","75","82","0","0","15","0"
"publicpolygonfeature:5:38144","ZIP Code 19401","country:us/state:pa/zip:19401","19401","2304","1473","9806","4733","2627","5431","2478","5682","0.9415682036230206","42789.4371","7327","4011","4791","1707","3975","17"
"publicpolygonfeature:5:38298","ZIP Code 18036","country:us/state:pa/zip:18036","18036","301","197","3082","1531","1141","3001","2328","1707","0.7486021282580123","12943.2198","3863","654","1596","838","869","0"
"publicpolygonfeature:5:38301","ZIP Code 18041","country:us/state:pa/zip:18041","18041","200","45","1607","600","467","971","345","935","0.5659431023049663","13923.5595","997","522","646","343","592","0"
"publicpolygonfeature:5:38308","ZIP Code 18054","country:us/state:pa/zip:18054","18054","87","104","1154","428","363","832","444","386","0.7612688414288977","11298.2362","1261","292","430","261","125","0"
"publicpolygonfeature:5:38315","ZIP Code 18074","country:us/state:pa/zip:18074","18074","155","54","1185","569","487","1292","468","954","0.6400113977325816","10253.1222","1454","322","387","406","548","0"
"publicpolygonfeature:5:38322","ZIP Code 18073","country:us/state:pa/zip:18073","18073","246","163","2652","1407","760","1683","1216","1675","0.8775924331775468","13672.2338","2667","714","1254","756","919","15"
"publicpolygonfeature:5:38323","ZIP Code 18076","country:us/state:pa/zip:18076","18076","84","27","882","325","230","395","113","338","0.6923100434095986","10928.288","624","155","323","152","186","0"
"publicpolygonfeature:5:38325","ZIP Code 18077","country:us/state:pa/zip:18077","18077","33","11","389","262","121","582","308","193","0.8562454312282523","9503.8384","583","132","188","79","114","0"
"publicpolygonfeature:5:38329","ZIP Code 18081","country:us/state:pa/zip:18081","18081","16","0","0","15","0","18","18","0","0.397201035418538","10319","18","15","18","0","0","0"
"publicpolygonfeature:5:38531","ZIP Code 18976","country:us/state:pa/zip:18976","18976","250","311","4024","1803","1418","4633","3754","1507","0.9030366071760124","26447.5836","6186","1013","2237","626","881","22"
"publicpolygonfeature:5:38540","ZIP Code 18901","country:us/state:pa/zip:18901","18901","259","111","3691","2790","1606","6918","5110","1326","0.940160060925669","25541.3834","7663","1982","2759","587","739","3"
"publicpolygonfeature:5:38541","ZIP Code 18914","country:us/state:pa/zip:18914","18914","280","167","2788","2074","1231","5147","3186","1817","0.8432243407224133","20939.2292","6850","1682","2288","709","1108","0"
"publicpolygonfeature:5:38543","ZIP Code 18902","country:us/state:pa/zip:18902","18902","138","93","1996","2029","1172","6400","4177","1217","0.8920866018582883","14791.0324","7395","1218","2428","335","882","0"
"publicpolygonfeature:5:38544","ZIP Code 18912","country:us/state:pa/zip:18912","18912","0","0","26","0","0","36","126","0","0.7580492616831205","17636.448","85","0","0","0","0","0"
"publicpolygonfeature:5:38545","ZIP Code 18913","country:us/state:pa/zip:18913","18913","0","0","38","10","0","19","82","0","0.5556766782016626","10522","120","31","0","0","0","0"
"publicpolygonfeature:5:38548","ZIP Code 18915","country:us/state:pa/zip:18915","18915","70","41","106","216","64","405","369","116","0.664503743080648","26866.4804","564","41","168","55","61","0"
"publicpolygonfeature:5:38549","ZIP Code 18917","country:us/state:pa/zip:18917","18917","69","56","425","348","112","515","109","220","0.7838494621673057","11598.713","595","143","271","128","92","0"
"publicpolygonfeature:5:38552","ZIP Code 18925","country:us/state:pa/zip:18925","18925","53","0","542","376","246","1582","1273","189","0.8584568057166677","15597.7812","2163","375","718","81","108","0"
"publicpolygonfeature:5:38553","ZIP Code 18929","country:us/state:pa/zip:18929","18929","122","24","878","968","588","2339","1793","619","0.8356135048058555","21303.6596","3372","331","736","331","288","0"
"publicpolygonfeature:5:38554","ZIP Code 18930","country:us/state:pa/zip:18930","18930","47","13","483","304","66","309","249","319","0.576927380303855","9123.4309","429","93","167","214","105","0"
"publicpolygonfeature:5:38555","ZIP Code 18932","country:us/state:pa/zip:18932","18932","0","0","94","31","12","105","76","56","0.7478103919715942","23404.543","65","28","42","0","56","0"
"publicpolygonfeature:5:38556","ZIP Code 18935","country:us/state:pa/zip:18935","18935","17","0","101","15","14","24","32","106","0.5656145982698553","13889.3403","56","0","48","55","51","0"
"publicpolygonfeature:5:38557","ZIP Code 18936","country:us/state:pa/zip:18936","18936","0","0","0","11","12","23","122","11","0.588327828683832","28962.6235","146","11","11","0","11","0"
"publicpolygonfeature:5:38558","ZIP Code 18977","country:us/state:pa/zip:18977","18977","18","25","413","241","210","1306","1212","116","0.8798595338278775","16724.3335","1570","86","455","34","82","0"
"publicpolygonfeature:5:38559","ZIP Code 18938","country:us/state:pa/zip:18938","18938","137","98","1413","1214","738","3944","3635","536","0.8666200781091807","13796.9417","4707","464","1262","165","371","0"
"publicpolygonfeature:5:38560","ZIP Code 18940","country:us/state:pa/zip:18940","18940","297","387","2941","2315","1535","7277","6963","1234","0.9280981474566053","23270.744","9538","1155","2639","718","516","15"
"publicpolygonfeature:5:38561","ZIP Code 18942","country:us/state:pa/zip:18942","18942","73","41","838","194","121","431","319","272","0.7983244670319175","9504.7379","360","121","202","136","136","0"
"publicpolygonfeature:5:38562","ZIP Code 18944","country:us/state:pa/zip:18944","18944","674","297","4937","3165","1601","5383","3167","3154","0.9136429412154189","13172.8405","7394","2169","2954","1235","1919","0"
"publicpolygonfeature:5:38563","ZIP Code 18947","country:us/state:pa/zip:18947","18947","60","0","1121","568","459","1542","904","593","0.769615429188393","12453.393","1950","502","486","337","256","0"
"publicpolygonfeature:5:38564","ZIP Code 18950","country:us/state:pa/zip:18950","18950","0","0","73","33","35","27","94","70","0.29223863974762","9432","53","36","38","0","70","0"
"publicpolygonfeature:5:38565","ZIP Code 18960","country:us/state:pa/zip:18960","18960","411","39","2870","1050","1039","2935","1617","1331","0.616445149793507","17987.2225","3790","1053","1510","650","681","0"
"publicpolygonfeature:5:38566","ZIP Code 18962","country:us/state:pa/zip:18962","18962","8","2","144","38","59","64","69","95","0.6147541659399701","13874","103","17","32","13","82","0"
"publicpolygonfeature:5:38567","ZIP Code 18951","country:us/state:pa/zip:18951","18951","843","558","9724","4436","2250","5196","3384","4928","0.8702685738828289","14173.4811","7635","2708","4080","1952","2976","17"
"publicpolygonfeature:5:38568","ZIP Code 18954","country:us/state:pa/zip:18954","18954","102","70","1252","962","296","2852","2020","646","0.9470878982490057","21673.6292","3471","374","764","310","336","0"
"publicpolygonfeature:5:38569","ZIP Code 18955","country:us/state:pa/zip:18955","18955","24","10","401","127","168","196","99","116","0.4851089149941543","15160.3184","391","92","131","21","95","0"
"publicpolygonfeature:5:38570","ZIP Code 18964","country:us/state:pa/zip:18964","18964","542","410","2822","1790","803","2503","1474","1432","0.7953824060094873","21644.025","3355","898","1662","505","927","0"
"publicpolygonfeature:5:38571","ZIP Code 18966","country:us/state:pa/zip:18966","18966","338","216","6327","3656","2490","7426","6070","2590","0.8595276589404677","26091.8871","10694","1931","3737","1172","1418","0"
"publicpolygonfeature:5:38572","ZIP Code 18969","country:us/state:pa/zip:18969","18969","393","325","3661","1738","966","2525","1426","1651","0.6912214576349027","17808.2496","3556","1228","2190","729","922","0"
"publicpolygonfeature:5:38573","ZIP Code 18970","country:us/state:pa/zip:18970","18970","23","0","91","98","86","78","29","65","0.44733760566428915","13889.3403","117","62","96","22","43","0"
"publicpolygonfeature:5:38574","ZIP Code 18972","country:us/state:pa/zip:18972","18972","93","20","907","523","155","406","459","275","0.7490643793104955","8660.1081","738","246","193","170","105","0"
"publicpolygonfeature:5:38575","ZIP Code 18974","country:us/state:pa/zip:18974","18974","741","573","10113","4720","2738","7959","5051","3966","0.8230089600729479","31058.2362","10692","2710","4787","1705","2261","0"
"publicpolygonfeature:5:38576","ZIP Code 18980","country:us/state:pa/zip:18980","18980","0","0","33","76","16","85","0","31","0.5037419079932196","14865","37","16","24","14","17","0"
"publicpolygonfeature:5:38577","ZIP Code 19002","country:us/state:pa/zip:19002","19002","416","115","2786","2514","1243","8631","7267","1598","0.8982280757105138","32971.9128","10304","1353","2762","597","1001","0"
"publicpolygonfeature:5:38578","ZIP Code 19003","country:us/state:pa/zip:19003","19003","84","108","1540","741","407","3451","3457","662","0.9228565763407467","48096.6698","5260","901","1059","416","246","0"
"publicpolygonfeature:5:38579","ZIP Code 19004","country:us/state:pa/zip:19004","19004","75","101","692","618","413","2200","3326","322","0.7543159789424403","65657.9275","3500","546","762","126","196","13"
"publicpolygonfeature:5:38580","ZIP Code 19006","country:us/state:pa/zip:19006","19006","256","513","3652","2372","912","4424","4198","1501","0.7789177043182272","36771.8044","6973","1457","1643","790","711","12"
"publicpolygonfeature:5:38581","ZIP Code 19044","country:us/state:pa/zip:19044","19044","727","264","2796","1598","942","3311","2007","1904","0.8221360991807934","46262.9889","4612","1711","2274","929","975","0"
"publicpolygonfeature:5:38582","ZIP Code 19007","country:us/state:pa/zip:19007","19007","1138","705","6038","3113","1247","2212","1146","3157","0.7730922934560243","30379.8291","3732","1618","2597","922","2235","0"
"publicpolygonfeature:5:38583","ZIP Code 19008","country:us/state:pa/zip:19008","19008","299","345","3496","1911","1178","4866","2590","1228","0.9126782601993266","34757.8038","5716","1134","2315","642","586","0"
"publicpolygonfeature:5:38584","ZIP Code 19009","country:us/state:pa/zip:19009","19009","0","11","56","114","41","290","202","63","0.5014280214803306","32837","323","102","57","16","47","0"
"publicpolygonfeature:5:38585","ZIP Code 19010","country:us/state:pa/zip:19010","19010","231","136","1389","1017","579","4145","5936","663","0.8176815335676106","45114.4812","6964","1111","1782","238","425","20"
"publicpolygonfeature:5:38586","ZIP Code 19012","country:us/state:pa/zip:19012","19012","267","203","1033","525","420","1236","968","669","0.8622885930244765","51156.0428","2026","667","528","273","396","0"
"publicpolygonfeature:5:38587","ZIP Code 19046","country:us/state:pa/zip:19046","19046","190","172","2455","1634","580","4818","3956","802","0.7977751587813727","46882.83","6022","1394","1504","280","522","0"
"publicpolygonfeature:5:38588","ZIP Code 19013","country:us/state:pa/zip:19013","19013","2180","1076","9967","3633","1488","2054","1007","3618","0.84169669103898","33733.6615","3103","4455","2260","698","2920","0"
"publicpolygonfeature:5:38589","ZIP Code 19014","country:us/state:pa/zip:19014","19014","351","185","4376","2849","1661","3459","2328","2361","0.7196080004059086","26617.9723","4885","1739","2360","1132","1229","0"
"publicpolygonfeature:5:38590","ZIP Code 19015","country:us/state:pa/zip:19015","19015","439","157","4044","2501","1065","1815","1445","2048","0.9157899545850005","31189.4102","3447","1174","2133","935","1113","0"
"publicpolygonfeature:5:38591","ZIP Code 19017","country:us/state:pa/zip:19017","19017","0","0","48","19","7","98","158","0","0.41703046579022596","21960","203","0","38","0","0","0"
"publicpolygonfeature:5:38592","ZIP Code 19018","country:us/state:pa/zip:19018","19018","807","250","5197","3926","1586","3311","1647","2482","0.8520603270500826","45396.9669","4265","2063","2688","1010","1472","16"
"publicpolygonfeature:5:38593","ZIP Code 19020","country:us/state:pa/zip:19020","19020","2572","1759","13712","6679","3343","8251","5032","6673","0.8904405871896703","36472.0208","12267","3880","6581","2135","4538","33"
"publicpolygonfeature:5:38594","ZIP Code 19029","country:us/state:pa/zip:19029","19029","247","67","1572","537","129","371","179","427","0.6853019021855166","39512.3013","542","466","478","202","225","0"
"publicpolygonfeature:5:38595","ZIP Code 19030","country:us/state:pa/zip:19030","19030","314","268","3231","2072","562","1665","901","1237","0.8558337852585215","32209.594","2814","737","1471","442","795","0"
"publicpolygonfeature:5:38596","ZIP Code 19031","country:us/state:pa/zip:19031","19031","77","71","603","428","140","1059","1320","247","0.8528074763790475","38194.1028","1474","236","431","166","81","0"
"publicpolygonfeature:5:38597","ZIP Code 19032","country:us/state:pa/zip:19032","19032","397","44","1459","913","351","531","355","687","0.6421658204742222","45474.8527","849","554","795","219","468","0"
"publicpolygonfeature:5:38598","ZIP Code 19033","country:us/state:pa/zip:19033","19033","371","97","1933","1027","694","1629","442","825","0.9012058896616004","40805.5245","2181","855","967","434","391","0"
"publicpolygonfeature:5:38599","ZIP Code 19034","country:us/state:pa/zip:19034","19034","123","68","720","733","424","1647","1663","460","0.8216508987561331","39882.4939","2402","468","635","254","206","0"
"publicpolygonfeature:5:38600","ZIP Code 19035","country:us/state:pa/zip:19035","19035","22","18","101","116","60","755","1576","69","0.7821222551701209","38210.0954","1568","31","191","46","23","0"
"publicpolygonfeature:5:38601","ZIP Code 19047","country:us/state:pa/zip:19047","19047","547","211","7127","3708","1884","7211","4855","2503","0.8442835801165225","29928.1534","8787","2753","3985","1155","1348","20"
"publicpolygonfeature:5:38602","ZIP Code 19050","country:us/state:pa/zip:19050","19050","653","734","6674","5347","2221","4205","2726","2984","0.9127282752537798","55099.6517","5626","3632","2699","921","2063","0"
"publicpolygonfeature:5:38603","ZIP Code 19053","country:us/state:pa/zip:19053","19053","1064","240","6404","3488","2202","5209","2514","3314","0.8702963442958812","34656.4888","7294","1940","2866","1530","1784","0"
"publicpolygonfeature:5:38604","ZIP Code 19054","country:us/state:pa/zip:19054","19054","569","255","5215","2093","1127","2450","833","1777","0.8341443966380057","24884.4584","3826","1153","2183","746","1031","0"
"publicpolygonfeature:5:38605","ZIP Code 19055","country:us/state:pa/zip:19055","19055","635","413","4522","1457","726","1411","488","2088","0.7605738273603359","25980.8068","2493","711","1328","903","1185","0"
"publicpolygonfeature:5:38606","ZIP Code 19076","country:us/state:pa/zip:19076","19076","309","19","1321","1416","430","737","326","853","0.8910903106463108","41878.3361","1258","836","530","328","525","0"
"publicpolygonfeature:5:38607","ZIP Code 19078","country:us/state:pa/zip:19078","19078","411","39","2951","1700","792","1787","863","1391","0.600427965963137","40997.0853","2452","977","1319","917","474","0"
"publicpolygonfeature:5:38608","ZIP Code 19056","country:us/state:pa/zip:19056","19056","421","424","3822","2044","901","2034","1629","1541","0.9084683827189473","32983.8855","3979","1027","1925","729","812","0"
"publicpolygonfeature:5:38609","ZIP Code 19057","country:us/state:pa/zip:19057","19057","581","267","4291","2692","1241","2522","798","2813","0.7784108118337438","28795.3109","3687","1467","2043","1347","1466","22"
"publicpolygonfeature:5:38610","ZIP Code 19060","country:us/state:pa/zip:19060","19060","74","93","1611","774","962","2371","2507","614","0.8877581805966881","21409.3482","3684","819","1206","239","375","0"
"publicpolygonfeature:5:38611","ZIP Code 19061","country:us/state:pa/zip:19061","19061","508","532","5543","3056","1232","2120","979","2621","0.7723634512990465","22869.4406","3097","1629","2622","1162","1459","0"
"publicpolygonfeature:5:38612","ZIP Code 19079","country:us/state:pa/zip:19079","19079","237","77","2481","1097","491","839","253","901","0.7687926658534537","48732.6503","1409","477","816","163","738","104"
"publicpolygonfeature:5:38613","ZIP Code 19081","country:us/state:pa/zip:19081","19081","12","64","1060","648","321","1310","2491","513","0.8113740256672549","39115.5282","2766","711","702","207","306","0"
"publicpolygonfeature:5:38614","ZIP Code 19063","country:us/state:pa/zip:19063","19063","460","548","5117","3547","1445","8257","8740","2044","0.8710393772444665","32995.1729","12779","1762","3260","909","1135","0"
"publicpolygonfeature:5:38615","ZIP Code 19064","country:us/state:pa/zip:19064","19064","267","229","4262","2471","1428","5120","3779","1650","0.9116363489800189","40987.1062","7256","1138","2451","813","837","9"
"publicpolygonfeature:5:38616","ZIP Code 19066","country:us/state:pa/zip:19066","19066","53","107","190","156","100","837","2122","288","0.725801501918561","59562.4264","2147","181","362","107","181","0"
"publicpolygonfeature:5:38617","ZIP Code 19082","country:us/state:pa/zip:19082","19082","1842","1891","9421","5130","2657","4278","1877","4530","0.917976843621663","58066.0451","6215","5390","4176","1206","3324","16"
"publicpolygonfeature:5:38618","ZIP Code 19067","country:us/state:pa/zip:19067","19067","749","749","8013","4463","2703","11592","10241","3959","0.9106973302319958","27584.7003","16188","2834","5354","1495","2464","0"
"publicpolygonfeature:5:38619","ZIP Code 19070","country:us/state:pa/zip:19070","19070","160","64","1411","830","413","1113","723","526","0.7566456053817586","42580.4192","1722","579","575","284","242","0"
"publicpolygonfeature:5:38620","ZIP Code 19072","country:us/state:pa/zip:19072","19072","10","0","483","606","172","2341","3557","248","0.9154609128146196","49819.3927","4216","178","857","126","122","0"
"publicpolygonfeature:5:38621","ZIP Code 19073","country:us/state:pa/zip:19073","19073","183","174","2619","1523","1150","5546","4479","984","0.8628507239175489","31267.8376","6778","1016","1706","535","449","0"
"publicpolygonfeature:5:38622","ZIP Code 19074","country:us/state:pa/zip:19074","19074","155","107","1748","698","351","833","306","755","0.88256266238432","41975.1395","1061","650","599","434","321","0"
"publicpolygonfeature:5:38623","ZIP Code 19075","country:us/state:pa/zip:19075","19075","50","36","1180","561","360","1900","1140","500","0.83496740343605","37786.0738","2132","571","748","263","237","0"
"publicpolygonfeature:5:38624","ZIP Code 19085","country:us/state:pa/zip:19085","19085","21","32","121","249","97","1449","1848","180","0.4788901486924771","46037.2552","2303","742","1035","7","173","46"
"publicpolygonfeature:5:38625","ZIP Code 19086","country:us/state:pa/zip:19086","19086","136","188","1194","965","435","2906","2946","393","0.8226412839220941","32681.0583","4377","596","941","178","215","0"
"publicpolygonfeature:5:38626","ZIP Code 19087","country:us/state:pa/zip:19087","19087","278","147","2028","1873","768","8127","8753","915","0.8048989184835462","44227.6221","11824","1783","2843","299","616","12"
"publicpolygonfeature:5:38627","ZIP Code 19090","country:us/state:pa/zip:19090","19090","330","176","3353","2160","1396","3645","2282","1965","0.8438959949588483","46821.7752","5343","1496","2152","788","1177","0"
"publicpolygonfeature:5:38628","ZIP Code 19094","country:us/state:pa/zip:19094","19094","102","104","1116","453","168","535","153","418","0.9223038370750801","39335.2352","691","444","189","118","300","0"
"publicpolygonfeature:5:38629","ZIP Code 19095","country:us/state:pa/zip:19095","19095","200","57","1079","701","370","1606","1999","429","0.8034094582227395","46187.1968","2820","601","631","85","344","0"
"publicpolygonfeature:5:38630","ZIP Code 19120","country:us/state:pa/zip:19120","19120","4525","4868","15803","7784","3456","3932","2397","6490","0.8569241249427253","64344.1851","7089","9747","5503","2175","4315","0"
"publicpolygonfeature:5:38631","ZIP Code 19121","country:us/state:pa/zip:19121","19121","2312","830","7505","4469","1649","3223","3318","2235","0.9036972967418403","140929.7045","8127","4496","3384","365","1870","46"
"publicpolygonfeature:5:38632","ZIP Code 19122","country:us/state:pa/zip:19122","19122","998","479","3458","2032","740","4000","2512","1535","0.8397714901885789","144674.0932","6697","2056","2179","394","1141","0"
"publicpolygonfeature:5:38633","ZIP Code 19123","country:us/state:pa/zip:19123","19123","494","344","2428","1665","636","6340","4349","959","0.858638986283156","236959.0499","8908","1447","1565","266","693","0"
"publicpolygonfeature:5:38634","ZIP Code 19124","country:us/state:pa/zip:19124","19124","4684","3153","18606","7512","2950","4084","2273","7858","0.8231784888329886","62243.9784","6618","7308","5669","2510","5348","0"
"publicpolygonfeature:5:38635","ZIP Code 19125","country:us/state:pa/zip:19125","19125","535","547","2890","1905","921","7573","5991","1945","0.86974383104989","102892.7277","12031","1422","2188","454","1491","16"
"publicpolygonfeature:5:38636","ZIP Code 19126","country:us/state:pa/zip:19126","19126","759","682","3857","2420","1720","1764","1555","1036","0.45328007739450393","52624.4257","2827","2387","1287","280","756","0"
"publicpolygonfeature:5:38637","ZIP Code 19127","country:us/state:pa/zip:19127","19127","66","2","355","583","102","2192","1387","376","0.8165427151303122","55889.1395","3272","159","516","96","280","0"
"publicpolygonfeature:5:38639","ZIP Code 19128","country:us/state:pa/zip:19128","19128","1051","329","5520","4647","1919","9488","7043","2922","0.8168315514882152","49562.9133","13699","2678","3908","1044","1878","22"
"publicpolygonfeature:5:38640","ZIP Code 19129","country:us/state:pa/zip:19129","19129","378","88","1866","1165","329","2647","2694","480","0.7558958611637533","72519.222","4054","789","772","195","285","0"
"publicpolygonfeature:5:38641","ZIP Code 19130","country:us/state:pa/zip:19130","19130","376","186","1832","1470","820","9413","10098","917","0.9029194945333364","266143.4575","15355","1412","2466","350","567","0"
"publicpolygonfeature:5:38642","ZIP Code 19131","country:us/state:pa/zip:19131","19131","1877","382","9517","6605","1711","4616","4229","2435","0.8592697275037663","75466.8396","7577","4905","3214","894","1541","0"
"publicpolygonfeature:5:38643","ZIP Code 19132","country:us/state:pa/zip:19132","19132","3386","475","9054","4797","1535","1624","1401","2309","0.8518730316704076","94506.4288","2665","4581","2021","369","1940","15"
"publicpolygonfeature:5:38644","ZIP Code 19133","country:us/state:pa/zip:19133","19133","2282","2796","6074","3130","854","938","329","1897","0.7476201424242874","100817.172","1275","2918","1505","767","1130","0"
"publicpolygonfeature:5:38645","ZIP Code 19134","country:us/state:pa/zip:19134","19134","4164","3292","12219","5390","2034","4281","2701","4588","0.8407263868997348","79179.7557","7090","4083","4307","1531","3057","88"
"publicpolygonfeature:5:38646","ZIP Code 19140","country:us/state:pa/zip:19140","19140","5753","3416","14589","5593","2460","2393","1012","4898","0.5775810156052499","81489.0892","4302","5744","2857","1046","3852","0"
"publicpolygonfeature:5:38647","ZIP Code 19141","country:us/state:pa/zip:19141","19141","2477","863","9287","4455","2177","2210","1631","2067","0.4722107024826066","63625.7301","4112","3862","2910","642","1425","0"
"publicpolygonfeature:5:38648","ZIP Code 19142","country:us/state:pa/zip:19142","19142","2028","1443","7613","3465","1834","1541","741","2736","0.7269216260676996","62972.3974","3135","4072","2442","714","2022","0"
"publicpolygonfeature:5:38649","ZIP Code 19143","country:us/state:pa/zip:19143","19143","2340","1102","15578","8311","3135","7498","5602","4439","0.6688567829649568","90909.2415","11240","7162","6314","860","3579","0"
"publicpolygonfeature:5:38650","ZIP Code 19144","country:us/state:pa/zip:19144","19144","2111","852","9102","6672","2399","6685","5556","3076","0.8433646407092071","61620.5139","10243","5359","3715","822","2254","139"
"publicpolygonfeature:5:38651","ZIP Code 19145","country:us/state:pa/zip:19145","19145","2019","1746","9378","4930","2158","8235","4149","3683","0.8659001380645592","126909.3334","10676","4531","3678","1112","2571","0"
"publicpolygonfeature:5:38652","ZIP Code 19146","country:us/state:pa/zip:19146","19146","1051","574","3866","3876","1240","9691","10966","1764","0.8707291416406157","250519.248","18242","3056","2764","408","1356","0"
"publicpolygonfeature:5:38653","ZIP Code 19147","country:us/state:pa/zip:19147","19147","1087","840","3706","2848","1113","10959","10285","1289","0.8927442231469584","240809.2669","17237","2771","3244","330","959","8"
"publicpolygonfeature:5:38654","ZIP Code 19148","country:us/state:pa/zip:19148","19148","2590","3192","9150","4830","1923","9275","5631","4192","0.8254358070692246","129104.7649","12442","4925","4511","1406","2786","0"
"publicpolygonfeature:5:38655","ZIP Code 19149","country:us/state:pa/zip:19149","19149","4154","5032","13937","5790","2066","3602","2345","6653","0.8236526513973966","53578.6615","5608","7744","4962","2408","4245","0"
"publicpolygonfeature:5:38656","ZIP Code 19150","country:us/state:pa/zip:19150","19150","1006","464","5204","3581","1651","3107","2127","2045","0.7407138952316413","45231.0194","4511","2792","2357","372","1673","0"
"publicpolygonfeature:5:38657","ZIP Code 19151","country:us/state:pa/zip:19151","19151","1231","354","6048","6064","1676","3475","2673","2611","0.8193733520262823","63259.3883","5754","4317","3233","606","2005","0"
"publicpolygonfeature:5:38658","ZIP Code 19152","country:us/state:pa/zip:19152","19152","1490","1411","9954","3656","2156","4211","2693","3757","0.675321903323836","49589.6163","4858","4075","3506","1195","2562","0"
"publicpolygonfeature:5:38659","ZIP Code 19153","country:us/state:pa/zip:19153","19153","505","442","2991","1961","683","1585","989","1319","0.5259363624200596","54678.2593","1697","1355","1184","52","1267","0"
"publicpolygonfeature:5:38660","ZIP Code 19154","country:us/state:pa/zip:19154","19154","1622","481","7911","4460","2517","4433","2333","3000","0.7947721597031209","44664.9697","7136","3158","3301","1441","1559","0"
"publicpolygonfeature:5:38661","ZIP Code 19301","country:us/state:pa/zip:19301","19301","98","62","518","497","220","1960","2386","168","0.7880747694553054","36673.6468","2812","213","779","34","134","0"
"publicpolygonfeature:5:38663","ZIP Code 19310","country:us/state:pa/zip:19310","19310","237","61","596","267","106","303","141","493","0.5164437630333106","8471.238","506","150","199","251","242","0"
"publicpolygonfeature:5:38664","ZIP Code 19311","country:us/state:pa/zip:19311","19311","320","682","1072","680","272","1893","2198","1283","0.723753207468453","12479.4376","3128","676","870","711","572","26"
"publicpolygonfeature:5:38665","ZIP Code 19312","country:us/state:pa/zip:19312","19312","102","115","780","427","610","3224","3187","504","0.8221628010333513","32945.0243","4158","323","886","160","344","0"
"publicpolygonfeature:5:38666","ZIP Code 19316","country:us/state:pa/zip:19316","19316","51","0","289","0","0","0","0","129","0.29376363307689757","8746.2466","0","38","61","0","129","0"
"publicpolygonfeature:5:38667","ZIP Code 19317","country:us/state:pa/zip:19317","19317","113","3","945","661","263","2661","2767","555","0.8520043617552611","18649.0428","3871","307","966","270","285","0"
"publicpolygonfeature:5:38668","ZIP Code 19319","country:us/state:pa/zip:19319","19319","6","0","31","87","69","104","40","36","0.5642227690282126","18329.3902","126","39","85","21","15","0"
"publicpolygonfeature:5:38669","ZIP Code 19320","country:us/state:pa/zip:19320","19320","1917","2084","13441","6601","2968","7970","4133","6323","0.8317153436438491","10590.8266","10848","4236","7008","2584","3739","0"
"publicpolygonfeature:5:38670","ZIP Code 19330","country:us/state:pa/zip:19330","19330","130","426","993","597","375","820","537","805","0.525951606749217","7381.1963","1337","321","578","473","332","0"
"publicpolygonfeature:5:38671","ZIP Code 19333","country:us/state:pa/zip:19333","19333","20","31","432","280","168","2064","2200","244","0.8352906877676026","39504.854","2743","292","487","57","187","0"
"publicpolygonfeature:5:38672","ZIP Code 19335","country:us/state:pa/zip:19335","19335","430","220","6208","4502","2775","14217","9063","2783","0.9352697392224363","17418.2182","17940","3282","5905","1003","1780","0"
"publicpolygonfeature:5:38673","ZIP Code 19341","country:us/state:pa/zip:19341","19341","165","79","2286","1913","1028","5711","3991","1267","0.9118197027717","27412.1903","7795","1085","1532","608","659","0"
"publicpolygonfeature:5:38674","ZIP Code 19342","country:us/state:pa/zip:19342","19342","400","154","2801","2283","875","3958","4496","864","0.9499620066702356","23754.3899","5492","690","1367","492","372","0"
"publicpolygonfeature:5:38675","ZIP Code 19343","country:us/state:pa/zip:19343","19343","60","103","1093","812","263","2566","1185","549","0.8487795937223767","10599.4656","2516","427","917","262","287","0"
"publicpolygonfeature:5:38676","ZIP Code 19344","country:us/state:pa/zip:19344","19344","361","725","2798","1335","662","1347","1150","1339","0.6740782603360153","8905.5321","2451","629","1321","749","590","0"
"publicpolygonfeature:5:38677","ZIP Code 19345","country:us/state:pa/zip:19345","19345","21","0","6","6","11","57","158","7","0.09014974010146162","30371","83","69","92","7","0","0"
