"feature id","feature label","shid","geoid","Management, Business, Science, and Arts Occupations Commute by Drive Alone (2020-2024)","Service Occupations Commute by Drive Alone (2020-2024)","Sales and Office Occupations Commute by Drive Alone (2020-2024)","Natural Resources, Construction, and Maintenance Occupations Commute by Drive Alone (2020-2024)","Production, Transportation, and Material Moving Occupations Commute by Drive Alone (2020-2024)","Military Occupations Commute by Drive Alone (2020-2024)","Management, Business, Science, and Arts Occupations Commute by Drive Carpool (2020-2024)","Service Occupations Commute by Drive Carpool (2020-2024)","Sales and Office Occupations Commute by Drive Carpool (2020-2024)","Natural Resources, Construction, and Maintenance Occupations Commute by Drive Carpool (2020-2024)","Production, Transportation, and Material Moving Occupations Commute by Drive Carpool (2020-2024)","Military Occupations Commute by Drive Carpool (2020-2024)","Management, Business, Science, and Arts Occupations Commute by Public Transit (2020-2024)","Service Occupations Commute by Public Transit (2020-2024)","Sales and Office Occupations Commute by Public Transit (2020-2024)","Natural Resources, Construction, and Maintenance Occupations Commute by Public Transit (2020-2024)","Production, Transportation, and Material Moving Occupations Commute by Public Transit (2020-2024)","Military Occupations Commute by Public Transit (2020-2024)","Management, Business, Science, and Arts Occupations Commute by Walk (2020-2024)","Service Occupations Commute by Walk (2020-2024)","Sales and Office Occupations Commute by Walk (2020-2024)","Natural Resources, Construction, and Maintenance Occupations Commute by Walk (2020-2024)","Production, Transportation, and Material Moving Occupations Commute by Walk (2020-2024)","Military Occupations Commute by Walk (2020-2024)","Management, Business, Science, and Arts Occupations Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Service Occupations Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Sales and Office Occupations Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Natural Resources, Construction, and Maintenance Occupations Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Production, Transportation, and Material Moving Occupations Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Military Occupations Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)"
"publicpolygonfeature:5:42348","ZIP Code 33315","country:us/state:fl/zip:33315","33315","2022","1553","985","491","441","0","50","177","130","155","23","0","42","3","106","30","69","0","0","45","16","0","71","0","81","29","176","14","139","0"
"publicpolygonfeature:5:42351","ZIP Code 33316","country:us/state:fl/zip:33316","33316","1620","441","916","151","294","0","210","15","35","22","8","0","10","61","0","0","0","0","68","118","160","64","155","0","47","10","35","0","19","0"
"publicpolygonfeature:5:42361","ZIP Code 33317","country:us/state:fl/zip:33317","33317","5357","2685","3238","1588","1238","0","576","488","154","157","249","0","16","114","0","0","22","0","0","29","88","9","104","0","53","130","58","8","36","0"
"publicpolygonfeature:5:42382","ZIP Code 33319","country:us/state:fl/zip:33319","33319","5687","4343","4611","1803","2873","0","762","881","478","486","251","0","56","656","147","26","227","0","6","76","15","0","73","0","125","110","117","0","189","0"
"publicpolygonfeature:5:42388","ZIP Code 33321","country:us/state:fl/zip:33321","33321","6197","3571","4073","2020","2029","0","670","634","666","188","200","0","169","134","50","22","19","0","72","40","29","0","0","0","94","70","100","12","21","0"
"publicpolygonfeature:5:42389","ZIP Code 33322","country:us/state:fl/zip:33322","33322","5229","2302","3590","1028","1706","23","448","352","661","138","243","0","79","29","38","0","33","0","14","43","0","0","17","0","15","5","56","36","70","0"
"publicpolygonfeature:5:42390","ZIP Code 33323","country:us/state:fl/zip:33323","33323","4543","1483","2520","731","793","35","416","206","212","110","42","0","44","66","35","0","0","0","75","0","80","0","0","0","33","0","46","0","24","0"
"publicpolygonfeature:5:42405","ZIP Code 33324","country:us/state:fl/zip:33324","33324","8782","2766","4957","911","1393","0","1192","410","520","78","231","0","9","25","21","0","20","0","145","181","22","0","14","0","213","144","107","0","56","22"
"publicpolygonfeature:5:42411","ZIP Code 33325","country:us/state:fl/zip:33325","33325","4262","2180","2883","1129","661","24","403","421","175","218","135","0","103","0","18","91","0","0","23","1","43","31","0","0","255","140","69","85","0","0"
"publicpolygonfeature:5:42419","ZIP Code 33326","country:us/state:fl/zip:33326","33326","4943","1513","2828","679","1057","12","669","192","559","28","335","0","0","0","0","5","11","0","110","14","215","0","0","0","51","13","53","20","31","0"
"publicpolygonfeature:5:42423","ZIP Code 33327","country:us/state:fl/zip:33327","33327","3871","490","1002","281","254","0","373","275","181","22","145","0","0","0","0","0","0","0","115","0","0","0","0","0","70","10","12","0","21","0"
"publicpolygonfeature:5:42429","ZIP Code 33328","country:us/state:fl/zip:33328","33328","5625","1298","2329","813","567","0","490","411","249","74","88","0","30","0","11","0","7","0","0","0","30","0","0","0","146","82","94","0","5","0"
"publicpolygonfeature:5:42434","ZIP Code 33330","country:us/state:fl/zip:33330","33330","2230","454","1252","163","355","0","269","95","250","43","18","0","0","0","0","0","0","0","65","0","14","0","0","0","48","47","12","0","0","0"
"publicpolygonfeature:5:42440","ZIP Code 33331","country:us/state:fl/zip:33331","33331","4401","1018","1529","282","438","0","419","162","119","82","25","0","13","0","14","0","0","0","32","33","324","0","0","0","25","14","22","0","0","0"
"publicpolygonfeature:5:42445","ZIP Code 33332","country:us/state:fl/zip:33332","33332","1662","319","800","73","154","0","121","74","114","26","27","0","16","0","0","1","0","0","12","0","0","0","0","0","67","10","56","12","0","0"
"publicpolygonfeature:5:42471","ZIP Code 33334","country:us/state:fl/zip:33334","33334","3702","2463","2333","1259","1164","0","439","776","366","346","485","0","96","156","102","17","0","0","45","106","75","68","110","0","177","150","107","152","148","0"
"publicpolygonfeature:5:42480","ZIP Code 33351","country:us/state:fl/zip:33351","33351","4612","2303","4153","1180","1776","9","881","804","720","86","231","0","35","29","0","27","0","0","37","91","59","0","0","0","213","62","39","10","253","0"
"publicpolygonfeature:5:42490","ZIP Code 33401","country:us/state:fl/zip:33401","33401","4478","3054","1786","917","957","0","554","377","240","294","71","0","166","56","201","7","14","0","469","143","152","0","55","0","172","340","142","0","2","0"
"publicpolygonfeature:5:42496","ZIP Code 33403","country:us/state:fl/zip:33403","33403","1500","1625","924","683","492","0","159","169","173","105","85","0","0","60","0","0","0","0","0","67","80","0","7","0","14","42","0","0","24","0"
"publicpolygonfeature:5:42500","ZIP Code 33404","country:us/state:fl/zip:33404","33404","3326","2318","1829","674","1293","2","218","429","321","154","172","0","130","92","110","0","4","0","137","123","18","0","63","1","70","191","39","13","48","0"
"publicpolygonfeature:5:42501","ZIP Code 33405","country:us/state:fl/zip:33405","33405","2364","1239","1565","1188","771","0","314","189","112","471","132","0","19","175","24","32","33","0","27","0","43","0","0","0","68","17","32","66","49","0"
"publicpolygonfeature:5:42507","ZIP Code 33406","country:us/state:fl/zip:33406","33406","2430","2255","1592","1377","1533","30","196","493","268","621","186","0","12","38","47","0","3","0","10","21","0","7","0","0","0","115","41","59","2","0"
"publicpolygonfeature:5:42513","ZIP Code 33407","country:us/state:fl/zip:33407","33407","4118","2985","2407","1279","1842","9","159","402","316","337","395","0","159","313","161","64","108","0","5","45","33","9","41","0","127","199","121","0","109","0"
"publicpolygonfeature:5:42532","ZIP Code 33408","country:us/state:fl/zip:33408","33408","2624","647","1078","384","233","15","97","99","6","22","10","0","3","0","0","0","3","0","63","7","23","0","0","0","65","0","55","25","63","0"
"publicpolygonfeature:5:42543","ZIP Code 33409","country:us/state:fl/zip:33409","33409","4141","2765","2832","1717","1180","0","459","496","343","339","230","0","0","172","45","0","0","0","61","153","25","0","0","0","178","52","89","64","77","0"
"publicpolygonfeature:5:42551","ZIP Code 33410","country:us/state:fl/zip:33410","33410","6691","2293","2389","603","779","0","599","1078","712","50","127","0","14","72","16","0","19","0","70","11","8","0","112","0","126","91","9","15","0","0"
"publicpolygonfeature:5:42567","ZIP Code 33411","country:us/state:fl/zip:33411","33411","11990","4809","6432","1854","2729","0","1524","979","1214","188","363","0","117","177","127","346","0","0","31","0","19","0","0","0","144","152","72","0","107","0"
"publicpolygonfeature:5:42570","ZIP Code 33412","country:us/state:fl/zip:33412","33412","2081","860","1080","669","475","0","274","91","278","95","73","0","0","0","0","0","0","0","0","0","37","0","0","0","30","6","0","0","16","0"
"publicpolygonfeature:5:42573","ZIP Code 33413","country:us/state:fl/zip:33413","33413","2400","1713","1480","399","777","0","225","212","248","62","313","0","0","6","0","0","39","0","0","0","0","0","0","0","139","167","14","8","45","0"
"publicpolygonfeature:5:42574","ZIP Code 33414","country:us/state:fl/zip:33414","33414","9441","3688","4603","1095","1469","0","997","444","520","183","152","0","45","4","0","0","0","0","11","18","101","37","0","0","524","245","147","87","66","0"
"publicpolygonfeature:5:42578","ZIP Code 33415","country:us/state:fl/zip:33415","33415","4707","4515","3977","2737","2531","0","624","1140","582","1251","391","0","115","227","30","0","21","0","0","47","0","26","9","0","163","162","191","73","121","0"
"publicpolygonfeature:5:42579","ZIP Code 33417","country:us/state:fl/zip:33417","33417","3632","3447","3556","1593","1726","0","856","531","281","280","185","0","9","59","122","0","48","0","80","15","47","13","47","0","19","163","38","0","0","0"
"publicpolygonfeature:5:42595","ZIP Code 33418","country:us/state:fl/zip:33418","33418","6939","1912","2810","766","706","0","581","212","175","0","25","0","16","5","16","0","0","0","42","26","99","156","0","0","139","84","15","25","17","0"
"publicpolygonfeature:5:42621","ZIP Code 33426","country:us/state:fl/zip:33426","33426","4590","2133","2083","621","1092","0","179","247","190","109","62","0","40","107","20","0","41","0","0","9","0","26","0","0","84","60","51","13","65","0"
"publicpolygonfeature:5:42626","ZIP Code 33428","country:us/state:fl/zip:33428","33428","6382","3161","2795","1743","1380","0","758","654","288","343","249","0","47","47","61","0","17","0","27","42","0","0","0","0","151","301","59","81","45","0"
"publicpolygonfeature:5:42628","ZIP Code 33437","country:us/state:fl/zip:33437","33437","3701","2105","2302","400","414","0","271","47","112","0","149","0","0","57","67","0","81","0","52","7","30","15","0","0","69","281","67","14","11","0"
"publicpolygonfeature:5:42650","ZIP Code 33438","country:us/state:fl/zip:33438","33438","73","15","15","17","0","0","0","0","0","0","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:42666","ZIP Code 33469","country:us/state:fl/zip:33469","33469","2098","475","763","326","250","0","70","55","112","11","37","0","11","0","7","0","0","0","77","22","95","0","0","0","156","0","18","0","0","8"
"publicpolygonfeature:5:42674","ZIP Code 33470","country:us/state:fl/zip:33470","33470","5458","2541","2519","1841","1353","0","524","142","120","148","128","0","92","0","0","0","21","0","61","20","69","33","7","0","55","38","159","20","126","0"
"publicpolygonfeature:5:42686","ZIP Code 33483","country:us/state:fl/zip:33483","33483","1737","794","705","274","255","0","47","59","25","0","14","11","0","63","0","0","0","0","20","59","49","0","0","0","22","19","41","20","0","0"
"publicpolygonfeature:5:42687","ZIP Code 33484","country:us/state:fl/zip:33484","33484","3109","1039","1498","274","498","12","194","91","161","12","78","0","23","0","0","0","0","0","30","56","17","0","0","0","64","30","15","17","0","0"
"publicpolygonfeature:5:42697","ZIP Code 33486","country:us/state:fl/zip:33486","33486","3584","1095","1993","401","447","0","283","318","285","17","70","0","15","15","8","0","0","0","195","37","13","0","0","0","81","118","143","24","0","0"
"publicpolygonfeature:5:42700","ZIP Code 33487","country:us/state:fl/zip:33487","33487","2885","1122","1568","243","230","27","120","10","53","8","2","0","73","0","17","0","33","14","96","0","53","0","0","0","58","0","12","0","8","0"
"publicpolygonfeature:5:42702","ZIP Code 33493","country:us/state:fl/zip:33493","33493","267","115","104","106","231","0","59","52","24","75","19","0","0","0","0","0","43","0","0","0","19","0","0","0","0","14","0","12","0","0"
"publicpolygonfeature:5:42708","ZIP Code 33496","country:us/state:fl/zip:33496","33496","3004","574","1637","365","299","0","326","111","50","0","34","0","0","0","125","0","0","0","14","52","24","0","83","0","73","0","90","0","0","0"
"publicpolygonfeature:5:42718","ZIP Code 33498","country:us/state:fl/zip:33498","33498","2627","509","918","262","302","0","84","64","68","17","43","0","0","0","12","0","0","0","8","0","0","0","0","0","86","0","27","0","0","0"
"publicpolygonfeature:5:43469","ZIP Code 33004","country:us/state:fl/zip:33004","33004","2344","1180","1904","316","383","0","273","74","134","118","47","0","10","124","10","0","28","0","0","12","12","19","0","0","117","27","120","67","40","0"
"publicpolygonfeature:5:43491","ZIP Code 33033","country:us/state:fl/zip:33033","33033","6881","6212","4807","3902","2638","108","990","787","630","473","339","7","407","289","31","45","89","0","37","14","73","54","0","1","73","53","163","114","63","0"
"publicpolygonfeature:5:43493","ZIP Code 33039","country:us/state:fl/zip:33039","33039","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:43494","ZIP Code 33157","country:us/state:fl/zip:33157","33157","7987","4707","4844","2889","2971","0","1050","923","703","452","411","0","327","373","127","44","8","0","63","55","18","8","34","0","460","335","162","97","317","0"
"publicpolygonfeature:5:43495","ZIP Code 33158","country:us/state:fl/zip:33158","33158","1278","97","281","30","34","0","213","36","95","0","7","0","16","0","12","0","0","0","13","0","24","0","0","0","52","0","0","0","0","0"
"publicpolygonfeature:5:43496","ZIP Code 33034","country:us/state:fl/zip:33034","33034","998","1368","1170","1129","648","20","235","212","239","234","144","10","126","48","44","0","15","0","7","3","10","0","13","0","36","0","3","0","16","0"
"publicpolygonfeature:5:43499","ZIP Code 33430","country:us/state:fl/zip:33430","33430","1430","1220","699","901","1045","0","336","180","119","385","225","0","0","64","17","263","56","0","29","6","19","0","91","0","79","27","35","0","42","0"
"publicpolygonfeature:5:43500","ZIP Code 33431","country:us/state:fl/zip:33431","33431","3535","1101","1560","285","240","0","196","142","191","12","58","0","20","28","0","0","0","0","173","165","248","19","17","0","164","92","105","0","6","0"
"publicpolygonfeature:5:43501","ZIP Code 33432","country:us/state:fl/zip:33432","33432","3730","1061","1686","261","238","0","112","290","220","51","19","0","14","0","0","0","0","0","57","69","30","0","16","0","94","275","90","17","60","0"
"publicpolygonfeature:5:43502","ZIP Code 33433","country:us/state:fl/zip:33433","33433","7019","1830","2464","828","835","0","823","229","400","163","42","0","15","62","54","0","0","0","16","53","29","0","0","0","148","16","64","81","19","0"
"publicpolygonfeature:5:43503","ZIP Code 33434","country:us/state:fl/zip:33434","33434","2711","800","1085","267","299","0","424","29","72","14","109","0","29","3","4","0","13","0","19","0","12","0","7","0","53","31","0","0","16","0"
"publicpolygonfeature:5:43504","ZIP Code 33435","country:us/state:fl/zip:33435","33435","3994","3668","2612","1011","1641","0","294","836","245","112","210","0","10","227","55","0","31","0","82","83","79","9","0","0","95","283","271","61","113","0"
"publicpolygonfeature:5:43505","ZIP Code 33436","country:us/state:fl/zip:33436","33436","5905","3728","4480","1227","1429","0","309","733","320","314","296","0","52","89","78","14","16","0","12","19","43","60","0","0","197","190","94","102","2","0"
"publicpolygonfeature:5:43507","ZIP Code 33441","country:us/state:fl/zip:33441","33441","3470","2180","2257","964","1434","62","355","481","132","198","150","2","31","203","1","0","108","0","100","22","59","0","13","0","52","89","125","2","55","0"
"publicpolygonfeature:5:43508","ZIP Code 33442","country:us/state:fl/zip:33442","33442","3486","1619","2546","785","1463","0","206","213","253","77","12","0","19","91","159","130","0","0","19","0","8","0","0","0","133","108","57","0","19","0"
"publicpolygonfeature:5:43509","ZIP Code 33444","country:us/state:fl/zip:33444","33444","2922","1688","1655","411","920","0","195","317","131","30","88","0","17","53","36","125","112","0","35","61","23","0","89","0","138","79","47","27","52","0"
"publicpolygonfeature:5:43510","ZIP Code 33445","country:us/state:fl/zip:33445","33445","4271","3017","2775","631","789","0","323","520","189","27","101","0","55","398","0","71","135","0","14","49","97","9","0","0","78","103","262","0","0","0"
"publicpolygonfeature:5:43511","ZIP Code 33446","country:us/state:fl/zip:33446","33446","2404","876","1178","277","457","0","59","98","44","0","0","0","81","0","0","0","33","0","43","0","48","0","0","0","90","120","0","0","0","0"
"publicpolygonfeature:5:43512","ZIP Code 33449","country:us/state:fl/zip:33449","33449","1380","397","626","38","138","0","50","47","31","33","64","0","0","0","0","0","0","0","78","14","22","0","15","0","0","7","7","4","0","0"
"publicpolygonfeature:5:43515","ZIP Code 33458","country:us/state:fl/zip:33458","33458","9572","2880","4138","1085","1409","0","936","801","466","586","355","0","165","304","30","0","60","0","159","57","43","122","66","0","95","470","64","0","154","0"
"publicpolygonfeature:5:43516","ZIP Code 33460","country:us/state:fl/zip:33460","33460","2882","2929","2089","1472","1370","0","539","1605","258","989","252","0","182","244","75","181","97","0","99","57","109","0","25","0","98","294","99","334","121","0"
"publicpolygonfeature:5:43517","ZIP Code 33461","country:us/state:fl/zip:33461","33461","3801","4512","2946","2585","2446","0","523","2050","564","1965","447","0","20","406","142","0","165","0","70","20","41","45","20","0","132","293","207","142","18","0"
"publicpolygonfeature:5:43518","ZIP Code 33462","country:us/state:fl/zip:33462","33462","3667","3719","2259","1448","1520","0","489","598","342","354","346","0","29","103","17","0","84","0","42","338","0","11","44","0","25","141","108","24","128","0"
"publicpolygonfeature:5:43519","ZIP Code 33463","country:us/state:fl/zip:33463","33463","6852","6528","4741","3152","2784","9","630","1215","797","805","639","0","59","148","9","26","126","0","83","67","16","0","29","0","176","149","126","37","129","0"
"publicpolygonfeature:5:43520","ZIP Code 33467","country:us/state:fl/zip:33467","33467","7837","3789","3603","1107","1556","0","752","513","320","122","157","0","24","1","44","0","45","0","23","48","0","20","0","0","279","114","297","69","71","0"
"publicpolygonfeature:5:43522","ZIP Code 33472","country:us/state:fl/zip:33472","33472","2253","1115","1073","154","199","0","436","44","80","22","18","0","0","1","0","0","0","0","24","31","0","0","0","0","40","2","21","0","35","0"
"publicpolygonfeature:5:43523","ZIP Code 33473","country:us/state:fl/zip:33473","33473","1260","197","313","29","74","0","17","220","16","0","0","0","0","0","0","0","0","0","112","0","0","0","0","0","0","0","34","0","0","0"
"publicpolygonfeature:5:43524","ZIP Code 33476","country:us/state:fl/zip:33476","33476","538","227","157","168","321","0","201","68","60","60","52","0","17","148","72","17","0","0","16","86","127","0","0","0","68","0","0","0","0","0"
"publicpolygonfeature:5:43525","ZIP Code 33477","country:us/state:fl/zip:33477","33477","1541","223","608","47","48","0","32","0","41","0","0","0","30","0","0","0","0","0","38","0","0","0","0","0","37","0","0","0","273","0"
"publicpolygonfeature:5:43526","ZIP Code 33478","country:us/state:fl/zip:33478","33478","2250","627","1177","433","380","0","76","81","212","16","70","0","0","2","0","0","0","0","24","0","11","0","0","0","65","38","0","0","22","0"
"publicpolygonfeature:5:43527","ZIP Code 33480","country:us/state:fl/zip:33480","33480","950","185","484","30","34","0","8","0","56","0","0","0","0","0","12","0","2","0","160","0","31","16","0","0","75","21","92","0","19","0"
"publicpolygonfeature:5:6673889","ZIP Code 33388","country:us/state:fl/zip:33388","33388","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:6703671","ZIP Code 33022","country:us/state:fl/zip:33022","33022","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:22:928457","Miami-Fort Lauderdale-West Palm Beach, FL Area","country:us/state:fl/msa:miami-fort_lauderdale-west_palm_beach","33100","789817","414395","463680","200734","239733","1836","90424","68012","60213","38346","33448","125","16219","29078","13333","7036","8141","14","16261","12516","12214","2396","4820","16","24728","22393","17609","6429","12905","174"
