"feature id","feature label","shid","geoid","Management, Business, Science, and Arts Occupations Commute by Drive Alone (2020-2024)","Service Occupations Commute by Drive Alone (2020-2024)","Sales and Office Occupations Commute by Drive Alone (2020-2024)","Natural Resources, Construction, and Maintenance Occupations Commute by Drive Alone (2020-2024)","Production, Transportation, and Material Moving Occupations Commute by Drive Alone (2020-2024)","Military Occupations Commute by Drive Alone (2020-2024)","Management, Business, Science, and Arts Occupations Commute by Drive Carpool (2020-2024)","Service Occupations Commute by Drive Carpool (2020-2024)","Sales and Office Occupations Commute by Drive Carpool (2020-2024)","Natural Resources, Construction, and Maintenance Occupations Commute by Drive Carpool (2020-2024)","Production, Transportation, and Material Moving Occupations Commute by Drive Carpool (2020-2024)","Military Occupations Commute by Drive Carpool (2020-2024)","Management, Business, Science, and Arts Occupations Commute by Public Transit (2020-2024)","Service Occupations Commute by Public Transit (2020-2024)","Sales and Office Occupations Commute by Public Transit (2020-2024)","Natural Resources, Construction, and Maintenance Occupations Commute by Public Transit (2020-2024)","Production, Transportation, and Material Moving Occupations Commute by Public Transit (2020-2024)","Military Occupations Commute by Public Transit (2020-2024)","Management, Business, Science, and Arts Occupations Commute by Walk (2020-2024)","Service Occupations Commute by Walk (2020-2024)","Sales and Office Occupations Commute by Walk (2020-2024)","Natural Resources, Construction, and Maintenance Occupations Commute by Walk (2020-2024)","Production, Transportation, and Material Moving Occupations Commute by Walk (2020-2024)","Military Occupations Commute by Walk (2020-2024)","Management, Business, Science, and Arts Occupations Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Service Occupations Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Sales and Office Occupations Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Natural Resources, Construction, and Maintenance Occupations Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Production, Transportation, and Material Moving Occupations Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Military Occupations Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)"
"publicpolygonfeature:5:48023","ZIP Code 47160","country:us/state:in/zip:47160","47160","1","4","2","1","10","0","4","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:48024","ZIP Code 47161","country:us/state:in/zip:47161","47161","301","351","247","166","335","0","28","23","12","2","120","0","0","0","0","0","0","0","0","0","38","0","0","0","0","0","0","0","2","0"
"publicpolygonfeature:5:48026","ZIP Code 47163","country:us/state:in/zip:47163","47163","15","153","37","45","139","0","25","95","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:48027","ZIP Code 47164","country:us/state:in/zip:47164","47164","445","111","70","66","364","0","80","0","16","5","33","0","0","0","2","0","8","0","26","10","16","0","0","0","0","0","0","0","4","0"
"publicpolygonfeature:5:48028","ZIP Code 47165","country:us/state:in/zip:47165","47165","669","272","620","256","797","0","72","127","59","28","83","0","0","0","0","0","0","0","0","18","0","0","0","0","0","0","14","7","6","0"
"publicpolygonfeature:5:48029","ZIP Code 47166","country:us/state:in/zip:47166","47166","308","102","66","108","21","0","93","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:48031","ZIP Code 47167","country:us/state:in/zip:47167","47167","1319","835","843","552","1481","13","184","83","291","110","366","0","0","0","0","0","3","0","0","0","11","10","15","0","1","0","14","0","25","0"
"publicpolygonfeature:5:48033","ZIP Code 47170","country:us/state:in/zip:47170","47170","1268","717","1126","475","1866","0","47","63","4","0","175","0","17","0","0","0","0","0","26","77","26","0","5","0","19","0","43","0","40","0"
"publicpolygonfeature:5:48035","ZIP Code 47172","country:us/state:in/zip:47172","47172","3541","1052","1694","357","1355","0","232","139","299","15","130","0","0","0","0","0","0","0","37","13","1","0","32","0","8","23","0","0","24","0"
"publicpolygonfeature:5:48037","ZIP Code 47177","country:us/state:in/zip:47177","47177","204","131","48","99","128","23","0","0","0","0","0","0","0","0","0","0","0","0","7","7","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:48075","ZIP Code 47281","country:us/state:in/zip:47281","47281","311","75","129","85","181","0","10","0","15","0","14","0","0","0","0","0","0","0","22","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:6672668","ZIP Code 40221","country:us/state:ky/zip:40221","40221","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:22:928417","Louisville/Jefferson County, KY-IN Area","country:us/state:ky/msa:louisville_jefferson_county","31140","188844","70486","96563","40611","100230","876","16231","10941","9733","4426","14632","45","978","1802","1819","224","1316","48","2858","2756","2003","286","1394","0","1926","2461","1983","698","2449","8"
