"feature id","feature label","shid","geoid","Management, Business, Science, and Arts Occupations Commute by Drive Alone (2020-2024)","Service Occupations Commute by Drive Alone (2020-2024)","Sales and Office Occupations Commute by Drive Alone (2020-2024)","Natural Resources, Construction, and Maintenance Occupations Commute by Drive Alone (2020-2024)","Production, Transportation, and Material Moving Occupations Commute by Drive Alone (2020-2024)","Military Occupations Commute by Drive Alone (2020-2024)","Management, Business, Science, and Arts Occupations Commute by Drive Carpool (2020-2024)","Service Occupations Commute by Drive Carpool (2020-2024)","Sales and Office Occupations Commute by Drive Carpool (2020-2024)","Natural Resources, Construction, and Maintenance Occupations Commute by Drive Carpool (2020-2024)","Production, Transportation, and Material Moving Occupations Commute by Drive Carpool (2020-2024)","Military Occupations Commute by Drive Carpool (2020-2024)","Management, Business, Science, and Arts Occupations Commute by Public Transit (2020-2024)","Service Occupations Commute by Public Transit (2020-2024)","Sales and Office Occupations Commute by Public Transit (2020-2024)","Natural Resources, Construction, and Maintenance Occupations Commute by Public Transit (2020-2024)","Production, Transportation, and Material Moving Occupations Commute by Public Transit (2020-2024)","Military Occupations Commute by Public Transit (2020-2024)","Management, Business, Science, and Arts Occupations Commute by Walk (2020-2024)","Service Occupations Commute by Walk (2020-2024)","Sales and Office Occupations Commute by Walk (2020-2024)","Natural Resources, Construction, and Maintenance Occupations Commute by Walk (2020-2024)","Production, Transportation, and Material Moving Occupations Commute by Walk (2020-2024)","Military Occupations Commute by Walk (2020-2024)","Management, Business, Science, and Arts Occupations Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Service Occupations Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Sales and Office Occupations Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Natural Resources, Construction, and Maintenance Occupations Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Production, Transportation, and Material Moving Occupations Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Military Occupations Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)"
"publicpolygonfeature:5:42307","ZIP Code 29715","country:us/state:sc/zip:29715","29715","7260","2002","2934","845","1862","11","362","119","254","177","226","0","46","0","0","0","29","0","119","38","15","0","0","0","255","103","96","0","103","0"
"publicpolygonfeature:5:42309","ZIP Code 29710","country:us/state:sc/zip:29710","29710","6132","1779","2839","1323","2319","0","706","165","400","134","357","0","0","0","0","6","0","0","140","80","0","0","76","0","65","0","0","0","22","0"
"publicpolygonfeature:5:42310","ZIP Code 29712","country:us/state:sc/zip:29712","29712","348","78","124","117","203","49","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","29","0","0","0","0","0"
"publicpolygonfeature:5:42313","ZIP Code 29720","country:us/state:sc/zip:29720","29720","5664","3061","4730","1904","4113","100","809","373","375","254","416","0","0","0","0","0","0","0","32","14","30","27","0","0","170","65","84","33","23","0"
"publicpolygonfeature:5:42314","ZIP Code 29724","country:us/state:sc/zip:29724","29724","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:42318","ZIP Code 29729","country:us/state:sc/zip:29729","29729","236","278","117","92","216","0","23","8","0","6","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0"
"publicpolygonfeature:5:42319","ZIP Code 29730","country:us/state:sc/zip:29730","29730","8201","3465","4582","1727","4494","44","458","238","459","335","484","0","23","84","40","5","28","0","85","180","41","140","27","0","56","113","77","90","80","0"
"publicpolygonfeature:5:42320","ZIP Code 29732","country:us/state:sc/zip:29732","29732","9279","3520","4586","2191","3059","0","795","523","506","402","408","0","18","37","0","5","0","0","186","135","0","14","135","0","76","22","94","81","85","0"
"publicpolygonfeature:5:42321","ZIP Code 29733","country:us/state:sc/zip:29733","29733","0","80","73","6","39","0","0","19","18","0","15","0","0","0","0","0","0","0","24","119","71","0","16","0","0","9","0","0","0","0"
"publicpolygonfeature:5:42324","ZIP Code 29742","country:us/state:sc/zip:29742","29742","213","221","135","121","114","0","6","6","1","0","17","0","0","0","0","0","0","0","3","0","0","10","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:42325","ZIP Code 29743","country:us/state:sc/zip:29743","29743","207","143","35","49","153","0","0","47","0","60","28","0","0","0","0","0","0","0","0","0","0","0","0","0","10","45","0","0","0","0"
"publicpolygonfeature:5:42327","ZIP Code 29745","country:us/state:sc/zip:29745","29745","4113","1914","2679","1566","3096","0","450","204","257","136","340","0","0","1","0","0","0","0","43","28","0","0","71","0","51","0","40","6","53","0"
"publicpolygonfeature:5:6671518","ZIP Code 28274","country:us/state:nc/zip:28274","28274","19","59","21","0","0","0","0","7","0","0","0","0","0","7","0","0","0","0","68","43","4","0","0","0","0","7","0","0","0","0"
"publicpolygonfeature:5:6676902","ZIP Code 28041","country:us/state:nc/zip:28041","28041","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:6678389","ZIP Code 28223","country:us/state:nc/zip:28223","28223","183","298","164","0","50","0","0","19","34","0","0","0","29","25","30","0","0","0","115","79","76","0","0","0","0","14","0","0","0","0"
"publicpolygonfeature:22:928125","Charlotte-Concord-Gastonia, NC-SC Area","country:us/state:nc/msa:charlotte-concord-gastonia","16740","385353","135498","187050","80893","143193","1206","32052","21592","19802","20447","20767","53","5128","2677","2284","856","1708","96","7760","3275","3625","892","1857","29","7588","3298","4014","1155","3412","96"
