"feature id","feature label","shid","geoid","Management, Business, Science, and Arts Occupations Commute by Drive Alone (2020-2024)","Service Occupations Commute by Drive Alone (2020-2024)","Sales and Office Occupations Commute by Drive Alone (2020-2024)","Natural Resources, Construction, and Maintenance Occupations Commute by Drive Alone (2020-2024)","Production, Transportation, and Material Moving Occupations Commute by Drive Alone (2020-2024)","Military Occupations Commute by Drive Alone (2020-2024)","Management, Business, Science, and Arts Occupations Commute by Drive Carpool (2020-2024)","Service Occupations Commute by Drive Carpool (2020-2024)","Sales and Office Occupations Commute by Drive Carpool (2020-2024)","Natural Resources, Construction, and Maintenance Occupations Commute by Drive Carpool (2020-2024)","Production, Transportation, and Material Moving Occupations Commute by Drive Carpool (2020-2024)","Military Occupations Commute by Drive Carpool (2020-2024)","Management, Business, Science, and Arts Occupations Commute by Public Transit (2020-2024)","Service Occupations Commute by Public Transit (2020-2024)","Sales and Office Occupations Commute by Public Transit (2020-2024)","Natural Resources, Construction, and Maintenance Occupations Commute by Public Transit (2020-2024)","Production, Transportation, and Material Moving Occupations Commute by Public Transit (2020-2024)","Military Occupations Commute by Public Transit (2020-2024)","Management, Business, Science, and Arts Occupations Commute by Walk (2020-2024)","Service Occupations Commute by Walk (2020-2024)","Sales and Office Occupations Commute by Walk (2020-2024)","Natural Resources, Construction, and Maintenance Occupations Commute by Walk (2020-2024)","Production, Transportation, and Material Moving Occupations Commute by Walk (2020-2024)","Military Occupations Commute by Walk (2020-2024)","Management, Business, Science, and Arts Occupations Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Service Occupations Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Sales and Office Occupations Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Natural Resources, Construction, and Maintenance Occupations Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Production, Transportation, and Material Moving Occupations Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Military Occupations Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)"
"publicpolygonfeature:5:46482","ZIP Code 43224","country:us/state:oh/zip:43224","43224","4037","3482","2424","1223","3412","77","560","634","383","297","387","0","73","337","193","61","290","0","17","14","26","20","18","0","202","89","0","13","84","0"
"publicpolygonfeature:5:46483","ZIP Code 43227","country:us/state:oh/zip:43227","43227","1423","1439","1182","651","2178","0","144","269","239","136","369","0","85","184","114","19","178","0","60","7","59","0","0","0","65","65","10","41","24","0"
"publicpolygonfeature:5:46484","ZIP Code 43228","country:us/state:oh/zip:43228","43228","7211","2999","4305","1553","5242","0","739","493","528","517","1188","0","15","133","111","0","93","0","138","165","211","77","181","15","132","184","20","30","36","0"
"publicpolygonfeature:5:46485","ZIP Code 43229","country:us/state:oh/zip:43229","43229","5563","4143","3454","1364","3776","10","449","548","326","238","571","0","35","131","108","30","167","0","114","81","144","0","70","0","95","80","93","7","50","0"
"publicpolygonfeature:5:46486","ZIP Code 43230","country:us/state:oh/zip:43230","43230","11371","2862","4163","1214","2648","46","689","655","240","13","121","0","13","16","23","0","22","0","0","23","46","0","51","0","307","9","40","0","56","0"
"publicpolygonfeature:5:46487","ZIP Code 43231","country:us/state:oh/zip:43231","43231","2164","1506","1986","429","1746","0","383","252","287","128","343","0","21","134","11","0","0","0","3","0","48","0","0","0","0","156","30","0","78","0"
"publicpolygonfeature:5:46490","ZIP Code 43334","country:us/state:oh/zip:43334","43334","1082","325","448","448","450","0","56","19","10","11","4","0","0","0","0","0","0","0","29","0","0","0","0","0","12","0","45","0","21","0"
"publicpolygonfeature:5:46495","ZIP Code 43315","country:us/state:oh/zip:43315","43315","711","535","516","313","635","8","67","149","54","57","31","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","8","0","8","0"
"publicpolygonfeature:5:46497","ZIP Code 43317","country:us/state:oh/zip:43317","43317","8","8","18","11","16","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:46504","ZIP Code 43338","country:us/state:oh/zip:43338","43338","1325","435","629","470","723","0","28","111","207","56","176","0","9","0","0","0","0","0","7","75","1","0","92","0","45","35","16","0","0","0"
"publicpolygonfeature:5:46505","ZIP Code 43340","country:us/state:oh/zip:43340","43340","203","115","149","111","129","0","4","0","6","2","46","0","0","0","0","0","0","0","0","0","3","0","0","0","7","0","0","73","35","0"
"publicpolygonfeature:5:46508","ZIP Code 43344","country:us/state:oh/zip:43344","43344","604","402","387","196","701","0","78","13","81","16","66","0","11","0","13","0","23","0","0","0","0","0","13","0","0","9","0","0","0","0"
"publicpolygonfeature:5:46513","ZIP Code 43356","country:us/state:oh/zip:43356","43356","134","21","125","58","60","0","8","0","3","8","13","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:46515","ZIP Code 43358","country:us/state:oh/zip:43358","43358","438","102","131","102","218","0","39","11","10","20","4","0","0","0","0","0","0","0","9","0","16","3","2","0","0","0","0","0","0","2"
"publicpolygonfeature:5:46596","ZIP Code 43721","country:us/state:oh/zip:43721","43721","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:46604","ZIP Code 43730","country:us/state:oh/zip:43730","43730","257","109","218","249","270","0","3","47","2","44","70","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"publicpolygonfeature:5:46605","ZIP Code 43731","country:us/state:oh/zip:43731","43731","447","315","358","210","441","0","8","27","7","62","85","0","16","0","0","0","0","0","0","18","0","0","49","0","0","0","15","0","0","0"
"publicpolygonfeature:5:46614","ZIP Code 43739","country:us/state:oh/zip:43739","43739","252","247","179","177","242","0","13","0","4","0","14","0","0","0","0","0","0","0","3","5","28","0","4","0","0","0","0","0","2","0"
"publicpolygonfeature:5:46615","ZIP Code 43740","country:us/state:oh/zip:43740","43740","28","7","20","11","21","0","0","20","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0"
"publicpolygonfeature:5:46617","ZIP Code 43760","country:us/state:oh/zip:43760","43760","261","91","58","48","67","0","23","15","27","31","23","0","0","0","0","0","0","0","0","0","43","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:46619","ZIP Code 43748","country:us/state:oh/zip:43748","43748","347","210","140","98","160","0","16","0","3","0","42","0","0","0","0","0","0","0","0","9","0","0","0","0","9","0","85","0","0","0"
"publicpolygonfeature:5:46620","ZIP Code 43761","country:us/state:oh/zip:43761","43761","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:46629","ZIP Code 43764","country:us/state:oh/zip:43764","43764","830","671","675","330","646","0","30","11","0","27","119","0","0","0","0","0","25","0","0","61","0","0","10","0","0","0","0","0","0","0"
"publicpolygonfeature:5:46632","ZIP Code 43777","country:us/state:oh/zip:43777","43777","247","397","187","223","315","0","39","9","7","37","54","0","0","0","0","0","13","0","2","3","8","0","0","0","2","2","0","0","0","0"
"publicpolygonfeature:5:46635","ZIP Code 43782","country:us/state:oh/zip:43782","43782","40","34","25","13","39","0","14","0","0","0","4","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:46637","ZIP Code 43783","country:us/state:oh/zip:43783","43783","574","311","261","193","262","0","35","41","2","16","29","0","0","0","0","0","4","0","0","5","4","4","9","0","0","0","0","0","0","0"
"publicpolygonfeature:5:46647","ZIP Code 43822","country:us/state:oh/zip:43822","43822","325","338","120","223","408","0","28","29","11","51","33","0","0","0","0","0","0","0","0","14","0","44","0","0","32","0","4","14","5","0"
"publicpolygonfeature:5:46649","ZIP Code 43830","country:us/state:oh/zip:43830","43830","1052","280","449","273","367","0","53","57","92","20","52","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:47066","ZIP Code 44833","country:us/state:oh/zip:44833","44833","2204","950","1142","633","1178","20","66","40","20","130","235","0","0","0","0","0","0","0","12","34","0","0","74","0","39","76","20","0","9","0"
"publicpolygonfeature:5:47114","ZIP Code 44904","country:us/state:oh/zip:44904","44904","2331","906","596","211","839","0","197","199","19","14","142","0","0","0","0","0","0","0","33","0","0","0","12","0","11","0","0","0","29","0"
"publicpolygonfeature:5:47354","ZIP Code 45622","country:us/state:oh/zip:45622","45622","53","37","29","39","56","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:47383","ZIP Code 45644","country:us/state:oh/zip:45644","45644","476","290","231","298","536","0","148","0","0","45","47","0","0","0","0","0","2","0","32","0","8","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:47394","ZIP Code 45654","country:us/state:oh/zip:45654","45654","50","0","25","42","29","0","0","0","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:47455","ZIP Code 45732","country:us/state:oh/zip:45732","45732","509","260","246","104","168","0","47","60","46","20","4","0","0","0","0","0","0","0","22","5","3","4","0","0","0","21","0","0","1","0"
"publicpolygonfeature:5:47463","ZIP Code 45764","country:us/state:oh/zip:45764","45764","643","708","447","383","455","0","43","31","34","33","21","0","0","0","0","0","0","0","22","34","29","9","28","0","0","40","0","0","0","0"
"publicpolygonfeature:5:6671676","ZIP Code 43350","country:us/state:oh/zip:43350","43350","8","8","20","7","10","0","2","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:6678138","ZIP Code 43007","country:us/state:oh/zip:43007","43007","12","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:6680060","ZIP Code 43018","country:us/state:oh/zip:43018","43018","46","61","61","13","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:6689548","ZIP Code 43027","country:us/state:oh/zip:43027","43027","0","61","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:6701511","ZIP Code 43325","country:us/state:oh/zip:43325","43325","0","0","18","0","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:6703135","ZIP Code 43218","country:us/state:oh/zip:43218","43218","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:22:927882","Columbus, OH Area","country:us/state:oh/msa:columbus","18140","334447","118117","143627","54568","116411","858","23042","16291","13866","6328","15928","9","2893","3603","2268","424","2487","0","7449","5757","4106","592","2150","15","5222","3714","2368","1141","2515","10"
