"feature id","feature label","shid","geoid","Management, Business, Science, and Arts Occupations Commute by Drive Alone (2020-2024)","Service Occupations Commute by Drive Alone (2020-2024)","Sales and Office Occupations Commute by Drive Alone (2020-2024)","Natural Resources, Construction, and Maintenance Occupations Commute by Drive Alone (2020-2024)","Production, Transportation, and Material Moving Occupations Commute by Drive Alone (2020-2024)","Military Occupations Commute by Drive Alone (2020-2024)","Management, Business, Science, and Arts Occupations Commute by Drive Carpool (2020-2024)","Service Occupations Commute by Drive Carpool (2020-2024)","Sales and Office Occupations Commute by Drive Carpool (2020-2024)","Natural Resources, Construction, and Maintenance Occupations Commute by Drive Carpool (2020-2024)","Production, Transportation, and Material Moving Occupations Commute by Drive Carpool (2020-2024)","Military Occupations Commute by Drive Carpool (2020-2024)","Management, Business, Science, and Arts Occupations Commute by Public Transit (2020-2024)","Service Occupations Commute by Public Transit (2020-2024)","Sales and Office Occupations Commute by Public Transit (2020-2024)","Natural Resources, Construction, and Maintenance Occupations Commute by Public Transit (2020-2024)","Production, Transportation, and Material Moving Occupations Commute by Public Transit (2020-2024)","Military Occupations Commute by Public Transit (2020-2024)","Management, Business, Science, and Arts Occupations Commute by Walk (2020-2024)","Service Occupations Commute by Walk (2020-2024)","Sales and Office Occupations Commute by Walk (2020-2024)","Natural Resources, Construction, and Maintenance Occupations Commute by Walk (2020-2024)","Production, Transportation, and Material Moving Occupations Commute by Walk (2020-2024)","Military Occupations Commute by Walk (2020-2024)","Management, Business, Science, and Arts Occupations Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Service Occupations Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Sales and Office Occupations Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Natural Resources, Construction, and Maintenance Occupations Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Production, Transportation, and Material Moving Occupations Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Military Occupations Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)"
"publicpolygonfeature:5:47694","ZIP Code 46239","country:us/state:in/zip:46239","46239","5904","1840","2668","930","2230","0","275","170","208","294","217","0","0","0","17","12","2","0","31","20","0","0","54","0","79","80","69","0","211","0"
"publicpolygonfeature:5:47695","ZIP Code 46241","country:us/state:in/zip:46241","46241","2217","1890","2003","1209","3239","9","369","342","253","102","592","0","0","15","0","0","11","0","0","0","0","16","0","0","19","0","0","20","136","0"
"publicpolygonfeature:5:47696","ZIP Code 46250","country:us/state:in/zip:46250","46250","4220","1697","1456","417","646","0","160","236","117","18","43","0","166","0","0","0","2","0","19","12","12","0","0","0","28","0","66","0","0","0"
"publicpolygonfeature:5:47697","ZIP Code 46254","country:us/state:in/zip:46254","46254","5103","2166","2796","675","3855","0","471","526","488","202","567","0","0","212","1","0","8","0","6","18","67","0","82","0","61","0","0","0","0","0"
"publicpolygonfeature:5:47698","ZIP Code 46256","country:us/state:in/zip:46256","46256","3856","1223","1938","315","506","0","154","94","67","0","19","19","0","17","46","0","0","0","14","0","11","0","0","0","23","0","0","16","21","0"
"publicpolygonfeature:5:47699","ZIP Code 46259","country:us/state:in/zip:46259","46259","2548","932","1010","446","695","15","211","23","70","0","92","0","0","0","0","0","0","0","28","0","0","0","0","0","9","0","0","0","0","0"
"publicpolygonfeature:5:47700","ZIP Code 46260","country:us/state:in/zip:46260","46260","5415","2244","2826","672","1649","10","388","269","334","78","278","0","75","138","97","76","35","0","40","15","3","4","15","0","5","0","58","21","4","0"
"publicpolygonfeature:5:48038","ZIP Code 47201","country:us/state:in/zip:47201","47201","8090","2541","2846","1008","3734","0","628","550","306","139","246","0","19","42","157","17","8","0","156","81","4","0","20","0","57","46","50","38","0","0"
"publicpolygonfeature:5:48043","ZIP Code 47234","country:us/state:in/zip:47234","47234","204","59","156","79","131","0","0","0","0","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:48050","ZIP Code 47235","country:us/state:in/zip:47235","47235","102","257","51","65","214","0","0","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:48057","ZIP Code 47272","country:us/state:in/zip:47272","47272","238","84","127","77","205","0","17","12","8","0","15","0","0","0","0","0","0","0","1","0","0","4","0","0","13","0","0","0","0","0"
"publicpolygonfeature:5:48160","ZIP Code 47448","country:us/state:in/zip:47448","47448","1113","653","490","257","262","0","85","99","111","40","30","0","0","0","0","0","1","0","31","12","49","0","10","0","2","0","5","0","10","0"
"publicpolygonfeature:5:48164","ZIP Code 47456","country:us/state:in/zip:47456","47456","35","126","201","69","70","0","30","0","0","54","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:48174","ZIP Code 47468","country:us/state:in/zip:47468","47468","274","9","53","105","148","0","23","10","18","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:6676762","ZIP Code 46154","country:us/state:in/zip:46154","46154","25","32","0","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:6694575","ZIP Code 46206","country:us/state:in/zip:46206","46206","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:6695376","ZIP Code 47435","country:us/state:in/zip:47435","47435","0","0","0","7","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:6703026","ZIP Code 46102","country:us/state:in/zip:46102","46102","56","14","37","22","47","0","2","2","0","0","0","0","0","0","0","0","0","0","0","2","2","2","0","0","0","0","0","0","0","0"
"publicpolygonfeature:22:928339","Indianapolis-Carmel-Greenwood, IN Area","country:us/state:in/msa:indianapolis-carmel-greenwood","26900","331494","110813","150625","62246","125612","919","26496","17841","16021","9290","17875","41","1467","2332","1089","278","1598","0","5606","2906","2686","522","1770","91","4048","2747","2656","745","3062","86"
