"feature id","feature label","shid","geoid","Management, Business, Science, and Arts Occupations Commute by Drive Alone (2020-2024)","Service Occupations Commute by Drive Alone (2020-2024)","Sales and Office Occupations Commute by Drive Alone (2020-2024)","Natural Resources, Construction, and Maintenance Occupations Commute by Drive Alone (2020-2024)","Production, Transportation, and Material Moving Occupations Commute by Drive Alone (2020-2024)","Military Occupations Commute by Drive Alone (2020-2024)","Management, Business, Science, and Arts Occupations Commute by Drive Carpool (2020-2024)","Service Occupations Commute by Drive Carpool (2020-2024)","Sales and Office Occupations Commute by Drive Carpool (2020-2024)","Natural Resources, Construction, and Maintenance Occupations Commute by Drive Carpool (2020-2024)","Production, Transportation, and Material Moving Occupations Commute by Drive Carpool (2020-2024)","Military Occupations Commute by Drive Carpool (2020-2024)","Management, Business, Science, and Arts Occupations Commute by Public Transit (2020-2024)","Service Occupations Commute by Public Transit (2020-2024)","Sales and Office Occupations Commute by Public Transit (2020-2024)","Natural Resources, Construction, and Maintenance Occupations Commute by Public Transit (2020-2024)","Production, Transportation, and Material Moving Occupations Commute by Public Transit (2020-2024)","Military Occupations Commute by Public Transit (2020-2024)","Management, Business, Science, and Arts Occupations Commute by Walk (2020-2024)","Service Occupations Commute by Walk (2020-2024)","Sales and Office Occupations Commute by Walk (2020-2024)","Natural Resources, Construction, and Maintenance Occupations Commute by Walk (2020-2024)","Production, Transportation, and Material Moving Occupations Commute by Walk (2020-2024)","Military Occupations Commute by Walk (2020-2024)","Management, Business, Science, and Arts Occupations Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Service Occupations Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Sales and Office Occupations Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Natural Resources, Construction, and Maintenance Occupations Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Production, Transportation, and Material Moving Occupations Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Military Occupations Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)"
"publicpolygonfeature:5:63661","ZIP Code 94580","country:us/state:ca/zip:94580","94580","3072","1995","2384","1100","2327","11","587","261","369","126","409","0","161","133","257","119","48","0","20","19","16","0","32","0","31","57","14","0","98","0"
"publicpolygonfeature:5:63662","ZIP Code 94582","country:us/state:ca/zip:94582","94582","8209","984","1884","112","510","0","714","161","310","28","32","0","772","85","99","0","0","0","101","121","83","0","0","0","251","45","0","0","0","0"
"publicpolygonfeature:5:63664","ZIP Code 94575","country:us/state:ca/zip:94575","94575","7","19","22","0","0","0","0","10","0","0","0","0","0","0","6","0","0","0","71","40","38","0","6","0","0","6","7","0","0","0"
"publicpolygonfeature:5:63666","ZIP Code 94577","country:us/state:ca/zip:94577","94577","4680","2537","2814","1054","2650","0","827","586","641","149","624","0","1296","370","408","133","134","0","114","221","259","7","85","0","147","23","138","15","87","0"
"publicpolygonfeature:5:63667","ZIP Code 94583","country:us/state:ca/zip:94583","94583","6620","1542","2054","561","961","0","447","176","141","22","12","0","447","31","21","0","0","0","229","56","24","0","0","0","301","37","148","0","19","0"
"publicpolygonfeature:5:63668","ZIP Code 94586","country:us/state:ca/zip:94586","94586","171","11","38","65","2","0","5","7","0","5","0","0","3","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:63669","ZIP Code 94587","country:us/state:ca/zip:94587","94587","9098","3147","3740","1139","3442","7","1695","1302","914","321","799","0","888","236","64","29","73","0","95","107","35","2","27","0","335","80","138","16","193","0"
"publicpolygonfeature:5:63671","ZIP Code 94595","country:us/state:ca/zip:94595","94595","1624","267","519","15","143","0","174","34","126","0","0","0","177","0","0","0","0","0","1","41","15","0","0","0","63","0","29","0","0","0"
"publicpolygonfeature:5:63672","ZIP Code 94588","country:us/state:ca/zip:94588","94588","6034","880","1230","472","323","0","486","158","162","71","14","0","935","18","217","0","13","0","151","57","82","0","0","0","296","88","24","5","112","0"
"publicpolygonfeature:5:63677","ZIP Code 94597","country:us/state:ca/zip:94597","94597","3569","1067","1076","325","299","25","456","131","239","23","181","0","838","147","203","54","56","0","163","92","59","23","13","0","211","119","18","0","0","0"
"publicpolygonfeature:5:63678","ZIP Code 94598","country:us/state:ca/zip:94598","94598","3544","830","946","78","346","12","306","85","119","149","47","0","467","20","103","0","18","0","370","0","55","32","0","0","235","10","32","13","11","0"
"publicpolygonfeature:5:63680","ZIP Code 94601","country:us/state:ca/zip:94601","94601","3763","3171","2629","1844","2233","28","594","602","606","401","432","0","1005","793","458","310","371","11","104","209","182","106","119","0","365","256","173","128","64","0"
"publicpolygonfeature:5:63681","ZIP Code 94602","country:us/state:ca/zip:94602","94602","4310","1082","1214","330","930","6","589","213","236","26","118","0","758","173","386","45","28","0","114","101","114","4","14","0","227","66","17","0","49","0"
"publicpolygonfeature:5:63682","ZIP Code 94603","country:us/state:ca/zip:94603","94603","1674","2788","2172","1859","2536","10","678","706","462","379","283","0","166","491","236","9","167","0","126","85","108","0","115","0","65","10","77","19","43","0"
"publicpolygonfeature:5:63683","ZIP Code 94605","country:us/state:ca/zip:94605","94605","5905","2239","2335","811","2089","0","698","369","98","270","190","0","955","281","216","79","84","0","43","28","26","0","35","0","244","12","65","0","64","0"
"publicpolygonfeature:5:63684","ZIP Code 94606","country:us/state:ca/zip:94606","94606","4491","2395","1961","858","1449","11","452","537","257","128","270","0","1410","919","515","177","102","0","116","214","93","77","75","9","451","234","142","0","123","29"
"publicpolygonfeature:5:63685","ZIP Code 94607","country:us/state:ca/zip:94607","94607","2742","993","799","346","534","11","443","88","175","194","73","0","1981","756","529","85","160","0","452","101","110","0","57","0","373","165","47","29","93","10"
"publicpolygonfeature:5:63686","ZIP Code 94608","country:us/state:ca/zip:94608","94608","5246","818","925","457","845","0","415","208","106","2","12","0","1377","221","362","63","180","0","768","300","51","12","86","0","766","204","154","18","63","0"
"publicpolygonfeature:5:63687","ZIP Code 94609","country:us/state:ca/zip:94609","94609","2676","716","845","423","578","8","462","119","49","16","31","0","1533","267","363","137","108","0","143","100","30","30","25","0","544","184","180","0","58","0"
"publicpolygonfeature:5:63688","ZIP Code 94610","country:us/state:ca/zip:94610","94610","4918","775","1092","128","431","9","465","121","95","0","16","0","1714","148","215","13","171","0","384","237","151","0","30","0","622","31","35","27","5","0"
"publicpolygonfeature:5:63689","ZIP Code 94611","country:us/state:ca/zip:94611","94611","5478","729","943","227","476","0","674","59","93","1","47","0","1692","210","241","16","71","0","366","90","89","11","52","0","345","59","120","0","9","0"
"publicpolygonfeature:5:63690","ZIP Code 94612","country:us/state:ca/zip:94612","94612","1651","628","541","52","140","0","177","158","46","38","61","0","1521","689","595","30","221","0","415","203","129","0","82","0","277","233","75","0","0","0"
"publicpolygonfeature:5:63691","ZIP Code 94613","country:us/state:ca/zip:94613","94613","5","6","7","0","4","0","5","0","0","9","0","0","13","0","10","0","0","0","25","33","19","0","0","0","0","0","3","0","0","0"
"publicpolygonfeature:5:63692","ZIP Code 94618","country:us/state:ca/zip:94618","94618","2417","242","445","9","48","13","220","5","52","41","36","0","906","22","279","0","37","0","173","34","48","0","15","0","182","24","19","11","0","0"
"publicpolygonfeature:5:63693","ZIP Code 94619","country:us/state:ca/zip:94619","94619","3341","964","1022","504","608","0","312","178","241","176","319","0","586","73","380","28","113","0","195","18","47","0","53","10","111","11","57","24","0","0"
"publicpolygonfeature:5:63694","ZIP Code 94621","country:us/state:ca/zip:94621","94621","1458","2039","1610","1633","1797","21","330","610","328","573","344","0","335","592","293","135","95","0","2","0","24","81","8","0","73","49","365","0","132","0"
"publicpolygonfeature:5:63695","ZIP Code 94702","country:us/state:ca/zip:94702","94702","1560","507","436","123","228","0","112","80","36","2","15","0","694","168","178","8","111","0","216","173","89","23","24","0","585","91","88","9","19","0"
"publicpolygonfeature:5:63696","ZIP Code 94703","country:us/state:ca/zip:94703","94703","1912","291","372","361","425","9","204","86","146","74","58","0","1320","119","126","17","125","0","726","68","56","0","0","0","706","21","18","0","51","0"
"publicpolygonfeature:5:63697","ZIP Code 94704","country:us/state:ca/zip:94704","94704","1184","273","382","53","41","0","119","76","20","0","0","0","871","233","247","42","0","0","1608","429","626","60","55","9","299","129","157","16","0","0"
"publicpolygonfeature:5:63698","ZIP Code 94705","country:us/state:ca/zip:94705","94705","1295","330","415","46","83","0","133","0","67","0","0","0","603","43","27","9","31","0","351","84","82","0","7","0","510","36","80","5","48","0"
"publicpolygonfeature:5:63699","ZIP Code 94706","country:us/state:ca/zip:94706","94706","2299","568","485","172","219","0","172","10","112","4","24","0","1001","105","108","7","32","0","395","98","183","0","6","0","370","25","52","0","0","0"
"publicpolygonfeature:5:63700","ZIP Code 94708","country:us/state:ca/zip:94708","94708","1584","129","185","52","35","49","143","18","50","0","8","0","293","5","81","19","16","0","150","39","8","0","0","0","146","0","10","0","0","0"
"publicpolygonfeature:5:63701","ZIP Code 94709","country:us/state:ca/zip:94709","94709","1151","129","106","47","82","0","34","0","10","0","0","0","532","66","99","7","11","8","861","368","362","73","23","3","247","33","107","12","8","0"
"publicpolygonfeature:5:63702","ZIP Code 94710","country:us/state:ca/zip:94710","94710","801","165","195","124","182","0","150","27","9","0","0","0","270","19","118","0","5","0","266","29","77","0","33","0","72","27","0","0","0","0"
"publicpolygonfeature:5:63703","ZIP Code 94720","country:us/state:ca/zip:94720","94720","89","80","103","0","7","0","0","75","0","0","0","0","124","85","47","0","0","0","465","137","295","12","33","0","0","33","50","7","0","0"
"publicpolygonfeature:5:63704","ZIP Code 94801","country:us/state:ca/zip:94801","94801","1869","2309","1242","1656","1379","0","469","602","302","1062","294","0","205","459","242","155","180","0","88","69","114","23","41","0","138","76","21","26","79","0"
"publicpolygonfeature:5:63705","ZIP Code 94803","country:us/state:ca/zip:94803","94803","3363","1799","2016","454","1144","0","702","356","360","86","241","0","246","43","253","77","19","0","30","11","0","17","0","0","48","56","60","59","95","0"
"publicpolygonfeature:5:63706","ZIP Code 94804","country:us/state:ca/zip:94804","94804","4457","3167","2327","1647","1915","0","316","972","290","246","541","0","858","434","449","103","93","0","47","100","39","0","43","0","96","189","316","21","74","0"
"publicpolygonfeature:5:63707","ZIP Code 94805","country:us/state:ca/zip:94805","94805","1643","923","1045","603","576","0","270","111","142","84","174","45","222","130","283","0","64","0","20","20","0","0","0","0","78","104","14","54","11","0"
"publicpolygonfeature:5:63708","ZIP Code 94806","country:us/state:ca/zip:94806","94806","5158","4351","3440","2392","2784","0","1040","1499","736","819","782","0","483","325","286","99","341","0","30","223","25","145","74","0","202","144","94","77","120","0"
"publicpolygonfeature:5:63710","ZIP Code 94901","country:us/state:ca/zip:94901","94901","4168","2254","1868","882","652","0","485","1226","478","621","59","0","270","403","184","196","115","0","203","221","193","26","166","0","49","45","75","275","133","0"
"publicpolygonfeature:5:63712","ZIP Code 94903","country:us/state:ca/zip:94903","94903","4067","1073","1578","330","485","6","398","244","196","176","188","0","377","48","168","0","0","0","230","6","228","10","196","0","176","67","16","0","37","0"
"publicpolygonfeature:5:63713","ZIP Code 94904","country:us/state:ca/zip:94904","94904","1932","378","497","47","103","0","95","33","32","0","0","0","187","56","85","0","0","0","41","79","0","0","0","0","45","8","26","0","0","0"
"publicpolygonfeature:5:63714","ZIP Code 94920","country:us/state:ca/zip:94920","94920","1329","314","442","24","108","0","73","0","17","111","0","0","142","0","38","12","0","0","148","0","32","0","0","0","70","0","27","0","18","0"
"publicpolygonfeature:5:63718","ZIP Code 94924","country:us/state:ca/zip:94924","94924","112","42","78","61","55","0","0","0","0","0","0","0","24","0","0","0","15","0","21","0","19","0","3","0","0","21","0","0","0","0"
"publicpolygonfeature:5:63719","ZIP Code 94925","country:us/state:ca/zip:94925","94925","1381","114","194","0","132","0","316","0","64","0","0","0","91","0","78","0","0","0","74","0","0","0","0","0","136","13","12","0","0","3"
"publicpolygonfeature:5:63720","ZIP Code 94930","country:us/state:ca/zip:94930","94930","1123","414","406","66","85","0","61","37","8","6","0","0","90","27","6","0","0","0","57","32","93","0","0","0","123","29","14","64","17","0"
"publicpolygonfeature:5:63722","ZIP Code 94933","country:us/state:ca/zip:94933","94933","228","28","56","28","0","0","0","0","0","0","5","0","0","0","0","0","0","0","22","0","0","0","0","0","36","0","0","0","0","0"
"publicpolygonfeature:5:63723","ZIP Code 94940","country:us/state:ca/zip:94940","94940","0","0","60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:63725","ZIP Code 94937","country:us/state:ca/zip:94937","94937","189","90","42","9","0","0","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:63726","ZIP Code 94938","country:us/state:ca/zip:94938","94938","108","0","0","0","0","0","44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:63727","ZIP Code 94939","country:us/state:ca/zip:94939","94939","931","268","556","24","93","0","67","78","71","0","0","0","8","4","27","0","39","0","106","0","44","0","0","0","67","35","33","0","0","0"
"publicpolygonfeature:5:63729","ZIP Code 94941","country:us/state:ca/zip:94941","94941","4564","952","1299","326","385","0","538","161","60","0","6","0","223","18","14","0","4","0","182","181","54","0","19","0","203","0","0","20","0","0"
"publicpolygonfeature:5:63730","ZIP Code 94945","country:us/state:ca/zip:94945","94945","2538","726","1260","339","237","0","265","375","73","39","17","0","118","0","19","0","72","0","105","114","52","0","12","0","38","37","17","0","5","0"
"publicpolygonfeature:5:63732","ZIP Code 94946","country:us/state:ca/zip:94946","94946","131","35","43","19","9","0","11","5","0","3","0","0","2","3","0","0","0","0","6","4","17","4","0","0","6","2","3","0","0","0"
"publicpolygonfeature:5:63733","ZIP Code 94947","country:us/state:ca/zip:94947","94947","3423","1772","1278","416","630","18","255","274","137","51","37","0","223","96","19","0","34","0","101","14","64","64","23","0","101","8","37","151","0","0"
"publicpolygonfeature:5:63734","ZIP Code 94949","country:us/state:ca/zip:94949","94949","2171","1058","1081","402","363","23","245","230","70","57","25","0","155","66","140","0","46","0","22","11","0","0","0","0","89","60","9","0","0","0"
"publicpolygonfeature:5:63735","ZIP Code 94950","country:us/state:ca/zip:94950","94950","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:63736","ZIP Code 94952","country:us/state:ca/zip:94952","94952","5187","1838","1827","1048","1065","39","395","158","346","195","318","8","136","17","57","0","30","0","319","199","12","295","0","41","73","32","18","19","88","13"
"publicpolygonfeature:5:63739","ZIP Code 94960","country:us/state:ca/zip:94960","94960","2428","464","639","135","101","0","205","15","16","0","6","0","175","12","21","0","0","0","228","9","14","0","0","0","248","27","141","0","0","0"
"publicpolygonfeature:5:63740","ZIP Code 94963","country:us/state:ca/zip:94963","94963","234","0","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","19","0","0","0","0","0"
"publicpolygonfeature:5:63741","ZIP Code 94964","country:us/state:ca/zip:94964","94964","0","0","0","95","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:63743","ZIP Code 94956","country:us/state:ca/zip:94956","94956","131","97","79","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","3","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:63744","ZIP Code 94957","country:us/state:ca/zip:94957","94957","293","46","40","0","1","0","0","0","0","0","0","0","34","0","0","0","4","0","70","0","1","5","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:63745","ZIP Code 94965","country:us/state:ca/zip:94965","94965","1727","236","532","71","79","0","110","13","59","36","5","0","160","16","79","0","0","0","107","153","118","6","5","0","107","38","25","0","43","0"
"publicpolygonfeature:5:63746","ZIP Code 94970","country:us/state:ca/zip:94970","94970","49","0","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:63747","ZIP Code 94971","country:us/state:ca/zip:94971","94971","25","0","0","0","9","0","4","0","0","0","0","0","0","0","0","0","0","0","5","49","0","4","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:63749","ZIP Code 94973","country:us/state:ca/zip:94973","94973","433","80","199","23","0","0","0","44","0","0","0","0","0","0","0","0","0","0","48","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:63826","ZIP Code 95219","country:us/state:ca/zip:95219","95219","4707","1846","2630","774","1366","12","427","261","186","138","175","0","34","8","0","0","51","0","135","13","6","0","10","0","10","47","119","0","20","0"
"publicpolygonfeature:5:63933","ZIP Code 95391","country:us/state:ca/zip:95391","95391","3682","615","1042","746","467","0","641","282","98","13","203","0","87","0","0","0","0","0","0","0","0","0","0","0","55","0","195","0","0","0"
"publicpolygonfeature:5:6701475","ZIP Code 94188","country:us/state:ca/zip:94188","94188","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:6702208","ZIP Code 94018","country:us/state:ca/zip:94018","94018","661","249","135","92","214","0","7","0","0","0","0","0","0","0","77","0","0","0","0","0","0","0","0","0","135","0","0","0","0","0"
"publicpolygonfeature:22:928646","San Francisco-Oakland-Fremont, CA Area","country:us/state:ca/msa:san_francisco-oakland-fremont","41860","571597","191866","206745","92548","121121","910","77313","42863","33426","18791","21975","283","115146","35236","36417","6265","12068","163","45838","19439","17134","2628","4822","501","44425","12582","12508","3779","5151","87"
