"feature id","feature label","shid","geoid","Management, Business, Science, and Arts Occupations Commute by Drive Alone (2020-2024)","Service Occupations Commute by Drive Alone (2020-2024)","Sales and Office Occupations Commute by Drive Alone (2020-2024)","Natural Resources, Construction, and Maintenance Occupations Commute by Drive Alone (2020-2024)","Production, Transportation, and Material Moving Occupations Commute by Drive Alone (2020-2024)","Military Occupations Commute by Drive Alone (2020-2024)","Management, Business, Science, and Arts Occupations Commute by Drive Carpool (2020-2024)","Service Occupations Commute by Drive Carpool (2020-2024)","Sales and Office Occupations Commute by Drive Carpool (2020-2024)","Natural Resources, Construction, and Maintenance Occupations Commute by Drive Carpool (2020-2024)","Production, Transportation, and Material Moving Occupations Commute by Drive Carpool (2020-2024)","Military Occupations Commute by Drive Carpool (2020-2024)","Management, Business, Science, and Arts Occupations Commute by Public Transit (2020-2024)","Service Occupations Commute by Public Transit (2020-2024)","Sales and Office Occupations Commute by Public Transit (2020-2024)","Natural Resources, Construction, and Maintenance Occupations Commute by Public Transit (2020-2024)","Production, Transportation, and Material Moving Occupations Commute by Public Transit (2020-2024)","Military Occupations Commute by Public Transit (2020-2024)","Management, Business, Science, and Arts Occupations Commute by Walk (2020-2024)","Service Occupations Commute by Walk (2020-2024)","Sales and Office Occupations Commute by Walk (2020-2024)","Natural Resources, Construction, and Maintenance Occupations Commute by Walk (2020-2024)","Production, Transportation, and Material Moving Occupations Commute by Walk (2020-2024)","Military Occupations Commute by Walk (2020-2024)","Management, Business, Science, and Arts Occupations Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Service Occupations Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Sales and Office Occupations Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Natural Resources, Construction, and Maintenance Occupations Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Production, Transportation, and Material Moving Occupations Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Military Occupations Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)"
"publicpolygonfeature:5:43756","ZIP Code 34652","country:us/state:fl/zip:34652","34652","2070","1721","2361","826","932","0","388","170","382","142","61","0","0","168","6","0","14","0","17","8","21","0","0","0","57","38","190","72","266","0"
"publicpolygonfeature:5:43759","ZIP Code 34601","country:us/state:fl/zip:34601","34601","2013","1572","1136","802","1409","0","171","209","126","152","50","0","16","3","52","25","19","0","41","38","38","0","52","0","94","128","93","60","0","0"
"publicpolygonfeature:5:43760","ZIP Code 34602","country:us/state:fl/zip:34602","34602","901","539","798","750","310","0","230","18","131","61","58","0","0","0","0","0","0","0","23","7","0","6","0","0","17","0","105","61","0","0"
"publicpolygonfeature:5:43761","ZIP Code 34604","country:us/state:fl/zip:34604","34604","1692","774","922","456","581","0","127","63","131","59","9","0","0","0","0","0","0","0","64","0","21","0","0","0","43","0","0","29","44","0"
"publicpolygonfeature:5:43762","ZIP Code 34606","country:us/state:fl/zip:34606","34606","1901","1555","2037","958","1077","0","200","228","230","93","148","0","23","70","0","0","0","0","0","0","4","37","0","0","25","33","73","12","132","0"
"publicpolygonfeature:5:43763","ZIP Code 34607","country:us/state:fl/zip:34607","34607","763","378","614","196","303","0","211","123","153","31","18","0","0","0","0","0","0","0","27","14","13","0","0","0","8","0","0","0","0","0"
"publicpolygonfeature:5:43764","ZIP Code 34608","country:us/state:fl/zip:34608","34608","3396","2514","3503","1113","1452","0","710","321","154","274","103","0","10","1","0","1","0","0","28","46","0","24","19","0","4","84","62","0","67","0"
"publicpolygonfeature:5:43765","ZIP Code 34609","country:us/state:fl/zip:34609","34609","4645","3014","2962","1447","2222","27","282","207","505","152","92","0","20","21","15","0","0","0","192","20","21","12","35","11","11","38","27","96","147","0"
"publicpolygonfeature:5:43766","ZIP Code 34610","country:us/state:fl/zip:34610","34610","1919","1182","1167","886","555","0","215","87","93","86","109","0","0","0","0","0","0","0","0","18","0","25","0","0","49","0","34","9","98","0"
"publicpolygonfeature:5:43767","ZIP Code 34653","country:us/state:fl/zip:34653","34653","2951","2371","2576","1167","1327","0","381","272","223","105","290","0","23","3","3","7","0","0","78","12","38","0","0","0","65","133","207","79","237","0"
"publicpolygonfeature:5:43768","ZIP Code 34613","country:us/state:fl/zip:34613","34613","1808","827","1006","713","678","0","263","246","77","100","190","0","0","0","0","0","10","0","109","0","0","0","0","0","28","0","47","23","42","0"
"publicpolygonfeature:5:43769","ZIP Code 34614","country:us/state:fl/zip:34614","34614","1343","331","1128","316","239","10","98","95","124","77","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:43770","ZIP Code 34637","country:us/state:fl/zip:34637","34637","1584","670","353","91","274","0","72","0","24","0","0","0","0","0","0","0","0","0","27","0","0","0","0","0","201","0","32","0","16","0"
"publicpolygonfeature:5:43771","ZIP Code 34638","country:us/state:fl/zip:34638","34638","6046","2119","2482","720","830","101","542","99","260","90","128","0","0","0","0","0","0","0","104","0","0","0","0","0","74","29","32","0","53","0"
"publicpolygonfeature:5:43772","ZIP Code 34639","country:us/state:fl/zip:34639","34639","5008","1737","2061","653","1026","67","659","264","354","81","72","0","0","0","17","0","0","0","11","0","41","0","0","0","32","8","88","0","0","0"
"publicpolygonfeature:5:43773","ZIP Code 34655","country:us/state:fl/zip:34655","34655","6923","2861","3610","957","1313","47","583","353","638","174","102","0","0","0","0","0","4","0","34","13","95","19","0","0","100","64","126","85","202","0"
"publicpolygonfeature:5:43774","ZIP Code 34661","country:us/state:fl/zip:34661","34661","50","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:43775","ZIP Code 34667","country:us/state:fl/zip:34667","34667","1740","1536","1994","802","958","0","144","265","132","108","27","26","118","0","39","8","109","0","33","23","0","0","0","0","115","89","42","17","69","0"
"publicpolygonfeature:5:43776","ZIP Code 34668","country:us/state:fl/zip:34668","34668","4210","2883","3633","2058","1695","64","423","554","477","208","181","20","0","54","60","0","0","0","63","101","39","84","8","0","60","88","134","45","325","0"
"publicpolygonfeature:5:43777","ZIP Code 34669","country:us/state:fl/zip:34669","34669","1679","798","796","413","476","0","119","139","102","12","70","0","8","0","0","0","0","0","0","6","0","0","0","0","17","30","42","0","61","0"
"publicpolygonfeature:5:43778","ZIP Code 34683","country:us/state:fl/zip:34683","34683","4994","2010","3014","700","1108","0","381","149","200","35","89","0","3","0","5","3","9","0","30","25","14","0","0","0","116","106","72","25","69","0"
"publicpolygonfeature:5:43779","ZIP Code 34684","country:us/state:fl/zip:34684","34684","3566","1349","1728","687","560","0","277","148","182","26","19","0","0","34","0","0","0","0","33","45","25","0","0","0","99","97","185","0","11","0"
"publicpolygonfeature:5:43780","ZIP Code 34685","country:us/state:fl/zip:34685","34685","2753","519","1303","278","367","0","241","20","85","0","0","0","0","0","2","0","0","0","10","0","0","0","0","0","25","7","159","0","33","0"
"publicpolygonfeature:5:43781","ZIP Code 34688","country:us/state:fl/zip:34688","34688","1014","449","802","59","132","6","130","57","37","27","10","0","0","2","3","0","0","0","29","0","0","0","0","0","66","0","0","0","23","0"
"publicpolygonfeature:5:43782","ZIP Code 34689","country:us/state:fl/zip:34689","34689","3222","1739","2063","724","621","0","305","189","63","103","71","0","6","3","0","0","0","0","12","52","30","0","0","0","177","68","151","7","35","0"
"publicpolygonfeature:5:43783","ZIP Code 34690","country:us/state:fl/zip:34690","34690","1045","876","1012","408","452","0","128","128","153","69","35","0","0","31","0","0","0","0","0","0","0","0","0","0","36","44","7","0","0","0"
"publicpolygonfeature:5:43784","ZIP Code 34698","country:us/state:fl/zip:34698","34698","4967","1837","2484","600","1224","36","402","147","170","100","113","0","24","17","2","15","3","0","15","73","36","0","6","0","74","83","345","0","27","0"
"publicpolygonfeature:5:6680134","ZIP Code 33530","country:us/state:fl/zip:33530","33530","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:6697676","ZIP Code 33574","country:us/state:fl/zip:33574","33574","47","86","39","0","0","0","11","9","0","0","0","0","0","0","0","0","0","0","25","70","4","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:6701323","ZIP Code 33550","country:us/state:fl/zip:33550","33550","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:22:928724","Tampa-St. Petersburg-Clearwater, FL Area","country:us/state:fl/msa:tampa-st_petersburg-clearwater","45300","423105","184941","234017","92640","120589","4499","41584","28455","26242","16063","15613","263","3294","4093","2621","1382","1544","22","6763","5041","4595","1172","1531","83","9887","8762","7937","4160","6788","100"
