"feature id","feature label","shid","geoid","Female Employed in Management Occupation (2020-2024)","Female Employed in Business and Finance Occupation (2020-2024)","Female Employed in Computer and Mathematical Occupation (2020-2024)","Female Employed in Architecture and Engineering Occupation (2020-2024)","Female Employed in Life, Physical, and Social Science Occupation (2020-2024)","Female Employed in Community and Social Service Occupation (2020-2024)","Female Employed in Legal Occupation (2020-2024)","Female Employed in Education, Training and Library Occupation (2020-2024)","Female Employed in Arts, Design, Entertainment, Sports and Media Occupation (2020-2024)","Female Employed in Health Diagnosis and Treating Practitioners Occupation (2020-2024)","Female Employed in Health Technologist and Technicians Occupation (2020-2024)","Female Employed in Healthcare Support Occupation (2020-2024)","Female Employed in Fire Fighting and Prevention Occupation (2020-2024)","Female Employed in Law Enforcement Occupation (2020-2024)","Female Employed in Food Preparation and Serving Occupation (2020-2024)","Female Employed in Building, Grounds Cleaning, and Maintenance Occupation (2020-2024)","Female Employed in Personal Care and Service Occupation (2020-2024)","Female Employed in Sales Occupation (2020-2024)","Female Employed in Office and Administrative Support Occupation (2020-2024)","Female Employed in Farming, Fishing and Forestry Occupation (2020-2024)","Female Employed in Construction and Extraction Occupation (2020-2024)","Female Employed in Installation, Maintenance, and Repair Occupation (2020-2024)","Female Employed in Production Occupation (2020-2024)","Female Employed in Transportation Occupation (2020-2024)","Female Employed in Material Moving Occupation (2020-2024)"
"publicpolygonfeature:5:46619","ZIP Code 43748","country:us/state:oh/zip:43748","43748","64","41","0","0","0","0","0","8","0","64","76","81","0","0","18","0","0","25","182","0","0","13","10","3","40"
"publicpolygonfeature:5:46620","ZIP Code 43761","country:us/state:oh/zip:43761","43761","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:46629","ZIP Code 43764","country:us/state:oh/zip:43764","43764","89","17","11","11","29","55","0","115","0","122","92","196","43","0","106","25","67","230","257","0","8","0","34","0","32"
"publicpolygonfeature:5:46632","ZIP Code 43777","country:us/state:oh/zip:43777","43777","49","10","43","9","0","5","10","38","0","11","21","81","0","14","56","26","36","25","113","9","0","0","57","28","46"
"publicpolygonfeature:5:46635","ZIP Code 43782","country:us/state:oh/zip:43782","43782","1","0","3","0","2","0","0","16","11","2","11","10","0","0","9","9","2","14","6","0","0","0","0","0","0"
"publicpolygonfeature:5:46637","ZIP Code 43783","country:us/state:oh/zip:43783","43783","110","14","0","0","0","83","0","128","20","104","40","110","0","0","34","15","14","42","225","0","3","0","9","11","2"
"publicpolygonfeature:5:46647","ZIP Code 43822","country:us/state:oh/zip:43822","43822","117","35","0","35","0","7","0","34","3","49","31","99","0","0","67","116","16","30","106","0","3","13","20","11","22"
"publicpolygonfeature:5:46649","ZIP Code 43830","country:us/state:oh/zip:43830","43830","164","101","16","0","0","43","9","238","0","182","138","133","0","0","44","0","0","175","164","0","0","0","23","17","21"
"publicpolygonfeature:5:47066","ZIP Code 44833","country:us/state:oh/zip:44833","44833","255","262","93","0","50","100","7","327","91","193","195","268","8","4","125","106","131","446","761","0","0","15","353","10","95"
"publicpolygonfeature:5:47114","ZIP Code 44904","country:us/state:oh/zip:44904","44904","235","86","14","41","33","109","0","498","97","263","147","232","0","0","294","54","80","113","212","0","0","14","184","0","32"
"publicpolygonfeature:5:47354","ZIP Code 45622","country:us/state:oh/zip:45622","45622","0","24","0","13","0","16","0","0","0","0","0","16","0","0","0","0","0","15","29","0","0","0","0","0","8"
"publicpolygonfeature:5:47383","ZIP Code 45644","country:us/state:oh/zip:45644","45644","86","15","96","4","0","24","0","163","7","39","49","36","17","83","77","2","50","41","62","0","0","0","72","4","17"
"publicpolygonfeature:5:47394","ZIP Code 45654","country:us/state:oh/zip:45654","45654","0","0","0","0","0","0","0","22","0","28","0","0","0","0","0","0","0","0","25","0","0","0","13","0","0"
"publicpolygonfeature:5:47455","ZIP Code 45732","country:us/state:oh/zip:45732","45732","82","52","0","0","5","19","0","57","5","92","129","36","0","14","82","43","38","69","109","0","0","0","11","10","37"
"publicpolygonfeature:5:47463","ZIP Code 45764","country:us/state:oh/zip:45764","45764","78","35","8","13","14","46","3","121","0","104","36","146","0","9","194","133","70","93","117","0","0","27","22","1","25"
"publicpolygonfeature:5:6671676","ZIP Code 43350","country:us/state:oh/zip:43350","43350","2","0","0","0","0","0","0","0","0","0","3","0","0","0","2","11","0","0","20","0","0","0","1","0","2"
"publicpolygonfeature:5:6678138","ZIP Code 43007","country:us/state:oh/zip:43007","43007","0","0","0","0","0","0","0","7","0","5","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:6680060","ZIP Code 43018","country:us/state:oh/zip:43018","43018","0","0","12","0","0","0","0","0","0","0","0","61","0","0","0","0","0","0","0","0","0","0","19","0","0"
"publicpolygonfeature:5:6689548","ZIP Code 43027","country:us/state:oh/zip:43027","43027","0","0","0","0","0","0","0","0","0","0","0","61","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:6701511","ZIP Code 43325","country:us/state:oh/zip:43325","43325","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","0","0","0","0","0","0"
"publicpolygonfeature:5:6703135","ZIP Code 43218","country:us/state:oh/zip:43218","43218","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:22:927882","Columbus, OH Area","country:us/state:oh/msa:columbus","18140","60094","44551","14472","3858","6851","14536","6784","46546","11191","44802","16682","27441","4324","1642","28778","10719","16991","44407","84235","640","1517","1018","17975","6357","18042"
