"feature id","feature label","shid","geoid","Employment Industry Agriculture, Fishing, and Mining (2020-2024)","Employment Industry Construction (2020-2024)","Employment Industry Manufacturing (2020-2024)","Employment Industry Wholesale Trade (2020-2024)","Employment Industry Retail Trade (2020-2024)","Employment Industry Transportation (2020-2024)","Employment Industry Information (2020-2024)","Employment Industry Finance and Insurance (2020-2024)","Employment Industry Scientific and Professional (2020-2024)","Employment Industry Education and Health Care (2020-2024)","Employment Industry Arts, Food, and Entertainment (2020-2024)","Employment Industry Public Administration (2020-2024)","Employment Industry Other Services (2020-2024)","Employment Industry Armed Forces (2020-2024)","Male Employed in Agriculture, Fishing, and Mining Industry (2020-2024)","Female Employed in Agriculture, Fishing, and Mining Industry (2020-2024)","Male Employed in Construction Industry (2020-2024)","Female Employed in Construction Industry (2020-2024)","Male Employed in Manufacturing Industry (2020-2024)","Female Employed in Manufacturing Industry (2020-2024)","Male Employed in Wholesale Trade Industry (2020-2024)","Female Employed in Wholesale Trade Industry (2020-2024)","Male Employed in Retail Trade Industry (2020-2024)","Female Employed in Retail Trade Industry (2020-2024)","Male Employed in Transportation Industry (2020-2024)","Female Employed in Transportation Industry (2020-2024)","Male Employed in Information Industry (2020-2024)","Female Employed in Information Industry (2020-2024)","Male Employed in Finance and Insurance Industry (2020-2024)","Female Employed in Finance and Insurance Industry (2020-2024)","Male Employed in Scientific and Professional Industry (2020-2024)","Female Employed in Scientific and Professional Industry (2020-2024)","Male Employed in Education and Health Care Industry (2020-2024)","Female Employed in Education and Health Care Industry (2020-2024)","Male Employed in Arts, Food, and Entertainment Industry (2020-2024)","Female Employed in Arts, Food, and Entertainment Industry (2020-2024)","Male Employed in Public Administration Industry (2020-2024)","Female Employed in Public Administration Industry (2020-2024)","Male Employed in Other Services Industry (2020-2024)","Female Employed in Other Services Industry (2020-2024)"
"publicpolygonfeature:5:46463","ZIP Code 43156","country:us/state:oh/zip:43156","43156","0","33","17","0","5","1","0","0","14","32","6","11","0","0","0","0","33","0","4","13","0","0","0","5","1","0","0","0","0","0","14","0","24","8","0","6","4","7","0","0"
"publicpolygonfeature:5:46464","ZIP Code 43157","country:us/state:oh/zip:43157","43157","0","45","3","8","27","20","0","4","22","40","55","2","4","0","0","0","45","0","3","0","6","2","14","13","16","4","0","0","0","4","18","4","13","27","22","33","2","0","0","4"
"publicpolygonfeature:5:46465","ZIP Code 43158","country:us/state:oh/zip:43158","43158","0","10","0","0","21","0","0","0","2","9","0","0","17","0","0","0","10","0","0","0","0","0","11","10","0","0","0","0","0","0","0","2","0","9","0","0","0","0","17","0"
"publicpolygonfeature:5:46466","ZIP Code 43146","country:us/state:oh/zip:43146","43146","127","411","296","86","515","440","73","306","633","1141","361","366","282","0","70","57","343","68","219","77","33","53","271","244","384","56","41","32","196","110","459","174","283","858","168","193","215","151","111","171"
"publicpolygonfeature:5:46467","ZIP Code 43147","country:us/state:oh/zip:43147","43147","30","1028","1767","814","2278","1751","522","2919","2816","6463","1649","1312","922","215","20","10","911","117","1398","369","626","188","1406","872","1326","425","273","249","1261","1658","1519","1297","1800","4663","1011","638","764","548","486","436"
"publicpolygonfeature:5:46468","ZIP Code 43148","country:us/state:oh/zip:43148","43148","0","83","82","27","93","27","10","35","69","178","56","73","20","0","0","0","81","2","61","21","15","12","84","9","18","9","0","10","22","13","64","5","28","150","28","28","31","42","12","8"
"publicpolygonfeature:5:46469","ZIP Code 43152","country:us/state:oh/zip:43152","43152","47","62","23","0","29","59","36","15","0","100","41","22","35","0","0","47","62","0","23","0","0","0","29","0","0","59","13","23","0","15","0","0","77","23","9","32","8","14","35","0"
"publicpolygonfeature:5:46470","ZIP Code 43153","country:us/state:oh/zip:43153","43153","25","19","77","19","24","59","5","0","40","207","49","26","24","0","25","0","14","5","46","31","1","18","12","12","34","25","5","0","0","0","33","7","75","132","20","29","11","15","21","3"
"publicpolygonfeature:5:46471","ZIP Code 43154","country:us/state:oh/zip:43154","43154","14","344","116","10","243","100","0","44","96","317","58","78","79","43","10","4","141","203","84","32","7","3","103","140","78","22","0","0","3","41","37","59","103","214","38","20","25","53","19","60"
"publicpolygonfeature:5:46472","ZIP Code 43155","country:us/state:oh/zip:43155","43155","24","84","71","29","56","65","6","113","113","265","42","87","54","0","0","24","75","9","60","11","29","0","35","21","34","31","0","6","71","42","74","39","20","245","42","0","26","61","34","20"
"publicpolygonfeature:5:46474","ZIP Code 43162","country:us/state:oh/zip:43162","43162","25","256","521","55","472","254","74","247","330","574","291","208","218","0","10","15","224","32","387","134","20","35","310","162","191","63","74","0","32","215","189","141","114","460","187","104","118","90","34","184"
"publicpolygonfeature:5:46475","ZIP Code 43164","country:us/state:oh/zip:43164","43164","54","193","109","26","121","73","8","54","69","185","67","67","30","0","41","13","173","20","61","48","3","23","54","67","66","7","0","8","38","16","28","41","12","173","45","22","23","44","20","10"
"publicpolygonfeature:5:46476","ZIP Code 43201","country:us/state:oh/zip:43201","43201","176","911","852","454","2888","751","340","1290","2672","5729","3337","342","682","22","147","29","712","199","510","342","383","71","1258","1630","565","186","278","62","763","527","1605","1067","2345","3384","1633","1704","153","189","245","437"
"publicpolygonfeature:5:46477","ZIP Code 43202","country:us/state:oh/zip:43202","43202","11","473","637","291","1664","653","286","1057","1727","4513","1520","403","675","10","11","0","465","8","416","221","194","97","1048","616","429","224","139","147","615","442","1141","586","1655","2858","744","776","199","204","282","393"
"publicpolygonfeature:5:46478","ZIP Code 43203","country:us/state:oh/zip:43203","43203","26","232","371","74","454","156","103","401","616","808","374","294","432","0","0","26","232","0","290","81","52","22","167","287","95","61","52","51","144","257","358","258","178","630","206","168","129","165","196","236"
"publicpolygonfeature:5:46479","ZIP Code 43221","country:us/state:oh/zip:43221","43221","114","659","1581","289","1487","1012","349","2349","2887","5494","1288","709","592","40","89","25","541","118","964","617","194","95","496","991","859","153","180","169","1460","889","1900","987","1653","3841","560","728","335","374","225","367"
"publicpolygonfeature:5:46480","ZIP Code 43222","country:us/state:oh/zip:43222","43222","0","85","52","39","300","219","10","65","368","373","175","187","76","0","0","0","85","0","7","45","39","0","123","177","156","63","0","10","26","39","162","206","136","237","84","91","80","107","42","34"
"publicpolygonfeature:5:46481","ZIP Code 43223","country:us/state:oh/zip:43223","43223","0","1068","961","77","1340","1604","203","389","1009","2381","1388","232","511","0","0","0","878","190","648","313","65","12","632","708","1210","394","39","164","165","224","668","341","749","1632","591","797","92","140","255","256"
"publicpolygonfeature:5:46482","ZIP Code 43224","country:us/state:oh/zip:43224","43224","66","1294","1336","468","2887","2248","239","1228","1999","5810","2473","612","882","105","10","56","1166","128","1059","277","368","100","1477","1410","1416","832","177","62","458","770","1068","931","1557","4253","1306","1167","386","226","470","412"
"publicpolygonfeature:5:46483","ZIP Code 43227","country:us/state:oh/zip:43227","43227","19","633","783","159","1368","2184","20","547","1115","1942","741","459","359","0","0","19","619","14","558","225","136","23","754","614","1350","834","20","0","205","342","484","631","434","1508","362","379","178","281","175","184"
"publicpolygonfeature:5:46484","ZIP Code 43228","country:us/state:oh/zip:43228","43228","14","2099","2845","968","4384","3234","622","1943","3654","6109","2158","954","1449","15","14","0","1846","253","2299","546","505","463","2223","2161","2308","926","460","162","935","1008","1763","1891","1415","4694","1088","1070","589","365","907","542"
"publicpolygonfeature:5:46485","ZIP Code 43229","country:us/state:oh/zip:43229","43229","133","1492","1853","599","3110","2756","337","2068","2656","6583","2423","755","1134","19","100","33","1318","174","1265","588","375","224","2031","1079","2396","360","236","101","767","1301","1439","1217","1768","4815","1250","1173","327","428","725","409"
"publicpolygonfeature:5:46486","ZIP Code 43230","country:us/state:oh/zip:43230","43230","33","1588","2462","709","3631","1468","454","3727","4030","8126","2474","1937","1361","74","0","33","1387","201","1404","1058","449","260","1988","1643","1058","410","216","238","1780","1947","2431","1599","2450","5676","1346","1128","924","1013","644","717"
"publicpolygonfeature:5:46487","ZIP Code 43231","country:us/state:oh/zip:43231","43231","0","428","1130","156","1415","1019","148","1397","1302","2965","1041","727","390","24","0","0","376","52","880","250","143","13","776","639","858","161","63","85","474","923","796","506","694","2271","711","330","229","498","99","291"
"publicpolygonfeature:5:46490","ZIP Code 43334","country:us/state:oh/zip:43334","43334","71","334","243","235","315","192","52","291","302","870","177","139","131","0","41","30","311","23","173","70","204","31","146","169","99","93","51","1","83","208","268","34","255","615","80","97","40","99","88","43"
"publicpolygonfeature:5:46495","ZIP Code 43315","country:us/state:oh/zip:43315","43315","50","440","666","75","344","204","40","142","298","867","205","146","100","8","39","11","376","64","584","82","37","38","247","97","194","10","0","40","25","117","173","125","100","767","69","136","87","59","50","50"
"publicpolygonfeature:5:46497","ZIP Code 43317","country:us/state:oh/zip:43317","43317","9","8","5","0","9","8","0","4","8","6","10","2","3","2","9","0","8","0","1","4","0","0","9","0","8","0","0","0","0","4","2","6","0","6","0","10","1","1","0","3"
"publicpolygonfeature:5:46504","ZIP Code 43338","country:us/state:oh/zip:43338","43338","144","495","1088","106","462","266","104","221","225","1162","254","304","210","71","116","28","445","50","661","427","98","8","277","185","191","75","63","41","131","90","172","53","182","980","89","165","232","72","138","72"
"publicpolygonfeature:5:46505","ZIP Code 43340","country:us/state:oh/zip:43340","43340","109","86","357","16","65","24","12","59","59","117","28","50","2","0","99","10","86","0","252","105","8","8","30","35","7","17","6","6","11","48","38","21","14","103","15","13","27","23","2","0"
"publicpolygonfeature:5:46508","ZIP Code 43344","country:us/state:oh/zip:43344","43344","81","83","748","61","270","231","28","88","239","637","81","244","115","0","81","0","83","0","438","310","12","49","188","82","124","107","15","13","28","60","170","69","100","537","33","48","147","97","33","82"
"publicpolygonfeature:5:46513","ZIP Code 43356","country:us/state:oh/zip:43356","43356","8","16","86","14","75","32","17","6","50","169","80","28","17","0","8","0","16","0","56","30","14","0","55","20","26","6","17","0","0","6","26","24","20","149","0","80","9","19","13","4"
"publicpolygonfeature:5:46515","ZIP Code 43358","country:us/state:oh/zip:43358","43358","80","83","360","0","62","115","19","23","93","232","29","58","79","2","79","1","72","11","233","127","0","0","30","32","80","35","0","19","0","23","73","20","46","186","7","22","18","40","64","15"
"publicpolygonfeature:5:46596","ZIP Code 43721","country:us/state:oh/zip:43721","43721","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:46604","ZIP Code 43730","country:us/state:oh/zip:43730","43730","24","292","101","1","303","156","0","91","134","139","45","87","6","0","24","0","292","0","52","49","1","0","40","263","95","61","0","0","37","54","118","16","19","120","10","35","46","41","4","2"
"publicpolygonfeature:5:46605","ZIP Code 43731","country:us/state:oh/zip:43731","43731","27","101","372","27","199","248","47","62","124","624","135","107","63","0","27","0","101","0","225","147","16","11","65","134","120","128","0","47","22","40","76","48","169","455","66","69","40","67","56","7"
"publicpolygonfeature:5:46614","ZIP Code 43739","country:us/state:oh/zip:43739","43739","24","186","76","10","44","171","0","109","178","191","37","190","49","0","4","20","175","11","63","13","10","0","30","14","99","72","0","0","24","85","108","70","0","191","25","12","159","31","18","31"
"publicpolygonfeature:5:46615","ZIP Code 43740","country:us/state:oh/zip:43740","43740","3","9","21","0","16","4","3","0","5","29","27","6","6","0","3","0","9","0","9","12","0","0","6","10","4","0","0","3","0","0","5","0","1","28","14","13","2","4","6","0"
"publicpolygonfeature:5:46617","ZIP Code 43760","country:us/state:oh/zip:43760","43760","0","58","42","0","114","47","43","93","83","106","86","38","0","0","0","0","58","0","11","31","0","0","65","49","36","11","19","24","14","79","71","12","10","96","11","75","19","19","0","0"
"publicpolygonfeature:5:46619","ZIP Code 43748","country:us/state:oh/zip:43748","43748","26","106","217","6","118","108","27","36","89","306","54","49","48","0","26","0","104","2","186","31","0","6","48","70","45","63","27","0","14","22","42","47","35","271","2","52","34","15","2","46"
"publicpolygonfeature:5:46620","ZIP Code 43761","country:us/state:oh/zip:43761","43761","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:46629","ZIP Code 43764","country:us/state:oh/zip:43764","43764","51","287","493","106","403","194","16","61","268","882","280","321","163","0","51","0","287","0","440","53","106","0","138","265","169","25","0","16","40","21","116","152","221","661","174","106","148","173","96","67"
"publicpolygonfeature:5:46632","ZIP Code 43777","country:us/state:oh/zip:43777","43777","9","164","319","14","151","75","23","110","207","349","31","114","63","0","0","9","164","0","223","96","2","12","102","49","49","26","13","10","46","64","149","58","105","244","9","22","53","61","27","36"
"publicpolygonfeature:5:46635","ZIP Code 43782","country:us/state:oh/zip:43782","43782","0","16","20","11","36","7","3","0","2","61","17","1","5","0","0","0","16","0","20","0","11","0","14","22","7","0","0","3","0","0","2","0","4","57","6","11","0","1","3","2"
"publicpolygonfeature:5:46637","ZIP Code 43783","country:us/state:oh/zip:43783","43783","42","245","155","7","92","273","16","78","85","590","81","157","93","6","42","0","188","57","148","7","7","0","35","57","181","92","16","0","4","74","51","34","43","547","42","39","112","45","81","12"
"publicpolygonfeature:5:46647","ZIP Code 43822","country:us/state:oh/zip:43822","43822","76","244","176","28","286","76","10","70","187","331","201","81","94","0","76","0","241","3","141","35","12","16","225","61","53","23","8","2","27","43","103","84","55","276","15","186","27","54","63","31"
"publicpolygonfeature:5:46649","ZIP Code 43830","country:us/state:oh/zip:43830","43830","43","156","382","14","293","214","13","212","188","997","231","242","54","0","43","0","156","0","320","62","14","0","146","147","133","81","13","0","23","189","136","52","196","801","127","104","225","17","39","15"
"publicpolygonfeature:5:47066","ZIP Code 44833","country:us/state:oh/zip:44833","44833","131","644","1797","79","803","415","38","291","759","1679","375","292","477","39","64","67","565","79","1175","622","59","20","379","424","346","69","20","18","51","240","422","337","213","1466","213","162","156","136","222","255"
"publicpolygonfeature:5:47114","ZIP Code 44904","country:us/state:oh/zip:44904","44904","73","257","1155","94","529","356","67","228","458","1624","628","199","314","0","51","22","227","30","832","323","73","21","314","215","318","38","38","29","130","98","266","192","309","1315","347","281","160","39","179","135"
"publicpolygonfeature:5:47354","ZIP Code 45622","country:us/state:oh/zip:45622","45622","27","12","13","15","8","17","0","15","18","67","14","23","0","0","27","0","12","0","13","0","0","15","0","8","17","0","0","0","0","15","18","0","21","46","0","14","0","23","0","0"
"publicpolygonfeature:5:47383","ZIP Code 45644","country:us/state:oh/zip:45644","45644","74","208","417","3","357","91","0","25","22","455","113","227","234","0","74","0","167","41","341","76","0","3","257","100","91","0","0","0","10","15","18","4","15","440","0","113","93","134","216","18"
"publicpolygonfeature:5:47394","ZIP Code 45654","country:us/state:oh/zip:45654","45654","0","46","40","10","0","0","0","28","10","65","0","0","0","0","0","0","46","0","27","13","0","10","0","0","0","0","0","0","28","0","10","0","0","65","0","0","0","0","0","0"
"publicpolygonfeature:5:47455","ZIP Code 45732","country:us/state:oh/zip:45732","45732","12","103","139","35","141","89","23","126","58","636","219","116","44","6","12","0","101","2","125","14","32","3","42","99","68","21","14","9","51","75","54","4","131","505","121","98","75","41","25","19"
"publicpolygonfeature:5:47463","ZIP Code 45764","country:us/state:oh/zip:45764","45764","8","282","474","122","427","274","0","21","254","791","355","103","170","0","8","0","269","13","442","32","122","0","295","132","233","41","0","0","0","21","116","138","217","574","153","202","75","28","56","114"
"publicpolygonfeature:5:6671676","ZIP Code 43350","country:us/state:oh/zip:43350","43350","0","6","7","0","6","2","0","1","3","30","2","6","3","0","0","0","6","0","7","0","0","0","4","2","2","0","0","0","0","1","2","1","0","30","0","2","3","3","1","2"
"publicpolygonfeature:5:6678138","ZIP Code 43007","country:us/state:oh/zip:43007","43007","5","0","0","0","0","6","0","0","0","7","11","5","0","0","5","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","7","5","6","0","5","0","0"
"publicpolygonfeature:5:6680060","ZIP Code 43018","country:us/state:oh/zip:43018","43018","0","13","24","0","80","47","0","0","34","61","0","0","0","0","0","0","13","0","12","12","0","0","61","19","47","0","0","0","0","0","34","0","0","61","0","0","0","0","0","0"
"publicpolygonfeature:5:6689548","ZIP Code 43027","country:us/state:oh/zip:43027","43027","0","0","0","0","0","0","0","0","0","61","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","61","0","0","0","0","0","0"
"publicpolygonfeature:5:6701511","ZIP Code 43325","country:us/state:oh/zip:43325","43325","0","21","0","0","0","0","0","18","0","0","0","0","0","0","0","0","21","0","0","0","0","0","0","0","0","0","0","0","0","18","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:6703135","ZIP Code 43218","country:us/state:oh/zip:43218","43218","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:22:927882","Columbus, OH Area","country:us/state:oh/msa:columbus","18140","6198","63440","98032","24879","123952","80477","18420","102732","136382","272253","91015","53351","44996","1991","4419","1779","55829","7611","70962","27070","15860","9019","64204","59748","58375","22102","11131","7289","50499","52233","80352","56030","74621","197632","44916","46099","29123","24228","21383","23613"
