"feature id","feature label","shid","geoid","Employment Industry Agriculture, Fishing, and Mining (2020-2024)","Employment Industry Construction (2020-2024)","Employment Industry Manufacturing (2020-2024)","Employment Industry Wholesale Trade (2020-2024)","Employment Industry Retail Trade (2020-2024)","Employment Industry Transportation (2020-2024)","Employment Industry Information (2020-2024)","Employment Industry Finance and Insurance (2020-2024)","Employment Industry Scientific and Professional (2020-2024)","Employment Industry Education and Health Care (2020-2024)","Employment Industry Arts, Food, and Entertainment (2020-2024)","Employment Industry Public Administration (2020-2024)","Employment Industry Other Services (2020-2024)","Employment Industry Armed Forces (2020-2024)","Male Employed in Agriculture, Fishing, and Mining Industry (2020-2024)","Female Employed in Agriculture, Fishing, and Mining Industry (2020-2024)","Male Employed in Construction Industry (2020-2024)","Female Employed in Construction Industry (2020-2024)","Male Employed in Manufacturing Industry (2020-2024)","Female Employed in Manufacturing Industry (2020-2024)","Male Employed in Wholesale Trade Industry (2020-2024)","Female Employed in Wholesale Trade Industry (2020-2024)","Male Employed in Retail Trade Industry (2020-2024)","Female Employed in Retail Trade Industry (2020-2024)","Male Employed in Transportation Industry (2020-2024)","Female Employed in Transportation Industry (2020-2024)","Male Employed in Information Industry (2020-2024)","Female Employed in Information Industry (2020-2024)","Male Employed in Finance and Insurance Industry (2020-2024)","Female Employed in Finance and Insurance Industry (2020-2024)","Male Employed in Scientific and Professional Industry (2020-2024)","Female Employed in Scientific and Professional Industry (2020-2024)","Male Employed in Education and Health Care Industry (2020-2024)","Female Employed in Education and Health Care Industry (2020-2024)","Male Employed in Arts, Food, and Entertainment Industry (2020-2024)","Female Employed in Arts, Food, and Entertainment Industry (2020-2024)","Male Employed in Public Administration Industry (2020-2024)","Female Employed in Public Administration Industry (2020-2024)","Male Employed in Other Services Industry (2020-2024)","Female Employed in Other Services Industry (2020-2024)"
"publicpolygonfeature:5:60450","ZIP Code 80202","country:us/state:co/zip:80202","80202","284","670","1088","81","1126","538","347","1680","4490","2302","818","304","392","0","221","63","594","76","580","508","66","15","685","441","395","143","177","170","1291","389","2660","1830","630","1672","421","397","79","225","29","363"
"publicpolygonfeature:5:60451","ZIP Code 80203","country:us/state:co/zip:80203","80203","86","419","1009","473","1253","680","675","1518","4299","3556","1925","717","911","11","86","0","319","100","650","359","349","124","627","626","486","194","496","179","996","522","2512","1787","1511","2045","1364","561","381","336","315","596"
"publicpolygonfeature:5:60452","ZIP Code 80205","country:us/state:co/zip:80205","80205","147","1120","1143","497","1545","1176","863","2076","6211","3860","1603","696","1168","76","127","20","918","202","845","298","298","199","539","1006","694","482","555","308","1109","967","3702","2509","1328","2532","938","665","360","336","434","734"
"publicpolygonfeature:5:60453","ZIP Code 80223","country:us/state:co/zip:80223","80223","46","998","767","315","795","347","485","498","2507","2320","966","505","855","11","46","0","892","106","467","300","280","35","401","394","300","47","201","284","299","199","1398","1109","517","1803","434","532","224","281","435","420"
"publicpolygonfeature:5:60454","ZIP Code 80224","country:us/state:co/zip:80224","80224","176","269","426","93","633","626","402","929","1869","2803","868","530","414","10","176","0","171","98","294","132","57","36","359","274","471","155","221","181","504","425","1123","746","622","2181","547","321","298","232","134","280"
"publicpolygonfeature:5:60455","ZIP Code 80226","country:us/state:co/zip:80226","80226","163","1805","1108","176","1668","798","428","1550","3516","2941","1951","788","988","51","114","49","1670","135","811","297","137","39","875","793","655","143","261","167","758","792","1774","1742","759","2182","821","1130","407","381","352","636"
"publicpolygonfeature:5:60456","ZIP Code 80227","country:us/state:co/zip:80227","80227","198","1427","970","254","2178","683","464","1726","3503","3945","1918","1070","937","0","77","121","1148","279","576","394","205","49","1284","894","527","156","381","83","839","887","1930","1573","1068","2877","851","1067","559","511","362","575"
"publicpolygonfeature:5:60457","ZIP Code 80228","country:us/state:co/zip:80228","80228","374","1424","1468","443","1969","1154","613","1629","3889","3773","1947","1395","971","57","163","211","1212","212","985","483","244","199","882","1087","824","330","336","277","689","940","2205","1684","1092","2681","1007","940","889","506","528","443"
"publicpolygonfeature:5:60458","ZIP Code 80229","country:us/state:co/zip:80229","80229","259","4574","2689","1201","3723","3068","246","1503","3204","4714","2428","1299","1381","65","214","45","4164","410","1630","1059","517","684","2074","1649","2451","617","200","46","582","921","1898","1306","894","3820","1055","1373","506","793","602","779"
"publicpolygonfeature:5:60459","ZIP Code 80230","country:us/state:co/zip:80230","80230","65","38","225","19","424","222","307","914","1227","1633","368","422","73","34","50","15","0","38","123","102","19","0","195","229","113","109","130","177","439","475","801","426","436","1197","143","225","148","274","28","45"
"publicpolygonfeature:5:60467","ZIP Code 80401","country:us/state:co/zip:80401","80401","337","1175","1638","577","2017","1218","776","1683","4315","5511","2047","919","1075","0","261","76","927","248","1217","421","285","292","1254","763","1021","197","610","166","890","793","2431","1884","2068","3443","1098","949","582","337","504","571"
"publicpolygonfeature:5:60468","ZIP Code 80420","country:us/state:co/zip:80420","80420","0","131","111","0","21","0","0","21","15","91","241","86","201","0","0","0","126","5","50","61","0","0","16","5","0","0","0","0","5","16","2","13","1","90","153","88","0","86","61","140"
"publicpolygonfeature:5:60469","ZIP Code 80403","country:us/state:co/zip:80403","80403","194","519","784","359","595","350","269","558","2544","2683","533","414","471","12","164","30","472","47","576","208","300","59","352","243","215","135","142","127","255","303","1547","997","676","2007","274","259","280","134","257","214"
"publicpolygonfeature:5:60470","ZIP Code 80419","country:us/state:co/zip:80419","80419","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:60471","ZIP Code 80436","country:us/state:co/zip:80436","80436","0","37","13","0","0","31","0","45","0","33","0","0","17","0","0","0","14","23","13","0","0","0","0","0","0","31","0","0","45","0","0","0","33","0","0","0","0","0","0","17"
"publicpolygonfeature:5:60472","ZIP Code 80421","country:us/state:co/zip:80421","80421","39","638","276","168","330","134","88","292","685","844","221","341","227","63","31","8","503","135","185","91","135","33","133","197","27","107","59","29","102","190","331","354","273","571","180","41","82","259","115","112"
"publicpolygonfeature:5:60474","ZIP Code 80422","country:us/state:co/zip:80422","80422","0","290","223","13","249","63","184","66","188","724","288","136","168","0","0","0","220","70","201","22","13","0","79","170","24","39","150","34","26","40","113","75","419","305","177","111","62","74","11","157"
"publicpolygonfeature:5:60475","ZIP Code 80427","country:us/state:co/zip:80427","80427","0","0","16","0","9","21","0","0","44","7","212","25","0","0","0","0","0","0","16","0","0","0","0","9","21","0","0","0","0","0","20","24","0","7","73","139","1","24","0","0"
"publicpolygonfeature:5:60477","ZIP Code 80438","country:us/state:co/zip:80438","80438","18","28","61","0","108","6","20","7","63","92","131","32","11","0","16","2","28","0","58","3","0","0","75","33","5","1","0","20","2","5","54","9","38","54","102","29","2","30","4","7"
"publicpolygonfeature:5:60479","ZIP Code 80425","country:us/state:co/zip:80425","80425","0","0","0","0","0","0","0","0","0","33","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","33","0","1","0","0","1","0"
"publicpolygonfeature:5:60480","ZIP Code 80452","country:us/state:co/zip:80452","80452","95","115","69","82","176","16","26","27","475","415","259","170","100","13","62","33","83","32","22","47","0","82","71","105","16","0","0","26","19","8","311","164","152","263","110","149","121","49","59","41"
"publicpolygonfeature:5:60481","ZIP Code 80453","country:us/state:co/zip:80453","80453","0","0","40","0","0","0","0","0","87","51","26","0","0","0","0","0","0","0","40","0","0","0","0","0","0","0","0","0","0","0","30","57","0","51","26","0","0","0","0","0"
"publicpolygonfeature:5:60483","ZIP Code 80454","country:us/state:co/zip:80454","80454","46","11","20","0","24","24","0","92","100","121","0","52","11","0","46","0","11","0","0","20","0","0","24","0","24","0","0","0","92","0","25","75","33","88","0","0","39","13","0","11"
"publicpolygonfeature:5:60484","ZIP Code 80432","country:us/state:co/zip:80432","80432","0","56","0","0","0","0","0","0","12","0","0","0","0","55","0","0","56","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:60486","ZIP Code 80433","country:us/state:co/zip:80433","80433","30","317","255","91","508","146","112","292","1033","750","210","260","309","0","20","10","317","0","200","55","67","24","218","290","146","0","44","68","137","155","699","334","282","468","110","100","105","155","178","131"
"publicpolygonfeature:5:60489","ZIP Code 80439","country:us/state:co/zip:80439","80439","281","692","918","333","1281","318","261","1093","2610","2304","951","677","563","0","237","44","619","73","575","343","207","126","793","488","234","84","188","73","711","382","1658","952","578","1726","481","470","442","235","266","297"
"publicpolygonfeature:5:60490","ZIP Code 80440","country:us/state:co/zip:80440","80440","11","192","255","0","24","148","13","167","616","358","241","113","1","0","11","0","192","0","249","6","0","0","0","24","88","60","0","13","26","141","365","251","61","297","126","115","54","59","0","1"
"publicpolygonfeature:5:60494","ZIP Code 80444","country:us/state:co/zip:80444","80444","13","69","31","64","49","19","18","41","74","76","92","28","29","0","13","0","69","0","31","0","36","28","0","49","19","0","0","18","9","32","48","26","27","49","49","43","0","28","9","20"
"publicpolygonfeature:5:60496","ZIP Code 80602","country:us/state:co/zip:80602","80602","544","1515","2339","636","2767","1545","566","1537","3385","4741","1994","1479","1077","26","289","255","1231","284","1896","443","398","238","1421","1346","1202","343","371","195","460","1077","1988","1397","914","3827","1208","786","872","607","460","617"
"publicpolygonfeature:5:60498","ZIP Code 80448","country:us/state:co/zip:80448","80448","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:60499","ZIP Code 80449","country:us/state:co/zip:80449","80449","1","37","1","0","196","0","0","24","36","29","3","0","0","0","0","1","37","0","1","0","0","0","73","123","0","0","0","0","24","0","8","28","15","14","2","1","0","0","0","0"
"publicpolygonfeature:5:60502","ZIP Code 80456","country:us/state:co/zip:80456","80456","0","17","9","14","9","23","0","45","100","44","24","0","0","0","0","0","17","0","9","0","14","0","0","9","23","0","0","0","0","45","100","0","30","14","24","0","0","0","0","0"
"publicpolygonfeature:5:60503","ZIP Code 80457","country:us/state:co/zip:80457","80457","0","12","0","0","0","12","0","56","56","0","27","31","0","0","0","0","12","0","0","0","0","0","0","0","0","12","0","0","35","21","56","0","0","0","0","27","0","31","0","0"
"publicpolygonfeature:5:60513","ZIP Code 80465","country:us/state:co/zip:80465","80465","52","873","696","171","886","305","275","623","2026","1840","766","586","304","0","46","6","722","151","527","169","95","76","626","260","216","89","186","89","345","278","1006","1020","452","1388","382","384","335","251","157","147"
"publicpolygonfeature:5:60514","ZIP Code 80476","country:us/state:co/zip:80476","80476","0","0","0","0","5","13","0","19","9","25","18","7","0","0","0","0","0","0","0","0","0","0","0","5","13","0","0","0","19","0","0","9","4","21","17","1","0","7","0","0"
"publicpolygonfeature:5:60519","ZIP Code 80470","country:us/state:co/zip:80470","80470","0","101","58","99","217","29","23","154","451","406","78","137","97","0","0","0","89","12","45","13","92","7","189","28","0","29","23","0","57","97","262","189","121","285","56","22","79","58","59","38"
"publicpolygonfeature:5:60523","ZIP Code 80475","country:us/state:co/zip:80475","80475","0","0","18","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","0","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:60567","ZIP Code 80601","country:us/state:co/zip:80601","80601","662","2270","1522","417","2441","1938","719","1266","2120","4289","1822","1192","1099","31","604","58","2025","245","1033","489","355","62","1227","1214","1413","525","575","144","415","851","1047","1073","901","3388","953","869","670","522","706","393"
"publicpolygonfeature:5:60569","ZIP Code 80603","country:us/state:co/zip:80603","80603","276","1189","554","220","1236","533","266","843","1144","1482","496","650","567","0","240","36","1055","134","465","89","178","42","653","583","417","116","163","103","162","681","606","538","216","1266","252","244","375","275","105","462"
"publicpolygonfeature:5:60580","ZIP Code 80640","country:us/state:co/zip:80640","80640","94","1011","564","246","1068","926","224","412","886","1267","404","454","366","16","63","31","831","180","470","94","214","32","609","459","621","305","73","151","133","279","302","584","250","1017","257","147","212","242","199","167"
"publicpolygonfeature:5:60581","ZIP Code 80642","country:us/state:co/zip:80642","80642","223","348","172","13","191","301","57","31","242","293","180","71","220","0","204","19","284","64","94","78","0","13","79","112","259","42","16","41","13","18","136","106","33","260","60","120","61","10","85","135"
"publicpolygonfeature:5:60590","ZIP Code 80701","country:us/state:co/zip:80701","80701","703","671","1131","237","856","405","104","177","490","1557","346","349","419","0","604","99","553","118","667","464","153","84","591","265","344","61","6","98","28","149","298","192","265","1292","173","173","171","178","352","67"
"publicpolygonfeature:5:60625","ZIP Code 80808","country:us/state:co/zip:80808","80808","137","614","135","46","376","199","16","165","465","637","151","64","158","18","83","54","592","22","108","27","23","23","235","141","115","84","16","0","83","82","274","191","108","529","39","112","47","17","107","51"
"publicpolygonfeature:5:60632","ZIP Code 80816","country:us/state:co/zip:80816","80816","133","334","131","29","287","193","197","69","351","675","409","171","71","0","133","0","249","85","114","17","0","29","186","101","187","6","197","0","0","69","123","228","170","505","67","342","171","0","17","54"
"publicpolygonfeature:5:60637","ZIP Code 80820","country:us/state:co/zip:80820","80820","0","51","0","0","11","0","10","0","0","66","39","0","0","0","0","0","51","0","0","0","0","0","11","0","0","0","10","0","0","0","0","0","22","44","2","37","0","0","0","0"
"publicpolygonfeature:5:60643","ZIP Code 80827","country:us/state:co/zip:80827","80827","15","22","27","0","16","0","0","0","92","12","0","0","24","0","15","0","22","0","0","27","0","0","2","14","0","0","0","0","0","0","92","0","10","2","0","0","0","0","24","0"
"publicpolygonfeature:5:60645","ZIP Code 80828","country:us/state:co/zip:80828","80828","44","121","4","0","234","33","27","15","116","282","155","58","83","16","44","0","121","0","4","0","0","0","137","97","6","27","15","12","0","15","51","65","33","249","76","79","42","16","48","35"
"publicpolygonfeature:5:60647","ZIP Code 80830","country:us/state:co/zip:80830","80830","0","8","4","2","7","6","0","0","0","2","12","10","0","0","0","0","8","0","4","0","2","0","7","0","6","0","0","0","0","0","0","0","0","2","0","12","8","2","0","0"
"publicpolygonfeature:5:60648","ZIP Code 80835","country:us/state:co/zip:80835","80835","35","28","17","0","46","11","30","26","10","36","28","21","33","0","16","19","28","0","6","11","0","0","17","29","10","1","8","22","11","15","6","4","21","15","4","24","17","4","16","17"
"publicpolygonfeature:5:60650","ZIP Code 80832","country:us/state:co/zip:80832","80832","61","43","17","8","43","33","23","22","54","114","2","21","13","19","28","33","33","10","3","14","8","0","15","28","18","15","0","23","11","11","38","16","38","76","2","0","5","16","13","0"
"publicpolygonfeature:5:6672031","ZIP Code 80266","country:us/state:co/zip:80266","80266","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:6678760","ZIP Code 80474","country:us/state:co/zip:80474","80474","0","0","3","0","7","0","0","24","17","0","2","0","93","0","0","0","0","0","0","3","0","0","0","7","0","0","0","0","24","0","17","0","0","0","2","0","0","0","78","15"
"publicpolygonfeature:22:928172","Denver-Aurora-Centennial, CO Area","country:us/state:co/msa:denver-aurora-centennial","19740","17639","129593","114617","38896","162623","92779","53040","139648","288626","346000","139367","73596","77617","5955","12655","4984","112961","16632","81038","33579","26328","12568","87996","74627","68167","24612","34434","18606","72390","67258","164609","124017","92287","253713","70857","68510","38198","35398","33003","44614"
