"feature id","feature label","shid","geoid","Employment Industry Agriculture, Fishing, and Mining (2020-2024)","Employment Industry Construction (2020-2024)","Employment Industry Manufacturing (2020-2024)","Employment Industry Wholesale Trade (2020-2024)","Employment Industry Retail Trade (2020-2024)","Employment Industry Transportation (2020-2024)","Employment Industry Information (2020-2024)","Employment Industry Finance and Insurance (2020-2024)","Employment Industry Scientific and Professional (2020-2024)","Employment Industry Education and Health Care (2020-2024)","Employment Industry Arts, Food, and Entertainment (2020-2024)","Employment Industry Public Administration (2020-2024)","Employment Industry Other Services (2020-2024)","Employment Industry Armed Forces (2020-2024)","Male Employed in Agriculture, Fishing, and Mining Industry (2020-2024)","Female Employed in Agriculture, Fishing, and Mining Industry (2020-2024)","Male Employed in Construction Industry (2020-2024)","Female Employed in Construction Industry (2020-2024)","Male Employed in Manufacturing Industry (2020-2024)","Female Employed in Manufacturing Industry (2020-2024)","Male Employed in Wholesale Trade Industry (2020-2024)","Female Employed in Wholesale Trade Industry (2020-2024)","Male Employed in Retail Trade Industry (2020-2024)","Female Employed in Retail Trade Industry (2020-2024)","Male Employed in Transportation Industry (2020-2024)","Female Employed in Transportation Industry (2020-2024)","Male Employed in Information Industry (2020-2024)","Female Employed in Information Industry (2020-2024)","Male Employed in Finance and Insurance Industry (2020-2024)","Female Employed in Finance and Insurance Industry (2020-2024)","Male Employed in Scientific and Professional Industry (2020-2024)","Female Employed in Scientific and Professional Industry (2020-2024)","Male Employed in Education and Health Care Industry (2020-2024)","Female Employed in Education and Health Care Industry (2020-2024)","Male Employed in Arts, Food, and Entertainment Industry (2020-2024)","Female Employed in Arts, Food, and Entertainment Industry (2020-2024)","Male Employed in Public Administration Industry (2020-2024)","Female Employed in Public Administration Industry (2020-2024)","Male Employed in Other Services Industry (2020-2024)","Female Employed in Other Services Industry (2020-2024)"
"publicpolygonfeature:5:44647","ZIP Code 37201","country:us/state:tn/zip:37201","37201","0","14","86","41","41","16","89","33","98","322","78","63","14","45","0","0","14","0","28","58","41","0","41","0","0","16","76","13","11","22","16","82","119","203","64","14","17","46","14","0"
"publicpolygonfeature:5:44648","ZIP Code 37211","country:us/state:tn/zip:37211","37211","89","3927","3256","841","4489","2095","1029","2846","6181","9462","4770","1335","2269","71","32","57","3520","407","2278","978","507","334","2373","2116","1635","460","656","373","1401","1445","3404","2777","2988","6474","2437","2333","886","449","999","1270"
"publicpolygonfeature:5:44649","ZIP Code 37212","country:us/state:tn/zip:37212","37212","5","200","264","150","1028","199","404","688","1479","4413","1736","291","431","0","5","0","123","77","124","140","120","30","625","403","123","76","232","172","369","319","895","584","1798","2615","920","816","24","267","151","280"
"publicpolygonfeature:5:44650","ZIP Code 37213","country:us/state:tn/zip:37213","37213","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:44651","ZIP Code 37214","country:us/state:tn/zip:37214","37214","12","1520","1429","289","1924","1020","758","1226","2952","3543","2196","666","832","19","0","12","1277","243","764","665","249","40","1111","813","543","477","396","362","520","706","1613","1339","1112","2431","1152","1044","278","388","285","547"
"publicpolygonfeature:5:44652","ZIP Code 37221","country:us/state:tn/zip:37221","37221","60","1115","1509","615","2406","423","447","2067","3719","6679","2447","1336","1425","6","28","32","986","129","897","612","487","128","1095","1311","367","56","264","183","1015","1052","1918","1801","2400","4279","1277","1170","577","759","411","1014"
"publicpolygonfeature:5:44653","ZIP Code 37228","country:us/state:tn/zip:37228","37228","0","43","145","0","78","248","113","97","355","721","64","84","45","0","0","0","22","21","84","61","0","0","22","56","0","248","59","54","34","63","91","264","353","368","0","64","0","84","0","45"
"publicpolygonfeature:5:44933","ZIP Code 38401","country:us/state:tn/zip:38401","38401","32","2428","4558","499","4160","1910","665","2522","3320","8008","2572","1128","1501","0","32","0","2114","314","3344","1214","372","127","2032","2128","1381","529","424","241","1153","1369","1810","1510","2063","5945","1302","1270","585","543","804","697"
"publicpolygonfeature:5:45004","ZIP Code 38548","country:us/state:tn/zip:38548","38548","8","4","79","4","108","37","0","16","48","23","12","0","12","0","8","0","4","0","69","10","0","4","46","62","29","8","0","0","0","16","28","20","0","23","0","12","0","0","12","0"
"publicpolygonfeature:5:45007","ZIP Code 38552","country:us/state:tn/zip:38552","38552","0","0","26","0","65","18","0","6","38","12","0","0","0","0","0","0","0","0","17","9","0","0","54","11","9","9","0","0","0","6","0","38","5","7","0","0","0","0","0","0"
"publicpolygonfeature:5:45038","ZIP Code 38563","country:us/state:tn/zip:38563","38563","15","68","177","3","145","128","3","89","44","190","23","76","38","0","12","3","59","9","146","31","3","0","118","27","91","37","0","3","29","60","8","36","15","175","4","19","35","41","9","29"
"publicpolygonfeature:5:45097","ZIP Code 38451","country:us/state:tn/zip:38451","38451","89","176","317","83","104","170","0","173","146","491","138","38","176","0","89","0","132","44","214","103","67","16","69","35","151","19","0","0","31","142","91","55","194","297","60","78","12","26","104","72"
"publicpolygonfeature:5:45103","ZIP Code 38454","country:us/state:tn/zip:38454","38454","13","38","72","12","38","61","22","39","32","127","23","25","0","0","0","13","38","0","72","0","12","0","0","38","50","11","22","0","9","30","17","15","41","86","14","9","0","25","0","0"
"publicpolygonfeature:5:45105","ZIP Code 38461","country:us/state:tn/zip:38461","38461","9","59","61","15","89","0","6","0","25","217","0","49","0","0","9","0","59","0","54","7","0","15","29","60","0","0","6","0","0","0","25","0","117","100","0","0","11","38","0","0"
"publicpolygonfeature:5:45120","ZIP Code 38474","country:us/state:tn/zip:38474","38474","42","249","435","94","590","275","74","213","189","990","176","244","381","0","42","0","249","0","315","120","70","24","314","276","239","36","74","0","29","184","147","42","177","813","92","84","204","40","259","122"
"publicpolygonfeature:5:45121","ZIP Code 38482","country:us/state:tn/zip:38482","38482","45","143","153","14","55","42","55","11","87","306","115","6","70","0","45","0","122","21","145","8","14","0","27","28","34","8","20","35","0","11","67","20","66","240","20","95","0","6","62","8"
"publicpolygonfeature:5:45123","ZIP Code 38476","country:us/state:tn/zip:38476","38476","8","19","153","38","69","8","7","19","0","57","47","0","24","0","0","8","19","0","153","0","38","0","30","39","8","0","0","7","19","0","0","0","0","57","47","0","0","0","11","13"
"publicpolygonfeature:5:45129","ZIP Code 38487","country:us/state:tn/zip:38487","38487","0","58","51","12","26","36","0","23","12","9","81","46","2","0","0","0","58","0","51","0","12","0","13","13","25","11","0","0","0","23","3","9","0","9","43","38","46","0","0","2"
"publicpolygonfeature:5:45135","ZIP Code 38547","country:us/state:tn/zip:38547","38547","43","232","131","46","94","88","19","45","104","107","32","35","31","0","19","24","232","0","131","0","22","24","61","33","42","46","0","19","0","45","29","75","26","81","29","3","23","12","6","25"
"publicpolygonfeature:5:45149","ZIP Code 38560","country:us/state:tn/zip:38560","38560","8","40","95","5","0","21","0","30","93","238","23","18","26","0","8","0","33","7","83","12","5","0","0","0","21","0","0","0","0","30","80","13","135","103","6","17","15","3","0","26"
"publicpolygonfeature:5:45150","ZIP Code 38567","country:us/state:tn/zip:38567","38567","0","0","67","18","38","42","0","13","40","160","33","18","64","0","0","0","0","0","59","8","18","0","21","17","21","21","0","0","13","0","40","0","47","113","0","33","18","0","64","0"
"publicpolygonfeature:5:45154","ZIP Code 38569","country:us/state:tn/zip:38569","38569","4","16","13","0","0","0","0","40","0","33","0","0","11","0","4","0","16","0","13","0","0","0","0","0","0","0","0","0","0","40","0","0","33","0","0","0","0","0","0","11"
"publicpolygonfeature:5:6676390","ZIP Code 37238","country:us/state:tn/zip:37238","37238","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:6677960","ZIP Code 37232","country:us/state:tn/zip:37232","37232","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:22:928499","Nashville-Davidson--Murfreesboro--Franklin, TN Area","country:us/state:tn/msa:nashville-davidson--murfreesboro--franklin","34980","5952","77979","105444","25768","121027","65465","24904","80416","144545","251128","102593","44071","51114","1585","4335","1617","68426","9553","72674","32770","18437","7331","63284","57743","48029","17436","14922","9982","38858","41558","80379","64166","70300","180828","52861","49732","23151","20920","23410","27704"
