"feature id","feature label","shid","geoid","Employment Industry Agriculture, Fishing, and Mining (2020-2024)","Employment Industry Construction (2020-2024)","Employment Industry Manufacturing (2020-2024)","Employment Industry Wholesale Trade (2020-2024)","Employment Industry Retail Trade (2020-2024)","Employment Industry Transportation (2020-2024)","Employment Industry Information (2020-2024)","Employment Industry Finance and Insurance (2020-2024)","Employment Industry Scientific and Professional (2020-2024)","Employment Industry Education and Health Care (2020-2024)","Employment Industry Arts, Food, and Entertainment (2020-2024)","Employment Industry Public Administration (2020-2024)","Employment Industry Other Services (2020-2024)","Employment Industry Armed Forces (2020-2024)","Male Employed in Agriculture, Fishing, and Mining Industry (2020-2024)","Female Employed in Agriculture, Fishing, and Mining Industry (2020-2024)","Male Employed in Construction Industry (2020-2024)","Female Employed in Construction Industry (2020-2024)","Male Employed in Manufacturing Industry (2020-2024)","Female Employed in Manufacturing Industry (2020-2024)","Male Employed in Wholesale Trade Industry (2020-2024)","Female Employed in Wholesale Trade Industry (2020-2024)","Male Employed in Retail Trade Industry (2020-2024)","Female Employed in Retail Trade Industry (2020-2024)","Male Employed in Transportation Industry (2020-2024)","Female Employed in Transportation Industry (2020-2024)","Male Employed in Information Industry (2020-2024)","Female Employed in Information Industry (2020-2024)","Male Employed in Finance and Insurance Industry (2020-2024)","Female Employed in Finance and Insurance Industry (2020-2024)","Male Employed in Scientific and Professional Industry (2020-2024)","Female Employed in Scientific and Professional Industry (2020-2024)","Male Employed in Education and Health Care Industry (2020-2024)","Female Employed in Education and Health Care Industry (2020-2024)","Male Employed in Arts, Food, and Entertainment Industry (2020-2024)","Female Employed in Arts, Food, and Entertainment Industry (2020-2024)","Male Employed in Public Administration Industry (2020-2024)","Female Employed in Public Administration Industry (2020-2024)","Male Employed in Other Services Industry (2020-2024)","Female Employed in Other Services Industry (2020-2024)"
"publicpolygonfeature:5:43805","ZIP Code 34771","country:us/state:fl/zip:34771","34771","90","1409","1433","390","2423","1813","382","1237","1151","3694","1994","921","778","0","90","0","1130","279","1087","346","236","154","1103","1320","1182","631","189","193","443","794","535","616","790","2904","846","1148","589","332","324","454"
"publicpolygonfeature:5:43807","ZIP Code 34772","country:us/state:fl/zip:34772","34772","102","1734","985","257","1782","1550","160","940","2075","3343","2233","571","983","37","86","16","1413","321","599","386","166","91","921","861","1041","509","128","32","524","416","1225","850","710","2633","1354","879","383","188","416","567"
"publicpolygonfeature:5:43808","ZIP Code 34773","country:us/state:fl/zip:34773","34773","0","71","206","84","195","179","0","94","305","349","370","63","26","0","0","0","71","0","123","83","35","49","123","72","157","22","0","0","81","13","203","102","63","286","107","263","49","14","26","0"
"publicpolygonfeature:5:43811","ZIP Code 34786","country:us/state:fl/zip:34786","34786","15","1118","1039","341","1547","1372","422","2210","3827","3681","5052","302","792","0","15","0","879","239","782","257","119","222","683","864","978","394","349","73","998","1212","2389","1438","1371","2310","2041","3011","246","56","380","412"
"publicpolygonfeature:5:43812","ZIP Code 34787","country:us/state:fl/zip:34787","34787","134","3978","1889","1148","5593","2144","1317","4565","8462","8426","10511","1435","1954","116","61","73","3182","796","1478","411","938","210","2584","3009","1460","684","426","891","2044","2521","5689","2773","2496","5930","4799","5712","797","638","1039","915"
"publicpolygonfeature:5:43813","ZIP Code 34788","country:us/state:fl/zip:34788","34788","166","1097","570","147","1053","301","99","433","1112","1253","862","134","993","0","86","80","842","255","410","160","17","130","538","515","220","81","52","47","170","263","390","722","292","961","631","231","69","65","373","620"
"publicpolygonfeature:5:43814","ZIP Code 34797","country:us/state:fl/zip:34797","34797","18","22","0","0","37","0","0","80","122","53","0","32","25","0","18","0","22","0","0","0","0","0","37","0","0","0","0","0","15","65","105","17","0","53","0","0","0","32","11","14"
"publicpolygonfeature:5:6695185","ZIP Code 32816","country:us/state:fl/zip:32816","32816","18","11","5","0","125","6","28","71","68","405","488","0","77","0","18","0","0","11","5","0","0","0","100","25","0","6","28","0","23","48","53","15","161","244","175","313","0","0","66","11"
"publicpolygonfeature:5:6696728","ZIP Code 32768","country:us/state:fl/zip:32768","32768","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:6702949","ZIP Code 34729","country:us/state:fl/zip:34729","34729","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:22:928539","Orlando-Kissimmee-Sanford, FL Area","country:us/state:fl/msa:orlando-kissimmee-sanford","36740","6032","105820","67032","31079","163520","95136","24727","99474","206816","278022","212097","47014","63727","2553","3524","2508","89255","16565","46411","20621","21970","9109","85951","77569","69122","26014","15434","9293","45867","53607","118183","88633","74997","203025","106110","105987","24241","22773","30698","33029"
