"feature id","feature label","shid","geoid","Employment Industry Agriculture, Fishing, and Mining (2020-2024)","Employment Industry Construction (2020-2024)","Employment Industry Manufacturing (2020-2024)","Employment Industry Wholesale Trade (2020-2024)","Employment Industry Retail Trade (2020-2024)","Employment Industry Transportation (2020-2024)","Employment Industry Information (2020-2024)","Employment Industry Finance and Insurance (2020-2024)","Employment Industry Scientific and Professional (2020-2024)","Employment Industry Education and Health Care (2020-2024)","Employment Industry Arts, Food, and Entertainment (2020-2024)","Employment Industry Public Administration (2020-2024)","Employment Industry Other Services (2020-2024)","Employment Industry Armed Forces (2020-2024)","Male Employed in Agriculture, Fishing, and Mining Industry (2020-2024)","Female Employed in Agriculture, Fishing, and Mining Industry (2020-2024)","Male Employed in Construction Industry (2020-2024)","Female Employed in Construction Industry (2020-2024)","Male Employed in Manufacturing Industry (2020-2024)","Female Employed in Manufacturing Industry (2020-2024)","Male Employed in Wholesale Trade Industry (2020-2024)","Female Employed in Wholesale Trade Industry (2020-2024)","Male Employed in Retail Trade Industry (2020-2024)","Female Employed in Retail Trade Industry (2020-2024)","Male Employed in Transportation Industry (2020-2024)","Female Employed in Transportation Industry (2020-2024)","Male Employed in Information Industry (2020-2024)","Female Employed in Information Industry (2020-2024)","Male Employed in Finance and Insurance Industry (2020-2024)","Female Employed in Finance and Insurance Industry (2020-2024)","Male Employed in Scientific and Professional Industry (2020-2024)","Female Employed in Scientific and Professional Industry (2020-2024)","Male Employed in Education and Health Care Industry (2020-2024)","Female Employed in Education and Health Care Industry (2020-2024)","Male Employed in Arts, Food, and Entertainment Industry (2020-2024)","Female Employed in Arts, Food, and Entertainment Industry (2020-2024)","Male Employed in Public Administration Industry (2020-2024)","Female Employed in Public Administration Industry (2020-2024)","Male Employed in Other Services Industry (2020-2024)","Female Employed in Other Services Industry (2020-2024)"
"publicpolygonfeature:5:47994","ZIP Code 47115","country:us/state:in/zip:47115","47115","36","86","277","15","67","205","0","95","37","380","15","50","144","0","25","11","86","0","222","55","13","2","25","42","127","78","0","0","20","75","9","28","103","277","3","12","37","13","32","112"
"publicpolygonfeature:5:47996","ZIP Code 47122","country:us/state:in/zip:47122","47122","0","346","798","217","556","449","62","721","519","1469","303","216","340","0","0","0","346","0","648","150","217","0","294","262","355","94","6","56","308","413","259","260","276","1193","187","116","128","88","180","160"
"publicpolygonfeature:5:47998","ZIP Code 47117","country:us/state:in/zip:47117","47117","0","210","375","40","271","180","35","55","117","497","175","31","80","0","0","0","210","0","286","89","21","19","158","113","119","61","13","22","25","30","49","68","90","407","30","145","13","18","60","20"
"publicpolygonfeature:5:47999","ZIP Code 47124","country:us/state:in/zip:47124","47124","29","178","482","28","180","208","11","260","153","606","180","145","87","0","21","8","158","20","339","143","28","0","76","104","167","41","8","3","148","112","113","40","92","514","113","67","76","69","24","63"
"publicpolygonfeature:5:48000","ZIP Code 47125","country:us/state:in/zip:47125","47125","71","113","101","16","136","77","0","10","37","358","5","0","34","0","71","0","113","0","89","12","10","6","120","16","67","10","0","0","0","10","8","29","11","347","2","3","0","0","32","2"
"publicpolygonfeature:5:48003","ZIP Code 47119","country:us/state:in/zip:47119","47119","46","417","1192","172","447","292","33","443","686","1440","639","282","287","38","27","19","217","200","949","243","107","65","257","190","248","44","23","10","193","250","491","195","270","1170","253","386","143","139","87","200"
"publicpolygonfeature:5:48005","ZIP Code 47126","country:us/state:in/zip:47126","47126","0","224","587","50","122","135","36","119","219","508","86","89","81","0","0","0","224","0","428","159","50","0","22","100","90","45","36","0","41","78","112","107","89","419","24","62","79","10","23","58"
"publicpolygonfeature:5:48006","ZIP Code 47129","country:us/state:in/zip:47129","47129","0","969","1860","148","1253","673","116","582","716","1691","1021","560","263","0","0","0","908","61","906","954","107","41","760","493","449","224","74","42","166","416","406","310","489","1202","512","509","231","329","51","212"
"publicpolygonfeature:5:48007","ZIP Code 47130","country:us/state:in/zip:47130","47130","40","1286","3631","472","2417","2571","361","2389","2471","4852","2687","983","1424","2","22","18","1101","185","2567","1064","376","96","1357","1060","1731","840","328","33","822","1567","1417","1054","843","4009","1440","1247","521","462","633","791"
"publicpolygonfeature:5:48008","ZIP Code 47142","country:us/state:in/zip:47142","47142","0","14","75","0","26","40","0","0","22","93","30","0","21","0","0","0","14","0","43","32","0","0","22","4","39","1","0","0","0","0","22","0","16","77","16","14","0","0","2","19"
"publicpolygonfeature:5:48009","ZIP Code 47135","country:us/state:in/zip:47135","47135","0","62","174","0","18","29","0","36","1","22","22","40","26","2","0","0","62","0","145","29","0","0","18","0","10","19","0","0","0","36","0","1","0","22","3","19","12","28","1","25"
"publicpolygonfeature:5:48010","ZIP Code 47136","country:us/state:in/zip:47136","47136","4","182","364","29","205","209","22","201","203","529","134","39","120","20","4","0","161","21","301","63","19","10","116","89","186","23","4","18","78","123","127","76","71","458","110","24","32","7","61","59"
"publicpolygonfeature:5:48015","ZIP Code 47141","country:us/state:in/zip:47141","47141","28","103","236","19","58","5","17","0","92","180","44","26","36","0","14","14","47","56","158","78","9","10","15","43","5","0","5","12","0","0","50","42","32","148","10","34","11","15","36","0"
"publicpolygonfeature:5:48018","ZIP Code 47143","country:us/state:in/zip:47143","47143","0","89","484","91","212","135","48","251","97","572","101","109","84","0","0","0","89","0","383","101","91","0","143","69","49","86","48","0","51","200","97","0","60","512","22","79","52","57","25","59"
"publicpolygonfeature:5:48020","ZIP Code 47162","country:us/state:in/zip:47162","47162","0","13","64","0","62","22","8","15","0","44","0","8","0","0","0","0","13","0","20","44","0","0","13","49","10","12","8","0","15","0","0","0","0","44","0","0","8","0","0","0"
"publicpolygonfeature:5:48021","ZIP Code 47147","country:us/state:in/zip:47147","47147","24","26","349","0","42","32","19","7","83","101","50","43","49","0","24","0","12","14","241","108","0","0","42","0","16","16","11","8","0","7","83","0","7","94","25","25","43","0","5","44"
"publicpolygonfeature:5:48022","ZIP Code 47150","country:us/state:in/zip:47150","47150","68","1068","3864","722","2754","1810","474","1549","2649","5438","1857","719","712","82","35","33","981","87","2427","1437","488","234","1491","1263","1336","474","379","95","768","781","1540","1109","874","4564","683","1174","592","127","441","271"
"publicpolygonfeature:5:48023","ZIP Code 47160","country:us/state:in/zip:47160","47160","0","1","13","0","1","0","1","0","5","4","0","0","0","0","0","0","1","0","5","8","0","0","0","1","0","0","1","0","0","0","4","1","0","4","0","0","0","0","0","0"
"publicpolygonfeature:5:48024","ZIP Code 47161","country:us/state:in/zip:47161","47161","8","114","353","69","162","208","0","94","148","420","157","52","119","0","8","0","114","0","320","33","69","0","109","53","178","30","0","0","43","51","85","63","106","314","22","135","52","0","52","67"
"publicpolygonfeature:5:48026","ZIP Code 47163","country:us/state:in/zip:47163","47163","0","9","96","5","49","56","0","49","17","165","19","105","0","0","0","0","9","0","88","8","5","0","32","17","56","0","0","0","26","23","0","17","13","152","0","19","105","0","0","0"
"publicpolygonfeature:5:48027","ZIP Code 47164","country:us/state:in/zip:47164","47164","4","119","251","19","231","126","0","23","120","438","39","15","75","0","4","0","99","20","196","55","10","9","171","60","105","21","0","0","0","23","46","74","65","373","21","18","11","4","54","21"
"publicpolygonfeature:5:48028","ZIP Code 47165","country:us/state:in/zip:47165","47165","54","220","675","63","644","227","20","136","174","765","185","67","83","0","54","0","197","23","522","153","33","30","331","313","183","44","0","20","56","80","140","34","247","518","41","144","14","53","50","33"
"publicpolygonfeature:5:48029","ZIP Code 47166","country:us/state:in/zip:47166","47166","9","32","35","0","21","68","0","78","98","209","68","84","46","12","0","9","22","10","35","0","0","0","21","0","60","8","0","0","17","61","55","43","110","99","0","68","0","84","37","9"
"publicpolygonfeature:5:48031","ZIP Code 47167","country:us/state:in/zip:47167","47167","248","748","1719","80","845","377","50","265","359","1218","299","255","471","30","234","14","696","52","1251","468","76","4","440","405","252","125","32","18","49","216","187","172","175","1043","73","226","62","193","180","291"
"publicpolygonfeature:5:48033","ZIP Code 47170","country:us/state:in/zip:47170","47170","102","347","1721","289","846","347","21","235","351","1200","212","416","290","0","102","0","231","116","1308","413","255","34","377","469","231","116","0","21","74","161","193","158","213","987","71","141","249","167","210","80"
"publicpolygonfeature:5:48035","ZIP Code 47172","country:us/state:in/zip:47172","47172","40","674","1599","318","931","523","87","1244","814","2563","1136","373","352","14","0","40","674","0","1214","385","178","140","569","362","483","40","73","14","482","762","449","365","516","2047","735","401","267","106","133","219"
"publicpolygonfeature:5:48037","ZIP Code 47177","country:us/state:in/zip:47177","47177","21","74","154","0","15","45","18","30","22","173","40","36","7","23","21","0","74","0","104","50","0","0","0","15","18","27","18","0","26","4","0","22","28","145","9","31","4","32","0","7"
"publicpolygonfeature:5:48075","ZIP Code 47281","country:us/state:in/zip:47281","47281","189","18","140","48","195","91","7","0","39","139","56","24","0","0","118","71","18","0","94","46","0","48","99","96","66","25","0","7","0","0","32","7","0","139","48","8","24","0","0","0"
"publicpolygonfeature:5:6672668","ZIP Code 40221","country:us/state:ky/zip:40221","40221","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:22:928417","Louisville/Jefferson County, KY-IN Area","country:us/state:ky/msa:louisville_jefferson_county","31140","4033","39572","94326","15627","72366","60009","9902","51921","66689","155383","53742","23512","30808","2222","2851","1182","34711","4861","66707","27619","11180","4447","39416","32950","41867","18142","5945","3957","21717","30204","36922","29767","36134","119249","26379","27363","12967","10545","14382","16426"
