"feature id","feature label","shid","geoid","Employment Industry Agriculture, Fishing, and Mining (2020-2024)","Employment Industry Construction (2020-2024)","Employment Industry Manufacturing (2020-2024)","Employment Industry Wholesale Trade (2020-2024)","Employment Industry Retail Trade (2020-2024)","Employment Industry Transportation (2020-2024)","Employment Industry Information (2020-2024)","Employment Industry Finance and Insurance (2020-2024)","Employment Industry Scientific and Professional (2020-2024)","Employment Industry Education and Health Care (2020-2024)","Employment Industry Arts, Food, and Entertainment (2020-2024)","Employment Industry Public Administration (2020-2024)","Employment Industry Other Services (2020-2024)","Employment Industry Armed Forces (2020-2024)","Male Employed in Agriculture, Fishing, and Mining Industry (2020-2024)","Female Employed in Agriculture, Fishing, and Mining Industry (2020-2024)","Male Employed in Construction Industry (2020-2024)","Female Employed in Construction Industry (2020-2024)","Male Employed in Manufacturing Industry (2020-2024)","Female Employed in Manufacturing Industry (2020-2024)","Male Employed in Wholesale Trade Industry (2020-2024)","Female Employed in Wholesale Trade Industry (2020-2024)","Male Employed in Retail Trade Industry (2020-2024)","Female Employed in Retail Trade Industry (2020-2024)","Male Employed in Transportation Industry (2020-2024)","Female Employed in Transportation Industry (2020-2024)","Male Employed in Information Industry (2020-2024)","Female Employed in Information Industry (2020-2024)","Male Employed in Finance and Insurance Industry (2020-2024)","Female Employed in Finance and Insurance Industry (2020-2024)","Male Employed in Scientific and Professional Industry (2020-2024)","Female Employed in Scientific and Professional Industry (2020-2024)","Male Employed in Education and Health Care Industry (2020-2024)","Female Employed in Education and Health Care Industry (2020-2024)","Male Employed in Arts, Food, and Entertainment Industry (2020-2024)","Female Employed in Arts, Food, and Entertainment Industry (2020-2024)","Male Employed in Public Administration Industry (2020-2024)","Female Employed in Public Administration Industry (2020-2024)","Male Employed in Other Services Industry (2020-2024)","Female Employed in Other Services Industry (2020-2024)"
"publicpolygonfeature:5:63636","ZIP Code 94546","country:us/state:ca/zip:94546","94546","17","1777","1735","498","2087","1372","852","1428","3445","6012","1348","1185","1031","5","17","0","1606","171","1158","577","343","155","1179","908","992","380","584","268","595","833","2005","1440","1405","4607","712","636","703","482","410","621"
"publicpolygonfeature:5:63637","ZIP Code 94547","country:us/state:ca/zip:94547","94547","26","417","581","150","1138","1214","330","1181","1753","3636","1032","1248","561","20","16","10","346","71","222","359","71","79","726","412","827","387","224","106","523","658","1075","678","1164","2472","458","574","735","513","83","478"
"publicpolygonfeature:5:63638","ZIP Code 94548","country:us/state:ca/zip:94548","94548","0","0","0","0","62","0","0","48","61","137","0","0","65","32","0","0","0","0","0","0","0","0","0","62","0","0","0","0","14","34","61","0","37","100","0","0","0","0","33","32"
"publicpolygonfeature:5:63640","ZIP Code 94549","country:us/state:ca/zip:94549","94549","24","460","692","210","759","215","728","2075","3922","3027","605","366","191","0","9","15","422","38","410","282","168","42","310","449","110","105","410","318","1118","957","2643","1279","928","2099","358","247","165","201","45","146"
"publicpolygonfeature:5:63641","ZIP Code 94551","country:us/state:ca/zip:94551","94551","67","1606","1727","416","1952","593","672","1086","3973","4381","1908","936","1141","0","31","36","1356","250","1160","567","110","306","1023","929","441","152","409","263","519","567","2539","1434","1658","2723","1144","764","579","357","377","764"
"publicpolygonfeature:5:63642","ZIP Code 94578","country:us/state:ca/zip:94578","94578","231","1816","2050","442","2075","1645","487","1244","3010","4527","1818","1088","1046","0","231","0","1625","191","1268","782","212","230","1382","693","1119","526","262","225","617","627","1636","1374","1419","3108","834","984","445","643","391","655"
"publicpolygonfeature:5:63643","ZIP Code 94550","country:us/state:ca/zip:94550","94550","122","1423","2985","459","1710","1022","737","1482","6643","5134","1918","850","797","22","59","63","1218","205","2001","984","325","134","705","1005","823","199","472","265","607","875","4134","2509","1561","3573","899","1019","574","276","201","596"
"publicpolygonfeature:5:63644","ZIP Code 94552","country:us/state:ca/zip:94552","94552","31","194","526","45","505","357","177","685","1706","1473","366","616","283","7","0","31","132","62","277","249","21","24","250","255","114","243","93","84","368","317","1155","551","534","939","159","207","299","317","103","180"
"publicpolygonfeature:5:63645","ZIP Code 94553","country:us/state:ca/zip:94553","94553","65","2286","1098","414","2925","1099","642","1851","3618","5960","1419","2026","1101","0","51","14","1712","574","776","322","242","172","1648","1277","811","288","467","175","798","1053","2269","1349","1946","4014","756","663","1044","982","346","755"
"publicpolygonfeature:5:63646","ZIP Code 94556","country:us/state:ca/zip:94556","94556","8","151","427","229","436","269","232","798","1950","1830","373","189","131","0","8","0","138","13","321","106","179","50","222","214","147","122","138","94","418","380","1263","687","531","1299","201","172","108","81","23","108"
"publicpolygonfeature:5:63649","ZIP Code 94560","country:us/state:ca/zip:94560","94560","127","1104","4477","821","2329","1356","1476","1335","5550","5427","1282","777","930","0","56","71","1044","60","3100","1377","588","233","1218","1111","1031","325","982","494","454","881","3337","2213","1770","3657","777","505","496","281","392","538"
"publicpolygonfeature:5:63650","ZIP Code 94561","country:us/state:ca/zip:94561","94561","137","2245","1046","494","3035","1350","580","1573","3116","5235","1867","1234","1667","0","102","35","1907","338","752","294","420","74","1507","1528","1075","275","253","327","619","954","1657","1459","1436","3799","903","964","775","459","1056","611"
"publicpolygonfeature:5:63651","ZIP Code 94563","country:us/state:ca/zip:94563","94563","0","295","612","235","375","192","222","995","2870","1945","473","214","380","0","0","0","257","38","452","160","140","95","206","169","136","56","136","86","771","224","1815","1055","612","1333","269","204","97","117","132","248"
"publicpolygonfeature:5:63652","ZIP Code 94564","country:us/state:ca/zip:94564","94564","54","732","620","128","921","684","142","512","1540","2331","740","409","391","0","41","13","641","91","473","147","28","100","533","388","651","33","16","126","222","290","911","629","392","1939","435","305","177","232","246","145"
"publicpolygonfeature:5:63653","ZIP Code 94565","country:us/state:ca/zip:94565","94565","355","5704","2990","902","6181","3330","537","2171","6436","10995","4430","1842","2700","32","188","167","5344","360","1953","1037","663","239","3000","3181","2554","776","359","178","808","1363","3803","2633","2535","8460","2010","2420","829","1013","1213","1487"
"publicpolygonfeature:5:63655","ZIP Code 94568","country:us/state:ca/zip:94568","94568","24","1007","3985","624","3485","1415","2162","2341","11159","6422","1851","1263","800","898","17","7","769","238","2635","1350","456","168","1736","1749","948","467","1610","552","929","1412","6880","4279","1599","4823","861","990","867","396","316","484"
"publicpolygonfeature:5:63656","ZIP Code 94569","country:us/state:ca/zip:94569","94569","0","48","11","0","32","0","0","0","0","10","0","10","0","0","0","0","48","0","0","11","0","0","0","32","0","0","0","0","0","0","0","0","0","10","0","0","10","0","0","0"
"publicpolygonfeature:5:63657","ZIP Code 94579","country:us/state:ca/zip:94579","94579","38","847","1235","367","1079","608","206","483","1206","1910","1150","332","667","0","38","0","814","33","675","560","163","204","373","706","468","140","139","67","242","241","736","470","467","1443","555","595","118","214","336","331"
"publicpolygonfeature:5:63659","ZIP Code 94572","country:us/state:ca/zip:94572","94572","107","207","428","85","663","258","17","188","480","845","349","256","258","0","107","0","150","57","359","69","49","36","453","210","227","31","17","0","77","111","288","192","184","661","118","231","71","185","140","118"
"publicpolygonfeature:5:63661","ZIP Code 94580","country:us/state:ca/zip:94580","94580","55","1169","1593","414","1565","1526","207","676","2092","3279","1320","769","705","11","0","55","1100","69","972","621","279","135","908","657","997","529","111","96","246","430","1230","862","697","2582","708","612","369","400","325","380"
"publicpolygonfeature:5:63662","ZIP Code 94582","country:us/state:ca/zip:94582","94582","46","387","2963","450","2141","729","1251","2447","7209","4159","965","648","359","17","10","36","315","72","2102","861","212","238","1080","1061","695","34","797","454","1259","1188","4344","2865","1106","3053","492","473","408","240","62","297"
"publicpolygonfeature:5:63664","ZIP Code 94575","country:us/state:ca/zip:94575","94575","0","0","17","0","34","37","0","0","10","157","46","0","25","0","0","0","0","0","17","0","0","0","23","11","0","37","0","0","0","0","10","0","66","91","23","23","0","0","0","25"
"publicpolygonfeature:5:63666","ZIP Code 94577","country:us/state:ca/zip:94577","94577","138","1611","2345","562","2249","2142","538","1319","3832","5339","2306","1292","1162","27","100","38","1321","290","1539","806","192","370","1243","1006","1679","463","327","211","392","927","2137","1695","1745","3594","1169","1137","585","707","607","555"
"publicpolygonfeature:5:63667","ZIP Code 94583","country:us/state:ca/zip:94583","94583","134","1136","1911","163","1920","1049","834","1164","5219","4324","1366","752","496","0","72","62","830","306","1290","621","131","32","1127","793","713","336","569","265","543","621","3420","1799","1074","3250","709","657","579","173","259","237"
"publicpolygonfeature:5:63668","ZIP Code 94586","country:us/state:ca/zip:94586","94586","24","39","52","12","48","19","34","23","69","95","17","5","5","0","16","8","37","2","44","8","8","4","11","37","7","12","22","12","16","7","34","35","15","80","17","0","0","5","4","1"
"publicpolygonfeature:5:63669","ZIP Code 94587","country:us/state:ca/zip:94587","94587","68","1319","5167","621","3134","2816","1399","1645","6754","7722","2196","1240","1201","36","42","26","1145","174","3396","1771","452","169","1784","1350","2054","762","814","585","828","817","4038","2716","2385","5337","1287","909","439","801","407","794"
"publicpolygonfeature:5:63671","ZIP Code 94595","country:us/state:ca/zip:94595","94595","15","317","411","13","359","96","129","650","1203","1388","166","52","283","0","15","0","280","37","227","184","0","13","117","242","96","0","128","1","202","448","692","511","381","1007","144","22","13","39","31","252"
"publicpolygonfeature:5:63672","ZIP Code 94588","country:us/state:ca/zip:94588","94588","53","807","2187","307","1301","438","921","1370","4943","3262","875","498","487","0","0","53","533","274","1520","667","121","186","707","594","258","180","620","301","662","708","3165","1778","1317","1945","428","447","368","130","251","236"
"publicpolygonfeature:5:63677","ZIP Code 94597","country:us/state:ca/zip:94597","94597","15","613","710","179","1578","851","390","1356","2986","2372","1044","515","375","96","4","11","509","104","422","288","153","26","570","1008","557","294","245","145","700","656","2032","954","808","1564","490","554","298","217","45","330"
"publicpolygonfeature:5:63678","ZIP Code 94598","country:us/state:ca/zip:94598","94598","58","548","725","208","1123","702","298","1543","2906","2716","902","703","322","20","19","39","500","48","398","327","183","25","628","495","454","248","127","171","844","699","2014","892","1008","1708","393","509","337","366","115","207"
"publicpolygonfeature:5:63680","ZIP Code 94601","country:us/state:ca/zip:94601","94601","136","2785","2171","350","2520","1622","396","1057","3381","4771","2842","1066","1985","55","100","36","2699","86","1050","1121","219","131","1270","1250","1229","393","275","121","715","342","2059","1322","1666","3105","1627","1215","335","731","900","1085"
"publicpolygonfeature:5:63681","ZIP Code 94602","country:us/state:ca/zip:94602","94602","24","834","1014","224","1510","763","799","933","3446","4631","1180","584","948","6","0","24","640","194","691","323","110","114","1011","499","489","274","563","236","347","586","1858","1588","1669","2962","528","652","184","400","250","698"
"publicpolygonfeature:5:63682","ZIP Code 94603","country:us/state:ca/zip:94603","94603","82","2335","1366","412","1979","1801","143","360","2060","2653","1902","679","1230","10","73","9","2282","53","750","616","270","142","689","1290","1368","433","83","60","177","183","1359","701","610","2043","969","933","346","333","464","766"
"publicpolygonfeature:5:63683","ZIP Code 94605","country:us/state:ca/zip:94605","94605","34","1288","1571","388","1853","1760","739","1297","3786","5202","1704","1326","1087","18","10","24","1071","217","1006","565","260","128","980","873","1311","449","498","241","729","568","1851","1935","1409","3793","837","867","342","984","275","812"
"publicpolygonfeature:5:63684","ZIP Code 94606","country:us/state:ca/zip:94606","94606","136","949","1376","526","1514","1334","805","892","3456","6012","2921","747","1732","134","70","66","840","109","885","491","297","229","705","809","1004","330","443","362","509","383","1957","1499","2043","3969","1762","1159","313","434","829","903"
"publicpolygonfeature:5:63685","ZIP Code 94607","country:us/state:ca/zip:94607","94607","89","548","1069","406","1323","934","814","891","3945","3307","1467","942","730","57","33","56","509","39","805","264","200","206","688","635","598","336","505","309","535","356","2251","1694","1231","2076","719","748","290","652","263","467"
"publicpolygonfeature:5:63686","ZIP Code 94608","country:us/state:ca/zip:94608","94608","100","904","1739","262","1694","1065","1266","1348","5538","4566","1610","585","1025","24","95","5","719","185","894","845","216","46","1025","669","808","257","662","604","680","668","3204","2334","1464","3102","910","700","217","368","370","655"
"publicpolygonfeature:5:63687","ZIP Code 94609","country:us/state:ca/zip:94609","94609","81","935","776","156","1275","727","979","687","3161","3437","1130","482","769","17","42","39","776","159","471","305","100","56","639","636","569","158","575","404","221","466","1728","1433","1284","2153","525","605","148","334","253","516"
"publicpolygonfeature:5:63688","ZIP Code 94610","country:us/state:ca/zip:94610","94610","52","422","1005","281","940","902","1279","1450","5143","5378","1263","866","1025","9","39","13","334","88","675","330","158","123","518","422","657","245","657","622","779","671","2855","2288","1606","3772","734","529","266","600","437","588"
"publicpolygonfeature:5:63689","ZIP Code 94611","country:us/state:ca/zip:94611","94611","0","684","1275","350","1196","717","1075","1986","6121","5084","1552","930","1072","24","0","0","490","194","786","489","214","136","457","739","558","159","700","375","1122","864","3562","2559","1707","3377","800","752","365","565","219","853"
"publicpolygonfeature:5:63690","ZIP Code 94612","country:us/state:ca/zip:94612","94612","0","188","546","41","608","594","661","843","2596","2898","1058","581","464","0","0","0","112","76","359","187","41","0","269","339","446","148","412","249","643","200","1617","979","1145","1753","604","454","324","257","220","244"
"publicpolygonfeature:5:63691","ZIP Code 94613","country:us/state:ca/zip:94613","94613","9","0","0","0","13","0","13","22","3","50","39","5","5","0","9","0","0","0","0","0","0","0","0","13","0","0","0","13","0","22","0","3","0","50","9","30","5","0","5","0"
"publicpolygonfeature:5:63692","ZIP Code 94618","country:us/state:ca/zip:94618","94618","48","209","437","128","537","339","640","862","2729","2157","491","253","548","13","48","0","167","42","282","155","71","57","277","260","272","67","223","417","407","455","1746","983","770","1387","292","199","150","103","180","368"
"publicpolygonfeature:5:63693","ZIP Code 94619","country:us/state:ca/zip:94619","94619","4","911","846","315","786","905","577","910","2981","3293","1005","665","703","20","0","4","866","45","332","514","142","173","342","444","692","213","365","212","498","412","1792","1189","1058","2235","547","458","329","336","377","326"
"publicpolygonfeature:5:63694","ZIP Code 94621","country:us/state:ca/zip:94621","94621","153","2072","938","423","1783","1514","334","319","1409","2427","1429","623","1052","63","82","71","2012","60","552","386","373","50","936","847","1218","296","308","26","114","205","671","738","451","1976","701","728","245","378","363","689"
"publicpolygonfeature:5:63695","ZIP Code 94702","country:us/state:ca/zip:94702","94702","23","304","683","119","623","365","416","376","2071","2446","631","641","404","0","23","0","259","45","470","213","74","45","383","240","272","93","300","116","202","174","1195","876","698","1748","274","357","404","237","94","310"
"publicpolygonfeature:5:63696","ZIP Code 94703","country:us/state:ca/zip:94703","94703","31","526","485","75","729","384","580","540","2668","3689","631","435","810","9","11","20","494","32","356","129","33","42","424","305","184","200","401","179","338","202","1403","1265","1324","2365","248","383","235","200","183","627"
"publicpolygonfeature:5:63697","ZIP Code 94704","country:us/state:ca/zip:94704","94704","35","368","435","110","565","193","657","857","1978","3519","1207","376","463","40","0","35","206","162","313","122","9","101","278","287","146","47","213","444","328","529","1324","654","1389","2130","485","722","288","88","67","396"
"publicpolygonfeature:5:63698","ZIP Code 94705","country:us/state:ca/zip:94705","94705","50","170","329","79","278","181","477","501","1798","2263","589","179","379","0","38","12","133","37","170","159","43","36","149","129","147","34","275","202","362","139","1041","757","791","1472","283","306","101","78","115","264"
"publicpolygonfeature:5:63699","ZIP Code 94706","country:us/state:ca/zip:94706","94706","53","265","765","187","401","313","434","551","2528","3376","727","481","492","0","14","39","239","26","533","232","158","29","174","227","230","83","180","254","340","211","1262","1266","1222","2154","429","298","195","286","214","278"
"publicpolygonfeature:5:63700","ZIP Code 94708","country:us/state:ca/zip:94708","94708","35","124","227","91","269","184","270","300","1688","1876","369","182","263","49","21","14","116","8","139","88","51","40","120","149","151","33","110","160","210","90","1044","644","787","1089","166","203","61","121","104","159"
"publicpolygonfeature:5:63701","ZIP Code 94709","country:us/state:ca/zip:94709","94709","57","325","217","116","599","107","431","457","1149","2649","636","74","176","11","57","0","225","100","127","90","89","27","368","231","85","22","199","232","248","209","744","405","1144","1505","266","370","16","58","59","117"
"publicpolygonfeature:5:63702","ZIP Code 94710","country:us/state:ca/zip:94710","94710","101","147","293","26","312","218","236","226","1259","1078","331","81","258","0","85","16","95","52","165","128","14","12","171","141","128","90","71","165","177","49","776","483","379","699","133","198","32","49","135","123"
"publicpolygonfeature:5:63703","ZIP Code 94720","country:us/state:ca/zip:94720","94720","0","0","58","0","138","0","0","62","150","935","545","12","113","8","0","0","0","0","45","13","0","0","44","94","0","0","0","0","47","15","60","90","292","643","137","408","0","12","37","76"
"publicpolygonfeature:5:63704","ZIP Code 94801","country:us/state:ca/zip:94801","94801","175","2518","926","620","1904","1227","41","531","2119","2942","1408","484","1061","15","169","6","2494","24","649","277","334","286","806","1098","929","298","10","31","193","338","980","1139","880","2062","605","803","153","331","518","543"
"publicpolygonfeature:5:63705","ZIP Code 94803","country:us/state:ca/zip:94803","94803","32","606","705","360","1378","1330","303","806","2066","3662","1173","623","977","0","8","24","502","104","545","160","267","93","945","433","1034","296","162","141","450","356","1183","883","1328","2334","576","597","269","354","360","617"
"publicpolygonfeature:5:63706","ZIP Code 94804","country:us/state:ca/zip:94804","94804","24","2088","1301","493","2017","1759","480","965","3536","5108","2600","953","1261","29","10","14","1881","207","753","548","353","140","1045","972","1373","386","329","151","505","460","1953","1583","1557","3551","1287","1313","379","574","573","688"
"publicpolygonfeature:5:63707","ZIP Code 94805","country:us/state:ca/zip:94805","94805","46","514","753","213","882","322","496","347","1385","1785","791","416","409","45","46","0","514","0","493","260","204","9","404","478","281","41","177","319","110","237","796","589","492","1293","524","267","157","259","146","263"
"publicpolygonfeature:5:63708","ZIP Code 94806","country:us/state:ca/zip:94806","94806","308","2798","1958","635","3725","2497","290","1173","4042","6238","2873","1060","2087","0","258","50","2696","102","1252","706","532","103","1820","1905","1578","919","209","81","627","546","2536","1506","1447","4791","1364","1509","429","631","1157","930"
"publicpolygonfeature:5:63710","ZIP Code 94901","country:us/state:ca/zip:94901","94901","326","2561","1024","332","2112","486","936","1533","3836","4129","1845","705","1088","0","254","72","2426","135","668","356","262","70","1085","1027","254","232","455","481","1023","510","2061","1775","1328","2801","1199","646","329","376","279","809"
"publicpolygonfeature:5:63712","ZIP Code 94903","country:us/state:ca/zip:94903","94903","91","799","690","186","1615","959","599","826","3479","3122","949","593","805","68","82","9","770","29","440","250","133","53","755","860","778","181","387","212","439","387","1784","1695","965","2157","351","598","346","247","169","636"
"publicpolygonfeature:5:63713","ZIP Code 94904","country:us/state:ca/zip:94904","94904","9","193","276","64","413","168","230","807","1381","1580","450","145","363","0","0","9","124","69","179","97","18","46","215","198","104","64","120","110","585","222","733","648","479","1101","256","194","85","60","40","323"
"publicpolygonfeature:5:63714","ZIP Code 94920","country:us/state:ca/zip:94920","94920","12","271","117","116","262","178","103","1056","1597","1176","237","106","245","0","0","12","265","6","97","20","77","39","116","146","164","14","53","50","780","276","833","764","319","857","169","68","29","77","74","171"
"publicpolygonfeature:5:63718","ZIP Code 94924","country:us/state:ca/zip:94924","94924","37","82","15","40","75","44","0","0","107","136","60","15","21","0","29","8","82","0","15","0","40","0","54","21","44","0","0","0","0","0","74","33","47","89","0","60","5","10","0","21"
"publicpolygonfeature:5:63719","ZIP Code 94925","country:us/state:ca/zip:94925","94925","21","194","239","71","274","140","464","562","1466","1084","154","35","143","3","0","21","163","31","112","127","71","0","123","151","108","32","196","268","371","191","861","605","329","755","112","42","35","0","42","101"
"publicpolygonfeature:5:63720","ZIP Code 94930","country:us/state:ca/zip:94930","94930","8","292","145","39","376","115","150","393","1136","1026","257","149","348","0","8","0","224","68","87","58","17","22","252","124","98","17","137","13","249","144","589","547","308","718","121","136","87","62","25","323"
"publicpolygonfeature:5:63722","ZIP Code 94933","country:us/state:ca/zip:94933","94933","0","63","0","0","36","0","16","32","210","146","42","0","49","0","0","0","63","0","0","0","0","0","36","0","0","0","0","16","0","32","190","20","72","74","42","0","0","0","0","49"
"publicpolygonfeature:5:63723","ZIP Code 94940","country:us/state:ca/zip:94940","94940","16","0","0","0","0","0","0","0","60","0","0","0","0","0","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","60","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:63725","ZIP Code 94937","country:us/state:ca/zip:94937","94937","35","38","22","8","29","13","43","81","46","39","133","0","0","0","35","0","38","0","22","0","8","0","5","24","13","0","0","43","19","62","31","15","0","39","64","69","0","0","0","0"
"publicpolygonfeature:5:63726","ZIP Code 94938","country:us/state:ca/zip:94938","94938","0","0","9","0","0","0","93","0","81","32","45","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","93","0","0","81","0","0","32","45","0","0","0","0","0"
"publicpolygonfeature:5:63727","ZIP Code 94939","country:us/state:ca/zip:94939","94939","28","147","164","145","293","56","185","392","911","748","265","97","390","0","0","28","147","0","96","68","100","45","191","102","56","0","111","74","127","265","650","261","278","470","154","111","40","57","57","333"
"publicpolygonfeature:5:63729","ZIP Code 94941","country:us/state:ca/zip:94941","94941","21","624","831","205","1445","367","715","2001","3834","2998","1267","446","875","11","14","7","513","111","581","250","128","77","728","717","283","84","306","409","1426","575","2229","1605","1027","1971","604","663","184","262","262","613"
"publicpolygonfeature:5:63730","ZIP Code 94945","country:us/state:ca/zip:94945","94945","110","565","334","264","1061","313","271","356","1672","1871","647","612","415","0","97","13","521","44","144","190","190","74","656","405","269","44","145","126","211","145","981","691","625","1246","313","334","391","221","201","214"
"publicpolygonfeature:5:63732","ZIP Code 94946","country:us/state:ca/zip:94946","94946","43","22","12","11","53","3","25","19","79","86","34","12","9","7","10","33","22","0","7","5","4","7","23","30","0","3","19","6","10","9","41","38","27","59","7","27","6","6","3","6"
"publicpolygonfeature:5:63733","ZIP Code 94947","country:us/state:ca/zip:94947","94947","75","835","572","211","1106","475","272","799","1982","2480","932","530","1203","31","59","16","687","148","388","184","116","95","749","357","353","122","129","143","424","375","1113","869","857","1623","379","553","354","176","635","568"
"publicpolygonfeature:5:63734","ZIP Code 94949","country:us/state:ca/zip:94949","94949","13","519","554","71","920","248","325","778","1455","1935","805","329","509","59","0","13","485","34","355","199","38","33","394","526","226","22","169","156","536","242","933","522","459","1476","541","264","68","261","242","267"
"publicpolygonfeature:5:63735","ZIP Code 94950","country:us/state:ca/zip:94950","94950","0","0","0","0","3","0","8","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","8","0","0","0","0","0","0","0","0","9","0","0","0"
"publicpolygonfeature:5:63736","ZIP Code 94952","country:us/state:ca/zip:94952","94952","650","1454","1811","528","1765","384","449","1133","2360","3639","1253","938","1117","363","431","219","1282","172","1415","396","330","198","780","985","265","119","248","201","580","553","1280","1080","1003","2636","571","682","500","438","485","632"
"publicpolygonfeature:5:63739","ZIP Code 94960","country:us/state:ca/zip:94960","94960","11","378","308","289","516","212","361","783","1951","1954","753","314","203","0","11","0","303","75","247","61","161","128","194","322","184","28","207","154","499","284","1190","761","599","1355","397","356","156","158","62","141"
"publicpolygonfeature:5:63740","ZIP Code 94963","country:us/state:ca/zip:94963","94963","0","0","32","0","0","0","0","79","38","40","126","0","39","0","0","0","0","0","0","32","0","0","0","0","0","0","0","0","40","39","38","0","20","20","126","0","0","0","0","39"
"publicpolygonfeature:5:63741","ZIP Code 94964","country:us/state:ca/zip:94964","94964","0","0","95","0","0","0","0","0","0","0","0","18","68","0","0","0","0","0","95","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","0","0","68"
"publicpolygonfeature:5:63743","ZIP Code 94956","country:us/state:ca/zip:94956","94956","11","68","10","27","69","0","0","36","76","119","78","35","27","0","11","0","68","0","10","0","27","0","37","32","0","0","0","0","25","11","48","28","21","98","29","49","11","24","2","25"
"publicpolygonfeature:5:63744","ZIP Code 94957","country:us/state:ca/zip:94957","94957","45","62","5","16","41","57","39","252","265","138","9","20","56","0","0","45","25","37","5","0","8","8","6","35","30","27","35","4","138","114","171","94","54","84","8","1","0","20","7","49"
"publicpolygonfeature:5:63745","ZIP Code 94965","country:us/state:ca/zip:94965","94965","4","74","221","115","809","240","351","486","1807","1360","430","193","329","3","4","0","74","0","140","81","38","77","219","590","163","77","243","108","272","214","768","1039","417","943","217","213","72","121","106","223"
"publicpolygonfeature:5:63746","ZIP Code 94970","country:us/state:ca/zip:94970","94970","0","23","0","0","0","0","0","23","0","31","0","8","0","0","0","0","23","0","0","0","0","0","0","0","0","0","0","0","0","23","0","0","13","18","0","0","8","0","0","0"
"publicpolygonfeature:5:63747","ZIP Code 94971","country:us/state:ca/zip:94971","94971","4","0","0","0","0","0","0","12","22","12","74","0","13","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","22","0","0","12","49","25","0","0","0","13"
"publicpolygonfeature:5:63749","ZIP Code 94973","country:us/state:ca/zip:94973","94973","23","158","0","9","147","0","0","0","248","281","262","32","86","0","0","23","110","48","0","0","9","0","82","65","0","0","0","0","0","0","145","103","73","208","156","106","32","0","0","86"
"publicpolygonfeature:5:63826","ZIP Code 95219","country:us/state:ca/zip:95219","95219","65","1042","1128","304","1585","1358","50","1270","1579","4404","1412","745","473","12","47","18","955","87","823","305","222","82","868","717","1006","352","46","4","560","710","888","691","1651","2753","707","705","515","230","99","374"
"publicpolygonfeature:5:63933","ZIP Code 95391","country:us/state:ca/zip:95391","95391","530","384","1038","147","912","483","439","453","2645","3106","829","278","612","0","495","35","309","75","699","339","66","81","523","389","431","52","383","56","307","146","1837","808","849","2257","621","208","250","28","361","251"
"publicpolygonfeature:5:6701475","ZIP Code 94188","country:us/state:ca/zip:94188","94188","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:6702208","ZIP Code 94018","country:us/state:ca/zip:94018","94018","30","104","47","38","180","31","88","180","650","589","157","72","57","0","30","0","104","0","47","0","38","0","180","0","31","0","75","13","30","150","340","310","150","439","115","42","56","16","0","57"
"publicpolygonfeature:22:928646","San Francisco-Oakland-Fremont, CA Area","country:us/state:ca/msa:san_francisco-oakland-fremont","41860","11152","135391","181765","43092","210740","128288","102123","168233","525747","526027","187929","93491","110616","4308","7376","3776","118952","16439","118687","63078","27191","15901","108684","102056","94201","34087","62104","40019","89656","78577","307602","218145","162866","363161","98703","89226","46513","46978","44682","65934"
