"feature id","feature label","shid","geoid","Employment Industry Agriculture, Fishing, and Mining (2020-2024)","Employment Industry Construction (2020-2024)","Employment Industry Manufacturing (2020-2024)","Employment Industry Wholesale Trade (2020-2024)","Employment Industry Retail Trade (2020-2024)","Employment Industry Transportation (2020-2024)","Employment Industry Information (2020-2024)","Employment Industry Finance and Insurance (2020-2024)","Employment Industry Scientific and Professional (2020-2024)","Employment Industry Education and Health Care (2020-2024)","Employment Industry Arts, Food, and Entertainment (2020-2024)","Employment Industry Public Administration (2020-2024)","Employment Industry Other Services (2020-2024)","Employment Industry Armed Forces (2020-2024)","Male Employed in Agriculture, Fishing, and Mining Industry (2020-2024)","Female Employed in Agriculture, Fishing, and Mining Industry (2020-2024)","Male Employed in Construction Industry (2020-2024)","Female Employed in Construction Industry (2020-2024)","Male Employed in Manufacturing Industry (2020-2024)","Female Employed in Manufacturing Industry (2020-2024)","Male Employed in Wholesale Trade Industry (2020-2024)","Female Employed in Wholesale Trade Industry (2020-2024)","Male Employed in Retail Trade Industry (2020-2024)","Female Employed in Retail Trade Industry (2020-2024)","Male Employed in Transportation Industry (2020-2024)","Female Employed in Transportation Industry (2020-2024)","Male Employed in Information Industry (2020-2024)","Female Employed in Information Industry (2020-2024)","Male Employed in Finance and Insurance Industry (2020-2024)","Female Employed in Finance and Insurance Industry (2020-2024)","Male Employed in Scientific and Professional Industry (2020-2024)","Female Employed in Scientific and Professional Industry (2020-2024)","Male Employed in Education and Health Care Industry (2020-2024)","Female Employed in Education and Health Care Industry (2020-2024)","Male Employed in Arts, Food, and Entertainment Industry (2020-2024)","Female Employed in Arts, Food, and Entertainment Industry (2020-2024)","Male Employed in Public Administration Industry (2020-2024)","Female Employed in Public Administration Industry (2020-2024)","Male Employed in Other Services Industry (2020-2024)","Female Employed in Other Services Industry (2020-2024)"
"publicpolygonfeature:5:43591","ZIP Code 33744","country:us/state:fl/zip:33744","33744","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:43592","ZIP Code 33755","country:us/state:fl/zip:33755","33755","60","944","653","193","1439","829","248","860","1783","2948","1621","647","2207","58","52","8","835","109","295","358","121","72","747","692","693","136","163","85","358","502","978","805","775","2173","901","720","257","390","1260","947"
"publicpolygonfeature:5:43593","ZIP Code 33759","country:us/state:fl/zip:33759","33759","63","504","667","335","732","182","148","654","1301","1450","987","216","348","41","27","36","477","27","381","286","278","57","452","280","100","82","138","10","318","336","657","644","448","1002","352","635","106","110","169","179"
"publicpolygonfeature:5:43594","ZIP Code 33760","country:us/state:fl/zip:33760","33760","0","880","783","179","1410","509","26","475","1971","2410","988","76","494","55","0","0","517","363","518","265","171","8","411","999","354","155","0","26","301","174","1095","876","497","1913","411","577","70","6","233","261"
"publicpolygonfeature:5:43595","ZIP Code 33761","country:us/state:fl/zip:33761","33761","34","564","477","71","557","386","171","550","1685","1915","732","288","634","41","33","1","421","143","289","188","45","26","339","218","232","154","114","57","261","289","867","818","634","1281","446","286","206","82","269","365"
"publicpolygonfeature:5:43596","ZIP Code 33762","country:us/state:fl/zip:33762","33762","0","87","160","147","192","134","63","328","550","657","193","147","86","0","0","0","66","21","94","66","125","22","159","33","106","28","41","22","158","170","394","156","117","540","79","114","88","59","49","37"
"publicpolygonfeature:5:43597","ZIP Code 33763","country:us/state:fl/zip:33763","33763","22","573","567","106","1190","430","277","916","1098","1556","736","394","696","21","0","22","544","29","365","202","88","18","568","622","241","189","147","130","322","594","596","502","428","1128","438","298","170","224","415","281"
"publicpolygonfeature:5:43599","ZIP Code 33764","country:us/state:fl/zip:33764","33764","98","799","1188","486","1757","638","339","1679","1747","2827","1453","516","561","7","87","11","610","189","935","253","341","145","771","986","456","182","109","230","835","844","914","833","801","2026","604","849","285","231","185","376"
"publicpolygonfeature:5:43600","ZIP Code 33765","country:us/state:fl/zip:33765","33765","9","684","435","220","660","407","80","851","958","1100","831","310","375","9","9","0","667","17","193","242","72","148","386","274","186","221","45","35","546","305","631","327","386","714","475","356","148","162","117","258"
"publicpolygonfeature:5:43601","ZIP Code 33767","country:us/state:fl/zip:33767","33767","0","224","190","143","306","105","78","632","490","501","162","50","50","0","0","0","200","24","90","100","136","7","197","109","51","54","35","43","406","226","289","201","182","319","95","67","50","0","29","21"
"publicpolygonfeature:5:43602","ZIP Code 33770","country:us/state:fl/zip:33770","33770","283","847","856","178","1089","517","204","724","1254","2876","1382","980","538","0","283","0","721","126","547","309","126","52","489","600","388","129","107","97","322","402","745","509","669","2207","632","750","621","359","306","232"
"publicpolygonfeature:5:43603","ZIP Code 33771","country:us/state:fl/zip:33771","33771","27","1002","828","252","1821","733","240","1197","1744","2749","1108","576","638","0","19","8","784","218","535","293","112","140","884","937","399","334","185","55","347","850","877","867","990","1759","617","491","390","186","230","408"
"publicpolygonfeature:5:43604","ZIP Code 33773","country:us/state:fl/zip:33773","33773","0","441","736","348","886","337","96","1146","1286","1764","1266","314","573","11","0","0","406","35","455","281","319","29","419","467","260","77","64","32","409","737","685","601","432","1332","721","545","199","115","313","260"
"publicpolygonfeature:5:43605","ZIP Code 33774","country:us/state:fl/zip:33774","33774","78","616","429","118","1687","381","157","919","1086","1894","1127","242","476","0","78","0","562","54","281","148","66","52","909","778","139","242","122","35","554","365","680","406","447","1447","594","533","60","182","166","310"
"publicpolygonfeature:5:43606","ZIP Code 33776","country:us/state:fl/zip:33776","33776","9","306","329","68","635","168","76","579","893","1381","441","300","396","6","9","0","259","47","273","56","63","5","300","335","161","7","41","35","275","304","478","415","413","968","229","212","171","129","237","159"
"publicpolygonfeature:5:43607","ZIP Code 33777","country:us/state:fl/zip:33777","33777","50","686","757","176","1261","388","149","1125","1656","1995","693","333","256","231","50","0","508","178","499","258","104","72","777","484","237","151","76","73","423","702","1085","571","719","1276","248","445","208","125","117","139"
"publicpolygonfeature:5:43608","ZIP Code 33778","country:us/state:fl/zip:33778","33778","49","471","781","141","1034","490","188","646","934","1532","739","440","362","4","49","0","277","194","456","325","126","15","417","617","291","199","69","119","241","405","450","484","530","1002","298","441","283","157","120","242"
"publicpolygonfeature:5:43609","ZIP Code 33781","country:us/state:fl/zip:33781","33781","1","1363","1706","371","2186","432","201","1149","1830","2291","1398","482","915","33","1","0","1269","94","1204","502","330","41","1189","997","382","50","164","37","500","649","932","898","476","1815","690","708","171","311","423","492"
"publicpolygonfeature:5:43756","ZIP Code 34652","country:us/state:fl/zip:34652","34652","68","1169","543","298","2382","803","83","764","1859","2607","1122","212","414","0","68","0","1076","93","334","209","251","47","1067","1315","609","194","50","33","248","516","951","908","585","2022","561","561","79","133","161","253"
"publicpolygonfeature:5:43759","ZIP Code 34601","country:us/state:fl/zip:34601","34601","74","1182","571","305","1262","819","135","583","870","1577","1149","598","554","0","61","13","1054","128","470","101","167","138","680","582","447","372","108","27","299","284","472","398","515","1062","442","707","429","169","250","304"
"publicpolygonfeature:5:43760","ZIP Code 34602","country:us/state:fl/zip:34602","34602","106","745","132","111","793","311","41","464","626","893","494","269","144","0","62","44","646","99","87","45","76","35","466","327","285","26","41","0","232","232","326","300","183","710","297","197","113","156","31","113"
"publicpolygonfeature:5:43761","ZIP Code 34604","country:us/state:fl/zip:34604","34604","14","437","362","184","789","432","121","438","471","1173","542","323","324","0","14","0","339","98","310","52","81","103","429","360","310","122","121","0","318","120","231","240","282","891","312","230","155","168","153","171"
"publicpolygonfeature:5:43762","ZIP Code 34606","country:us/state:fl/zip:34606","34606","33","944","643","155","2088","323","147","484","1364","2336","1171","273","641","0","17","16","873","71","520","123","92","63","890","1198","193","130","60","87","223","261","664","700","599","1737","730","441","235","38","359","282"
"publicpolygonfeature:5:43763","ZIP Code 34607","country:us/state:fl/zip:34607","34607","52","336","199","9","430","135","32","410","591","824","261","115","157","0","52","0","310","26","170","29","3","6","282","148","111","24","32","0","94","316","333","258","158","666","201","60","41","74","76","81"
"publicpolygonfeature:5:43764","ZIP Code 34608","country:us/state:fl/zip:34608","34608","31","1224","859","257","2105","785","237","1060","2203","4457","1189","782","725","0","31","0","1019","205","485","374","163","94","1130","975","513","272","207","30","519","541","1244","959","699","3758","538","651","454","328","228","497"
"publicpolygonfeature:5:43765","ZIP Code 34609","country:us/state:fl/zip:34609","34609","144","1722","847","180","2642","1644","254","1505","2727","5206","1727","567","970","38","87","57","1550","172","617","230","118","62","1415","1227","1360","284","113","141","697","808","1661","1066","1257","3949","923","804","324","243","382","588"
"publicpolygonfeature:5:43766","ZIP Code 34610","country:us/state:fl/zip:34610","34610","29","773","239","86","951","741","88","535","1074","1709","699","612","517","0","13","16","661","112","146","93","73","13","385","566","578","163","61","27","228","307","641","433","332","1377","488","211","530","82","328","189"
"publicpolygonfeature:5:43767","ZIP Code 34653","country:us/state:fl/zip:34653","34653","17","1240","740","199","2272","965","228","833","2535","2908","1345","547","938","16","17","0","1034","206","498","242","132","67","1284","988","730","235","206","22","421","412","1466","1069","727","2181","658","687","339","208","427","511"
"publicpolygonfeature:5:43768","ZIP Code 34613","country:us/state:fl/zip:34613","34613","48","606","468","296","711","293","88","460","618","1959","710","409","362","0","48","0","525","81","376","92","215","81","402","309","204","89","44","44","307","153","302","316","533","1426","433","277","260","149","226","136"
"publicpolygonfeature:5:43769","ZIP Code 34614","country:us/state:fl/zip:34614","34614","20","477","264","119","606","142","20","350","616","1405","207","187","171","10","20","0","424","53","152","112","0","119","347","259","111","31","0","20","90","260","346","270","435","970","159","48","146","41","61","110"
"publicpolygonfeature:5:43770","ZIP Code 34637","country:us/state:fl/zip:34637","34637","0","204","225","189","273","204","161","1019","704","879","360","114","360","0","0","0","141","63","137","88","157","32","154","119","111","93","137","24","577","442","478","226","232","647","105","255","78","36","118","242"
"publicpolygonfeature:5:43771","ZIP Code 34638","country:us/state:fl/zip:34638","34638","0","1110","1122","264","2160","731","271","2290","3322","4624","1308","1154","625","130","0","0","854","256","802","320","208","56","965","1195","619","112","238","33","923","1367","2002","1320","1275","3349","878","430","928","226","268","357"
"publicpolygonfeature:5:43772","ZIP Code 34639","country:us/state:fl/zip:34639","34639","27","1050","725","113","1730","648","255","1720","2937","4103","1153","664","670","91","27","0","801","249","469","256","94","19","1110","620","588","60","169","86","722","998","1974","963","967","3136","756","397","406","258","223","447"
"publicpolygonfeature:5:43773","ZIP Code 34655","country:us/state:fl/zip:34655","34655","127","1581","821","534","3247","857","589","2130","3716","5811","1753","1243","1260","79","127","0","1369","212","589","232","454","80","1823","1424","638","219","493","96","995","1135","2339","1377","1833","3978","761","992","872","371","564","696"
"publicpolygonfeature:5:43774","ZIP Code 34661","country:us/state:fl/zip:34661","34661","0","0","0","0","0","0","0","50","0","0","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50","0","0","0","0","0","37","0","0","0","0"
"publicpolygonfeature:5:43775","ZIP Code 34667","country:us/state:fl/zip:34667","34667","45","974","610","314","1674","489","135","870","1413","1768","868","477","664","78","25","20","755","219","351","259","231","83","859","815","360","129","106","29","299","571","835","578","495","1273","323","545","249","228","497","167"
"publicpolygonfeature:5:43776","ZIP Code 34668","country:us/state:fl/zip:34668","34668","0","2357","930","384","3619","1147","236","1145","2212","4328","1821","534","1192","100","0","0","2173","184","569","361","312","72","2063","1556","816","331","143","93","385","760","1137","1075","794","3534","625","1196","241","293","642","550"
"publicpolygonfeature:5:43777","ZIP Code 34669","country:us/state:fl/zip:34669","34669","27","434","508","108","724","464","65","455","788","1318","546","205","402","0","19","8","396","38","352","156","81","27","431","293","386","78","49","16","161","294","470","318","411","907","269","277","43","162","253","149"
"publicpolygonfeature:5:43778","ZIP Code 34683","country:us/state:fl/zip:34683","34683","32","879","1036","499","2036","575","290","1896","2985","3627","1939","926","935","9","32","0","728","151","747","289","339","160","1272","764","347","228","93","197","1029","867","1650","1335","826","2801","964","975","730","196","351","584"
"publicpolygonfeature:5:43779","ZIP Code 34684","country:us/state:fl/zip:34684","34684","1","1131","714","387","1408","403","248","1114","1640","2598","767","422","688","33","1","0","1046","85","496","218","308","79","841","567","320","83","117","131","524","590","942","698","586","2012","418","349","236","186","259","429"
"publicpolygonfeature:5:43780","ZIP Code 34685","country:us/state:fl/zip:34685","34685","0","483","495","138","1278","148","127","1069","1139","1769","537","550","322","0","0","0","434","49","381","114","130","8","675","603","97","51","102","25","560","509","608","531","645","1124","260","277","330","220","53","269"
"publicpolygonfeature:5:43781","ZIP Code 34688","country:us/state:fl/zip:34688","34688","9","140","206","37","449","149","106","550","590","814","434","140","229","26","9","0","112","28","142","64","25","12","243","206","88","61","64","42","177","373","448","142","208","606","254","180","108","32","115","114"
"publicpolygonfeature:5:43782","ZIP Code 34689","country:us/state:fl/zip:34689","34689","0","1070","920","208","1518","571","200","1082","1550","3325","1190","534","327","0","0","0","892","178","699","221","128","80","701","817","408","163","117","83","392","690","744","806","1349","1976","592","598","414","120","153","174"
"publicpolygonfeature:5:43783","ZIP Code 34690","country:us/state:fl/zip:34690","34690","117","569","191","0","877","195","49","206","886","1160","698","128","270","0","107","10","487","82","154","37","0","0","436","441","146","49","49","0","108","98","457","429","224","936","283","415","64","64","90","180"
"publicpolygonfeature:5:43784","ZIP Code 34698","country:us/state:fl/zip:34698","34698","16","868","1141","475","1980","990","335","1917","2595","3838","1704","680","739","52","0","16","701","167","803","338","302","173","1247","733","553","437","150","185","844","1073","1193","1402","783","3055","931","773","369","311","264","475"
"publicpolygonfeature:5:6680134","ZIP Code 33530","country:us/state:fl/zip:33530","33530","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:6697676","ZIP Code 33574","country:us/state:fl/zip:33574","33574","0","0","0","0","24","25","4","6","16","278","115","0","0","0","0","0","0","0","0","0","0","0","0","24","25","0","4","0","6","0","16","0","195","83","69","46","0","0","0","0"
"publicpolygonfeature:5:6701323","ZIP Code 33550","country:us/state:fl/zip:33550","33550","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:22:928724","Tampa-St. Petersburg-Clearwater, FL Area","country:us/state:fl/msa:tampa-st_petersburg-clearwater","45300","11287","118035","92725","36510","189199","84836","27981","160310","243764","342968","149400","59814","76547","9553","8586","2701","101567","16468","62468","30257","25588","10922","97856","91343","61729","23107","17122","10859","74106","86204","137304","106460","90794","252174","75378","74022","35524","24290","35235","41312"
