"feature id","feature label","shid","geoid","Employment Industry Agriculture, Fishing, and Mining (2020-2024)","Employment Industry Construction (2020-2024)","Employment Industry Manufacturing (2020-2024)","Employment Industry Wholesale Trade (2020-2024)","Employment Industry Retail Trade (2020-2024)","Employment Industry Transportation (2020-2024)","Employment Industry Information (2020-2024)","Employment Industry Finance and Insurance (2020-2024)","Employment Industry Scientific and Professional (2020-2024)","Employment Industry Education and Health Care (2020-2024)","Employment Industry Arts, Food, and Entertainment (2020-2024)","Employment Industry Public Administration (2020-2024)","Employment Industry Other Services (2020-2024)","Employment Industry Armed Forces (2020-2024)","Male Employed in Agriculture, Fishing, and Mining Industry (2020-2024)","Female Employed in Agriculture, Fishing, and Mining Industry (2020-2024)","Male Employed in Construction Industry (2020-2024)","Female Employed in Construction Industry (2020-2024)","Male Employed in Manufacturing Industry (2020-2024)","Female Employed in Manufacturing Industry (2020-2024)","Male Employed in Wholesale Trade Industry (2020-2024)","Female Employed in Wholesale Trade Industry (2020-2024)","Male Employed in Retail Trade Industry (2020-2024)","Female Employed in Retail Trade Industry (2020-2024)","Male Employed in Transportation Industry (2020-2024)","Female Employed in Transportation Industry (2020-2024)","Male Employed in Information Industry (2020-2024)","Female Employed in Information Industry (2020-2024)","Male Employed in Finance and Insurance Industry (2020-2024)","Female Employed in Finance and Insurance Industry (2020-2024)","Male Employed in Scientific and Professional Industry (2020-2024)","Female Employed in Scientific and Professional Industry (2020-2024)","Male Employed in Education and Health Care Industry (2020-2024)","Female Employed in Education and Health Care Industry (2020-2024)","Male Employed in Arts, Food, and Entertainment Industry (2020-2024)","Female Employed in Arts, Food, and Entertainment Industry (2020-2024)","Male Employed in Public Administration Industry (2020-2024)","Female Employed in Public Administration Industry (2020-2024)","Male Employed in Other Services Industry (2020-2024)","Female Employed in Other Services Industry (2020-2024)"
"publicpolygonfeature:5:47677","ZIP Code 46216","country:us/state:in/zip:46216","46216","0","5","64","0","282","103","13","50","246","345","129","158","141","0","0","0","5","0","43","21","0","0","57","225","103","0","13","0","13","37","118","128","142","203","105","24","37","121","91","50"
"publicpolygonfeature:5:47678","ZIP Code 46217","country:us/state:in/zip:46217","46217","23","1318","2262","519","3465","1607","46","1043","2026","4506","1784","778","891","33","0","23","1266","52","1915","347","351","168","1714","1751","1039","568","46","0","394","649","1219","807","969","3537","954","830","573","205","395","496"
"publicpolygonfeature:5:47679","ZIP Code 46218","country:us/state:in/zip:46218","46218","0","495","1525","269","1382","1224","64","619","997","1987","1332","211","548","0","0","0","473","22","997","528","184","85","629","753","885","339","51","13","193","426","309","688","423","1564","531","801","83","128","219","329"
"publicpolygonfeature:5:47680","ZIP Code 46219","country:us/state:in/zip:46219","46219","35","1266","1691","723","2249","1622","236","876","2676","3901","1763","735","923","10","28","7","1039","227","1127","564","395","328","979","1270","1181","441","138","98","320","556","1499","1177","1157","2744","873","890","235","500","316","607"
"publicpolygonfeature:5:47681","ZIP Code 46220","country:us/state:in/zip:46220","46220","45","853","2382","449","1896","824","296","1918","4883","5752","1304","853","794","0","45","0","751","102","1355","1027","368","81","1076","820","694","130","146","150","852","1066","2820","2063","1679","4073","515","789","575","278","299","495"
"publicpolygonfeature:5:47682","ZIP Code 46221","country:us/state:in/zip:46221","46221","119","1513","1232","388","1573","2304","51","598","1391","2344","904","685","488","0","101","18","1415","98","845","387","330","58","622","951","1155","1149","27","24","128","470","732","659","431","1913","559","345","400","285","258","230"
"publicpolygonfeature:5:47683","ZIP Code 46222","country:us/state:in/zip:46222","46222","20","2169","2416","657","2081","1471","88","470","1623","3607","1387","390","564","15","15","5","1862","307","1545","871","310","347","1017","1064","937","534","45","43","258","212","892","731","1042","2565","597","790","120","270","321","243"
"publicpolygonfeature:5:47684","ZIP Code 46224","country:us/state:in/zip:46224","46224","276","940","2758","499","3532","2805","143","966","1940","3715","1581","581","645","203","276","0","924","16","1478","1280","248","251","1943","1589","1598","1207","132","11","504","462","794","1146","1011","2704","891","690","264","317","221","424"
"publicpolygonfeature:5:47685","ZIP Code 46225","country:us/state:in/zip:46225","46225","0","271","381","78","324","196","22","164","385","466","291","95","99","0","0","0","208","63","228","153","49","29","133","191","122","74","0","22","147","17","147","238","128","338","156","135","25","70","36","63"
"publicpolygonfeature:5:47686","ZIP Code 46226","country:us/state:in/zip:46226","46226","58","1395","2088","574","2786","1997","39","1835","1961","4998","2154","1448","918","33","58","0","1244","151","1226","862","313","261","1346","1440","1430","567","39","0","598","1237","1011","950","987","4011","845","1309","305","1143","297","621"
"publicpolygonfeature:5:47687","ZIP Code 46227","country:us/state:in/zip:46227","46227","102","2229","2782","884","3203","3117","360","1161","2385","6284","2993","859","1584","37","54","48","2017","212","1919","863","702","182","1731","1472","2079","1038","118","242","322","839","1373","1012","1452","4832","1234","1759","476","383","1001","583"
"publicpolygonfeature:5:47688","ZIP Code 46228","country:us/state:in/zip:46228","46228","33","378","848","108","897","855","126","538","1168","2487","391","240","156","21","33","0","299","79","486","362","101","7","377","520","724","131","63","63","314","224","560","608","638","1849","236","155","99","141","82","74"
"publicpolygonfeature:5:47689","ZIP Code 46231","country:us/state:in/zip:46231","46231","0","203","1002","111","697","957","118","185","369","672","436","106","226","0","0","0","203","0","674","328","49","62","454","243","686","271","72","46","138","47","111","258","97","575","140","296","67","39","31","195"
"publicpolygonfeature:5:47690","ZIP Code 46234","country:us/state:in/zip:46234","46234","23","875","1641","305","1992","1331","196","750","1853","3407","865","584","764","26","12","11","678","197","1161","480","133","172","1167","825","984","347","143","53","365","385","1074","779","757","2650","476","389","220","364","338","426"
"publicpolygonfeature:5:47691","ZIP Code 46235","country:us/state:in/zip:46235","46235","27","968","2580","593","2537","1645","155","948","1151","3959","1511","872","786","0","27","0","922","46","1540","1040","354","239","1384","1153","1129","516","100","55","473","475","451","700","761","3198","608","903","348","524","459","327"
"publicpolygonfeature:5:47692","ZIP Code 46236","country:us/state:in/zip:46236","46236","48","1190","1616","344","1238","838","180","929","2064","3158","1074","571","738","0","31","17","862","328","1267","349","207","137","682","556","540","298","82","98","545","384","1192","872","825","2333","615","459","273","298","318","420"
"publicpolygonfeature:5:47693","ZIP Code 46237","country:us/state:in/zip:46237","46237","31","1392","2605","578","2150","1587","164","1582","2740","5070","1803","1294","1214","74","31","0","1245","147","1852","753","344","234","948","1202","1298","289","121","43","560","1022","1355","1385","1169","3901","705","1098","753","541","645","569"
"publicpolygonfeature:5:47694","ZIP Code 46239","country:us/state:in/zip:46239","46239","74","1268","2001","422","2050","1522","159","856","1747","4223","969","1229","806","17","20","54","1055","213","1361","640","308","114","1299","751","1165","357","12","147","206","650","956","791","874","3349","581","388","789","440","333","473"
"publicpolygonfeature:5:47695","ZIP Code 46241","country:us/state:in/zip:46241","46241","65","1232","1424","320","2327","1769","68","618","1138","2127","1620","303","803","18","50","15","1059","173","1001","423","135","185","1437","890","1143","626","23","45","273","345","562","576","311","1816","652","968","101","202","405","398"
"publicpolygonfeature:5:47696","ZIP Code 46250","country:us/state:in/zip:46250","46250","0","723","811","163","856","758","497","1008","1981","2845","941","397","473","0","0","0","407","316","489","322","95","68","437","419","511","247","235","262","511","497","1378","603","631","2214","456","485","225","172","253","220"
"publicpolygonfeature:5:47697","ZIP Code 46254","country:us/state:in/zip:46254","46254","144","988","2202","799","2394","2650","124","1510","2218","3852","1597","884","785","0","119","25","846","142","1244","958","725","74","1186","1208","1572","1078","67","57","583","927","1379","839","800","3052","873","724","399","485","390","395"
"publicpolygonfeature:5:47698","ZIP Code 46256","country:us/state:in/zip:46256","46256","7","457","1455","216","1248","185","114","1027","2087","2542","772","491","453","19","1","6","361","96","921","534","169","47","794","454","169","16","48","66","535","492","1373","714","441","2101","277","495","366","125","123","330"
"publicpolygonfeature:5:47699","ZIP Code 46259","country:us/state:in/zip:46259","46259","82","624","799","219","734","586","95","773","702","1650","574","373","267","27","82","0","507","117","542","257","146","73","359","375","492","94","73","22","403","370","434","268","359","1291","193","381","141","232","129","138"
"publicpolygonfeature:5:47700","ZIP Code 46260","country:us/state:in/zip:46260","46260","8","965","1456","419","1937","1240","220","1202","2577","4688","1467","608","952","10","8","0","847","118","869","587","273","146","738","1199","986","254","144","76","476","726","1193","1384","1131","3557","894","573","239","369","452","500"
"publicpolygonfeature:5:48038","ZIP Code 47201","country:us/state:in/zip:47201","47201","19","818","7572","567","2431","948","234","1273","2798","4287","2029","484","1042","0","19","0","763","55","5553","2019","452","115","1119","1312","730","218","85","149","472","801","1627","1171","819","3468","1011","1018","287","197","557","485"
"publicpolygonfeature:5:48043","ZIP Code 47234","country:us/state:in/zip:47234","47234","47","117","184","17","11","28","0","54","60","157","35","21","31","0","43","4","117","0","146","38","17","0","11","0","28","0","0","0","0","54","4","56","52","105","0","35","6","15","7","24"
"publicpolygonfeature:5:48050","ZIP Code 47235","country:us/state:in/zip:47235","47235","19","22","309","0","23","0","24","26","43","233","61","52","0","0","19","0","22","0","253","56","0","0","0","23","0","0","24","0","4","22","18","25","15","218","43","18","7","45","0","0"
"publicpolygonfeature:5:48057","ZIP Code 47272","country:us/state:in/zip:47272","47272","36","58","258","8","77","53","12","13","48","171","109","38","42","0","36","0","55","3","160","98","8","0","32","45","52","1","0","12","0","13","14","34","24","147","55","54","26","12","42","0"
"publicpolygonfeature:5:48160","ZIP Code 47448","country:us/state:in/zip:47448","47448","30","301","446","10","486","230","26","83","288","759","331","390","246","0","22","8","240","61","310","136","4","6","242","244","221","9","6","20","33","50","149","139","222","537","161","170","202","188","108","138"
"publicpolygonfeature:5:48164","ZIP Code 47456","country:us/state:in/zip:47456","47456","18","61","23","4","146","57","39","38","70","107","52","18","22","0","18","0","61","0","23","0","4","0","33","113","41","16","39","0","0","38","36","34","0","107","6","46","18","0","12","10"
"publicpolygonfeature:5:48174","ZIP Code 47468","country:us/state:in/zip:47468","47468","0","74","149","0","17","51","0","17","73","262","30","9","6","0","0","0","74","0","132","17","0","0","11","6","33","18","0","0","6","11","52","21","82","180","18","12","9","0","6","0"
"publicpolygonfeature:5:6676762","ZIP Code 46154","country:us/state:in/zip:46154","46154","0","0","0","0","0","0","15","0","0","25","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","0","0","0","0","0","0","25","32","0","0","0","0","0"
"publicpolygonfeature:5:6694575","ZIP Code 46206","country:us/state:in/zip:46206","46206","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:6695376","ZIP Code 47435","country:us/state:in/zip:47435","47435","0","0","7","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"publicpolygonfeature:5:6703026","ZIP Code 46102","country:us/state:in/zip:46102","46102","2","11","43","4","13","23","3","5","27","39","8","6","9","0","2","0","10","1","23","20","4","0","12","1","19","4","0","3","2","3","13","14","1","38","1","7","2","4","3","6"
"publicpolygonfeature:22:928339","Indianapolis-Carmel-Greenwood, IN Area","country:us/state:in/msa:indianapolis-carmel-greenwood","26900","6588","70807","130463","26123","119288","80501","13485","73724","135655","252474","84222","44179","47941","2433","4997","1591","61398","9409","89669","40794","18176","7947","63685","55603","57319","23182","7717","5768","35240","38484","75599","60056","60282","192192","40249","43973","23708","20471","23811","24130"
