"feature id","feature label","shid","geoid","Employment Industry Agriculture, Fishing, and Mining (2020-2024)","Employment Industry Construction (2020-2024)","Employment Industry Manufacturing (2020-2024)","Employment Industry Wholesale Trade (2020-2024)","Employment Industry Retail Trade (2020-2024)","Employment Industry Transportation (2020-2024)","Employment Industry Information (2020-2024)","Employment Industry Finance and Insurance (2020-2024)","Employment Industry Scientific and Professional (2020-2024)","Employment Industry Education and Health Care (2020-2024)","Employment Industry Arts, Food, and Entertainment (2020-2024)","Employment Industry Public Administration (2020-2024)","Employment Industry Other Services (2020-2024)","Employment Industry Armed Forces (2020-2024)","Male Employed in Agriculture, Fishing, and Mining Industry (2020-2024)","Female Employed in Agriculture, Fishing, and Mining Industry (2020-2024)","Male Employed in Construction Industry (2020-2024)","Female Employed in Construction Industry (2020-2024)","Male Employed in Manufacturing Industry (2020-2024)","Female Employed in Manufacturing Industry (2020-2024)","Male Employed in Wholesale Trade Industry (2020-2024)","Female Employed in Wholesale Trade Industry (2020-2024)","Male Employed in Retail Trade Industry (2020-2024)","Female Employed in Retail Trade Industry (2020-2024)","Male Employed in Transportation Industry (2020-2024)","Female Employed in Transportation Industry (2020-2024)","Male Employed in Information Industry (2020-2024)","Female Employed in Information Industry (2020-2024)","Male Employed in Finance and Insurance Industry (2020-2024)","Female Employed in Finance and Insurance Industry (2020-2024)","Male Employed in Scientific and Professional Industry (2020-2024)","Female Employed in Scientific and Professional Industry (2020-2024)","Male Employed in Education and Health Care Industry (2020-2024)","Female Employed in Education and Health Care Industry (2020-2024)","Male Employed in Arts, Food, and Entertainment Industry (2020-2024)","Female Employed in Arts, Food, and Entertainment Industry (2020-2024)","Male Employed in Public Administration Industry (2020-2024)","Female Employed in Public Administration Industry (2020-2024)","Male Employed in Other Services Industry (2020-2024)","Female Employed in Other Services Industry (2020-2024)"
"publicpolygonfeature:5:59798","ZIP Code 78236","country:us/state:tx/zip:78236","78236","52","41","31","0","286","47","10","65","52","107","298","211","77","5134","52","0","38","3","31","0","0","0","155","131","30","17","10","0","36","29","38","14","7","100","127","171","151","60","72","5"
"publicpolygonfeature:5:59799","ZIP Code 78245","country:us/state:tx/zip:78245","78245","160","3111","3319","855","6530","3254","980","3315","4288","10318","3669","2907","2213","3158","108","52","2740","371","2150","1169","676","179","3605","2925","2429","825","815","165","1297","2018","2498","1790","2633","7685","1629","2040","1653","1254","1243","970"
"publicpolygonfeature:5:59800","ZIP Code 78247","country:us/state:tx/zip:78247","78247","135","1730","1461","373","3078","1795","401","2363","3946","6334","2048","1334","1217","245","97","38","1460","270","1041","420","266","107","1738","1340","1307","488","164","237","893","1470","2036","1910","1870","4464","1112","936","864","470","460","757"
"publicpolygonfeature:5:59801","ZIP Code 78248","country:us/state:tx/zip:78248","78248","0","364","266","143","588","609","158","1101","1537","1860","498","220","311","43","0","0","304","60","192","74","94","49","410","178","399","210","110","48","596","505","795","742","833","1027","331","167","150","70","128","183"
"publicpolygonfeature:5:59802","ZIP Code 78249","country:us/state:tx/zip:78249","78249","272","1378","1543","467","4243","1230","450","4073","4360","9471","4565","1395","1091","275","248","24","1105","273","1101","442","319","148","2537","1706","936","294","376","74","2256","1817","2957","1403","3100","6371","2205","2360","711","684","454","637"
"publicpolygonfeature:5:59803","ZIP Code 78250","country:us/state:tx/zip:78250","78250","214","2014","1208","353","3237","1689","359","2906","3428","7218","2873","1522","1599","185","203","11","1864","150","902","306","271","82","1857","1380","1271","418","340","19","1317","1589","1956","1472","2222","4996","1317","1556","942","580","966","633"
"publicpolygonfeature:5:59804","ZIP Code 78251","country:us/state:tx/zip:78251","78251","315","1743","2032","408","3368","2307","532","3891","3368","6914","2871","1679","1489","1689","260","55","1436","307","1297","735","308","100","1490","1878","1986","321","491","41","1571","2320","2126","1242","1905","5009","1242","1629","1018","661","650","839"
"publicpolygonfeature:5:59806","ZIP Code 78252","country:us/state:tx/zip:78252","78252","70","559","909","5","1339","562","164","1158","991","1768","1012","536","593","663","70","0","426","133","648","261","5","0","757","582","483","79","88","76","459","699","494","497","328","1440","603","409","262","274","381","212"
"publicpolygonfeature:5:59807","ZIP Code 78253","country:us/state:tx/zip:78253","78253","200","1613","1731","122","3788","1997","311","3803","4468","7632","3697","2536","877","1447","200","0","1557","56","1450","281","91","31","2009","1779","1345","652","190","121","1692","2111","2684","1784","1976","5656","1508","2189","2019","517","491","386"
"publicpolygonfeature:5:59808","ZIP Code 78254","country:us/state:tx/zip:78254","78254","437","2043","1891","542","4314","1638","915","5342","5090","9055","2333","2994","1131","1094","422","15","1844","199","1325","566","407","135","2447","1867","1452","186","523","392","2693","2649","2795","2295","2714","6341","1120","1213","2133","861","616","515"
"publicpolygonfeature:5:59809","ZIP Code 78260","country:us/state:tx/zip:78260","78260","345","1254","678","451","2279","700","320","2272","2544","3997","1311","1075","564","197","261","84","939","315","487","191","350","101","1473","806","415","285","309","11","1153","1119","1294","1250","1405","2592","817","494","584","491","192","372"
"publicpolygonfeature:5:59812","ZIP Code 78255","country:us/state:tx/zip:78255","78255","83","286","432","129","832","74","203","1097","1513","2555","825","308","255","96","59","24","155","131","381","51","83","46","518","314","74","0","158","45","704","393","994","519","875","1680","582","243","229","79","123","132"
"publicpolygonfeature:5:59813","ZIP Code 78256","country:us/state:tx/zip:78256","78256","18","390","291","69","1483","194","145","613","678","2215","945","263","416","22","18","0","373","17","270","21","41","28","944","539","172","22","122","23","287","326","552","126","822","1393","454","491","229","34","141","275"
"publicpolygonfeature:5:59814","ZIP Code 78257","country:us/state:tx/zip:78257","78257","0","401","509","538","914","211","59","1098","1050","1402","254","198","206","102","0","0","378","23","345","164","251","287","466","448","83","128","24","35","472","626","712","338","467","935","154","100","145","53","44","162"
"publicpolygonfeature:5:59815","ZIP Code 78258","country:us/state:tx/zip:78258","78258","146","1233","868","649","2484","1266","630","2764","4538","7318","2453","1196","1060","573","146","0","1092","141","582","286","434","215","1269","1215","697","569","434","196","1481","1283","2976","1562","2456","4862","1448","1005","672","524","501","559"
"publicpolygonfeature:5:59816","ZIP Code 78259","country:us/state:tx/zip:78259","78259","183","1196","765","450","1550","881","326","1207","2325","3439","1603","524","672","249","183","0","1047","149","487","278","285","165","1077","473","773","108","154","172","730","477","1279","1046","798","2641","802","801","372","152","331","341"
"publicpolygonfeature:5:59817","ZIP Code 78261","country:us/state:tx/zip:78261","78261","233","468","772","812","1269","667","121","1752","2913","2906","1189","796","444","88","215","18","372","96","508","264","686","126","927","342","535","132","94","27","905","847","1715","1198","1255","1651","791","398","409","387","185","259"
"publicpolygonfeature:5:59818","ZIP Code 78263","country:us/state:tx/zip:78263","78263","98","93","228","71","213","107","0","126","304","298","64","23","72","11","74","24","90","3","136","92","56","15","90","123","77","30","0","0","25","101","163","141","35","263","10","54","8","15","48","24"
"publicpolygonfeature:5:59819","ZIP Code 78264","country:us/state:tx/zip:78264","78264","154","752","370","134","279","373","31","257","468","896","579","340","123","0","154","0","655","97","227","143","19","115","124","155","256","117","31","0","74","183","120","348","162","734","297","282","242","98","123","0"
"publicpolygonfeature:5:59820","ZIP Code 78266","country:us/state:tx/zip:78266","78266","0","248","114","71","423","107","108","577","441","704","158","297","95","0","0","0","120","128","96","18","45","26","275","148","85","22","63","45","446","131","163","278","311","393","92","66","130","167","42","53"
"publicpolygonfeature:5:59944","ZIP Code 78606","country:us/state:tx/zip:78606","78606","373","480","303","68","235","127","118","217","394","561","179","148","158","0","257","116","460","20","189","114","30","38","68","167","107","20","52","66","140","77","244","150","184","377","107","72","68","80","87","71"
"publicpolygonfeature:5:59964","ZIP Code 78623","country:us/state:tx/zip:78623","78623","62","35","36","20","82","83","17","30","28","151","0","34","8","0","46","16","0","35","36","0","20","0","33","49","83","0","17","0","30","0","0","28","69","82","0","0","34","0","0","8"
"publicpolygonfeature:5:59978","ZIP Code 78638","country:us/state:tx/zip:78638","78638","34","194","80","49","52","73","0","38","41","181","8","52","104","0","21","13","161","33","19","61","31","18","24","28","68","5","0","0","24","14","29","12","72","109","3","5","13","39","18","86"
"publicpolygonfeature:5:59986","ZIP Code 78670","country:us/state:tx/zip:78670","78670","0","4","6","0","5","0","5","5","0","2","5","9","0","0","0","0","4","0","0","6","0","0","0","5","0","0","5","0","0","5","0","0","2","0","0","5","7","2","0","0"
"publicpolygonfeature:5:59990","ZIP Code 78648","country:us/state:tx/zip:78648","78648","84","198","327","12","637","339","66","22","493","790","415","80","182","0","58","26","187","11","242","85","12","0","286","351","308","31","66","0","22","0","225","268","110","680","93","322","38","42","57","125"
"publicpolygonfeature:5:59996","ZIP Code 78655","country:us/state:tx/zip:78655","78655","29","220","153","43","131","85","24","24","307","489","110","87","99","0","29","0","171","49","117","36","43","0","74","57","85","0","2","22","15","9","115","192","29","460","71","39","50","37","53","46"
"publicpolygonfeature:5:60003","ZIP Code 78666","country:us/state:tx/zip:78666","78666","305","3257","2561","1013","6917","3488","528","1650","4643","11414","8393","1801","2071","166","175","130","2947","310","1814","747","607","406","3573","3344","2723","765","319","209","673","977","2504","2139","3503","7911","3236","5157","931","870","1044","1027"
"publicpolygonfeature:5:60048","ZIP Code 78885","country:us/state:tx/zip:78885","78885","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:60065","ZIP Code 78850","country:us/state:tx/zip:78850","78850","58","22","35","0","17","12","0","11","28","85","9","20","0","0","44","14","19","3","35","0","0","0","0","17","0","12","0","0","11","0","18","10","3","82","8","1","16","4","0","0"
"publicpolygonfeature:5:60069","ZIP Code 78861","country:us/state:tx/zip:78861","78861","98","678","240","42","325","296","224","272","419","1664","344","465","163","12","48","50","647","31","169","71","28","14","202","123","224","72","187","37","138","134","137","282","461","1203","45","299","324","141","74","89"
"publicpolygonfeature:5:60076","ZIP Code 78883","country:us/state:tx/zip:78883","78883","5","0","0","34","0","0","0","0","0","0","0","0","2","0","5","0","0","0","0","0","28","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"publicpolygonfeature:5:60082","ZIP Code 78884","country:us/state:tx/zip:78884","78884","65","46","22","26","39","49","0","17","114","50","9","32","22","0","65","0","46","0","22","0","26","0","0","39","42","7","0","0","8","9","84","30","19","31","0","9","19","13","0","22"
"publicpolygonfeature:5:60084","ZIP Code 78886","country:us/state:tx/zip:78886","78886","10","4","0","0","0","0","0","13","0","37","0","63","0","0","10","0","4","0","0","0","0","0","0","0","0","0","0","0","0","13","0","0","0","37","0","0","63","0","0","0"
"publicpolygonfeature:5:6681111","ZIP Code 78074","country:us/state:tx/zip:78074","78074","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:6696879","ZIP Code 78062","country:us/state:tx/zip:78062","78062","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:22:928641","San Antonio-New Braunfels, TX Area","country:us/state:tx/msa:san_antonio-new_braunfels","41700","15316","105909","80257","23759","147767","72668","18331","105819","154650","282049","126140","63504","57731","30953","12514","2802","93688","12221","56670","23587","17021","6738","79795","67972","55368","17300","12076","6255","48460","57359","88128","66522","77090","204959","61150","64990","36744","26760","28537","29194"
