"feature id","feature label","shid","geoid","Workers in Agriculture, Fishing, and Mining who Work From Home (2020-2024)","Workers in Construction who Work From Home (2020-2024)","Workers in Manufacturing who Work From Home (2020-2024)","Workers in Wholesale Trade who Work From Home (2020-2024)","Workers in Retail Trade who Work From Home (2020-2024)","Workers in Transportation who Work From Home (2020-2024)","Workers in Finance and Insurance who Work From Home (2020-2024)","Workers in Information who Work From Home (2020-2024)","Workers in Scientific and Professional who Work From Home (2020-2024)","Workers in Education and Health Care who Work From Home (2020-2024)","Workers in Arts, Food, and Entertainment who Work From Home (2020-2024)","Workers in Public Administration who Work From Home (2020-2024)","Workers in Other Services who Work From Home (2020-2024)","Workers in Armed Forces who Work From Home (2020-2024)","Workers in Agriculture, Fishing, and Mining who Commute to Work (2020-2024)","Workers in Construction who Commute to Work (2020-2024)","Workers in Manufacturing who Commute to Work (2020-2024)","Workers in Wholesale Trade who Commute to Work (2020-2024)","Workers in Retail Trade who Commute to Work (2020-2024)","Workers in Transportation who Commute to Work (2020-2024)","Workers in Finance and Insurance who Commute to Work (2020-2024)","Workers in Information who Commute to Work (2020-2024)","Workers in Scientific and Professional who Commute to Work (2020-2024)","Workers in Education and Health Care who Commute to Work (2020-2024)","Workers in Arts, Food, and Entertainment who Commute to Work (2020-2024)","Workers in Public Administration who Commute to Work (2020-2024)","Workers in Other Services who Commute to Work (2020-2024)","Workers in Armed Forces who Commute to Work (2020-2024)","Management, Business, Science, and Arts Occupations Work From Home (2020-2024)","Service Occupations Work From Home (2020-2024)","Sales and Office Occupations Work From Home (2020-2024)","Natural Resources, Construction, and Maintenance Occupations Work From Home (2020-2024)","Production, Transportation, and Material Moving Occupations Work From Home (2020-2024)","Military Occupations Work From Home (2020-2024)","Management, Business, Science, and Arts Occupations Commute to Work (2020-2024)","Service Occupations Commute to Work (2020-2024)","Sales and Office Occupations Commute to Work (2020-2024)","Natural Resources, Construction, and Maintenance Occupations Commute to Work (2020-2024)","Production, Transportation, and Material Moving Occupations Commute to Work (2020-2024)","Military Occupations Commute to Work (2020-2024)"
"publicpolygonfeature:5:41501","ZIP Code 28262","country:us/state:nc/zip:28262","28262","34","828","860","21","659","1899","2598","162","2896","1994","1303","294","796","123","29","708","974","164","1471","1563","1491","126","1797","2987","1472","585","985","21","7254","1998","2605","606","1930","74","6039","2486","2891","814","2122","21"
"publicpolygonfeature:5:41502","ZIP Code 28269","country:us/state:nc/zip:28269","28269","0","1294","1036","270","1069","2097","3675","444","3208","2447","725","264","1021","23","24","1676","2218","404","2970","2498","2959","500","2746","6015","2044","618","1491","113","8734","1628","3936","1049","2226","0","11246","4082","5758","1211","3883","96"
"publicpolygonfeature:5:41696","ZIP Code 28660","country:us/state:nc/zip:28660","28660","0","0","64","0","0","0","11","56","2","0","0","0","0","0","17","58","181","33","92","245","27","0","121","140","63","1","30","0","13","0","56","0","64","0","190","161","90","141","426","0"
"publicpolygonfeature:5:41741","ZIP Code 28677","country:us/state:nc/zip:28677","28677","0","44","361","7","153","76","210","0","307","373","39","0","101","0","186","1369","3032","705","2262","863","679","315","1420","3282","1047","603","737","21","770","364","441","51","45","0","4508","2589","3625","1957","3821","21"
"publicpolygonfeature:5:41750","ZIP Code 28625","country:us/state:nc/zip:28625","28625","49","44","55","10","72","34","72","13","365","131","40","22","92","0","336","1321","3553","598","2154","1075","533","60","1468","3517","1270","883","842","0","674","59","201","27","38","0","5190","3170","3740","1780","3730","0"
"publicpolygonfeature:5:41754","ZIP Code 28634","country:us/state:nc/zip:28634","28634","0","0","27","0","1","0","42","0","32","90","0","0","11","0","37","250","615","46","304","104","48","30","82","373","178","59","241","0","133","2","58","0","10","0","475","312","583","456","541","0"
"publicpolygonfeature:5:41764","ZIP Code 28678","country:us/state:nc/zip:28678","28678","39","0","12","14","6","13","0","0","21","24","0","0","0","0","125","88","749","74","295","137","99","0","184","393","123","37","70","0","44","0","33","39","13","0","482","294","657","218","723","0"
"publicpolygonfeature:5:41770","ZIP Code 28650","country:us/state:nc/zip:28650","28650","0","0","29","0","0","31","0","0","104","45","11","0","0","0","10","400","1446","0","413","455","248","91","299","1118","316","189","527","0","190","0","23","0","7","0","1477","839","1107","766","1323","0"
"publicpolygonfeature:5:41800","ZIP Code 28689","country:us/state:nc/zip:28689","28689","0","0","21","0","0","19","24","0","0","17","2","26","0","0","89","33","99","192","115","8","13","0","32","216","10","0","18","0","69","0","15","0","25","0","185","124","254","139","123","0"
"publicpolygonfeature:5:41923","ZIP Code 29014","country:us/state:sc/zip:29014","29014","33","7","0","0","0","0","0","0","15","5","0","0","27","0","0","55","154","10","105","141","0","0","0","209","26","7","21","0","15","32","0","40","0","0","142","162","139","165","120","0"
"publicpolygonfeature:5:41935","ZIP Code 29031","country:us/state:sc/zip:29031","29031","0","5","0","0","0","0","0","0","0","10","0","0","0","0","6","21","279","27","173","51","4","27","8","106","120","84","18","0","5","0","10","0","0","0","109","224","177","27","387","0"
"publicpolygonfeature:5:41955","ZIP Code 29055","country:us/state:sc/zip:29055","29055","0","0","0","9","0","0","9","0","7","29","0","0","16","0","0","103","256","61","164","119","67","0","82","184","183","143","89","0","25","0","45","0","0","0","380","278","310","176","307","0"
"publicpolygonfeature:5:41959","ZIP Code 29058","country:us/state:sc/zip:29058","29058","0","0","0","0","4","0","12","1","47","0","0","17","31","0","21","142","510","19","289","70","94","0","114","412","134","93","141","0","56","11","14","31","0","0","570","389","324","339","417","0"
"publicpolygonfeature:5:41963","ZIP Code 29067","country:us/state:sc/zip:29067","29067","0","0","4","0","26","0","69","10","35","19","12","0","22","0","223","314","813","120","305","332","81","86","228","748","261","193","111","47","110","44","39","0","4","0","1242","647","485","545","943","0"
"publicpolygonfeature:5:41980","ZIP Code 29717","country:us/state:sc/zip:29717","29717","0","0","0","0","0","2","38","0","0","4","0","0","0","0","18","100","110","17","101","72","3","32","17","91","80","30","3","0","43","0","1","0","0","0","194","26","147","190","117","0"
"publicpolygonfeature:5:41988","ZIP Code 29726","country:us/state:sc/zip:29726","29726","0","2","10","0","0","0","4","2","78","0","0","0","0","0","54","144","72","49","111","9","67","42","49","222","66","15","25","0","13","2","40","2","39","0","319","102","153","217","134","0"
"publicpolygonfeature:5:42270","ZIP Code 29707","country:us/state:sc/zip:29707","29707","0","138","839","90","434","261","1264","159","1855","840","455","47","15","0","0","702","1754","153","1131","593","1325","200","838","2286","1154","266","397","0","4273","299","1522","70","233","0","5377","1480","2336","537","1069","0"
"publicpolygonfeature:5:42272","ZIP Code 29708","country:us/state:sc/zip:29708","29708","0","132","657","161","366","156","1463","181","1748","593","158","118","190","28","346","1222","1540","497","1422","1179","1880","275","1974","3446","1494","486","620","0","4408","322","984","29","180","28","8915","2027","2496","1259","1684","0"
"publicpolygonfeature:5:42292","ZIP Code 29714","country:us/state:sc/zip:29714","29714","0","0","9","0","0","0","1","0","4","0","0","0","0","0","3","121","259","19","74","126","8","0","47","279","100","19","61","1","14","0","0","0","0","0","432","163","95","111","315","1"
"publicpolygonfeature:5:42300","ZIP Code 29704","country:us/state:sc/zip:29704","29704","0","31","10","0","0","28","0","0","0","0","0","0","16","0","0","121","259","123","188","117","44","21","29","276","100","30","23","31","42","0","18","15","10","0","432","94","421","170","214","31"
"publicpolygonfeature:5:42304","ZIP Code 29706","country:us/state:sc/zip:29706","29706","0","37","94","31","21","45","24","32","38","52","24","0","0","0","112","625","1609","164","878","665","134","35","731","1311","640","343","541","0","154","59","126","11","48","0","1177","1892","1567","940","2212","0"
"publicpolygonfeature:5:42307","ZIP Code 29715","country:us/state:sc/zip:29715","29715","12","228","530","202","222","253","1520","182","1905","654","259","84","188","0","0","752","1787","282","1391","1305","2212","355","2055","3660","1191","433","1422","11","4430","165","1375","125","144","0","8042","2262","3299","1022","2220","11"
"publicpolygonfeature:5:42309","ZIP Code 29710","country:us/state:sc/zip:29710","29710","27","213","359","250","350","195","801","65","942","306","42","10","55","0","89","1699","2189","796","2319","1088","960","172","1446","3191","1113","743","738","0","2335","33","965","54","228","0","7043","2024","3239","1463","2774","0"
"publicpolygonfeature:5:42310","ZIP Code 29712","country:us/state:sc/zip:29712","29712","47","0","0","47","53","0","58","0","32","9","0","0","0","0","29","42","252","11","27","9","0","29","81","232","36","58","106","49","41","0","158","47","0","0","390","78","124","117","203","49"
"publicpolygonfeature:5:42313","ZIP Code 29720","country:us/state:sc/zip:29720","29720","0","70","156","114","166","93","434","87","694","428","33","26","145","0","134","1654","3783","626","3057","1633","1476","288","1182","4327","1748","738","1504","127","1322","317","641","5","161","0","6675","3513","5219","2218","4552","100"
"publicpolygonfeature:5:42314","ZIP Code 29724","country:us/state:sc/zip:29724","29724","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:42318","ZIP Code 29729","country:us/state:sc/zip:29729","29729","0","0","0","5","7","0","4","0","0","0","0","0","6","0","13","64","169","25","136","38","19","7","97","121","105","150","50","1","10","0","7","0","5","0","259","286","129","98","222","1"
"publicpolygonfeature:5:42319","ZIP Code 29730","country:us/state:sc/zip:29730","29730","21","139","377","152","260","216","802","109","594","486","79","94","80","0","112","1811","3615","883","2796","1922","1461","367","2137","5727","2550","669","1309","197","1762","226","958","169","294","0","8823","4080","5199","2297","5113","44"
"publicpolygonfeature:5:42320","ZIP Code 29732","country:us/state:sc/zip:29732","29732","10","59","553","116","306","141","782","109","893","706","113","55","156","0","76","1861","3296","1080","2771","1549","1335","533","2549","6292","2178","1091","1496","50","2140","314","1236","95","214","0","10354","4237","5186","2693","3687","0"
"publicpolygonfeature:5:42321","ZIP Code 29733","country:us/state:sc/zip:29733","29733","0","0","0","0","8","0","0","0","0","35","14","0","0","0","0","0","0","0","121","33","6","3","0","120","206","0","0","0","0","15","34","0","8","0","24","227","162","6","70","0"
"publicpolygonfeature:5:42324","ZIP Code 29742","country:us/state:sc/zip:29742","29742","0","0","1","0","19","2","30","0","0","0","37","0","0","0","18","116","137","10","98","66","16","0","20","174","82","56","54","0","31","0","56","0","2","0","222","227","136","131","131","0"
"publicpolygonfeature:5:42325","ZIP Code 29743","country:us/state:sc/zip:29743","29743","0","0","0","0","0","0","282","0","0","0","0","0","0","0","0","70","90","21","41","49","15","0","71","156","39","97","128","0","282","0","0","0","0","0","217","235","35","109","181","0"
"publicpolygonfeature:5:42327","ZIP Code 29745","country:us/state:sc/zip:29745","29745","20","110","179","93","120","43","361","169","322","202","36","39","17","0","88","1035","2565","288","2475","1056","768","156","1478","2579","1212","449","848","51","1243","21","403","0","44","0","4657","2147","2976","1708","3560","0"
"publicpolygonfeature:5:6671518","ZIP Code 28274","country:us/state:nc/zip:28274","28274","0","0","0","0","13","0","0","0","0","27","0","0","0","0","0","0","0","0","4","8","0","0","24","104","72","0","23","0","4","23","13","0","0","0","87","123","25","0","0","0"
"publicpolygonfeature:5:6676902","ZIP Code 28041","country:us/state:nc/zip:28041","28041","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:6678389","ZIP Code 28223","country:us/state:nc/zip:28223","28223","0","0","0","0","0","0","6","0","0","139","11","20","7","0","0","0","56","8","119","39","0","8","46","360","407","28","45","0","67","101","15","0","0","0","327","435","304","0","50","0"
"publicpolygonfeature:22:928125","Charlotte-Concord-Gastonia, NC-SC Area","country:us/state:nc/msa:charlotte-concord-gastonia","16740","1095","12794","24161","7391","20567","16356","64051","9129","72846","40249","11249","5038","11126","714","6887","92434","127147","28814","133396","74249","91817","16162","115833","222022","96746","32303","57433","2413","181940","20068","66417","9384","18508","449","437881","166340","216775","104243","170937","1480"
